sf_ppo_return,benchmark_return
-0.0025803533,0.002342105
-0.0045052776,0.00088620186
0.019150177,-0.0017704368
-0.0006592511,0.016326785
0.015006489,0.00081539154
0.0040739537,0.012730122
0.011826878,0.0044841766
-0.007874924,0.0070643425
0.0013270843,-0.005027294
-0.0152711,0.0005508661
-0.02115918,-0.008597314
0.0005866718,-0.019080102
0.0034645544,-0.004658282
0.01533513,0.0018122196
-0.033577852,0.009783387
-0.0037782984,-0.030289173
-0.009160035,-0.005712211
-0.009175171,-0.00959909
-0.0014339138,-0.008821368
-0.009572746,0.004633069
-0.0039818143,-0.010676503
0.019400852,-0.005528331
0.005458926,0.01399827
0.012872637,0.0061187744
0.007363777,0.011870861
-0.04630572,0.007142067
0.0062634423,-0.03941679
-0.010273071,0.00096833706
-0.007053096,-0.005565107
0.009245673,-0.004502356
-0.0137064215,0.00639987
-0.01608654,-0.010104835
-0.008624089,-0.017014503
-0.020995973,-0.0035482645
-0.008058707,-0.01616764
-0.006386243,-0.011138737
0.0225059,-0.0042999387
-0.022173863,0.01883471
-0.03314159,-0.015433729
0.027638558,-0.017111719
0.030405277,0.026644588
0.00068177603,0.027989268
-0.009384797,-0.0014002919
-0.02406299,-0.011459708
3.2756085e-05,-0.021056294
0.006149145,-0.0032054186
0.00052889064,0.0012433529
0.01998636,-0.0009692311
-0.018326342,0.028341174
0.024729377,-0.013445675
0.010108186,0.018592715
-0.003927025,0.011196613
-0.0060151787,-0.0032758117
0.024165548,-0.0029654503
0.010722104,0.024691105
0.018458676,0.013417721
-0.012499395,0.010702372
0.006498065,7.43866e-05
0.019724447,0.006098509
-0.009176594,0.025864363
-0.0031067615,-0.003921032
-0.016617682,-0.0024363995
0.003944302,-0.015479028
0.0241164,-0.004557371
0.0071700667,0.012561083
0.009337357,0.013078332
-0.01749309,0.010169268
0.050720926,-0.019507587
0.014473076,0.036951303
-0.011178713,0.0009635687
0.009713244,-0.0062569976
-0.004926728,0.0016764402
-0.0015526072,-0.0011637211
0.0033372105,-0.00022375584
-0.0006855517,0.005943179
0.010516583,-0.0013456345
0.004759883,0.0118047
0.0012788742,0.0028141737
-0.010404202,0.004473686
0.0021426599,-0.014486551
0.024733113,9.071827e-05
-0.0004301973,0.021777987
0.005312719,-0.005630493
-0.013128863,0.0010137558
-0.015233912,-0.014022052
0.0005399167,-0.010332584
0.013698666,4.708767e-05
-0.012410536,0.0054633617
0.019380128,-0.00902921
0.005819055,0.015789509
-0.0035882,0.0030466318
-0.020888185,-0.0041716695
-0.009722951,-0.02249676
-0.008540883,-0.008486092
0.004534253,-0.0049489737
0.03221057,0.0028146505
-0.014838292,0.016034842
0.004585695,-0.010456204
-0.0013361872,0.005342245
-0.012134606,0.0011333227
0.012108927,-0.011005759
-0.0018123024,0.010496855
0.0056213182,-0.0022140145
0.0068551847,-0.00032818317
-0.00738128,0.0040256977
0.027468577,-0.010210216
-0.004902018,0.021273255
0.006142682,-0.0033589005
0.011243465,0.0055627823
0.0038830684,0.007978559
0.008371539,0.006386161
-0.0031634711,0.0032945871
-0.018798193,-0.011420667
-0.01321901,-0.018103063
0.0158109,-0.00758034
0.009491905,0.010014653
0.0003726276,0.007612467
0.0013863303,0.0031044483
0.0069625415,0.00029289722
0.0020807327,0.0060920715
-0.010087263,0.0008444786
0.008103576,-0.0076810718
0.0067187585,0.010942459
0.0017627039,0.00020301342
-0.014373237,-0.0011445284
-0.0015518528,-0.003756702
0.0088365665,-0.0010313988
-0.010153742,0.007838964
-0.005950428,-0.00608021
0.002988584,-0.0073384643
0.015718454,0.0050264597
0.0015317926,0.011121035
0.0025242257,-0.0045745373
-0.0178967,0.0011376143
0.0048601874,-0.012634754
-0.01755812,0.0038532019
-0.003415295,-0.020608008
0.006745711,-0.002550602
-0.014458631,0.0032930374
0.0034570836,-0.01016438
-0.0016408876,0.0021990538
-0.0012302117,-0.007065892
0.010613182,0.00015735626
0.011994196,0.010462642
-0.0006484647,0.011738062
-0.012485711,0.00121212
-0.00047183988,-0.017198801
-0.01670116,-0.0017671585
-0.0056141,-0.016572118
0.0028825512,-0.010702848
0.014528303,-0.0028361082
-0.004703686,0.0105679035
0.016219618,-0.008733511
-0.0074058617,0.011670113
0.0088185305,-0.011925936
0.010345938,0.012008071
-0.019544609,0.0098006725
0.006305596,-0.016292393
0.0031556606,0.0023459196
0.0014215186,0.0041202307
0.0022283273,0.0060349703
0.013080344,-0.0011664629
0.0062541966,0.009981751
0.011416582,0.0043227673
0.0049697584,0.012633324
-0.0021551205,0.009827495
-0.00532762,-0.005915582
0.002315284,0.0024051666
0.0036222092,7.677078e-05
0.00023086181,0.0030231476
-0.002168826,0.0029258728
0.013779838,-0.0011366606
-0.005195634,0.011388779
0.004659416,-0.0042087436
0.0028121346,0.0029720068
0.0016101839,-0.000310421
-0.0046595735,-0.002343297
0.0054313997,-0.003256619
0.003017173,0.00066125393
-0.0140637355,0.001965046
0.0003036604,-0.010171711
0.014801982,-0.0068282485
0.0022943264,0.015743494
-0.0006687724,0.008041143
-0.004242138,-0.0013625622
-0.006723427,-0.010782659
-0.007657426,-0.008024275
0.014347161,-0.008574188
-0.00014907538,0.01650095
-0.001873622,-0.0016537309
0.0012734219,-0.001691997
-0.0018344126,-0.000908196
-0.004322853,-0.0066152215
0.0020273188,-0.0002669096
-0.009533703,0.0014408827
0.009741857,-0.010089219
0.008381512,0.012378097
-0.008094145,0.0034451485
-0.012614187,-0.0032586455
-0.007459031,-0.0041897893
-0.005486108,-0.0069417357
0.0056826747,-0.007732153
0.008686973,-0.0010753274
-0.001674609,0.010031819
-0.005968789,-0.0015277863
0.0061155222,-0.0040708184
0.023915578,0.0046584606
-0.006319145,0.021208644
-0.0012050841,-0.005920768
-0.00051619305,0.0003105402
0.008587286,0.0027325153
-0.00020651566,0.005007863
0.007806857,0.0012760162
0.0061469623,0.005595207
0.009768007,0.0042797327
0.010119576,-0.0068044066
-0.0011059726,0.01261735
-0.012631809,-0.00316602
-0.00022292417,-0.007150352
0.0030973621,-0.0030055642
-0.007407092,-0.00014162064
-0.0006428202,-0.006459594
0.009292192,-0.0003771186
-0.0013073282,0.006288886
0.0017813572,-0.002183497
0.005875394,0.007968664
-0.00085688155,0.008357525
-0.001557819,0.0003157854
-0.010067178,-0.0037720203
-0.0062228865,-0.010685146
