sf_ppo_return,benchmark_return
0.0044292,-0.0026112199
7.1153605e-05,0.002342105
-0.00053026446,0.00088620186
0.016044099,-0.0017704368
0.003455498,0.016326785
0.011426091,0.00081539154
0.0065334337,0.012730122
0.008264506,0.0044841766
-0.005972435,0.0070643425
0.005419441,-0.005027294
-0.011859876,0.0005508661
-0.017170299,-0.008597314
-0.005318109,-0.019080102
0.0017741948,-0.004658282
0.01135814,0.0018122196
-0.028238319,0.009783387
-0.0035374456,-0.030289173
-0.007992175,-0.005712211
-0.009924026,-0.00959909
0.005847686,-0.008821368
-0.010153311,0.004633069
-0.004987751,-0.010676503
0.014254112,-0.005528331
0.005270395,0.01399827
0.013972062,0.0061187744
0.009471803,0.011870861
-0.035705872,0.007142067
0.0006259891,-0.03941679
-0.007459222,0.00096833706
-0.007387643,-0.005565107
0.0038613093,-0.004502356
-0.010934185,0.00639987
-0.017327784,-0.010104835
-0.006012987,-0.017014503
-0.019464651,-0.0035482645
-0.011197316,-0.01616764
-0.008349466,-0.011138737
0.018313842,-0.0042999387
-0.014307404,0.01883471
-0.018213555,-0.015433729
0.026508324,-0.017111719
0.029389095,0.026644588
-0.0026911004,0.027989268
-0.011401401,-0.0014002919
-0.018308185,-0.011459708
-0.0013318523,-0.021056294
-0.0036369069,-0.0032054186
-0.0015101144,0.0012433529
0.027087886,-0.0009692311
-0.01467575,0.028341174
0.021684833,-0.013445675
0.013380652,0.018592715
0.00064719305,0.011196613
-0.0034580575,-0.0032758117
0.02492498,-0.0029654503
0.009921062,0.024691105
0.011704454,0.013417721
0.005410718,0.010702372
0.0041589034,7.43866e-05
0.01711134,0.006098509
-0.0023368641,0.025864363
-0.002818489,-0.003921032
-0.0136320265,-0.0024363995
-0.0050444454,-0.015479028
0.016119476,-0.004557371
0.009497657,0.012561083
0.005393241,0.013078332
-0.017620781,0.010169268
0.04252594,-0.019507587
0.00290391,0.036951303
-0.0029842202,0.0009635687
0.007377289,-0.0062569976
-0.0018860914,0.0016764402
0.0025765607,-0.0011637211
0.0057539553,-0.00022375584
-0.0012560914,0.005943179
0.01172675,-0.0013456345
0.00485945,0.0118047
0.0039255735,0.0028141737
-0.010271751,0.004473686
9.644933e-05,-0.014486551
0.02157858,9.071827e-05
-0.0034457915,0.021777987
0.0015775163,-0.005630493
-0.0159081,0.0010137558
-0.01426883,-0.014022052
-0.0012622831,-0.010332584
0.006522238,4.708767e-05
-0.00770266,0.0054633617
0.016144462,-0.00902921
0.0046074013,0.015789509
-0.0038286247,0.0030466318
-0.020887382,-0.0041716695
-0.0065000854,-0.02249676
-0.00513001,-0.008486092
0.0045673577,-0.0049489737
0.016486125,0.0028146505
-0.010175063,0.016034842
0.0059327045,-0.010456204
0.0009790118,0.005342245
-0.009969944,0.0011333227
0.009871204,-0.011005759
-0.0011029684,0.010496855
0.0045473706,-0.0022140145
0.006302367,-0.00032818317
-0.007124203,0.0040256977
0.024847474,-0.010210216
-0.0037112276,0.021273255
0.007341923,-0.0033589005
0.008211563,0.0055627823
0.0057131634,0.007978559
0.0064113527,0.006386161
-0.017692477,0.0032945871
-0.018104078,-0.011420667
-0.0062041963,-0.018103063
0.006360785,-0.00758034
0.005774975,0.010014653
0.0035408174,0.007612467
0.00071422616,0.0031044483
0.0062086335,0.00029289722
0.0022852658,0.0060920715
-0.0048448327,0.0008444786
0.012377804,-0.0076810718
0.00012007634,0.010942459
0.0005439044,0.00020301342
-0.0092491945,-0.0011445284
-0.0018320509,-0.003756702
0.006914042,-0.0010313988
-0.008300193,0.007838964
-0.008858042,-0.00608021
0.0054017887,-0.0073384643
0.010667166,0.0050264597
-0.002728863,0.011121035
0.0027215804,-0.0045745373
-0.010710954,0.0011376143
0.0036025196,-0.012634754
-0.01393789,0.0038532019
-0.0019266291,-0.020608008
0.0017213234,-0.002550602
-0.007895932,0.0032930374
0.0021049285,-0.01016438
-0.008252177,0.0021990538
-0.0037112995,-0.007065892
0.0058770045,0.00015735626
0.0141358245,0.010462642
0.0023999051,0.011738062
-0.014640615,0.00121212
-0.002892809,-0.017198801
-0.014982167,-0.0017671585
-0.0068071187,-0.016572118
-0.006997575,-0.010702848
0.014263129,-0.0028361082
-0.011160084,0.0105679035
0.011231762,-0.008733511
-0.013426231,0.011670113
0.013184908,-0.011925936
0.011449932,0.012008071
-0.015730247,0.0098006725
0.002057483,-0.016292393
0.0029389616,0.0023459196
0.0068026255,0.0041202307
-0.001236784,0.0060349703
0.010492778,-0.0011664629
0.00418316,0.009981751
0.01149774,0.0043227673
0.007984954,0.012633324
-0.0041738995,0.009827495
0.0008164123,-0.005915582
0.00075376336,0.0024051666
0.0019271914,7.677078e-05
0.001014263,0.0030231476
-0.0002455202,0.0029258728
0.012629514,-0.0011366606
0.0004078485,0.011388779
0.003306424,-0.0042087436
-0.001447741,0.0029720068
0.0022095575,-0.000310421
-0.0027158135,-0.002343297
0.008368852,-0.003256619
0.0021113532,0.00066125393
-0.010303598,0.001965046
-0.008989249,-0.010171711
0.016562842,-0.0068282485
0.0034612007,0.015743494
-0.001726635,0.008041143
-0.0109193,-0.0013625622
-0.0058154278,-0.010782659
-0.0075352015,-0.008024275
0.014822414,-0.008574188
-0.00017799172,0.01650095
-0.00044514216,-0.0016537309
-0.0003871171,-0.001691997
-0.0015718215,-0.000908196
-0.0014044339,-0.0066152215
0.003062937,-0.0002669096
-0.0069772736,0.0014408827
0.011451208,-0.010089219
0.0034740716,0.012378097
-0.002252859,0.0034451485
-0.01065755,-0.0032586455
-0.00874381,-0.0041897893
