sf_ppo_return,benchmark_return
-0.0015185386,-0.0026112199
-0.008364926,0.002342105
-0.008644423,0.00088620186
0.024452453,-0.0017704368
-0.0021603652,0.016326785
0.017272146,0.00081539154
0.009882191,0.012730122
0.0038643987,0.0044841766
-0.009181934,0.0070643425
9.153939e-05,-0.005027294
-0.015475833,0.0005508661
-0.023332294,-0.008597314
-0.0041972823,-0.019080102
0.002602546,-0.004658282
0.013845216,0.0018122196
-0.043525573,0.009783387
-0.009636685,-0.030289173
-0.008431688,-0.005712211
-0.010144736,-0.00959909
-0.0043239025,-0.008821368
-0.012609181,0.004633069
-0.010161053,-0.010676503
0.018685464,-0.005528331
0.0046421555,0.01399827
0.018264296,0.0061187744
0.012585995,0.011870861
-0.046593536,0.007142067
-0.0021320258,-0.03941679
-0.013159102,0.00096833706
-0.004461874,-0.005565107
0.007202414,-0.004502356
-0.008310459,0.00639987
-0.01375612,-0.010104835
-0.011596313,-0.017014503
-0.013022271,-0.0035482645
-0.008477896,-0.01616764
-0.0036513628,-0.011138737
0.015221523,-0.0042999387
-0.019594083,0.01883471
-0.015952399,-0.015433729
0.027377937,-0.017111719
0.029447788,0.026644588
-0.0029823177,0.027989268
-0.012262842,-0.0014002919
-0.034043163,-0.011459708
-0.0075055077,-0.021056294
-0.007662883,-0.0032054186
-0.003016213,0.0012433529
0.028685462,-0.0009692311
-0.02347341,0.028341174
0.02778686,-0.013445675
0.013878521,0.018592715
-0.0064715752,0.011196613
-0.0012953262,-0.0032758117
0.021154162,-0.0029654503
0.01376816,0.024691105
0.019857675,0.013417721
-0.0044619706,0.010702372
-0.0035467702,7.43866e-05
0.02775273,0.006098509
-0.009381552,0.025864363
-0.006520828,-0.003921032
-0.023658074,-0.0024363995
-0.012367903,-0.015479028
0.013858443,-0.004557371
0.011736179,0.012561083
0.008516677,0.013078332
-0.0253199,0.010169268
0.06888144,-0.019507587
0.012548528,0.036951303
-0.008890516,0.0009635687
0.0136335455,-0.0062569976
-0.008321759,0.0016764402
-0.0037883052,-0.0011637211
0.0008999328,-0.00022375584
-0.004539465,0.005943179
0.016143387,-0.0013456345
0.009463267,0.0118047
-0.00073012157,0.0028141737
-0.015215113,0.004473686
-0.00691836,-0.014486551
0.03483106,9.071827e-05
-0.0024244855,0.021777987
-0.0006781627,-0.005630493
-0.019551449,0.0010137558
-0.016358957,-0.014022052
-0.002509588,-0.010332584
0.011686427,4.708767e-05
-0.005414088,0.0054633617
0.018336022,-0.00902921
0.009157081,0.015789509
-0.011641265,0.0030466318
-0.025798542,-0.0041716695
-0.0130653465,-0.02249676
-0.009016295,-0.008486092
-0.0002029209,-0.0049489737
0.016076539,0.0028146505
-0.018471718,0.016034842
0.0010806689,-0.010456204
-0.010317523,0.005342245
-0.012134663,0.0011333227
0.019461831,-0.011005759
-0.00261967,0.010496855
0.0002010067,-0.0022140145
0.009975648,-0.00032818317
-0.018629348,0.0040256977
0.027056508,-0.010210216
0.008689754,0.021273255
0.007656081,-0.0033589005
0.0135683,0.0055627823
0.0073135053,0.007978559
0.0074724224,0.006386161
-0.0038058255,0.0032945871
-0.017027702,-0.011420667
-0.012490229,-0.018103063
0.02200559,-0.00758034
0.016628668,0.010014653
-0.0013630548,0.007612467
-0.0010065144,0.0031044483
0.003976951,0.00029289722
0.013532763,0.0060920715
-0.012106697,0.0008444786
0.016039064,-0.0076810718
0.015815282,0.010942459
0.018110266,0.00020301342
-0.0118649425,-0.0011445284
-0.004578809,-0.003756702
0.011116739,-0.0010313988
-0.0067977407,0.007838964
-0.0065362626,-0.00608021
-0.0050259377,-0.0073384643
0.015831836,0.0050264597
0.0026574545,0.011121035
0.002272425,-0.0045745373
-0.01756375,0.0011376143
-0.0036926481,-0.012634754
-0.01963109,0.0038532019
-0.0007806291,-0.020608008
0.015307808,-0.002550602
-0.009078713,0.0032930374
0.0035126184,-0.01016438
-0.0059192386,0.0021990538
-0.008657363,-0.007065892
0.013849656,0.00015735626
0.016257277,0.010462642
-2.1586146e-05,0.011738062
-0.014046824,0.00121212
0.0035158047,-0.017198801
-0.015480967,-0.0017671585
-0.015524695,-0.016572118
7.741871e-05,-0.010702848
0.018923374,-0.0028361082
0.00063076196,0.0105679035
0.01729193,-0.008733511
-0.0047299718,0.011670113
0.0064380975,-0.011925936
0.010269553,0.012008071
-0.011111974,0.0098006725
0.0067405943,-0.016292393
0.0022409235,0.0023459196
0.0029385288,0.0041202307
-0.0035880432,0.0060349703
0.015216433,-0.0011664629
0.0056459955,0.009981751
0.01566521,0.0043227673
0.0039336504,0.012633324
-0.0062990943,0.009827495
-0.003064436,-0.005915582
0.0030340808,0.0024051666
0.0011501642,7.677078e-05
-0.0024248278,0.0030231476
-0.0042953887,0.0029258728
0.014560984,-0.0011366606
0.00022274013,0.011388779
0.0068428623,-0.0042087436
0.0005856862,0.0029720068
0.003932177,-0.000310421
-0.005722397,-0.002343297
0.0022462874,-0.003256619
-0.0011950034,0.00066125393
-0.013331596,0.001965046
0.0045431815,-0.010171711
0.018927457,-0.0068282485
0.0073305555,0.015743494
-0.0007919681,0.008041143
-0.012617577,-0.0013625622
-0.005118432,-0.010782659
-0.006963885,-0.008024275
0.021899853,-0.008574188
0.0010792625,0.01650095
-0.0050495546,-0.0016537309
0.0044249613,-0.001691997
-0.00087874266,-0.000908196
-0.0040839193,-0.0066152215
0.0020642972,-0.0002669096
-0.005474512,0.0014408827
0.014146681,-0.010089219
0.013512808,0.012378097
-0.005221178,0.0034451485
-0.003335026,-0.0032586455
-0.011644208,-0.0041897893
-0.0056962785,-0.0069417357
0.026649298,-0.007732153
0.014110203,-0.0010753274
0.0008592901,0.010031819
-0.00851852,-0.0015277863
0.012799693,-0.0040708184
0.013156869,0.0046584606
-0.006491035,0.021208644
0.0015835097,-0.005920768
-0.006150051,0.0003105402
