sf_ppo_return,benchmark_return
0.00283734,-0.0026112199
0.0018389091,0.002342105
-0.00023686724,0.00088620186
0.015244032,-0.0017704368
0.0011340244,0.016326785
0.014462512,0.00081539154
0.006152995,0.012730122
0.0050784266,0.0044841766
-0.0059418986,0.0070643425
-0.0002394044,-0.005027294
-0.0061337557,0.0005508661
-0.016867386,-0.008597314
-0.004456052,-0.019080102
-0.0016529413,-0.004658282
0.011638956,0.0018122196
-0.033365484,0.009783387
-0.006963205,-0.030289173
-0.0082535995,-0.005712211
-0.008442649,-0.00959909
0.007551963,-0.008821368
-0.012390501,0.004633069
-0.0066214595,-0.010676503
0.015717847,-0.005528331
0.0056083617,0.01399827
0.013335534,0.0061187744
0.0061782715,0.011870861
-0.034653027,0.007142067
-0.0013548388,-0.03941679
-0.006524734,0.00096833706
-0.0027519087,-0.005565107
0.002604221,-0.004502356
-0.0106191505,0.00639987
-0.018886337,-0.010104835
0.00028883942,-0.017014503
-0.012051735,-0.0035482645
-0.008615836,-0.01616764
-0.0065020304,-0.011138737
0.016373744,-0.0042999387
-0.009942325,0.01883471
-0.013341067,-0.015433729
0.026981205,-0.017111719
0.024778206,0.026644588
-0.0022131023,0.027989268
-0.012244972,-0.0014002919
-0.019717377,-0.011459708
0.0026971279,-0.021056294
0.0025657802,-0.0032054186
-0.0019695512,0.0012433529
0.029108118,-0.0009692311
-0.011080502,0.028341174
0.018635014,-0.013445675
0.011061253,0.018592715
-0.005461268,0.011196613
-0.0074281306,-0.0032758117
0.030505328,-0.0029654503
0.014119479,0.024691105
0.00893507,0.013417721
0.008266283,0.010702372
0.010852941,7.43866e-05
0.02385786,0.006098509
-0.0048133447,0.025864363
-0.0023874084,-0.003921032
-0.017223611,-0.0024363995
-0.004853972,-0.015479028
0.014217931,-0.004557371
0.012946032,0.012561083
0.011049573,0.013078332
-0.015340233,0.010169268
0.035591457,-0.019507587
-0.0032869051,0.036951303
-0.0029396985,0.0009635687
0.0030452437,-0.0062569976
0.0010831141,0.0016764402
0.002060864,-0.0011637211
0.007007308,-0.00022375584
0.00011926761,0.005943179
0.011906133,-0.0013456345
0.004353628,0.0118047
0.0036809102,0.0028141737
-0.011159738,0.004473686
-0.0005713467,-0.014486551
0.02060725,9.071827e-05
-0.001876788,0.021777987
0.0034340015,-0.005630493
-0.012780113,0.0010137558
-0.008758014,-0.014022052
0.0016286086,-0.010332584
0.0060197674,4.708767e-05
-0.010377059,0.0054633617
0.013841971,-0.00902921
0.0039493283,0.015789509
-0.004151882,0.0030466318
-0.020476282,-0.0041716695
-0.005967425,-0.02249676
-0.0033057323,-0.008486092
0.002524065,-0.0049489737
0.0140349055,0.0028146505
-0.009296706,0.016034842
0.0031059587,-0.010456204
0.00091527525,0.005342245
-0.009855494,0.0011333227
0.009515824,-0.011005759
-0.00362941,0.010496855
0.002074858,-0.0022140145
0.0054086577,-0.00032818317
-0.011509063,0.0040256977
0.024167342,-0.010210216
-0.008086958,0.021273255
0.006440157,-0.0033589005
0.009046977,0.0055627823
0.0039051936,0.007978559
0.005047418,0.006386161
-0.010038234,0.0032945871
-0.018384594,-0.011420667
-0.010936678,-0.018103063
0.013908506,-0.00758034
0.0049616653,0.010014653
-0.0010668273,0.007612467
-0.0027775823,0.0031044483
-0.0035489013,0.00029289722
0.003716828,0.0060920715
-0.0067178663,0.0008444786
0.008292135,-0.0076810718
0.00038181923,0.010942459
-0.0029382894,0.00020301342
-0.003937078,-0.0011445284
0.0021050388,-0.003756702
0.0058222,-0.0010313988
-0.0047335364,0.007838964
-0.007480029,-0.00608021
0.005744835,-0.0073384643
0.010192408,0.0050264597
-0.005091784,0.011121035
0.0010272373,-0.0045745373
-0.014465971,0.0011376143
0.008831286,-0.012634754
-0.014888306,0.0038532019
-0.0043441216,-0.020608008
0.0033538016,-0.002550602
-0.0078724725,0.0032930374
0.0030512924,-0.01016438
-0.007643195,0.0021990538
0.0036705742,-0.007065892
0.006714357,0.00015735626
0.010481445,0.010462642
0.0036658305,0.011738062
-0.017686136,0.00121212
-0.004442433,-0.017198801
-0.014979251,-0.0017671585
-0.011477861,-0.016572118
-0.003094457,-0.010702848
0.010333578,-0.0028361082
-0.0051687993,0.0105679035
0.011088457,-0.008733511
-0.013113302,0.011670113
0.011358476,-0.011925936
0.0072000865,0.012008071
-0.016272297,0.0098006725
0.0013980289,-0.016292393
0.0038583614,0.0023459196
0.0067487354,0.0041202307
-0.0026579353,0.0060349703
0.008986139,-0.0011664629
0.004284102,0.009981751
0.01361802,0.0043227673
0.009377389,0.012633324
-0.011397729,0.009827495
0.006179304,-0.005915582
0.0003373067,0.0024051666
0.004283581,7.677078e-05
0.005108839,0.0030231476
0.0005139858,0.0029258728
0.011134754,-0.0011366606
-0.0005835173,0.011388779
0.0043087318,-0.0042087436
-0.0014774868,0.0029720068
0.0011520273,-0.000310421
-0.0027602802,-0.002343297
0.0023355663,-0.003256619
0.0033744948,0.00066125393
-0.008496064,0.001965046
-0.007335114,-0.010171711
0.012018464,-0.0068282485
0.008485076,0.015743494
-0.0012538022,0.008041143
-0.0077971597,-0.0013625622
-0.0053611966,-0.010782659
-0.006808567,-0.008024275
0.015561319,-0.008574188
-0.0011779749,0.01650095
-0.0043718484,-0.0016537309
0.00063481356,-0.001691997
-0.0035390186,-0.000908196
-0.0020727573,-0.0066152215
0.000972226,-0.0002669096
-0.011013491,0.0014408827
0.009546307,-0.010089219
0.0049894038,0.012378097
-0.00011777632,0.0034451485
-0.0032126175,-0.0032586455
-0.011217419,-0.0041897893
-0.008785263,-0.0069417357
-0.0008433126,-0.007732153
0.0045546647,-0.0010753274
-0.006562782,0.010031819
-0.005255909,-0.0015277863
0.009768928,-0.0040708184
0.02958549,0.0046584606
-0.0063494183,0.021208644
-0.0017281784,-0.005920768
0.0023955128,0.0003105402
0.0039181383,0.0027325153
0.00036110525,0.005007863
0.0053931186,0.0012760162
0.0076148626,0.005595207
-0.005262216,0.0042797327
0.015536664,-0.0068044066
-0.0016180769,0.01261735
-0.006413553,-0.00316602
-0.00039704464,-0.007150352
0.0019722912,-0.0030055642
-0.003636493,-0.00014162064
-0.00372621,-0.006459594
0.004223509,-0.0003771186
-0.0019142078,0.006288886
0.0107113635,-0.002183497
0.012184489,0.007968664
0.0010801529,0.008357525
-0.0063691926,0.0003157854
-0.009414122,-0.0037720203
-0.0068678632,-0.010685146
0.0050833235,-0.0055238605
0.009000476,0.006210804
0.0015634,0.009339452
0.003318443,0.0025103092
0.0050957175,0.0013890266
0.001314944,0.0033112764
0.011023695,0.0022115707
0.00094910274,0.010599256
0.004684649,0.0031266212
0.0018041069,0.0046766996
0.0029687642,7.1287155e-05
0.0060576857,0.0052102804
-0.0013333167,0.00075769424
-0.008464106,0.0023152828
0.007558752,-0.006683588
0.0008390233,0.005004406
0.0088718515,0.002826929
-0.0072061475,0.0020008087
-0.0043249666,-0.009771347
-0.0019475933,-0.001888454
0.01165676,-0.0042670965
-0.0025696356,0.011621237
-0.0033932822,-0.0044721365
0.00038201976,-0.005412221
0.0045618434,0.0015029907
0.0020876424,0.002992034
-0.009917502,0.00074350834
-0.0038697973,-0.010231197
-0.0055964617,-0.0051693916
0.00072342996,-0.008367717
-0.00028951917,0.0007493496
-0.0068814266,-0.0010715127
0.010593643,-0.0050738454
-0.009547244,0.005370617
0.004688306,-0.010836244
0.0065210774,0.0072574615
0.0104157245,0.0062037706
0.00030292902,0.008469105
-0.0022942247,0.0010778904
0.005623801,-0.004824519
-0.008905754,0.0033351183
-0.0032592567,-0.0056186914
0.004889116,-0.0057380795
0.0043405965,0.001670599
0.0044071674,0.0021988153
-0.0026377197,0.002519846
-0.0072600483,-0.00051152706
0.0081332065,-0.0020336509
-0.009620399,0.0095899105
0.0032493975,-0.008275449
-0.0024292762,0.00017511845
-0.001893711,-0.0030779243
-0.011643992,-0.0022264123
-0.0026355127,-0.010756314
-0.0020807914,-0.0031282902
-0.009286206,0.0012671947
-0.003186919,-0.0114094615
0.006772576,-0.0020408034
-0.007753824,0.0034595728
-0.00408053,-0.0047180653
-0.0125340475,-0.002212882
0.0064438614,-0.012890518
-0.00033712422,0.0038534403
0.0075346306,-0.00030124187
0.0040251324,0.00869596
0.0037509173,0.0058989525
0.0032267077,0.004006982
-0.004739635,0.001943469
0.002189275,-0.0051392317
0.0101168975,0.0011640787
0.0012245302,0.009333134
-0.016089695,0.00038576126
-0.011742536,-0.0097821355
-0.003903699,-0.0074530244
-0.0040615895,-0.00858587
0.008509726,-0.0057617426
0.0039177304,0.0062232018
-0.007974276,-0.0031818151
-0.014499883,-0.007616818
