sf_ppo_return,benchmark_return
-0.007396538,0.002342105
-0.0029405495,0.00088620186
0.020461868,-0.0017704368
-0.0013138739,0.016326785
0.013408049,0.00081539154
0.0033213175,0.012730122
0.0021385602,0.0044841766
-0.0032305354,0.0070643425
0.010602871,-0.005027294
-0.011217971,0.0005508661
-0.020053985,-0.008597314
-0.0003674618,-0.019080102
-0.0010190688,-0.004658282
0.012643562,0.0018122196
-0.03217776,0.009783387
-0.0062187207,-0.030289173
-0.010927565,-0.005712211
-0.010555115,-0.00959909
-0.004588722,-0.008821368
-0.011353942,0.004633069
-0.00619366,-0.010676503
0.011760712,-0.005528331
0.0072231754,0.01399827
0.013037812,0.0061187744
0.009361286,0.011870861
-0.043957423,0.007142067
0.005264319,-0.03941679
-0.012590369,0.00096833706
-0.00045960685,-0.005565107
0.0019818682,-0.004502356
-0.009732213,0.00639987
-0.012944818,-0.010104835
-0.0031652488,-0.017014503
-0.017196804,-0.0035482645
-0.010746518,-0.01616764
-0.0006207874,-0.011138737
0.019469526,-0.0042999387
-0.016334869,0.01883471
-0.014590876,-0.015433729
0.029922107,-0.017111719
0.031636592,0.026644588
0.0008972394,0.027989268
-0.009421592,-0.0014002919
-0.034032285,-0.011459708
-0.012227841,-0.021056294
-0.003500842,-0.0032054186
-0.002132824,0.0012433529
0.033334054,-0.0009692311
-0.019637179,0.028341174
0.02579506,-0.013445675
0.0067169364,0.018592715
0.0019226237,0.011196613
0.0058540436,-0.0032758117
0.023095988,-0.0029654503
0.015344909,0.024691105
0.013412935,0.013417721
-0.019611616,0.010702372
-0.0003704119,7.43866e-05
0.028325224,0.006098509
-0.006631249,0.025864363
-0.0044942396,-0.003921032
-0.019924778,-0.0024363995
-0.0046887365,-0.015479028
0.0199064,-0.004557371
0.015100082,0.012561083
0.007939072,0.013078332
-0.02079563,0.010169268
0.051074937,-0.019507587
0.0042680493,0.036951303
-0.0047810324,0.0009635687
0.004291037,-0.0062569976
-0.00538453,0.0016764402
0.007340264,-0.0011637211
0.0050238147,-0.00022375584
-0.0026542856,0.005943179
0.016470205,-0.0013456345
0.0068507465,0.0118047
-0.0007842517,0.0028141737
-0.017451214,0.004473686
-0.000900224,-0.014486551
0.035405498,9.071827e-05
0.0002016347,0.021777987
-0.0001753491,-0.005630493
-0.011907881,0.0010137558
-0.015829474,-0.014022052
-0.00060795975,-0.010332584
0.013647436,4.708767e-05
-0.010945738,0.0054633617
0.019176451,-0.00902921
0.0130885495,0.015789509
-0.005040454,0.0030466318
-0.026694054,-0.0041716695
-0.013055317,-0.02249676
-0.00756131,-0.008486092
0.0055959895,-0.0049489737
0.013070623,0.0028146505
-0.019087559,0.016034842
0.0061416114,-0.010456204
-0.0061141844,0.005342245
-0.010120285,0.0011333227
0.015256532,-0.011005759
-0.0015985437,0.010496855
-0.002915873,-0.0022140145
-0.005642414,-0.00032818317
