sk_a2c_return,benchmark_return
0.0069699,0.0072574615
0.010905728,0.0062037706
0.004106951,0.008469105
-0.0004687287,0.0010778904
0.0023855784,-0.004824519
-0.0061641494,0.0033351183
-0.007589168,-0.0056186914
-0.0039209984,-0.0057380795
0.003740832,0.001670599
0.0069664456,0.0021988153
-0.0028389136,0.002519846
-0.0012973093,-0.00051152706
0.0080238655,-0.0020336509
-0.0062065036,0.0095899105
0.000108129534,-0.008275449
-0.0058748215,0.00017511845
-0.00765984,-0.0030779243
-0.016917996,-0.0022264123
-0.004316132,-0.010756314
0.0018331632,-0.0031282902
-0.015774125,0.0012671947
-0.0010989582,-0.0114094615
0.0045537297,-0.0020408034
-0.002019453,0.0034595728
0.0041875425,-0.0047180653
-0.018659718,-0.002212882
0.0061364197,-0.012890518
-0.00030836253,0.0038534403
0.016189544,-0.00030124187
0.0049314345,0.00869596
0.0063144,0.0058989525
0.0047330204,0.004006982
-0.0036128222,0.001943469
-0.004233589,-0.0051392317
0.012189268,0.0011640787
0.00089987717,0.009333134
-0.019358203,0.00038576126
-0.008543178,-0.0097821355
-0.017432379,-0.0074530244
0.002280641,-0.00858587
0.006926553,-0.0057617426
-0.013441729,0.0062232018
-0.012729854,-0.0031818151
-0.0016740448,-0.007616818
0.016926879,-0.011185586
-0.00018818308,0.015774488
0.012174427,0.0037629604
0.020692116,0.0067076683
0.007855483,0.016964912
0.0015703038,0.0065675974
0.0045203525,0.0010139942
0.00064876553,0.0016641617
0.0019790179,-0.0011809468
0.012882489,-0.006458938
0.0012426475,0.011541367
0.016742965,0.0015975237
0.0060769157,0.014264941
0.0011261415,0.0046948195
0.005360727,-0.0013072491
0.0066962913,5.185604e-05
-0.0035965731,0.005830407
0.0041442052,-0.0017851591
0.0022030927,0.0052651167
-0.0005075512,0.0033203363
-0.0014147146,-0.0016015768
0.0032052838,0.0023635626
0.011948468,0.00037956238
0.008964509,0.014689922
-0.007695172,0.008194804
0.0005679836,-0.0011327863
-0.005220991,-0.0022064447
0.007379316,-0.0019413233
0.0036154664,0.0017459393
2.3383473e-06,0.0036129951
0.0075311256,0.0043329
0.014252422,0.0047523975
0.007903304,0.014005661
0.0039505716,0.004262924
0.0050062006,0.0015251637
0.007907094,2.3007393e-05
-0.016468767,0.006752372
0.010440833,-0.012671649
-0.00028565637,0.00869298
0.0038918878,-0.0004914403
0.002150496,0.0042625666
0.0013252462,0.0029615164
-0.002089627,0.0014228821
-0.0066196267,-0.0005452633
-0.008056553,0.0006766319
-0.0018134152,-0.0075526237
0.0039902595,0.00027108192
0.014201025,0.00068831444
-0.0031716079,0.00578928
0.003644141,-0.004188955
0.001692183,0.00454545
-0.00070501334,0.00040555
-0.0011414704,-0.0031300783
-0.00648763,-0.00616765
0.0101479925,-0.0025280118
0.015740894,0.0054186583
0.0064655556,0.01054728
-0.0012534652,0.003644824
-0.0003832378,-0.0025356412
0.010653171,-0.002613306
0.008777814,0.0064206123
0.010074083,0.0015847683
0.002146746,0.0058783293
-0.016057273,0.0034919977
0.014465457,-0.008240938
0.013466848,0.009686351
0.00057939225,0.0034937859
0.0028968332,-0.007096231
0.005898888,0.0036799908
0.01114294,0.004049659
0.0018521386,0.0012661219
-0.00031238623,-0.001410842
-0.010197865,0.003250122
0.008235012,-0.013522267
0.0054730847,0.0039589405
-0.0051016323,0.0090789795
-0.0075519024,-0.003743112
-0.0008997487,-0.0016616583
0.021338573,0.0012559891
0.00060582417,0.011832237
0.001343827,0.0015977621
0.00218729,-0.0015920997
0.0014424304,-0.0024781823
0.006747866,-0.00060015917
0.0047081574,0.0012162924
7.2188675e-05,0.0023332834
-0.012620925,-0.002495706
0.0018161517,-0.010378003
0.007971859,0.0019659996
-0.0014842822,0.003370285
-0.0014213083,-0.0017699599
0.010807405,0.0012129545
0.0020950495,0.006082773
-0.0023164772,0.0009698868
-0.0063300007,-0.0035258532
0.0087042535,-0.0049064755
0.0065325806,0.001954317
0.0139125055,0.008257985
0.0022245776,0.01026237
-0.005894683,0.006814122
0.00045321035,-0.007678807
-0.0028744636,-0.0041102767
0.009259415,-0.00079649687
0.0012519968,0.01216197
-0.003277318,0.0011894703
-0.0033543622,-0.0060420632
0.00035440087,-0.010023892
-0.016273918,-0.0011002421
0.014249502,-0.0135496855
-0.0024288527,0.007955551
-0.0024120016,-0.0002888441
-0.00676434,-0.00023472309
0.0082334755,-0.010856986
-0.010838619,-6.330013e-05
-0.012979537,-0.012372613
-0.001558347,-0.0065326095
-0.0077243866,0.0016922951
-0.002326351,-0.0012079477
0.004130223,0.00058460236
0.008487868,0.0055861473
0.012722771,0.006675601
-0.0003749993,0.0068962574
-0.010906761,-0.0011107922
0.0064181015,-0.009753287
0.006515741,0.0040397644
-0.018224403,0.0038292408
-0.0022649397,-0.0148534775
0.011284517,0.002310276
0.014989144,0.008505106
0.010597559,0.011772752
-0.006986153,0.004565954
0.003359208,0.00082337856
0.006873399,0.0044267178
0.0038590701,0.008484483
-0.00042248145,0.0031756163
0.002920365,-0.0020582676
0.005665281,0.0032105446
-0.003548073,0.008844972
0.0019545436,-0.000967741
0.00019201462,0.003366232
-0.0006205386,-0.0049200654
-0.0046296124,0.0016634464
-0.011135722,-0.0050647855
0.0044775703,-0.015269995
-0.000492511,0.00011074543
-0.0064906795,-0.005547285
-0.009578247,-0.010586619
0.010839084,-0.0085859895
-0.0026009518,0.015083075
0.002907068,-0.002980113
0.0019863567,0.0036363602
0.0012445662,0.0024808645
0.0013901362,0.002031684
0.0003066618,-0.0022420287
-0.002110862,0.0017796755
0.0011019246,-0.0031032562
-0.0030964345,-0.0009087324
0.00033725417,-0.0016818643
0.008182655,-0.0014992356
0.003329391,0.004896283
0.0047538313,0.0014636517
-0.00016709165,0.007722497
-0.0011990656,0.0003978014
0.0012075328,0.006663561
0.004169118,-0.0075879693
0.0010926378,0.00039994717
-0.0042610485,0.0009266138
0.0032865694,-0.0011541247
0.005539774,0.0012950897
0.0043524234,0.004144311
0.0026119954,-0.00060641766
-0.0024156184,0.0017266273
0.000272298,-0.0007893443
0.0073733726,-0.0013424754
-0.005610919,0.010928154
0.007808942,0.00081539154
0.007987432,0.006217003
0.013345992,0.005270362
-0.007459189,0.018471241
-0.008258025,0.0059480667
-0.0144191785,-0.012938917
0.0051510157,-0.009282887
0.00043652544,0.003174901
-0.02236383,-0.0014190674
-0.00013136124,-0.01249361
0.017817862,0.002037406
0.0011485398,0.01638329
0.0029766345,-0.0012173057
0.0098356195,0.0050172806
-0.01533236,0.0024411678
-0.026924249,-0.01211524
-0.02920273,-0.0151360035
0.01241639,-0.026020706
-0.009140737,0.007606387
0.019309307,-0.006005764
0.0063911583,0.017620683
-0.001440067,0.001294136
0.010990963,-0.0035578609
0.006535309,0.010382652
0.022331897,0.0061044693
0.0033624307,0.013863802
0.007529116,0.0023840666
-0.0021583012,0.0058231354
-0.0014494429,-0.0015053153
-0.0064192093,0.001359582
0.011881348,-0.0043459535
0.004043316,0.011355042
0.0011765637,0.0015892982
-0.005565312,0.00024199486
0.005412038,-0.0038564205
0.0065919957,0.005928993
-0.018841648,0.005516529
-0.004664556,-0.015065014
-0.0021056947,0.0009292364
-0.014583443,-0.0053500533
0.015706863,-0.010068297
-0.0008148278,0.012000918
0.012711828,-0.002268672
0.007910557,0.0030623674
0.0078615695,0.0057525635
0.003817708,0.0072271824
0.005418919,0.005515218
-0.002712937,-0.00038194656
0.01863363,-0.002477467
-1.0533022e-05,0.01257956
6.7568755e-05,0.0009082556
0.00244218,0.0014570951
-0.0033374573,0.001983881
0.007974667,-0.006952882
0.0022908375,0.0062116385
0.0010715567,0.003269434
-0.009615308,0.00040531158
0.0032582877,-0.0040911436
-0.0043676943,0.0009381771
0.013881815,-0.0043826103
-0.013318448,0.008120656
0.0031922238,-0.009409368
0.010162645,0.0030064583
-8.470723e-05,0.010257244
0.009279364,-0.0013614893
0.0044295336,0.009651303
-0.0032033443,0.0046976805
0.011274962,-0.0075419545
0.006925894,0.007891297
-0.00044196792,0.0037455559
-0.006434103,0.00085246563
-0.000806761,-0.007956147
-0.011062222,-0.00015634298
-0.0024063091,-0.009550214
-0.002387079,-0.003306806
0.0074718627,-0.0061348677
-0.0014535692,0.006486416
-0.00019528918,-0.00364542
-0.012800238,-0.0021668077
0.007992028,-0.0089716315
-0.0027908185,0.0069134235
0.011463454,-0.00612545
0.037997253,0.010223269
-0.0020528284,0.03571725
1.3988292e-06,-1.347065e-05
0.0076994584,0.0059375763
-0.0026365502,0.0069140196
0.0021423728,-0.008627713
0.004004024,0.0010751486
-0.005162231,-0.004716575
-0.0012202348,-0.0069912076
0.0015736899,-0.0012748837
0.0012221958,-0.0027808547
0.008487704,0.0032246113
0.010024821,0.010640383
0.007730993,0.009714127
0.0046452554,0.009934425
-0.00299677,0.002765894
0.0045653493,-0.0030817986
-0.00086475874,0.0042169094
-0.0011549199,-0.0028645396
0.009043904,-0.0017075539
-0.0022981057,0.0069009066
0.0033619155,-0.005516708
-0.008732931,-0.0027518868
-0.0009794759,-0.005389273
0.0037928845,-0.0034705997
-0.0022306023,-0.0022435188
-0.0034800193,-0.005310178
0.0029344643,-0.0019598007
-0.0017617123,-0.002523005
-0.029105898,-0.0061206818
0.005536998,-0.025846481
0.013244049,0.0003631115
0.0008449367,0.011761904
0.010198108,0.0015566349
-0.00052189553,0.009091377
-0.009532702,0.0006644726
-0.009119727,-0.007699549
-0.0019835457,-0.009733856
-0.003724828,-0.000693202
0.009246486,-0.00357157
9.308976e-05,0.008017063
-0.0069426526,-0.000598371
0.0010184917,-0.004172623
-0.020934476,0.0025122166
0.0054406207,-0.016342103
0.0059912247,0.008552313
0.016641904,0.005228758
-0.004321514,0.016540408
0.009520185,-0.0015830398
0.010890441,0.007756114
0.008152847,0.012370825
0.008529961,0.002973795
-0.003125657,0.009247541
-0.0014241238,-0.0031598806
0.0066239308,0.0065128803
-0.0011657841,0.0030589104
-0.002537044,-0.0030508637
-0.0055176704,0.0037708282
-0.0068954052,-0.0075190067
0.0042321817,-0.002755642
0.0046068165,0.003019452
0.00070154725,0.0071200132
-0.011199232,-0.0028001666
-0.00010532517,-0.009927452
0.0036916204,0.0037697554
-0.0041347346,0.0027712584
0.009243018,-0.0050475597
0.0012699354,0.007727742
0.0020637307,-0.0036981702
0.0011024161,0.00023031235
-0.008227199,0.0015990734
-0.015101638,-0.010104537
0.00036984604,-0.016946256
0.0010354113,0.00076425076
3.3041426e-05,0.0036802292
-0.010085972,-0.004310727
0.017363073,-0.004457891
-0.01682243,0.013908863
-0.020161586,-0.014818847
0.010460995,-0.0155181885
-0.017064774,0.01142025
0.0050856294,-0.009940624
-0.024968231,0.005228877
-0.016581373,-0.020793736
0.0050246236,-0.011410415
-0.016406812,-0.0019923449
0.021054167,-0.012995124
0.0030935209,0.016529322
-0.0089241015,0.008518934
0.011777064,-0.006221533
-0.0026991817,0.009218574
0.00078740064,-0.0002694726
0.017711302,0.0007635355
0.0048525333,0.014242291
-0.008070805,9.8109245e-05
-0.0015872157,-0.0031161904
-0.022537466,-0.0036530495
0.0073592253,-0.016922116
0.0020881863,0.010048628
0.006519573,-0.0002809763
-0.06297214,0.0056051016
-0.05893254,-0.039772093
-0.0062664156,-0.055025756
-0.015823247,-0.009115458
0.10425902,-0.008428991
-0.037622698,0.078704
0.017266912,-0.024989605
0.007870552,0.015635133
-0.0023196673,0.007760644
-0.022103805,-0.0038452744
0.0036202234,-0.017329395
-0.02519909,-0.013288856
0.029790882,-0.024827898
0.01816403,0.026632428
0.023201834,0.010707378
0.0019723852,0.012291551
0.00030106542,0.0005013943
0.008970126,0.0028442144
0.0015823981,0.007458329
0.0073584155,0.0034973621
0.013848793,0.002055645
-0.0051634703,0.013851047
-0.0055610444,-0.0023864508
0.016229996,-0.009457529
0.011699109,0.0069795847
0.0007473785,0.0061895847
0.038587175,-0.0028783083
0.008678751,0.028139114
-0.0008386824,-0.006358683
0.005296438,-0.0021207929
0.0050245086,0.0064610243
-0.0010839871,0.00784421
-0.005646192,0.0032196045
-0.019231403,-0.0026834607
0.0027845732,-0.019138932
-0.010708847,-3.2305717e-05
0.02191099,-0.0061162114
-0.0043414915,0.017801046
0.0038054122,-0.0057848096
-0.00012351439,0.0027799606
0.0004948285,0.0012872219
0.005807084,0.0008376837
-0.0006990703,0.0050622225
-0.0025658484,-0.0021613836
0.015048361,-0.002545476
0.0008464156,0.010471106
0.003549111,-2.592802e-05
-0.0031158372,0.0024579763
0.0006203416,-2.5689602e-05
-0.019491168,0.0023760796
0.012831204,-0.01791656
-0.008258387,0.0075193644
-0.002266168,-0.0070396066
0.0018781724,-0.0010455847
0.004618545,0.0008337498
0.01557692,0.008883953
-0.0006790375,0.0119121075
0.010504927,-0.002473712
0.010200767,0.009408712
0.0075317603,0.00996685
0.005403518,0.006287217
0.0043343087,0.009075284
0.009101484,-0.00023639202
-0.010554261,0.007735491
-0.0050193206,-0.009417474
0.004097134,-0.0037291646
0.005861418,0.004917145
-0.0089209275,0.0043263435
0.00083381153,-0.0062513947
-0.007610119,0.0019863844
0.0047602025,-0.009814739
0.009982273,0.005258441
-0.0050804773,0.005190611
-0.0016999233,-0.0031988025
0.0036052486,-0.0004312396
0.010058852,0.004046917
-0.0012835516,0.011411667
0.0034394788,-0.0070290565
-0.0030219594,0.004654169
-0.004445066,-0.0014334321
-0.004343159,-0.004562497
-0.0040896693,-0.0038470626
-0.021117892,-0.007428944
0.01162632,-0.012290716
-0.004202215,0.01342237
0.005245799,-0.0014013648
