sk_a2c_return,benchmark_return
-0.00010911786,-0.0026112199
0.0012167899,0.002342105
-0.0054221065,0.00088620186
0.021625148,-0.0017704368
0.0024032004,0.016326785
0.01326046,0.00081539154
0.003415133,0.012730122
0.0055429507,0.0044841766
-0.011094708,0.0070643425
0.0004439835,-0.005027294
-0.014286255,0.0005508661
-0.021898134,-0.008597314
0.0025074119,-0.019080102
0.004781536,-0.004658282
0.012285078,0.0018122196
-0.032990083,0.009783387
-0.005145388,-0.030289173
-0.013294606,-0.005712211
-0.012540609,-0.00959909
-0.0067241327,-0.008821368
-0.010555415,0.004633069
-0.0050470917,-0.010676503
0.01312826,-0.005528331
0.006446219,0.01399827
0.02240994,0.0061187744
0.009903678,0.011870861
-0.045483187,0.007142067
-0.00259584,-0.03941679
-0.0127730835,0.00096833706
-0.011701618,-0.005565107
0.0074182744,-0.004502356
-0.012575035,0.00639987
-0.022547081,-0.010104835
-0.0061019384,-0.017014503
-0.02466102,-0.0035482645
-0.010066407,-0.01616764
0.0011864175,-0.011138737
0.02528951,-0.0042999387
-0.025058027,0.01883471
-0.018998008,-0.015433729
0.035006944,-0.017111719
0.039269984,0.026644588
-0.004479755,0.027989268
-0.008974115,-0.0014002919
-0.022735637,-0.011459708
-0.0015398569,-0.021056294
-0.0011449801,-0.0032054186
-0.0032801228,0.0012433529
0.02038594,-0.0009692311
-0.017859222,0.028341174
0.025285752,-0.013445675
0.016446065,0.018592715
-0.003203311,0.011196613
-0.0011484312,-0.0032758117
0.018784773,-0.0029654503
0.012483423,0.024691105
0.018889233,0.013417721
-0.015835274,0.010702372
0.02197519,7.43866e-05
0.023886636,0.006098509
-0.008104348,0.025864363
-0.006596619,-0.003921032
-0.015408425,-0.0024363995
0.0069648586,-0.015479028
0.012797917,-0.004557371
0.012528439,0.012561083
0.013870672,0.013078332
-0.017390605,0.010169268
0.050347745,-0.019507587
0.00422919,0.036951303
-0.004345893,0.0009635687
0.0035007745,-0.0062569976
-0.0117261335,0.0016764402
-0.00660384,-0.0011637211
0.0016464638,-0.00022375584
-0.0016929145,0.005943179
0.012749191,-0.0013456345
0.0035311189,0.0118047
0.0037353027,0.0028141737
-0.01568572,0.004473686
0.004200168,-0.014486551
0.022238474,9.071827e-05
-0.018666472,0.021777987
0.0036091767,-0.005630493
-0.021780426,0.0010137558
-0.016139517,-0.014022052
-0.0016407963,-0.010332584
0.004659417,4.708767e-05
-0.0047886865,0.0054633617
0.019004429,-0.00902921
0.0067155384,0.015789509
-0.0044574537,0.0030466318
-0.020593598,-0.0041716695
-0.0028602346,-0.02249676
-0.0038129564,-0.008486092
0.006516913,-0.0049489737
0.02171914,0.0028146505
-0.014627959,0.016034842
0.0071875467,-0.010456204
0.005092727,0.005342245
-0.012801959,0.0011333227
0.01367415,-0.011005759
0.00065466913,0.010496855
0.009380502,-0.0022140145
0.011641259,-0.00032818317
-0.0092462795,0.0040256977
0.029396743,-0.010210216
0.0018986725,0.021273255
