sk_a2c_return,benchmark_return
-0.00066374335,0.002342105
-0.0050313477,0.00088620186
0.02268911,-0.0017704368
0.0011458878,0.016326785
0.016067559,0.00081539154
0.0059890724,0.012730122
0.005133425,0.0044841766
-0.008397748,0.0070643425
0.007363674,-0.005027294
-0.0117859505,0.0005508661
-0.019383686,-0.008597314
-0.003627666,-0.019080102
-0.00061498134,-0.004658282
0.015585672,0.0018122196
-0.032023277,0.009783387
-0.0042604273,-0.030289173
-0.0090209,-0.005712211
-0.010490933,-0.00959909
0.0056935814,-0.008821368
-0.010354203,0.004633069
-0.0036073455,-0.010676503
0.015832255,-0.005528331
0.006672159,0.01399827
0.014991523,0.0061187744
0.0142024625,0.011870861
-0.043915056,0.007142067
-0.0010470273,-0.03941679
-0.006516919,0.00096833706
-0.008841944,-0.005565107
0.0065769623,-0.004502356
-0.012500319,0.00639987
-0.02488748,-0.010104835
-0.007876451,-0.017014503
-0.014854675,-0.0035482645
-0.007775218,-0.01616764
-0.005482939,-0.011138737
0.019557882,-0.0042999387
-0.01668131,0.01883471
-0.014888937,-0.015433729
0.029179357,-0.017111719
0.030662743,0.026644588
-0.0015182841,0.027989268
-0.01003205,-0.0014002919
-0.026467675,-0.011459708
-0.0058725094,-0.021056294
-0.0070671816,-0.0032054186
-0.00084942154,0.0012433529
0.024879923,-0.0009692311
-0.017167645,0.028341174
0.02906565,-0.013445675
0.0134475045,0.018592715
-0.00591665,0.011196613
-0.0058235303,-0.0032758117
0.03012274,-0.0029654503
0.010210701,0.024691105
0.01488066,0.013417721
0.0018946914,0.010702372
0.003543849,7.43866e-05
0.013386087,0.006098509
-0.006182082,0.025864363
-0.00892204,-0.003921032
-0.02473391,-0.0024363995
-0.009518336,-0.015479028
0.012628234,-0.004557371
0.0069388077,0.012561083
0.0053309654,0.013078332
-0.030263674,0.010169268
0.05091203,-0.019507587
0.004774962,0.036951303
-0.006364325,0.0009635687
0.002073282,-0.0062569976
-0.0040821335,0.0016764402
0.0015633533,-0.0011637211
0.009594416,-0.00022375584
-0.0038827509,0.005943179
0.011936952,-0.0013456345
0.008519152,0.0118047
-8.574051e-05,0.0028141737
-0.011074666,0.004473686
-0.0033411188,-0.014486551
0.028411135,9.071827e-05
-0.0031291042,0.021777987
7.409662e-05,-0.005630493
-0.016127935,0.0010137558
-0.013838674,-0.014022052
-0.0012338082,-0.010332584
0.010280912,4.708767e-05
-0.008336476,0.0054633617
0.01686732,-0.00902921
0.004885098,0.015789509
-0.007997337,0.0030466318
-0.024018189,-0.0041716695
-0.006444718,-0.02249676
-0.011144494,-0.008486092
0.0029942573,-0.0049489737
0.013824141,0.0028146505
-0.011596252,0.016034842
0.007341942,-0.010456204
-0.0035286504,0.005342245
-0.010454645,0.0011333227
0.013547835,-0.011005759
-0.0014950598,0.010496855
0.0021108917,-0.0022140145
0.0056554847,-0.00032818317
-0.01707242,0.0040256977
0.025443712,-0.010210216
0.00048755633,0.021273255
0.0073032724,-0.0033589005
0.016095243,0.0055627823
0.0051199226,0.007978559
0.00638004,0.006386161
-0.008057265,0.0032945871
-0.01684809,-0.011420667
-0.009565583,-0.018103063
0.018162943,-0.00758034
0.007817593,0.010014653
0.005815894,0.007612467
0.0031259763,0.0031044483
-0.0010612243,0.00029289722
0.0121986475,0.0060920715
-0.009132919,0.0008444786
0.009244192,-0.0076810718
0.0038778887,0.010942459
0.0064943386,0.00020301342
-0.010944173,-0.0011445284
-0.0029812225,-0.003756702
0.002159651,-0.0010313988
-0.0068191765,0.007838964
-0.008800839,-0.00608021
0.0018927751,-0.0073384643
0.008961753,0.0050264597
-0.0035728281,0.011121035
0.006542745,-0.0045745373
-0.007271614,0.0011376143
0.0024182026,-0.012634754
-0.021273602,0.0038532019
-0.002964936,-0.020608008
0.0017186074,-0.002550602
-0.010837264,0.0032930374
0.0043736696,-0.01016438
-0.0036634423,0.0021990538
-0.0023127724,-0.007065892
0.004933283,0.00015735626
0.016848728,0.010462642
-0.00027427176,0.011738062
-0.015330973,0.00121212
0.0001840059,-0.017198801
-0.018929606,-0.0017671585
-0.013548009,-0.016572118
-0.001447366,-0.010702848
0.013459977,-0.0028361082
-0.007906096,0.0105679035
0.015407172,-0.008733511
-0.010712371,0.011670113
0.010682234,-0.011925936
0.013082053,0.012008071
-0.019265642,0.0098006725
-0.0001530306,-0.016292393
0.00072116335,0.0023459196
0.007238727,0.0041202307
-0.0057084267,0.0060349703
0.012949767,-0.0011664629
0.005641675,0.009981751
0.015168521,0.0043227673
0.008100697,0.012633324
-0.007702313,0.009827495
0.00095126894,-0.005915582
-0.002402963,0.0024051666
0.004823119,7.677078e-05
0.00095733977,0.0030231476
-0.0068147676,0.0029258728
0.017202763,-0.0011366606
0.0023426858,0.011388779
0.0019468311,-0.0042087436
-0.001072532,0.0029720068
-0.0073480173,-0.000310421
-0.006188646,-0.002343297
0.0037337432,-0.003256619
0.0032069858,0.00066125393
-0.012390513,0.001965046
-0.009360733,-0.010171711
0.015156369,-0.0068282485
0.00640548,0.015743494
-0.0050509446,0.008041143
-0.008624461,-0.0013625622
-0.0050688353,-0.010782659
-0.010273863,-0.008024275
0.018693168,-0.008574188
0.0017329627,0.01650095
-0.002033396,-0.0016537309
0.0031855183,-0.001691997
-0.0066166287,-0.000908196
-0.0033002386,-0.0066152215
0.0030337956,-0.0002669096
-0.007335524,0.0014408827
0.015908496,-0.010089219
0.008954176,0.012378097
-0.0018776611,0.0034451485
-0.004488552,-0.0032586455
-0.0084815165,-0.0041897893
-0.0033760846,-0.0069417357
-0.0027795834,-0.007732153
0.014397865,-0.0010753274
-0.00021609967,0.010031819
-0.003808233,-0.0015277863
0.013979102,-0.0040708184
0.022730673,0.0046584606
-0.0030496044,0.021208644
0.002500433,-0.005920768
-0.0025057986,0.0003105402
0.0056861104,0.0027325153
-0.0005010945,0.005007863
0.010909304,0.0012760162
0.005632155,0.005595207
-0.009231862,0.0042797327
0.012753148,-0.0068044066
-0.0049783355,0.01261735
-0.0037737398,-0.00316602
-0.0021353262,-0.007150352
0.0049582566,-0.0030055642
-0.0052746073,-0.00014162064
-0.00020870002,-0.006459594
0.009408799,-0.0003771186
-0.0015861487,0.006288886
0.009445091,-0.002183497
0.0117844045,0.007968664
0.0006645007,0.008357525
-0.0047245943,0.0003157854
-0.009367795,-0.0037720203
-0.0016714621,-0.010685146
0.0015215093,-0.0055238605
0.010060466,0.006210804
