sk_a2c_return,benchmark_return
0.0028537863,0.0015029907
0.0014607587,0.002992034
-0.012945827,0.00074350834
-0.0073577887,-0.010231197
-0.0054283417,-0.0051693916
0.0007476405,-0.008367717
0.00059528113,0.0007493496
-0.0029895601,-0.0010715127
0.009088967,-0.0050738454
-0.012236649,0.005370617
0.0057687294,-0.010836244
0.0074025774,0.0072574615
0.011348076,0.0062037706
0.00090891303,0.008469105
0.00024867916,0.0010778904
0.0055457335,-0.004824519
-0.006802459,0.0033351183
-0.0039573885,-0.0056186914
0.0019181947,-0.0057380795
0.0027560827,0.001670599
0.0037258593,0.0021988153
-0.0019175715,0.002519846
0.0034520552,-0.00051152706
0.008160998,-0.0020336509
-0.011468827,0.0095899105
0.0004959691,-0.008275449
-0.0022181314,0.00017511845
-0.0071640084,-0.0030779243
-0.016428892,-0.0022264123
-0.0033853082,-0.010756314
0.0020827716,-0.0031282902
-0.014680744,0.0012671947
-0.0027008979,-0.0114094615
0.0034521085,-0.0020408034
-0.003764821,0.0034595728
-0.004122865,-0.0047180653
-0.015137284,-0.002212882
0.0055421335,-0.012890518
-0.0005286693,0.0038534403
0.0066279317,-0.00030124187
0.003809163,0.00869596
0.0058579445,0.0058989525
-0.001589685,0.004006982
-0.007501606,0.001943469
-0.0040963762,-0.0051392317
0.0127265975,0.0011640787
-0.000576201,0.009333134
-0.013320564,0.00038576126
-0.007869036,-0.0097821355
-0.005283167,-0.0074530244
-0.0030043009,-0.00858587
0.0055339746,-0.0057617426
-0.002334861,0.0062232018
-0.003531186,-0.0031818151
-0.012550379,-0.007616818
0.019038698,-0.011185586
0.0036209817,0.015774488
0.009544606,0.0037629604
0.017962363,0.0067076683
0.013289626,0.016964912
-0.001625094,0.0065675974
0.00043566196,0.0010139942
0.00038470974,0.0016641617
-0.00646195,-0.0011809468
0.013826493,-0.006458938
0.0029346717,0.011541367
0.019082552,0.0015975237
6.443831e-05,0.014264941
0.001661421,0.0046948195
0.0032401925,-0.0013072491
0.006497865,5.185604e-05
-0.004276845,0.005830407
0.006794679,-0.0017851591
0.001978062,0.0052651167
-0.0010280756,0.0033203363
0.0016193249,-0.0016015768
0.0027978162,0.0023635626
0.00906239,0.00037956238
0.00796008,0.014689922
-0.0030432697,0.008194804
-0.0063923956,-0.0011327863
-0.00053205696,-0.0022064447
0.0051526246,-0.0019413233
0.0066539454,0.0017459393
0.0020419918,0.0036129951
0.003446811,0.0043329
0.015599773,0.0047523975
0.0144387195,0.014005661
0.0013541913,0.004262924
0.0013550591,0.0015251637
0.006322532,2.3007393e-05
-0.011054969,0.006752372
0.006550406,-0.012671649
0.0029892449,0.00869298
0.0045427633,-0.0004914403
0.0017294127,0.0042625666
0.00031081142,0.0029615164
-0.000650445,0.0014228821
-0.002241854,-0.0005452633
-0.009337585,0.0006766319
0.00028080327,-0.0075526237
0.0031456973,0.00027108192
0.0042671002,0.00068831444
-0.0050637685,0.00578928
0.0036299515,-0.004188955
-0.0022843576,0.00454545
0.0033222984,0.00040555
-0.005312199,-0.0031300783
-0.0040512965,-0.00616765
0.00606197,-0.0025280118
0.00898973,0.0054186583
0.0044720485,0.01054728
0.0039696107,0.003644824
-0.00075458066,-0.0025356412
0.015363421,-0.002613306
-0.0039931354,0.0064206123
0.008130706,0.0015847683
0.0046395045,0.0058783293
-0.009758842,0.0034919977
0.011457882,-0.008240938
0.010829916,0.009686351
-0.007794295,0.0034937859
0.0034049847,-0.007096231
0.0055235378,0.0036799908
-0.0015120801,0.004049659
-0.00046560695,0.0012661219
0.003219649,-0.001410842
-0.016442336,0.003250122
0.0034554587,-0.013522267
0.011672056,0.0039589405
-0.0028825083,0.0090789795
-0.0043389723,-0.003743112
0.005517389,-0.0016616583
0.012524577,0.0012559891
0.0013738769,0.011832237
-0.0030502605,0.0015977621
0.0005622352,-0.0015920997
0.0065180687,-0.0024781823
-0.0011477594,-0.00060015917
0.0026721868,0.0012162924
0.001553468,0.0023332834
-0.007404713,-0.002495706
0.00141739,-0.010378003
0.006383141,0.0019659996
-0.0039876606,0.003370285
-0.003149137,-0.0017699599
0.0071606617,0.0012129545
0.0025436964,0.006082773
-0.0006969606,0.0009698868
-0.0050840187,-0.0035258532
0.000109194414,-0.0049064755
0.007422478,0.001954317
0.009927158,0.008257985
0.012962759,0.01026237
-0.008326285,0.006814122
-0.0025615657,-0.007678807
-0.001844267,-0.0041102767
0.013499567,-0.00079649687
0.0029145398,0.01216197
-0.0057269777,0.0011894703
-0.0038917128,-0.0060420632
0.0007940937,-0.010023892
-0.011344752,-0.0011002421
0.008647331,-0.0135496855
-0.00063854846,0.007955551
0.00033781302,-0.0002888441
-0.012041243,-0.00023472309
