sk_a2c_return,benchmark_return
0.018758275,-0.010210216
-0.0036270223,0.021273255
0.0039817328,-0.0033589005
0.007891878,0.0055627823
0.0072543635,0.007978559
0.0034745855,0.006386161
-0.009771813,0.0032945871
-0.017316535,-0.011420667
-0.0036221223,-0.018103063
0.010875558,-0.00758034
0.009700097,0.010014653
0.006873998,0.007612467
-0.0004939556,0.0031044483
0.0055293394,0.00029289722
-0.0023964853,0.0060920715
-0.009140217,0.0008444786
0.012938497,-0.0076810718
0.0035360965,0.010942459
-0.0040293024,0.00020301342
-0.0057958253,-0.0011445284
0.0013595514,-0.003756702
0.0101785455,-0.0010313988
-0.0018668401,0.007838964
-0.00695555,-0.00608021
0.0038137601,-0.0073384643
0.012141427,0.0050264597
-0.0017635158,0.011121035
0.0004579495,-0.0045745373
-0.014364101,0.0011376143
0.007213027,-0.012634754
-0.017152257,0.0038532019
-0.002500485,-0.020608008
0.006180095,-0.002550602
-0.009556014,0.0032930374
0.0021978386,-0.01016438
-0.007198014,0.0021990538
-0.005847378,-0.007065892
0.0075161685,0.00015735626
0.009485836,0.010462642
0.0022461428,0.011738062
-0.013884224,0.00121212
-0.002784736,-0.017198801
-0.01795315,-0.0017671585
-0.0056701754,-0.016572118
-0.001234056,-0.010702848
0.010505836,-0.0028361082
-0.005930415,0.0105679035
0.015661217,-0.008733511
-0.010532124,0.011670113
0.010549358,-0.011925936
0.009524029,0.012008071
-0.015233042,0.0098006725
0.0014299445,-0.016292393
0.0039933454,0.0023459196
0.007292645,0.0041202307
-0.0035952264,0.0060349703
0.009119178,-0.0011664629
0.00635628,0.009981751
0.010881178,0.0043227673
0.010397122,0.012633324
-0.0045675533,0.009827495
0.007863618,-0.005915582
0.0040447735,0.0024051666
0.002812342,7.677078e-05
0.0010331552,0.0030231476
-0.002361384,0.0029258728
0.009797283,-0.0011366606
-0.0060815928,0.011388779
0.004181061,-0.0042087436
-0.0001077253,0.0029720068
-0.0008879684,-0.000310421
-0.0053851963,-0.002343297
0.00081208016,-0.003256619
0.0026961712,0.00066125393
-0.007905406,0.001965046
-0.00028655,-0.010171711
0.016912764,-0.0068282485
0.0076444726,0.015743494
0.0033644307,0.008041143
-0.0073691453,-0.0013625622
-0.006236202,-0.010782659
-0.009065485,-0.008024275
0.015224887,-0.008574188
0.0028970868,0.01650095
-0.0037789163,-0.0016537309
-0.000117397096,-0.001691997
-0.009452498,-0.000908196
-0.0015503953,-0.0066152215
-0.00084446097,-0.0002669096
-0.009594564,0.0014408827
0.010637577,-0.010089219
0.0046837484,0.012378097
-0.0052787666,0.0034451485
-0.005545557,-0.0032586455
-0.007160829,-0.0041897893
-0.006984491,-0.0069417357
0.0067239823,-0.007732153
0.0066421484,-0.0010753274
-0.0015462312,0.010031819
-0.0032499435,-0.0015277863
0.007699835,-0.0040708184
0.016011365,0.0046584606
-0.0034493404,0.021208644
-0.002788099,-0.005920768
0.0009620382,0.0003105402
0.008284986,0.0027325153
0.0020535584,0.005007863
0.0050059957,0.0012760162
0.0057026963,0.005595207
-0.006986258,0.0042797327
0.011921983,-0.0068044066
-0.0047950586,0.01261735
-0.0047027916,-0.00316602
-0.0009412619,-0.007150352
0.0006616527,-0.0030055642
-0.006812458,-0.00014162064
-0.0018433172,-0.006459594
0.0071517066,-0.0003771186
-0.005762425,0.006288886
0.006243497,-0.002183497
0.009371066,0.007968664
3.3643963e-05,0.008357525
-0.0041019265,0.0003157854
-0.008705309,-0.0037720203
-0.007160561,-0.010685146
-0.0011111965,-0.0055238605
0.006126379,0.006210804
0.00046154202,0.009339452
0.0013151731,0.0025103092
0.0073922756,0.0013890266
-0.0028332868,0.0033112764
0.013878217,0.0022115707
0.0051125274,0.010599256
0.007455828,0.0031266212
0.0007941059,0.0046766996
0.005460987,7.1287155e-05
-0.0008848071,0.0052102804
0.0032448235,0.00075769424
-0.0051353625,0.0023152828
0.0050031478,-0.006683588
0.00089395355,0.005004406
-0.00030429155,0.002826929
-0.01017572,0.0020008087
-0.0013502685,-0.009771347
-0.0045786523,-0.001888454
0.01172558,-0.0042670965
-0.005108856,0.011621237
-0.005942451,-0.0044721365
0.002418061,-0.005412221
-0.00038827164,0.0015029907
0.003029001,0.002992034
-0.009940218,0.00074350834
-0.003186667,-0.010231197
-0.008927594,-0.0051693916
0.001419678,-0.008367717
-0.0008201068,0.0007493496
-0.0065581086,-0.0010715127
0.0036196122,-0.0050738454
-0.008301527,0.005370617
0.0055981628,-0.010836244
0.0038894473,0.0072574615
0.009790814,0.0062037706
0.0009258943,0.008469105
-0.007888193,0.0010778904
-0.0015447446,-0.004824519
-0.004238362,0.0033351183
-0.006277196,-0.0056186914
0.00010720686,-0.0057380795
0.00031286525,0.001670599
0.0042377003,0.0021988153
0.0013798414,0.002519846
0.0011483504,-0.00051152706
0.010087823,-0.0020336509
-0.0074997386,0.0095899105
-0.00020905922,-0.008275449
-0.0054787905,0.00017511845
0.0007777879,-0.0030779243
-0.006986529,-0.0022264123
-0.0021823838,-0.010756314
0.0010126211,-0.0031282902
-0.009270436,0.0012671947
-0.004252943,-0.0114094615
0.0037031637,-0.0020408034
-0.0036047907,0.0034595728
-0.00024123938,-0.0047180653
-0.011687061,-0.002212882
0.00383594,-0.012890518
0.0011499058,0.0038534403
0.008053328,-0.00030124187
0.0046456973,0.00869596
0.0042605125,0.0058989525
0.0006094777,0.004006982
-0.0058447313,0.001943469
0.0030506358,-0.0051392317
0.00962373,0.0011640787
-0.00041945555,0.009333134
-0.009602364,0.00038576126
-0.005949363,-0.0097821355
-0.006363274,-0.0074530244
-0.0028629492,-0.00858587
0.010954179,-0.0057617426
-0.00090398674,0.0062232018
-0.0069713546,-0.0031818151
-0.011988258,-0.007616818
0.018512307,-0.011185586
0.005935466,0.015774488
0.0054535223,0.0037629604
0.01404053,0.0067076683
0.008083094,0.016964912
0.0011321821,0.0065675974
0.0034107193,0.0010139942
-0.00068757526,0.0016641617
0.0006597625,-0.0011809468
0.0064662253,-0.006458938
0.004886919,0.011541367
0.008424301,0.0015975237
0.0047478597,0.014264941
-0.0015994716,0.0046948195
-0.0013991639,-0.0013072491
0.0074210777,5.185604e-05
0.001941758,0.005830407
0.0033610344,-0.0017851591
0.0035117366,0.0052651167
-0.0016164616,0.0033203363
-0.0014583514,-0.0016015768
-2.160298e-05,0.0023635626
0.010753417,0.00037956238
0.0054897773,0.014689922
-0.0005973715,0.008194804
0.0018294905,-0.0011327863
-0.0026684997,-0.0022064447
0.0011222074,-0.0019413233
0.0035718358,0.0017459393
1.630307e-05,0.0036129951
0.0032278786,0.0043329
0.012358354,0.0047523975
0.0015503942,0.014005661
-0.0009220503,0.004262924
0.0014995654,0.0015251637
0.0049761627,2.3007393e-05
-0.01465085,0.006752372
0.007682319,-0.012671649
-0.0021327038,0.00869298
0.0028676838,-0.0004914403
0.0025872306,0.0042625666
0.0025430706,0.0029615164
0.001327138,0.0014228821
0.00699102,-0.0005452633
-0.0026910275,0.0006766319
0.00015139245,-0.0075526237
0.0015366784,0.00027108192
0.004737757,0.00068831444
-0.0022858707,0.00578928
0.0053770784,-0.004188955
-0.0014128118,0.00454545
-0.0023586107,0.00040555
-0.0015081624,-0.0031300783
-0.0027700684,-0.00616765
0.00577324,-0.0025280118
0.009986361,0.0054186583
0.0054411036,0.01054728
0.0013356132,0.003644824
-0.0026881108,-0.0025356412
0.00044059262,-0.002613306
0.003100857,0.0064206123
0.005235215,0.0015847683
0.0027420437,0.0058783293
-0.004207485,0.0034919977
0.007907963,-0.008240938
0.0048480215,0.009686351
-0.0069236676,0.0034937859
0.006159314,-0.007096231
0.0067426898,0.0036799908
0.00626615,0.004049659
-0.00066839135,0.0012661219
0.0040160953,-0.001410842
-0.0083515,0.003250122
0.0031340355,-0.013522267
0.0074750045,0.0039589405
-0.0023495408,0.0090789795
0.0007269494,-0.003743112
0.00064243394,-0.0016616583
0.013792498,0.0012559891
0.001209548,0.011832237
-0.0037334263,0.0015977621
-0.0011016832,-0.0015920997
-0.0015757864,-0.0024781823
-0.0013478317,-0.00060015917
-0.00088213215,0.0012162924
-1.7379025e-05,0.0023332834
-0.0048669763,-0.002495706
5.7726647e-05,-0.010378003
0.004050732,0.0019659996
-0.0038971824,0.003370285
0.0060846503,-0.0017699599
0.006723598,0.0012129545
-0.00014966982,0.006082773
-0.0048770807,0.0009698868
-0.0028128796,-0.0035258532
0.0009390153,-0.0049064755
0.0073002125,0.001954317
0.008707424,0.008257985
0.006058806,0.01026237
-0.0059864684,0.006814122
-0.00083529373,-0.007678807
0.00017384646,-0.0041102767
0.011036782,-0.00079649687
0.0026372885,0.01216197
-0.005836096,0.0011894703
-0.012629578,-0.0060420632
-0.0027030786,-0.010023892
-0.010830902,-0.0011002421
0.0051310747,-0.0135496855
-0.0023468875,0.007955551
-0.0013421265,-0.0002888441
-0.009059765,-0.00023472309
-0.0026205138,-0.010856986
-0.012891047,-6.330013e-05
-0.00022859876,-0.012372613
0.0058439034,-0.0065326095
-0.0033667285,0.0016922951
0.0057236287,-0.0012079477
0.0035612672,0.00058460236
0.0014624983,0.0055861473
0.0054832576,0.006675601
-0.0008772802,0.0068962574
-0.0017839576,-0.0011107922
0.0053432793,-0.009753287
0.00082929735,0.0040397644
-0.013456423,0.0038292408
0.0024551451,-0.0148534775
0.009986724,0.002310276
0.0045586615,0.008505106
0.008103732,0.011772752
-0.0043968996,0.004565954
0.003728336,0.00082337856
0.005833429,0.0044267178
0.0037388126,0.008484483
-3.196984e-05,0.0031756163
0.0022683658,-0.0020582676
0.0035731096,0.0032105446
0.007832611,0.008844972
0.0021524453,-0.000967741
-0.006644864,0.003366232
0.005015012,-0.0049200654
-0.0003701469,0.0016634464
-0.0122333495,-0.0050647855
0.0015008448,-0.015269995
-0.0031247705,0.00011074543
-0.010332802,-0.005547285
0.00018786087,-0.010586619
0.014844191,-0.0085859895
0.001079949,0.015083075
0.006895188,-0.002980113
0.0010715406,0.0036363602
0.0007751598,0.0024808645
-0.003463259,0.002031684
0.0026747521,-0.0022420287
-0.0046194475,0.0017796755
-0.0025693378,-0.0031032562
0.0022915667,-0.0009087324
-0.0010407115,-0.0016818643
0.0035153553,-0.0014992356
0.00031368103,0.004896283
0.004796092,0.0014636517
-0.00065336644,0.007722497
0.0071112406,0.0003978014
-0.00563468,0.006663561
-4.7634763e-05,-0.0075879693
-0.0009136028,0.00039994717
-0.004149428,0.0009266138
0.0016193541,-0.0011541247
0.000485713,0.0012950897
8.6101885e-05,0.004144311
0.0012009352,-0.00060641766
-0.0005075777,0.0017266273
0.00012885744,-0.0007893443
0.011927003,-0.0013424754
-0.0004516907,0.010928154
0.0041572875,0.00081539154
0.001829209,0.006217003
0.02051634,0.005270362
0.009380406,0.018471241
-0.009063182,0.0059480667
-0.010806927,-0.012938917
-0.0019907486,-0.009282887
-0.003024206,0.003174901
-0.0061268373,-0.0014190674
0.00247125,-0.01249361
0.011674297,0.002037406
0.00061149226,0.01638329
0.0049935062,-0.0012173057
0.0017794643,0.0050172806
-0.008333391,0.0024411678
-0.003154683,-0.01211524
-0.026907485,-0.0151360035
0.0070677437,-0.026020706
-0.0060954,0.007606387
0.013078033,-0.006005764
0.00059760193,0.017620683
0.0004101945,0.001294136
0.011016684,-0.0035578609
0.006745185,0.010382652
0.014506239,0.0061044693
0.00535154,0.013863802
0.0073450403,0.0023840666
-0.002556483,0.0058231354
0.0034647214,-0.0015053153
-0.0031077035,0.001359582
0.011038138,-0.0043459535
0.002088644,0.011355042
0.0015356027,0.0015892982
-0.0035266522,0.00024199486
0.0022001194,-0.0038564205
0.0069104796,0.005928993
-0.011312112,0.005516529
0.00045971843,-0.015065014
-0.0055387146,0.0009292364
-0.0067272102,-0.0053500533
0.012689493,-0.010068297
-0.0006249941,0.012000918
-4.2482145e-05,-0.002268672
0.0056531145,0.0030623674
0.0076157,0.0057525635
0.005745623,0.0072271824
-0.0040996596,0.005515218
-0.0017524676,-0.00038194656
0.0038912764,-0.002477467
0.0022376105,0.01257956
0.00060814293,0.0009082556
0.0037753375,0.0014570951
-0.0018832071,0.001983881
0.0026894882,-0.006952882
0.0027648855,0.0062116385
0.00046790895,0.003269434
-0.0049599963,0.00040531158
-0.0024211307,-0.0040911436
-0.003995454,0.0009381771
0.006279372,-0.0043826103
-0.012591427,0.008120656
0.0046748766,-0.009409368
0.008402644,0.0030064583
-0.0012284366,0.010257244
0.0090032695,-0.0013614893
0.0067418977,0.009651303
-0.009534802,0.0046976805
0.009719562,-0.0075419545
0.0046594013,0.007891297
0.003452074,0.0037455559
-0.005250877,0.00085246563
-0.0007388749,-0.007956147
-0.0059229634,-0.00015634298
-0.0056547457,-0.009550214
-0.0074170907,-0.003306806
0.0036862679,-0.0061348677
-0.0051073376,0.006486416
-0.0017228044,-0.00364542
-0.00926607,-0.0021668077
0.0035671517,-0.0089716315
-0.006958145,0.0069134235
0.0097189415,-0.00612545
0.025694393,0.010223269
0.001096153,0.03571725
0.0050170505,-1.347065e-05
0.0024959408,0.0059375763
-0.005270846,0.0069140196
-0.0012372656,-0.008627713
-0.001831983,0.0010751486
0.0031258576,-0.004716575
0.00015464952,-0.0069912076
-0.0020513048,-0.0012748837
0.0063978396,-0.0027808547
0.007936031,0.0032246113
0.006571116,0.010640383
0.008054233,0.009714127
0.004051253,0.009934425
0.0026700199,0.002765894
0.0027514356,-0.0030817986
-0.0022763838,0.0042169094
-0.0021381935,-0.0028645396
0.0011737992,-0.0017075539
-0.0045182263,0.0069009066
-0.008429683,-0.005516708
-0.0028509118,-0.0027518868
-0.0022922843,-0.005389273
-0.007116884,-0.0034705997
-0.005392302,-0.0022435188
-0.0007323321,-0.005310178
-0.009153321,-0.0019598007
-0.003506832,-0.002523005
-0.014947579,-0.0061206818
-0.0012609524,-0.025846481
0.008659249,0.0003631115
0.0024582266,0.011761904
0.007625503,0.0015566349
0.001794736,0.009091377
-0.0070149745,0.0006644726
-0.009158847,-0.007699549
0.0007595033,-0.009733856
-0.0027082148,-0.000693202
0.0075865895,-0.00357157
0.00032434487,0.008017063
-0.0031571984,-0.000598371
0.0009868516,-0.004172623
-0.013325593,0.0025122166
0.00851863,-0.016342103
0.0020553777,0.008552313
0.0102434,0.005228758
-0.0058263587,0.016540408
0.00499363,-0.0015830398
0.011570229,0.007756114
0.004009394,0.012370825
0.007494947,0.002973795
5.5748576e-05,0.009247541
0.010450667,-0.0031598806
0.0008388136,0.0065128803
-0.0015738118,0.0030589104
0.0027218806,-0.0030508637
-0.007937176,0.0037708282
-0.00027954477,-0.0075190067
-0.0008958648,-0.002755642
0.0035964951,0.003019452
0.0020832028,0.0071200132
-0.007598837,-0.0028001666
0.005666907,-0.009927452
0.0060266606,0.0037697554
-0.0012568615,0.0027712584
0.008141939,-0.0050475597
-0.0042052628,0.007727742
-0.0024449253,-0.0036981702
0.009739941,0.00023031235
-0.009471332,0.0015990734
-0.016273553,-0.010104537
0.003917438,-0.016946256
0.0059067504,0.00076425076
-0.007737287,0.0036802292
-0.00092372927,-0.004310727
0.011758327,-0.004457891
-0.009784114,0.013908863
-0.01398418,-0.014818847
0.00903567,-0.0155181885
-0.004983221,0.01142025
0.0073768864,-0.009940624
-0.01984795,0.005228877
-0.011272577,-0.020793736
-0.0046007764,-0.011410415
-0.0038130768,-0.0019923449
0.014382752,-0.012995124
0.011025969,0.016529322
-0.0044397316,0.008518934
0.006870606,-0.006221533
0.0009819134,0.009218574
0.0006933541,-0.0002694726
0.008151367,0.0007635355
-0.004587976,0.014242291
-0.0007427407,9.8109245e-05
-0.0011032836,-0.0031161904
-0.0123729175,-0.0036530495
0.008922485,-0.016922116
-0.0037120893,0.010048628
0.0027245309,-0.0002809763
-0.025236491,0.0056051016
-0.052343875,-0.039772093
-0.00846632,-0.055025756
-0.00045931074,-0.009115458
0.072757624,-0.008428991
-0.02244013,0.078704
0.013932782,-0.024989605
0.0067558708,0.015635133
-0.004408033,0.007760644
-0.014223288,-0.0038452744
-0.019268554,-0.017329395
-0.021760881,-0.013288856
0.020809885,-0.024827898
0.0071178228,0.026632428
0.011443238,0.010707378
-0.00040349487,0.012291551
0.0024603594,0.0005013943
0.001939136,0.0028442144
0.004361653,0.007458329
-0.0011048728,0.0034973621
0.013129028,0.002055645
-0.00012912296,0.013851047
-0.007496038,-0.0023864508
0.01175273,-0.009457529
0.0012817383,0.0069795847
-0.0039327913,0.0061895847
0.015761532,-0.0028783083
-0.023690568,0.028139114
8.3955456e-07,-0.006358683
-0.003736673,-0.0021207929
0.0167958,0.0064610243
0.011873369,0.00784421
0.0013138585,0.0032196045
-0.01996175,-0.0026834607
-0.0031319163,-0.019138932
-0.0028428629,-3.2305717e-05
0.013518924,-0.0061162114
-0.0049870233,0.017801046
0.0040512406,-0.0057848096
0.004677203,0.0027799606
0.004605964,0.0012872219
0.0010908399,0.0008376837
-0.0037703947,0.0050622225
-0.004526536,-0.0021613836
0.010252688,-0.002545476
0.0012352908,0.010471106
0.004850661,-2.592802e-05
0.00076355867,0.0024579763
0.004513206,-2.5689602e-05
-0.01057003,0.0023760796
0.002801013,-0.01791656
-0.0084605,0.0075193644
-0.0005237013,-0.0070396066
-0.0027037063,-0.0010455847
0.010457469,0.0008337498
0.009561817,0.008883953
-0.0036138904,0.0119121075
0.006744857,-0.002473712
0.015239085,0.009408712
0.007238199,0.00996685
0.010577338,0.006287217
-0.008377659,0.009075284
0.008813392,-0.00023639202
-0.008010906,0.007735491
-0.0046462854,-0.009417474
0.0002754108,-0.0037291646
0.0027599125,0.004917145
-0.0018055063,0.0043263435
0.00058177195,-0.0062513947
-0.00901284,0.0019863844
0.007222018,-0.009814739
0.0051156785,0.005258441
-0.004218844,0.005190611
0.0019859103,-0.0031988025
0.005085041,-0.0004312396
0.010049615,0.004046917
-0.011148449,0.011411667
0.004109658,-0.0070290565
-0.0029656223,0.004654169
-0.0082309935,-0.0014334321
0.00061286305,-0.004562497
-0.01172945,-0.0038470626
-0.0106201675,-0.007428944
0.0141270915,-0.012290716
0.0029497964,0.01342237
0.00031279752,-0.0014013648
