sk_a2c_return,benchmark_return
-0.0013757901,-0.0026112199
0.0018060196,0.002342105
-0.002003352,0.00088620186
0.0149438,-0.0017704368
-0.004079867,0.016326785
0.011605465,0.00081539154
0.004898155,0.012730122
0.00999626,0.0044841766
-0.005780681,0.0070643425
-0.0013028648,-0.005027294
-0.006897782,0.0005508661
-0.018134555,-0.008597314
-0.0053096036,-0.019080102
0.0020714928,-0.004658282
0.00944996,0.0018122196
-0.034137756,0.009783387
-0.005745045,-0.030289173
-0.0061836382,-0.005712211
-0.005664571,-0.00959909
0.008483951,-0.008821368
-0.013054912,0.004633069
-0.0073490506,-0.010676503
0.018739428,-0.005528331
0.0032523714,0.01399827
0.012291783,0.0061187744
0.00014187959,0.011870861
-0.040182278,0.007142067
0.002866173,-0.03941679
-0.006194767,0.00096833706
-0.0011783977,-0.005565107
0.004679674,-0.004502356
-0.011354195,0.00639987
-0.013579246,-0.010104835
0.00026318635,-0.017014503
-0.014334097,-0.0035482645
-0.004402331,-0.01616764
-0.006732726,-0.011138737
0.01877799,-0.0042999387
-0.017294904,0.01883471
-0.026700394,-0.015433729
0.022371847,-0.017111719
0.022648416,0.026644588
-0.00019130697,0.027989268
-0.014396064,-0.0014002919
-0.021664713,-0.011459708
0.002125323,-0.021056294
0.013252842,-0.0032054186
0.0012650185,0.0012433529
0.020750241,-0.0009692311
-0.0119142635,0.028341174
0.018327227,-0.013445675
0.008313092,0.018592715
-0.008034524,0.011196613
-0.005141699,-0.0032758117
0.02270071,-0.0029654503
0.016777886,0.024691105
0.010444773,0.013417721
0.0011197452,0.010702372
-0.0024503055,7.43866e-05
0.019767113,0.006098509
-0.0068268133,0.025864363
-0.0034215197,-0.003921032
-0.015803734,-0.0024363995
-0.004272477,-0.015479028
0.016982848,-0.004557371
0.01101604,0.012561083
0.0150477225,0.013078332
-0.014140342,0.010169268
0.038862783,-0.019507587
0.0052324017,0.036951303
-0.009507745,0.0009635687
0.0071358397,-0.0062569976
-0.00092240976,0.0016764402
0.0016140194,-0.0011637211
0.005285022,-0.00022375584
0.0008044894,0.005943179
0.0069105043,-0.0013456345
0.0022043725,0.0118047
0.0029717449,0.0028141737
-0.008263229,0.004473686
-0.00012600713,-0.014486551
0.021284034,9.071827e-05
-0.0016157533,0.021777987
0.0036451754,-0.005630493
-0.011908342,0.0010137558
-0.010011199,-0.014022052
0.0031639996,-0.010332584
0.0065747225,4.708767e-05
-0.01276607,0.0054633617
0.012155226,-0.00902921
0.0012637419,0.015789509
-0.004005658,0.0030466318
-0.02071791,-0.0041716695
-0.007865762,-0.02249676
-0.0063028876,-0.008486092
0.00030725385,-0.0049489737
0.024821905,0.0028146505
-0.008562946,0.016034842
0.00056921766,-0.010456204
0.00025292908,0.005342245
-0.011661115,0.0011333227
0.010871591,-0.011005759
-0.0025214215,0.010496855
0.0049729375,-0.0022140145
0.0050796736,-0.00032818317
-0.0074289907,0.0040256977
0.0237588,-0.010210216
-0.0073047555,0.021273255
0.005499983,-0.0033589005
0.008377846,0.0055627823
6.6658686e-05,0.007978559
0.004160211,0.006386161
-0.010859959,0.0032945871
-0.019166758,-0.011420667
-0.010331635,-0.018103063
0.009549609,-0.00758034
0.00474197,0.010014653
-0.006722006,0.007612467
-0.0030174498,0.0031044483
0.0029120797,0.00029289722
0.00028588454,0.0060920715
-0.007940379,0.0008444786
0.0131521765,-0.0076810718
0.001664334,0.010942459
0.0021844837,0.00020301342
-0.011914581,-0.0011445284
-0.004508659,-0.003756702
0.00563565,-0.0010313988
-0.00818198,0.007838964
-0.005379611,-0.00608021
0.0066707246,-0.0073384643
0.0134079885,0.0050264597
-0.0027053098,0.011121035
0.00041755688,-0.0045745373
-0.017340159,0.0011376143
0.011831292,-0.012634754
-0.014485137,0.0038532019
-0.0043657483,-0.020608008
0.0022942487,-0.002550602
-0.012299545,0.0032930374
0.0013731598,-0.01016438
-0.007681633,0.0021990538
0.0018953856,-0.007065892
0.0069841766,0.00015735626
0.008122763,0.010462642
0.0010055061,0.011738062
-0.015311999,0.00121212
-0.0022352114,-0.017198801
-0.012435071,-0.0017671585
-0.0043821135,-0.016572118
0.0049362998,-0.010702848
0.007913098,-0.0028361082
0.0040583084,0.0105679035
0.010473269,-0.008733511
-0.009055944,0.011670113
0.010548733,-0.011925936
0.0047508082,0.012008071
-0.016536897,0.0098006725
0.0053884047,-0.016292393
0.008926598,0.0023459196
0.0011885454,0.0041202307
-0.00015276775,0.0060349703
0.010378239,-0.0011664629
0.0040329252,0.009981751
0.0105464915,0.0043227673
0.0060518966,0.012633324
0.0012915065,0.009827495
0.00670936,-0.005915582
0.0028556327,0.0024051666
-0.0002572119,7.677078e-05
0.00114422,0.0030231476
-0.0011888037,0.0029258728
0.01251098,-0.0011366606
-0.0068295915,0.011388779
0.0020763094,-0.0042087436
-0.003072028,0.0029720068
-0.0006409069,-0.000310421
-0.0034154418,-0.002343297
0.005726109,-0.003256619
0.0028651585,0.00066125393
-0.007166206,0.001965046
-0.005399067,-0.010171711
0.013963323,-0.0068282485
0.0011609695,0.015743494
-0.001509663,0.008041143
-0.0061545284,-0.0013625622
-0.009090483,-0.010782659
-0.0038014452,-0.008024275
0.01364012,-0.008574188
-0.002541801,0.01650095
-0.0042151306,-0.0016537309
0.00096956245,-0.001691997
-0.0018252804,-0.000908196
-0.0020507388,-0.0066152215
-0.00018570686,-0.0002669096
-0.012138133,0.0014408827
0.0058229794,-0.010089219
0.002661705,0.012378097
-0.006734077,0.0034451485
-0.0064374683,-0.0032586455
-0.006082988,-0.0041897893
-0.008581861,-0.0069417357
-0.004527131,-0.007732153
0.005546751,-0.0010753274
-0.0029717581,0.010031819
-0.0014937018,-0.0015277863
-0.0030426574,-0.0040708184
0.024674026,0.0046584606
-0.003658715,0.021208644
-0.0022976906,-0.005920768
8.4116546e-05,0.0003105402
0.006080733,0.0027325153
-0.0011557903,0.005007863
0.0037315048,0.0012760162
0.006666589,0.005595207
0.0031937808,0.0042797327
0.013937757,-0.0068044066
-0.00030910125,0.01261735
-0.009976614,-0.00316602
-0.0017218096,-0.007150352
0.0065142172,-0.0030055642
-0.0066773403,-0.00014162064
-0.003617147,-0.006459594
0.0018308604,-0.0003771186
-0.0022297867,0.006288886
0.0013736659,-0.002183497
0.005607547,0.007968664
0.0027072257,0.008357525
-0.0045028124,0.0003157854
-0.010796827,-0.0037720203
-0.011092651,-0.010685146
0.006130792,-0.0055238605
0.0070246286,0.006210804
0.0033456367,0.009339452
0.004892474,0.0025103092
0.0051916735,0.0013890266
-0.0008362308,0.0033112764
0.011668652,0.0022115707
0.0027503667,0.010599256
0.0051386827,0.0031266212
0.0052147484,0.0046766996
0.00227773,7.1287155e-05
0.0039338875,0.0052102804
0.0051663094,0.00075769424
-0.0068272166,0.0023152828
0.008590065,-0.006683588
-0.0013223392,0.005004406
-0.004954703,0.002826929
-0.008993195,0.0020008087
0.00017177085,-0.009771347
0.009720755,-0.001888454
0.01691177,-0.0042670965
0.00067429314,0.011621237
-0.0044773645,-0.0044721365
0.0007753047,-0.005412221
0.0022442846,0.0015029907
-0.0021183859,0.002992034
-0.0049713943,0.00074350834
-0.0042199977,-0.010231197
-0.005752704,-0.0051693916
0.00016160724,-0.008367717
-0.004312267,0.0007493496
-0.0071559926,-0.0010715127
0.0026729857,-0.0050738454
-0.010212328,0.005370617
0.00651326,-0.010836244
0.0076085455,0.0072574615
0.009934339,0.0062037706
-0.0008340641,0.008469105
-0.0021048877,0.0010778904
0.00044673294,-0.004824519
-0.007307047,0.0033351183
-0.007090376,-0.0056186914
0.004569469,-0.0057380795
0.00473628,0.001670599
0.0062795556,0.0021988153
-0.0046867514,0.002519846
-0.004883723,-0.00051152706
0.011062492,-0.0020336509
-0.009102077,0.0095899105
0.00026897946,-0.008275449
-0.0032903408,0.00017511845
0.0015207806,-0.0030779243
-0.012267279,-0.0022264123
-0.0038895034,-0.010756314
-0.0023025547,-0.0031282902
-0.007146911,0.0012671947
-0.0051655998,-0.0114094615
0.0016605635,-0.0020408034
0.0036457605,0.0034595728
-0.005762189,-0.0047180653
-0.01240495,-0.002212882
0.007524326,-0.012890518
-0.00512119,0.0038534403
0.0077636973,-0.00030124187
0.0035837905,0.00869596
0.006795421,0.0058989525
0.009642299,0.004006982
-0.0019061796,0.001943469
-0.00015842728,-0.0051392317
0.010981203,0.0011640787
-0.00033403098,0.009333134
-0.0046637873,0.00038576126
-0.0064101014,-0.0097821355
-0.005446434,-0.0074530244
-0.003352192,-0.00858587
0.015204057,-0.0057617426
-0.005547381,0.0062232018
-0.010275906,-0.0031818151
-0.011713757,-0.007616818
0.017902082,-0.011185586
0.001100029,0.015774488
0.0062074563,0.0037629604
0.016213419,0.0067076683
0.008075554,0.016964912
0.0036931247,0.0065675974
0.0029925064,0.0010139942
-0.0001145579,0.0016641617
-0.012482186,-0.0011809468
0.008698413,-0.006458938
0.0011407202,0.011541367
0.010366203,0.0015975237
0.0056420085,0.014264941
-0.0074582496,0.0046948195
-0.0056752427,-0.0013072491
0.004155595,5.185604e-05
-0.0032513223,0.005830407
0.007196488,-0.0017851591
0.0030450923,0.0052651167
3.451508e-05,0.0033203363
0.0050973813,-0.0016015768
0.00026087253,0.0023635626
0.0101323845,0.00037956238
0.0073675304,0.014689922
0.003420726,0.008194804
-0.0035093254,-0.0011327863
-0.0026117673,-0.0022064447
0.0005503243,-0.0019413233
0.00056821643,0.0017459393
0.0050953566,0.0036129951
0.0041178255,0.0043329
0.01613058,0.0047523975
-0.0051099006,0.014005661
0.0009489933,0.004262924
0.0026943192,0.0015251637
0.005382011,2.3007393e-05
-0.013869975,0.006752372
0.0101638865,-0.012671649
-0.005759565,0.00869298
0.0023185643,-0.0004914403
0.0033201259,0.0042625666
0.004140419,0.0029615164
-0.00024179493,0.0014228821
0.009168736,-0.0005452633
-0.0041989335,0.0006766319
-0.0008968063,-0.0075526237
-0.00073088333,0.00027108192
0.009002558,0.00068831444
-0.0016945506,0.00578928
0.0029707,-0.004188955
0.0011488701,0.00454545
-0.000675874,0.00040555
-0.009937552,-0.0031300783
-0.0021544292,-0.00616765
0.0043041226,-0.0025280118
0.004781311,0.0054186583
0.0016043948,0.01054728
-0.004988434,0.003644824
-0.009643513,-0.0025356412
0.006506414,-0.002613306
0.006427843,0.0064206123
0.006003676,0.0015847683
0.0008602747,0.0058783293
-0.006018743,0.0034919977
0.016410116,-0.008240938
0.002333764,0.009686351
-0.008335735,0.0034937859
0.0033882072,-0.007096231
-0.0067300596,0.0036799908
-0.0030318575,0.004049659
-0.0012570289,0.0012661219
0.0068527227,-0.001410842
-0.014007742,0.003250122
0.0014606827,-0.013522267
0.0051859757,0.0039589405
-0.0066972906,0.0090789795
0.0046983394,-0.003743112
0.0031755422,-0.0016616583
0.007622705,0.0012559891
0.004139393,0.011832237
-0.0037439826,0.0015977621
-0.006234159,-0.0015920997
-0.0017700798,-0.0024781823
-0.004907791,-0.00060015917
0.0017943915,0.0012162924
-0.003854262,0.0023332834
-0.0061540436,-0.002495706
4.203285e-05,-0.010378003
0.0012062261,0.0019659996
0.00044339377,0.003370285
0.004717466,-0.0017699599
0.0074674175,0.0012129545
0.0059238207,0.006082773
