td3_return,benchmark_return
-0.0023923612,0.002342105
-0.005089261,0.00088620186
0.01836096,-0.0017704368
-0.00024244642,0.016326785
0.014442612,0.00081539154
0.00561808,0.012730122
0.0071217106,0.0044841766
-0.0064883744,0.0070643425
0.0034425817,-0.005027294
-0.010570076,0.0005508661
-0.01950951,-0.008597314
-0.006244844,-0.019080102
0.0011594152,-0.004658282
0.0115612615,0.0018122196
-0.034625527,0.009783387
-0.0075367508,-0.030289173
-0.008174824,-0.005712211
-0.010554248,-0.00959909
0.0038362094,-0.008821368
-0.0114732515,0.004633069
-0.0062318994,-0.010676503
0.016019048,-0.005528331
0.006175314,0.01399827
0.012104316,0.0061187744
0.00900177,0.011870861
-0.041661527,0.007142067
0.0015264191,-0.03941679
-0.008047484,0.00096833706
-0.0010757656,-0.005565107
0.005085502,-0.004502356
-0.011509477,0.00639987
-0.016990483,-0.010104835
-0.0034422663,-0.017014503
-0.012135064,-0.0035482645
-0.01046114,-0.01616764
-0.0025804176,-0.011138737
0.017951474,-0.0042999387
-0.017036676,0.01883471
-0.017325435,-0.015433729
0.025908398,-0.017111719
0.02752967,0.026644588
-0.00032248517,0.027989268
-0.012401895,-0.0014002919
-0.02488563,-0.011459708
-0.0040728734,-0.021056294
0.00033838078,-0.0032054186
-0.0023193848,0.0012433529
0.0277097,-0.0009692311
-0.016512875,0.028341174
0.022288194,-0.013445675
0.0115636075,0.018592715
-0.0035631328,0.011196613
-0.00060520985,-0.0032758117
0.021609746,-0.0029654503
0.013186683,0.024691105
0.013622133,0.013417721
0.00015684255,0.010702372
0.0025734662,7.43866e-05
0.023135455,0.006098509
-0.0055389744,0.025864363
-0.0038055228,-0.003921032
-0.017836124,-0.0024363995
-0.008516254,-0.015479028
0.014049765,-0.004557371
0.010613618,0.012561083
0.010150107,0.013078332
-0.019701881,0.010169268
0.045457017,-0.019507587
0.007064037,0.036951303
-0.0035136538,0.0009635687
0.004900774,-0.0062569976
-0.0039972877,0.0016764402
0.002236952,-0.0011637211
0.0064081415,-0.00022375584
-0.0015676557,0.005943179
0.013782075,-0.0013456345
0.004638139,0.0118047
0.002194363,0.0028141737
-0.012997795,0.004473686
-0.0006793773,-0.014486551
0.02602759,9.071827e-05
-0.0015257971,0.021777987
0.0009771936,-0.005630493
-0.013836837,0.0010137558
-0.009610156,-0.014022052
0.0005969545,-0.010332584
0.009890395,4.708767e-05
-0.0085885,0.0054633617
0.016027737,-0.00902921
0.00657744,0.015789509
-0.005464403,0.0030466318
-0.02350985,-0.0041716695
-0.0107323425,-0.02249676
-0.0061558955,-0.008486092
0.0024396058,-0.0049489737
0.016747288,0.0028146505
-0.013200677,0.016034842
0.0041838484,-0.010456204
-0.003167407,0.005342245
-0.010856547,0.0011333227
0.012760277,-0.011005759
-0.0026718217,0.010496855
0.0025292935,-0.0022140145
0.010169014,-0.00032818317
-0.011132663,0.0040256977
0.022895882,-0.010210216
-0.001580383,0.021273255
0.0067990297,-0.0033589005
0.008704305,0.0055627823
0.0051044673,0.007978559
0.005419897,0.006386161
-0.006482972,0.0032945871
-0.019185472,-0.011420667
-0.01012724,-0.018103063
0.0147352,-0.00758034
0.010139461,0.010014653
0.0006911637,0.007612467
-0.00060106616,0.0031044483
-0.0012055751,0.00029289722
0.006735321,0.0060920715
-0.010603465,0.0008444786
0.012538371,-0.0076810718
0.00643128,0.010942459
0.0059446995,0.00020301342
-0.008414865,-0.0011445284
-0.0030295006,-0.003756702
0.007488767,-0.0010313988
-0.0068925675,0.007838964
-0.0064616604,-0.00608021
0.0022043437,-0.0073384643
0.012174745,0.0050264597
-0.0006947734,0.011121035
0.00078157213,-0.0045745373
-0.011901951,0.0011376143
0.0034995456,-0.012634754
-0.02041589,0.0038532019
-0.0017456199,-0.020608008
0.0092173675,-0.002550602
-0.00990937,0.0032930374
0.001900987,-0.01016438
-0.005454958,0.0021990538
-0.0026498209,-0.007065892
0.0085583655,0.00015735626
0.012821094,0.010462642
0.0006391881,0.011738062
-0.014780983,0.00121212
-0.0021720447,-0.017198801
-0.016020749,-0.0017671585
-0.006745129,-0.016572118
-0.002277401,-0.010702848
0.012637729,-0.0028361082
-0.0042399373,0.0105679035
0.013771712,-0.008733511
-0.0094337445,0.011670113
0.010661354,-0.011925936
0.00849821,0.012008071
-0.017467167,0.0098006725
0.0017348867,-0.016292393
0.0039345636,0.0023459196
0.0066084205,0.0041202307
-0.002901717,0.0060349703
0.011797568,-0.0011664629
0.004642314,0.009981751
0.013615686,0.0043227673
0.0074465806,0.012633324
-0.00412092,0.009827495
0.0034662695,-0.005915582
-0.00026426115,0.0024051666
0.0031186736,7.677078e-05
0.00042082422,0.0030231476
-0.0046370635,0.0029258728
0.010919334,-0.0011366606
-0.0028996856,0.011388779
0.0037432034,-0.0042087436
0.00078490016,0.0029720068
0.000121628116,-0.000310421
-0.0059412248,-0.002343297
0.0024688665,-0.003256619
0.0011612311,0.00066125393
-0.009431011,0.001965046
-0.0061170254,-0.010171711
0.014637025,-0.0068282485
0.006475045,0.015743494
-0.00010196289,0.008041143
-0.010033207,-0.0013625622
-0.007307818,-0.010782659
-0.008062981,-0.008024275
0.016043453,-0.008574188
0.00027467517,0.01650095
-0.0023224608,-0.0016537309
0.001054664,-0.001691997
-0.0037642748,-0.000908196
-0.0007407764,-0.0066152215
0.0018417401,-0.0002669096
-0.007928718,0.0014408827
0.013052788,-0.010089219
0.008583696,0.012378097
-0.0021083625,0.0034451485
-0.004105734,-0.0032586455
-0.006965378,-0.0041897893
-0.007889592,-0.0069417357
0.008060645,-0.007732153
0.009827215,-0.0010753274
0.0003737578,0.010031819
-0.006997549,-0.0015277863
0.009739912,-0.0040708184
0.01906548,0.0046584606
-0.005068856,0.021208644
-0.00048978924,-0.005920768
-0.00030236147,0.0003105402
0.0066792546,0.0027325153
0.0005954455,0.005007863
0.006691768,0.0012760162
0.0054370887,0.005595207
0.0005957051,0.0042797327
0.011178274,-0.0068044066
-0.0011469022,0.01261735
-0.00490544,-0.00316602
-0.0041403146,-0.007150352
0.0019077505,-0.0030055642
-0.005654135,-0.00014162064
-0.0020799588,-0.006459594
0.007232003,-0.0003771186
-0.0034071482,0.006288886
0.007988328,-0.002183497
0.010967963,0.007968664
-0.00052531494,0.008357525
-0.00247266,0.0003157854
-0.011018698,-0.0037720203
-0.005483646,-0.010685146
0.0039690854,-0.0055238605
0.009841369,0.006210804
0.001871128,0.009339452
0.0050640097,0.0025103092
-0.0006391225,0.0013890266
0.0010953293,0.0033112764
0.0077884616,0.0022115707
0.0042416616,0.010599256
0.004251809,0.0031266212
0.00077544467,0.0046766996
0.0037770425,7.1287155e-05
0.00421495,0.0052102804
0.0045297625,0.00075769424
-0.0043618414,0.0023152828
0.006238997,-0.006683588
0.00051634444,0.005004406
-0.0011470695,0.002826929
-0.00972782,0.0020008087
-0.00083096395,-0.009771347
-0.0013483271,-0.001888454
0.011461863,-0.0042670965
-0.0040478595,0.011621237
-0.0068254694,-0.0044721365
0.0016503881,-0.005412221
0.00173086,0.0015029907
0.004899304,0.002992034
-0.008457635,0.00074350834
-0.004025196,-0.010231197
-0.0045235096,-0.0051693916
0.0012083956,-0.008367717
0.0030685163,0.0007493496
-0.006450839,-0.0010715127
0.007544983,-0.0050738454
-0.009204293,0.005370617
0.0054141083,-0.010836244
0.0060393307,0.0072574615
0.010055736,0.0062037706
0.0023105934,0.008469105
-0.0010929581,0.0010778904
0.002970884,-0.004824519
-0.0066470606,0.0033351183
-0.006085878,-0.0056186914
0.001553826,-0.0057380795
0.0006698689,0.001670599
0.0045141084,0.0021988153
-0.0033100673,0.002519846
-0.0021019022,-0.00051152706
0.006262962,-0.0020336509
-0.011013781,0.0095899105
-0.00041929015,-0.008275449
-0.0027415454,0.00017511845
-0.0022928554,-0.0030779243
-0.013970729,-0.0022264123
-0.0028985576,-0.010756314
-1.3962239e-05,-0.0031282902
-0.011068856,0.0012671947
-0.0028296232,-0.0114094615
0.0033069653,-0.0020408034
-0.0035672195,0.0034595728
-0.0014036128,-0.0047180653
-0.011426843,-0.002212882
0.0054862723,-0.012890518
0.0017417929,0.0038534403
0.007145428,-0.00030124187
0.003333972,0.00869596
0.0049742893,0.0058989525
0.0029800138,0.004006982
-0.0047971504,0.001943469
-0.0013610597,-0.0051392317
0.010382694,0.0011640787
-0.0010383741,0.009333134
-0.012042337,0.00038576126
-0.008166435,-0.0097821355
-0.008093568,-0.0074530244
-0.0025967772,-0.00858587
0.009441378,-0.0057617426
-0.0055127917,0.0062232018
-0.0053209793,-0.0031818151
-0.010550111,-0.007616818
0.0141819175,-0.011185586
0.0067854673,0.015774488
0.007772487,0.0037629604
0.016473314,0.0067076683
0.0069662365,0.016964912
0.0032996906,0.0065675974
0.0019082772,0.0010139942
-0.00027763334,0.0016641617
-0.0077333134,-0.0011809468
0.010962729,-0.006458938
0.0008577989,0.011541367
0.0138061745,0.0015975237
0.0040371846,0.014264941
-0.0029090536,0.0046948195
-0.00026012413,-0.0013072491
0.0074804,5.185604e-05
-0.0014748842,0.005830407
0.0041489736,-0.0017851591
0.0023524906,0.0052651167
-9.928235e-05,0.0033203363
0.0010904216,-0.0016015768
0.002374231,0.0023635626
0.01176344,0.00037956238
