td3_return,benchmark_return
-0.012716952,0.00038576126
-0.006362671,-0.0097821355
-0.008503446,-0.0074530244
-0.0033317031,-0.00858587
0.0095549375,-0.0057617426
-0.006093811,0.0062232018
-0.0056167017,-0.0031818151
-0.011075755,-0.007616818
0.015071705,-0.011185586
0.004518275,0.015774488
0.0079764705,0.0037629604
0.017569713,0.0067076683
0.006159392,0.016964912
0.001717782,0.0065675974
0.0021159344,0.0010139942
-0.0006719798,0.0016641617
-0.003940492,-0.0011809468
0.01157972,-0.006458938
0.0013691189,0.011541367
0.014900483,0.0015975237
0.003807305,0.014264941
-0.0017983752,0.0046948195
0.0015065628,-0.0013072491
0.0062937266,5.185604e-05
-0.00014373995,0.005830407
0.0028452189,-0.0017851591
0.0022742837,0.0052651167
-0.00034606594,0.0033203363
0.00041055251,-0.0016015768
0.0012900189,0.0023635626
0.011761657,0.00037956238
0.007982909,0.014689922
-0.0029415716,0.008194804
0.0013548912,-0.0011327863
-0.0026937127,-0.0022064447
0.003651978,-0.0019413233
0.0019132897,0.0017459393
0.0033755105,0.0036129951
0.005385154,0.0043329
0.012325612,0.0047523975
0.003895974,0.014005661
0.0011209424,0.004262924
0.0038524303,0.0015251637
0.0038343072,2.3007393e-05
-0.013446915,0.006752372
0.008253031,-0.012671649
0.0012217865,0.00869298
0.0042015947,-0.0004914403
0.0024444791,0.0042625666
0.0009823455,0.0029615164
-0.00026918904,0.0014228821
-0.00031723856,-0.0005452633
-0.0061354353,0.0006766319
0.00042436295,-0.0075526237
0.0021291415,0.00027108192
0.010164175,0.00068831444
-0.0031311482,0.00578928
0.0060129575,-0.004188955
-2.308638e-05,0.00454545
0.0017967451,0.00040555
-0.0019887115,-0.0031300783
-0.0032684822,-0.00616765
0.0073402664,-0.0025280118
0.01284455,0.0054186583
0.0035905587,0.01054728
0.0017805306,0.003644824
-0.0030722392,-0.0025356412
0.012460676,-0.002613306
0.0016228246,0.0064206123
0.006786215,0.0015847683
0.0041513783,0.0058783293
-0.011051236,0.0034919977
0.011173367,-0.008240938
0.0060611316,0.009686351
-0.0038740716,0.0034937859
0.0020627147,-0.007096231
0.0036856465,0.0036799908
0.0029652,0.004049659
0.00049222907,0.0012661219
0.002562139,-0.001410842
-0.009331766,0.003250122
0.0054790247,-0.013522267
0.008297213,0.0039589405
-0.0031378095,0.0090789795
-0.002390321,-0.003743112
6.352726e-05,-0.0016616583
0.019879034,0.0012559891
0.0014061044,0.011832237
-0.0018785188,0.0015977621
-0.0006294213,-0.0015920997
-0.00030556045,-0.0024781823
0.0020619163,-0.00060015917
0.0048602168,0.0012162924
0.0009144952,0.0023332834
-0.006354156,-0.002495706
0.0048423097,-0.010378003
0.0045546386,0.0019659996
-0.0039822534,0.003370285
0.0016180534,-0.0017699599
0.00946952,0.0012129545
0.0009338882,0.006082773
-0.0065238443,0.0009698868
-0.004051627,-0.0035258532
0.003936514,-0.0049064755
0.007426385,0.001954317
0.008888819,0.008257985
0.004734204,0.01026237
-0.004908502,0.006814122
-0.0017203685,-0.007678807
-0.0017700284,-0.0041102767
0.009917033,-0.00079649687
0.0012650384,0.01216197
-0.006953026,0.0011894703
-0.007961806,-0.0060420632
-0.0010175687,-0.010023892
-0.012584794,-0.0011002421
0.007906131,-0.0135496855
-0.0012236793,0.007955551
-0.0011600528,-0.0002888441
-0.008765482,-0.00023472309
0.0018788769,-0.010856986
-0.012184792,-6.330013e-05
-0.0086193485,-0.012372613
0.00026109608,-0.0065326095
-0.0057675247,0.0016922951
0.0021680922,-0.0012079477
0.001279468,0.00058460236
0.005842483,0.0055861473
0.006513737,0.006675601
-0.0010796174,0.0068962574
-0.005528267,-0.0011107922
0.005647408,-0.009753287
0.0034573919,0.0040397644
-0.013460129,0.0038292408
-0.002292704,-0.0148534775
0.007857154,0.002310276
0.011855928,0.008505106
0.0069059376,0.011772752
0.00024037139,0.004565954
0.0036020167,0.00082337856
0.005878624,0.0044267178
0.0042499285,0.008484483
-0.0012132978,0.0031756163
0.00079397066,-0.0020582676
0.008137219,0.0032105446
0.0025013727,0.008844972
0.00088279956,-0.000967741
-0.004602856,0.003366232
0.0015076413,-0.0049200654
-0.003731981,0.0016634464
-0.008033332,-0.0050647855
0.0026694762,-0.015269995
-0.0012494461,0.00011074543
-0.008277594,-0.005547285
-0.0036001145,-0.010586619
0.014374036,-0.0085859895
-0.0014166659,0.015083075
0.005749661,-0.002980113
0.003673818,0.0036363602
0.0013223848,0.0024808645
-0.0028177698,0.002031684
0.0020334914,-0.0022420287
-0.0019230691,0.0017796755
-0.0012284511,-0.0031032562
0.0014083568,-0.0009087324
-0.0004352947,-0.0016818643
0.004908094,-0.0014992356
0.004255742,0.004896283
0.005849337,0.0014636517
-0.0016092255,0.007722497
0.003250331,0.0003978014
-0.0041745817,0.006663561
0.00023073169,-0.0075879693
5.763736e-05,0.00039994717
-0.0013524261,0.0009266138
-0.00030149324,-0.0011541247
0.002345422,0.0012950897
0.0025422322,0.004144311
0.0006813753,-0.00060641766
0.00075912906,0.0017266273
-0.0012359901,-0.0007893443
0.011528463,-0.0013424754
0.00037775232,0.010928154
0.007760716,0.00081539154
0.0027854675,0.006217003
0.0147887105,0.005270362
0.0034050124,0.018471241
-0.0074274787,0.0059480667
-0.011817092,-0.012938917
0.001787488,-0.009282887
-3.3905584e-05,0.003174901
-0.012772499,-0.0014190674
0.0030095016,-0.01249361
0.012650798,0.002037406
-0.00045537503,0.01638329
0.00020889597,-0.0012173057
0.0089078285,0.0050172806
-0.012397094,0.0024411678
-0.009328573,-0.01211524
-0.027179733,-0.0151360035
0.008364825,-0.026020706
-0.0084786145,0.007606387
0.018045282,-0.006005764
0.001977619,0.017620683
-0.0014267786,0.001294136
0.010856184,-0.0035578609
0.0065223356,0.010382652
0.016387152,0.0061044693
0.0045089438,0.013863802
0.007720016,0.0023840666
-0.0010269892,0.0058231354
0.003407251,-0.0015053153
-0.0051379832,0.001359582
0.011853215,-0.0043459535
0.002705302,0.011355042
0.001974795,0.0015892982
-0.0039003221,0.00024199486
0.0010751659,-0.0038564205
0.0073469523,0.005928993
-0.014095428,0.005516529
-0.0022422443,-0.015065014
-0.005242847,0.0009292364
-0.009739465,-0.0053500533
0.014408612,-0.010068297
0.0018704078,0.012000918
0.0062233326,-0.002268672
0.006873957,0.0030623674
0.0071331994,0.0057525635
0.0058781775,0.0072271824
-0.0028927375,0.005515218
-0.0028544397,-0.00038194656
0.009407424,-0.002477467
0.0028735185,0.01257956
0.002942867,0.0009082556
0.0039470242,0.0014570951
-0.0033202684,0.001983881
0.0034897898,-0.006952882
0.002452195,0.0062116385
0.0013695908,0.003269434
-0.0039216424,0.00040531158
0.00033344948,-0.0040911436
-0.0020780745,0.0009381771
0.006940269,-0.0043826103
-0.008792382,0.008120656
0.0070001693,-0.009409368
0.009879632,0.0030064583
-0.0013698579,0.010257244
0.007850378,-0.0013614893
0.006743471,0.009651303
-0.0055478523,0.0046976805
0.008858107,-0.0075419545
0.005402107,0.007891297
0.0023872405,0.0037455559
-0.005388077,0.00085246563
-0.0046201465,-0.007956147
-0.0070591145,-0.00015634298
-0.007414987,-0.009550214
-0.0054959906,-0.003306806
0.003793363,-0.0061348677
-0.0056419885,0.006486416
-0.003062916,-0.00364542
-0.0061219414,-0.0021668077
0.005302544,-0.0089716315
-0.0011161114,0.0069134235
0.00884542,-0.00612545
0.023568412,0.010223269
0.0020059145,0.03571725
0.0055747223,-1.347065e-05
0.0043163663,0.0059375763
-0.0032908828,0.0069140196
0.0021290265,-0.008627713
-0.0029492006,0.0010751486
-0.004828279,-0.004716575
0.0009265142,-0.0069912076
0.0013450052,-0.0012748837
0.002851246,-0.0027808547
0.011267814,0.0032246113
0.008541135,0.010640383
0.006659117,0.009714127
0.0035913496,0.009934425
-0.0017235237,0.002765894
0.0044415006,-0.0030817986
-0.0030741473,0.0042169094
-0.0009737672,-0.0028645396
0.0050014695,-0.0017075539
-0.0025516832,0.0069009066
-0.0031552336,-0.005516708
-0.007642067,-0.0027518868
-0.0023381095,-0.005389273
-0.0016612298,-0.0034705997
-0.0036493067,-0.0022435188
-0.002420207,-0.005310178
-0.0043968223,-0.0019598007
-0.0038737438,-0.002523005
-0.023083273,-0.0061206818
-0.00019603391,-0.025846481
0.009980071,0.0003631115
0.001369795,0.011761904
0.008144124,0.0015566349
0.0011868268,0.009091377
-0.0074274936,0.0006644726
-0.00906428,-0.007699549
-4.615965e-05,-0.009733856
-0.002035848,-0.000693202
0.008089742,-0.00357157
-0.0017354889,0.008017063
-0.0055009066,-0.000598371
0.0028098917,-0.004172623
-0.01344852,0.0025122166
0.005632483,-0.016342103
0.0038936108,0.008552313
0.011823997,0.005228758
-0.00029708803,0.016540408
0.0070825857,-0.0015830398
0.009442172,0.007756114
0.0024641976,0.012370825
0.007273266,0.002973795
-0.0027816107,0.009247541
0.005209802,-0.0031598806
0.002766943,0.0065128803
-0.0024544222,0.0030589104
0.009126254,-0.0030508637
-0.009665571,0.0037708282
-0.0012124912,-0.0075190067
0.002919787,-0.002755642
0.00807777,0.003019452
-0.0045827054,0.0071200132
-0.007895876,-0.0028001666
0.0060123135,-0.009927452
0.005972993,0.0037697554
-0.0035969317,0.0027712584
0.010156847,-0.0050475597
-0.0031938506,0.007727742
0.0014080771,-0.0036981702
0.0040340223,0.00023031235
-0.0065356106,0.0015990734
-0.012467427,-0.010104537
0.00043698616,-0.016946256
0.0059981584,0.00076425076
-0.004375622,0.0036802292
-0.0049366094,-0.004310727
0.013364805,-0.004457891
-0.012778209,0.013908863
-0.014119755,-0.014818847
0.007955651,-0.0155181885
-0.007215937,0.01142025
0.009155966,-0.009940624
-0.017269295,0.005228877
-0.0149328,-0.020793736
-0.002672442,-0.011410415
-0.009009311,-0.0019923449
0.015256419,-0.012995124
0.008039418,0.016529322
-0.0076919477,0.008518934
0.008110795,-0.006221533
-0.0012263336,0.009218574
-0.0013197559,-0.0002694726
0.013205565,0.0007635355
-0.0017550102,0.014242291
-0.0009715733,9.8109245e-05
-0.0011485347,-0.0031161904
-0.013587819,-0.0036530495
0.01119149,-0.016922116
0.0011010555,0.010048628
0.002690251,-0.0002809763
-0.035921156,0.0056051016
-0.056162152,-0.039772093
-0.009630148,-0.055025756
-0.011900011,-0.009115458
0.07824876,-0.008428991
-0.023848522,0.078704
0.01669256,-0.024989605
0.008657797,0.015635133
-0.0034006978,0.007760644
-0.018785032,-0.0038452744
-0.0020748142,-0.017329395
-0.022847658,-0.013288856
0.02427539,-0.024827898
0.00850892,0.026632428
0.009536708,0.010707378
0.00082696736,0.012291551
0.0025833377,0.0005013943
0.0097405305,0.0028442144
0.0037762562,0.007458329
-0.0017780545,0.0034973621
0.013527721,0.002055645
-0.0024041685,0.013851047
-0.0068049906,-0.0023864508
0.009852539,-0.009457529
0.0023188107,0.0069795847
-0.0038447184,0.0061895847
0.024006272,-0.0028783083
-0.0050938656,0.028139114
-0.0014652871,-0.006358683
0.009472251,-0.0021207929
0.008942747,0.0064610243
0.0038660534,0.00784421
-0.002572734,0.0032196045
-0.017289981,-0.0026834607
-0.0017716934,-0.019138932
-0.0049813963,-3.2305717e-05
0.016147653,-0.0061162114
-0.0060073608,0.017801046
0.0038395973,-0.0057848096
0.0022005732,0.0027799606
0.0025511896,0.0012872219
0.004952288,0.0008376837
-0.00213299,0.0050622225
-0.004351924,-0.0021613836
0.010550932,-0.002545476
-0.00046759105,0.010471106
0.0047237277,-2.592802e-05
-0.002476953,0.0024579763
0.0027130498,-2.5689602e-05
-0.015862487,0.0023760796
0.005453372,-0.01791656
-0.006804734,0.0075193644
-0.0017231739,-0.0070396066
0.0005539856,-0.0010455847
0.009204522,0.0008337498
0.00921242,0.008883953
-0.0030541697,0.0119121075
0.0059817145,-0.002473712
0.00953508,0.009408712
0.0070989337,0.00996685
0.009572431,0.006287217
-0.0017614447,0.009075284
0.007460203,-0.00023639202
-0.00860954,0.007735491
-0.0012964212,-0.009417474
0.0024435688,-0.0037291646
0.0017296341,0.004917145
-0.006171438,0.0043263435
-4.015885e-05,-0.0062513947
-0.008020002,0.0019863844
0.0035877414,-0.009814739
0.0064473096,0.005258441
-0.0027414174,0.005190611
0.0017390106,-0.0031988025
0.0045633595,-0.0004312396
0.009411437,0.004046917
-0.0091245705,0.011411667
0.0025982792,-0.0070290565
-0.0014667665,0.004654169
-0.0041460395,-0.0014334321
-0.003719269,-0.004562497
-0.010432302,-0.0038470626
-0.008855958,-0.007428944
0.011968194,-0.012290716
8.0612e-05,0.01342237
0.0028511418,-0.0014013648
