td3_return,benchmark_return
-0.0036694368,0.002342105
-0.003685252,0.00088620186
0.020165997,-0.0017704368
4.754908e-05,0.016326785
0.014641821,0.00081539154
0.0052275173,0.012730122
0.00579282,0.0044841766
-0.006180942,0.0070643425
0.0028710715,-0.005027294
-0.01176821,0.0005508661
-0.02053184,-0.008597314
-0.0051001217,-0.019080102
0.002677247,-0.004658282
0.010395348,0.0018122196
-0.03209778,0.009783387
-0.008086214,-0.030289173
-0.008203615,-0.005712211
-0.010585199,-0.00959909
0.00089178747,-0.008821368
-0.010882988,0.004633069
-0.0062072035,-0.010676503
0.016028848,-0.005528331
0.006993448,0.01399827
0.014239913,0.0061187744
0.009198607,0.011870861
-0.042330742,0.007142067
0.0022892272,-0.03941679
-0.008806072,0.00096833706
-0.0026379875,-0.005565107
0.006245295,-0.004502356
-0.014412925,0.00639987
-0.016777642,-0.010104835
-0.0057961117,-0.017014503
-0.014323344,-0.0035482645
-0.011149145,-0.01616764
-0.003621562,-0.011138737
0.019273123,-0.0042999387
-0.017972758,0.01883471
-0.0226359,-0.015433729
0.026287107,-0.017111719
0.029968036,0.026644588
-0.0016967183,0.027989268
-0.01254361,-0.0014002919
-0.025920374,-0.011459708
-0.0047143525,-0.021056294
-0.002609586,-0.0032054186
-0.0012675266,0.0012433529
0.026784427,-0.0009692311
-0.017992835,0.028341174
0.026264448,-0.013445675
0.011420976,0.018592715
-0.0039361157,0.011196613
-0.0029902745,-0.0032758117
0.019245168,-0.0029654503
0.013035727,0.024691105
0.01625862,0.013417721
-0.007522212,0.010702372
0.0024743285,7.43866e-05
0.024498627,0.006098509
-0.005801211,0.025864363
-0.003774901,-0.003921032
-0.016910188,-0.0024363995
-0.0053999107,-0.015479028
0.018053811,-0.004557371
0.008659025,0.012561083
0.008377849,0.013078332
-0.017504264,0.010169268
0.049902786,-0.019507587
0.005056814,0.036951303
-0.004095411,0.0009635687
0.0040769023,-0.0062569976
-0.004972687,0.0016764402
0.001226491,-0.0011637211
0.0048303823,-0.00022375584
0.0012659363,0.005943179
0.013563517,-0.0013456345
0.0051721367,0.0118047
0.001595064,0.0028141737
-0.011987023,0.004473686
0.00047633456,-0.014486551
0.027606102,9.071827e-05
-0.0040703206,0.021777987
0.00012415429,-0.005630493
-0.01729153,0.0010137558
-0.0128385555,-0.014022052
-3.7035752e-05,-0.010332584
0.009925825,4.708767e-05
-0.00689028,0.0054633617
0.016844537,-0.00902921
0.008054069,0.015789509
-0.0060727205,0.0030466318
-0.021621855,-0.0041716695
-0.011606121,-0.02249676
-0.007458661,-0.008486092
