sk_ppo_return,benchmark_return
-0.009552472,0.002342105
-0.00978101,0.00088620186
0.020628067,-0.0017704368
-0.0011957088,0.016326785
0.015900806,0.00081539154
0.0118281925,0.012730122
0.005896328,0.0044841766
-0.013679302,0.0070643425
-0.00623001,-0.005027294
-0.011440739,0.0005508661
-0.018332597,-0.008597314
-0.0077163656,-0.019080102
0.0040473174,-0.004658282
0.014105988,0.0018122196
-0.03117176,0.009783387
-0.0044762455,-0.030289173
-0.013244885,-0.005712211
-0.014288662,-0.00959909
-0.0087239,-0.008821368
-0.011626042,0.004633069
-0.005598667,-0.010676503
0.01434565,-0.005528331
0.006343465,0.01399827
0.016099134,0.0061187744
0.00904509,0.011870861
-0.044191133,0.007142067
-0.004693191,-0.03941679
-0.010210133,0.00096833706
-0.0006132259,-0.005565107
0.0050382284,-0.004502356
-0.012577779,0.00639987
-0.018937327,-0.010104835
-0.009212661,-0.017014503
-0.0108486805,-0.0035482645
-0.015202736,-0.01616764
-0.0035187637,-0.011138737
0.020894667,-0.0042999387
-0.021388223,0.01883471
-0.015896702,-0.015433729
0.02998432,-0.017111719
0.025912032,0.026644588
-0.0056804963,0.027989268
-0.013835375,-0.0014002919
-0.03154584,-0.011459708
-0.007487102,-0.021056294
-0.010958493,-0.0032054186
-0.0047742478,0.0012433529
0.021868324,-0.0009692311
-0.015842136,0.028341174
0.027643729,-0.013445675
0.0063776113,0.018592715
-0.009375206,0.011196613
0.00068419415,-0.0032758117
-0.0028243072,-0.0029654503
0.015513658,0.024691105
0.023357391,0.013417721
-0.005219312,0.010702372
0.0026113372,7.43866e-05
0.029433358,0.006098509
-0.009959928,0.025864363
-0.0020885055,-0.003921032
-0.009885428,-0.0024363995
-0.0050616553,-0.015479028
0.011689422,-0.004557371
0.007639246,0.012561083
0.013519822,0.013078332
-0.023860482,0.010169268
0.056970607,-0.019507587
0.006685345,0.036951303
-0.005486508,0.0009635687
0.0025776532,-0.0062569976
-0.005386375,0.0016764402
-0.0020811437,-0.0011637211
0.004448212,-0.00022375584
0.0022678522,0.005943179
0.015875643,-0.0013456345
0.0059707216,0.0118047
0.001906649,0.0028141737
-0.01832453,0.004473686
-0.0032777363,-0.014486551
0.030989604,9.071827e-05
-0.004785467,0.021777987
0.0026617523,-0.005630493
-0.021186205,0.0010137558
-0.013937834,-0.014022052
0.0025076128,-0.010332584
0.011727502,4.708767e-05
-0.0004802236,0.0054633617
0.018595647,-0.00902921
0.006035069,0.015789509
-0.010483863,0.0030466318
-0.0125949625,-0.0041716695
-0.012558813,-0.02249676
-0.008841184,-0.008486092
4.8466376e-05,-0.0049489737
0.01927936,0.0028146505
-0.0093622105,0.016034842
0.0039047424,-0.010456204
-0.0017239613,0.005342245
-0.010294872,0.0011333227
0.016235221,-0.011005759
-0.001135425,0.010496855
0.007837684,-0.0022140145
0.021246277,-0.00032818317
-0.0077292547,0.0040256977
0.022845384,-0.010210216
0.0033949788,0.021273255
0.008373838,-0.0033589005
0.00248719,0.0055627823
0.01272936,0.007978559
0.0053990735,0.006386161
-0.005454172,0.0032945871
-0.018565984,-0.011420667
-0.01132249,-0.018103063
0.017416798,-0.00758034
0.008178769,0.010014653
0.010530004,0.007612467
0.0006299374,0.0031044483
-0.00535875,0.00029289722
0.011058205,0.0060920715
-0.005061671,0.0008444786
0.015573208,-0.0076810718
0.014422212,0.010942459
0.0089742495,0.00020301342
-0.015182188,-0.0011445284
-0.0022276319,-0.003756702
0.00046288897,-0.0010313988
-0.0043513034,0.007838964
-0.010702679,-0.00608021
-0.0051331236,-0.0073384643
0.012454679,0.0050264597
0.004157813,0.011121035
0.0010042465,-0.0045745373
-0.017045269,0.0011376143
0.00036765652,-0.012634754
-0.025908101,0.0038532019
0.0014775288,-0.020608008
0.011013954,-0.002550602
-0.0067528365,0.0032930374
0.0037981234,-0.01016438
-0.0028944523,0.0021990538
-0.011828485,-0.007065892
0.0106122615,0.00015735626
0.009244996,0.010462642
-0.0031879738,0.011738062
-0.0109478235,0.00121212
0.0007408121,-0.017198801
-0.021426467,-0.0017671585
-0.005622843,-0.016572118
-0.000795523,-0.010702848
0.014912685,-0.0028361082
0.00010277427,0.0105679035
0.007571673,-0.008733511
-0.00033008834,0.011670113
0.011404607,-0.011925936
0.00803676,0.012008071
-0.014142591,0.0098006725
0.004688479,-0.016292393
0.002182578,0.0023459196
0.0065695713,0.0041202307
-0.0016813349,0.0060349703
0.014445334,-0.0011664629
0.0064683356,0.009981751
0.012553608,0.0043227673
0.0077359793,0.012633324
-0.0008630329,0.009827495
-0.00034185394,-0.005915582
0.0016781924,0.0024051666
0.0019368104,7.677078e-05
0.0005119872,0.0030231476
-0.008023262,0.0029258728
0.00811398,-0.0011366606
-0.004017306,0.011388779
0.008159798,-0.0042087436
-0.0005642859,0.0029720068
-0.0014677029,-0.000310421
-0.01669504,-0.002343297
0.002867891,-0.003256619
-0.0017420427,0.00066125393
-0.007656279,0.001965046
-0.0054199924,-0.010171711
0.028570239,-0.0068282485
0.0076991064,0.015743494
-0.00090069027,0.008041143
-0.016744183,-0.0013625622
-0.0005490471,-0.010782659
-0.013217682,-0.008024275
0.017014643,-0.008574188
0.0023821092,0.01650095
-0.0040854965,-0.0016537309
0.00182108,-0.001691997
-0.004103692,-0.000908196
-0.002269436,-0.0066152215
-0.0049251122,-0.0002669096
-0.012363763,0.0014408827
0.013915922,-0.010089219
0.009319147,0.012378097
-0.0057489984,0.0034451485
-0.005216735,-0.0032586455
-0.0038681633,-0.0041897893
-0.007194608,-0.0069417357
0.014283527,-0.007732153
0.010424182,-0.0010753274
0.0005152006,0.010031819
-0.00074969174,-0.0015277863
0.014999253,-0.0040708184
-0.003563969,0.0046584606
-0.005186215,0.021208644
0.002214292,-0.005920768
0.0030376527,0.0003105402
0.008212382,0.0027325153
-0.0007924339,0.005007863
0.009201417,0.0012760162
0.0034741778,0.005595207
0.006709019,0.0042797327
0.012283622,-0.0068044066
6.1363375e-05,0.01261735
-0.0082448255,-0.00316602
-0.0026962294,-0.007150352
0.000544486,-0.0030055642
-0.007090364,-0.00014162064
0.0040399116,-0.006459594
0.013168425,-0.0003771186
-0.0013756767,0.006288886
0.0046348055,-0.002183497
0.010428819,0.007968664
0.0021758925,0.008357525
0.0017163542,0.0003157854
-0.008929907,-0.0037720203
-0.007578943,-0.010685146
-0.007699089,-0.0055238605
0.005366214,0.006210804
0.0056613097,0.009339452
0.005943571,0.0025103092
-0.008887059,0.0013890266
-0.028175298,0.0033112764
0.011079254,0.0022115707
0.022228999,0.010599256
-0.007481462,0.0031266212
0.0007055896,0.0046766996
0.0038382276,7.1287155e-05
0.006177734,0.0052102804
0.009187611,0.00075769424
-0.011389736,0.0023152828
0.012321486,-0.006683588
0.0014031738,0.005004406
-0.0074126413,0.002826929
-0.012966061,0.0020008087
-0.0039680777,-0.009771347
-0.0032490897,-0.001888454
0.006270872,-0.0042670965
-0.0035875575,0.011621237
-0.0046974863,-0.0044721365
0.00625374,-0.005412221
-0.001170326,0.0015029907
0.012261363,0.002992034
-0.0077624405,0.00074350834
-0.003647525,-0.010231197
-0.008012719,-0.0051693916
0.0033560756,-0.008367717
0.0071878023,0.0007493496
-0.00056253414,-0.0010715127
0.0054138196,-0.0050738454
-0.0066420548,0.005370617
-0.00030581656,-0.010836244
0.0078441305,0.0072574615
0.021114472,0.0062037706
0.0017264266,0.008469105
0.0023003812,0.0010778904
-0.0031154766,-0.004824519
-0.011384955,0.0033351183
-0.0072643207,-0.0056186914
-0.005360649,-0.0057380795
-0.0062758164,0.001670599
0.0081514185,0.0021988153
-0.002441276,0.002519846
0.00019492603,-0.00051152706
0.0027241413,-0.0020336509
-0.012661321,0.0095899105
-0.003664707,-0.008275449
-0.0056308983,0.00017511845
-0.003605458,-0.0030779243
-0.015613929,-0.0022264123
-0.0005529162,-0.010756314
0.0003961818,-0.0031282902
-0.009941393,0.0012671947
-0.007895889,-0.0114094615
0.0046796263,-0.0020408034
-0.00037557224,0.0034595728
-0.006533829,-0.0047180653
-0.00802142,-0.002212882
0.0002044906,-0.012890518
-0.00028862222,0.0038534403
0.0040903036,-0.00030124187
0.0064857244,0.00869596
0.011802704,0.0058989525
6.621603e-05,0.004006982
-0.012865441,0.001943469
-0.010117788,-0.0051392317
0.015586104,0.0011640787
-0.0005862922,0.009333134
-0.018212365,0.00038576126
0.00191305,-0.0097821355
-0.0047883512,-0.0074530244
0.0018617472,-0.00858587
0.040619634,-0.0057617426
-0.014519481,0.0062232018
0.0007427928,-0.0031818151
-0.011000163,-0.007616818
0.023086626,-0.011185586
0.0100699235,0.015774488
0.010960001,0.0037629604
0.01805602,0.0067076683
0.009445972,0.016964912
-0.0031536673,0.0065675974
0.0056985086,0.0010139942
0.00084940786,0.0016641617
-0.001939678,-0.0011809468
0.008759983,-0.006458938
0.003722694,0.011541367
0.014438524,0.0015975237
0.0015480788,0.014264941
0.0040424927,0.0046948195
0.002070755,-0.0013072491
0.013082064,5.185604e-05
0.005151863,0.005830407
0.0020877598,-0.0017851591
8.9984846e-05,0.0052651167
-0.00023982086,0.0033203363
-0.0004891055,-0.0016015768
0.004024648,0.0023635626
0.008727783,0.00037956238
0.0059753163,0.014689922
-0.0093199285,0.008194804
0.006753527,-0.0011327863
-2.28183e-05,-0.0022064447
0.007663832,-0.0019413233
-3.5215922e-05,0.0017459393
-0.005026885,0.0036129951
0.0017641785,0.0043329
0.0058176997,0.0047523975
0.011320267,0.014005661
-0.0011573496,0.004262924
0.0057895975,0.0015251637
-0.000786074,2.3007393e-05
-0.013462355,0.006752372
0.0071545006,-0.012671649
0.00069106,0.00869298
0.0028118573,-0.0004914403
-0.0015065114,0.0042625666
0.0019528236,0.0029615164
0.0017877164,0.0014228821
0.005508281,-0.0005452633
-0.0042644325,0.0006766319
0.0016743179,-0.0075526237
0.012982705,0.00027108192
0.0061269286,0.00068831444
-0.0040822076,0.00578928
0.0069664842,-0.004188955
-0.012814997,0.00454545
0.0076672914,0.00040555
0.0056357505,-0.0031300783
-0.0053963712,-0.00616765
0.009966486,-0.0025280118
0.0109987445,0.0054186583
0.0032992472,0.01054728
0.023822904,0.003644824
-0.008508495,-0.0025356412
0.009400226,-0.002613306
0.0007893365,0.0064206123
0.005272396,0.0015847683
0.0037694648,0.0058783293
-0.0049092555,0.0034919977
0.011416948,-0.008240938
0.004618395,0.009686351
-0.0061606113,0.0034937859
-0.0014597524,-0.007096231
0.0005944959,0.0036799908
-0.0018910365,0.004049659
0.0020466398,0.0012661219
0.0039312765,-0.001410842
-0.004889149,0.003250122
0.0052665137,-0.013522267
0.005329196,0.0039589405
-0.0033228984,0.0090789795
-0.0041641626,-0.003743112
0.003947221,-0.0016616583
0.021785066,0.0012559891
0.00036979004,0.011832237
-0.009484003,0.0015977621
0.0035683129,-0.0015920997
0.0040478865,-0.0024781823
0.0010687615,-0.00060015917
0.006335089,0.0012162924
0.0056855455,0.0023332834
-0.0016867989,-0.002495706
0.00012248661,-0.010378003
0.0039688884,0.0019659996
-0.009336248,0.003370285
0.0028286725,-0.0017699599
0.008812672,0.0012129545
0.00030831006,0.006082773
-0.009725165,0.0009698868
-0.0057296436,-0.0035258532
0.0057268213,-0.0049064755
0.0051802485,0.001954317
0.009982954,0.008257985
0.008714812,0.01026237
-0.0015955344,0.006814122
0.0058301697,-0.007678807
-0.004917275,-0.0041102767
0.008812889,-0.00079649687
0.0050509297,0.01216197
-0.004580544,0.0011894703
-0.002076975,-0.0060420632
-0.00143954,-0.010023892
-0.012715522,-0.0011002421
0.0033508062,-0.0135496855
-0.0050374935,0.007955551
-0.0043039103,-0.0002888441
-0.009808014,-0.00023472309
0.0011509008,-0.010856986
-0.013237718,-6.330013e-05
-0.004475771,-0.012372613
-0.002473993,-0.0065326095
-0.0038793003,0.0016922951
0.003704736,-0.0012079477
-0.007738897,0.00058460236
-0.009313935,0.0055861473
0.014959147,0.006675601
-0.0070980103,0.0068962574
0.001966827,-0.0011107922
0.014070606,-0.009753287
0.0065113143,0.0040397644
-0.015189066,0.0038292408
-0.004500558,-0.0148534775
0.0073813405,0.002310276
0.0087381,0.008505106
0.012282394,0.011772752
-0.0044968207,0.004565954
0.0030525555,0.00082337856
0.0042686667,0.0044267178
0.0071655065,0.008484483
-0.00034357357,0.0031756163
-0.00037401056,-0.0020582676
0.004830855,0.0032105446
-0.0015872916,0.008844972
-0.0037368082,-0.000967741
0.0003230035,0.003366232
-0.0048497277,-0.0049200654
-0.0001883017,0.0016634464
-0.0031693622,-0.0050647855
0.007461018,-0.015269995
0.0036117132,0.00011074543
-0.0062855417,-0.005547285
0.011541123,-0.010586619
0.012753975,-0.0085859895
0.0042569526,0.015083075
0.012519648,-0.002980113
0.0059224027,0.0036363602
-0.0003229908,0.0024808645
-0.008554012,0.002031684
-0.0029643546,-0.0022420287
-0.0019855248,0.0017796755
-0.0030224104,-0.0031032562
0.0039413045,-0.0009087324
-0.00158713,-0.0016818643
0.0011377943,-0.0014992356
0.009330283,0.004896283
-0.00069743145,0.0014636517
-0.001932369,0.007722497
0.0027083368,0.0003978014
0.0007390632,0.006663561
0.0041675065,-0.0075879693
-0.003997002,0.00039994717
0.0004668397,0.0009266138
0.0045726346,-0.0011541247
-0.006434652,0.0012950897
0.0059237042,0.004144311
0.00058198144,-0.00060641766
0.0044124816,0.0017266273
-0.0018428423,-0.0007893443
0.010570168,-0.0013424754
-0.00095450546,0.010928154
0.0065950775,0.00081539154
-0.007975584,0.006217003
0.013686559,0.005270362
-0.0012779923,0.018471241
-0.0016923414,0.0059480667
-0.010390435,-0.012938917
-0.018807167,-0.009282887
0.0040692394,0.003174901
-0.010790301,-0.0014190674
0.0051230253,-0.01249361
0.010088558,0.002037406
-4.8837173e-05,0.01638329
-0.0049404814,-0.0012173057
0.021664683,0.0050172806
-0.009271924,0.0024411678
-0.008688204,-0.01211524
-0.02993999,-0.0151360035
0.011806391,-0.026020706
-0.01120218,0.007606387
0.015905371,-0.006005764
0.0028013838,0.017620683
-0.0008736518,0.001294136
0.0152144395,-0.0035578609
0.005636695,0.010382652
0.0066342484,0.0061044693
0.009740153,0.013863802
0.0071809688,0.0023840666
-0.0028839558,0.0058231354
0.0058905375,-0.0015053153
-0.00878386,0.001359582
0.012477277,-0.0043459535
0.001903321,0.011355042
0.0017156515,0.0015892982
-0.0039624604,0.00024199486
-0.0072324635,-0.0038564205
0.012660081,0.005928993
-0.007270106,0.005516529
-0.0147966435,-0.015065014
-0.004008089,0.0009292364
-0.010139058,-0.0053500533
0.026735647,-0.010068297
0.011716427,0.012000918
0.011290444,-0.002268672
0.0062437598,0.0030623674
0.005925433,0.0057525635
0.0055793216,0.0072271824
-0.008124723,0.005515218
-0.005753169,-0.00038194656
0.0052449265,-0.002477467
0.002599211,0.01257956
0.0033967954,0.0009082556
