sk_ppo_return,benchmark_return
-0.004455952,0.002342105
-0.013406184,0.00088620186
0.024714753,-0.0017704368
-0.0035235332,0.016326785
0.014235275,0.00081539154
0.0071249027,0.012730122
0.004384592,0.0044841766
-0.008090958,0.0070643425
0.0031471818,-0.005027294
-0.015076673,0.0005508661
-0.023205759,-0.008597314
-0.0022359346,-0.019080102
0.0059608114,-0.004658282
0.011325173,0.0018122196
-0.037617285,0.009783387
-0.008223815,-0.030289173
-0.007174829,-0.005712211
-0.012121099,-0.00959909
-0.008082014,-0.008821368
-0.010835115,0.004633069
-0.0056592813,-0.010676503
0.017995479,-0.005528331
0.0072340397,0.01399827
0.0153502915,0.0061187744
0.008575613,0.011870861
-0.048105996,0.007142067
0.0057839984,-0.03941679
-0.011564761,0.00096833706
-0.0056298003,-0.005565107
0.009027356,-0.004502356
-0.012064971,0.00639987
-0.015938759,-0.010104835
-0.011057196,-0.017014503
-0.016999586,-0.0035482645
-0.012021229,-0.01616764
0.0003725741,-0.011138737
0.01767377,-0.0042999387
-0.023375457,0.01883471
-0.029549967,-0.015433729
0.027776297,-0.017111719
0.032629203,0.026644588
0.0026696136,0.027989268
-0.0129786525,-0.0014002919
-0.028512286,-0.011459708
-0.0052114846,-0.021056294
0.0025016454,-0.0032054186
-0.0017542994,0.0012433529
0.025848309,-0.0009692311
-0.019251935,0.028341174
0.024753671,-0.013445675
0.011961405,0.018592715
-0.0060507073,0.011196613
0.0043737344,-0.0032758117
0.015005197,-0.0029654503
0.013423837,0.024691105
0.022602372,0.013417721
-0.0035089205,0.010702372
0.0023637607,7.43866e-05
0.030097403,0.006098509
-0.009910946,0.025864363
-0.0021315927,-0.003921032
-0.021426879,-0.0024363995
-0.00089601666,-0.015479028
0.016023694,-0.004557371
0.010983968,0.012561083
0.016894082,0.013078332
-0.020765772,0.010169268
0.06021814,-0.019507587
0.012000863,0.036951303
-0.0018923029,0.0009635687
0.008938875,-0.0062569976
-0.0115411095,0.0016764402
-0.0023721408,-0.0011637211
0.0030260766,-0.00022375584
-0.0056823813,0.005943179
0.015816912,-0.0013456345
0.00613237,0.0118047
-0.0004193666,0.0028141737
-0.013876159,0.004473686
