sk_ppo_return,benchmark_return
0.0036458739,-0.0026112199
-0.009855522,0.002342105
-0.008122285,0.00088620186
0.021750383,-0.0017704368
0.0023679414,0.016326785
0.013630815,0.00081539154
0.007138204,0.012730122
0.004046236,0.0044841766
-0.008628221,0.0070643425
0.0031913598,-0.005027294
-0.014858481,0.0005508661
-0.020034276,-0.008597314
-0.002168277,-0.019080102
0.00289154,-0.004658282
0.016788935,0.0018122196
-0.03634898,0.009783387
-0.0062165805,-0.030289173
-0.0083038695,-0.005712211
-0.009653339,-0.00959909
-0.004918726,-0.008821368
-0.009783874,0.004633069
-0.0036618563,-0.010676503
0.013539679,-0.005528331
0.009512403,0.01399827
0.0143793905,0.0061187744
0.0056929314,0.011870861
-0.044990875,0.007142067
0.0045490176,-0.03941679
-0.0027694104,0.00096833706
-0.0038290075,-0.005565107
0.0073584695,-0.004502356
-0.014531384,0.00639987
-0.016442083,-0.010104835
-0.010095572,-0.017014503
-0.01636645,-0.0035482645
-0.01621183,-0.01616764
-0.002838656,-0.011138737
0.020963874,-0.0042999387
-0.016928013,0.01883471
-0.025455266,-0.015433729
0.02614209,-0.017111719
0.033600166,0.026644588
0.002946844,0.027989268
-0.010102859,-0.0014002919
-0.025938565,-0.011459708
-0.009084549,-0.021056294
-0.0006019025,-0.0032054186
0.0014761189,0.0012433529
0.032126978,-0.0009692311
-0.015246716,0.028341174
0.02492091,-0.013445675
0.0075718635,0.018592715
-0.0017645789,0.011196613
-0.0009020727,-0.0032758117
0.026826313,-0.0029654503
0.008247805,0.024691105
0.016639782,0.013417721
0.007235511,0.010702372
0.003352736,7.43866e-05
0.024369637,0.006098509
-0.00553478,0.025864363
0.003212766,-0.003921032
-0.017566409,-0.0024363995
-0.0010772336,-0.015479028
0.02254675,-0.004557371
0.008385747,0.012561083
0.011326742,0.013078332
-0.028645514,0.010169268
0.05033608,-0.019507587
0.008727031,0.036951303
-0.003466961,0.0009635687
0.005383106,-0.0062569976
-0.006632398,0.0016764402
0.00036942656,-0.0011637211
0.0027582054,-0.00022375584
-0.005533836,0.005943179
0.016328497,-0.0013456345
0.008351434,0.0118047
0.0013021401,0.0028141737
-0.015514988,0.004473686
0.00045149392,-0.014486551
0.03082409,9.071827e-05
-0.0010750561,0.021777987
-0.00075099716,-0.005630493
-0.016104184,0.0010137558
-0.01588128,-0.014022052
0.0019081658,-0.010332584
0.015444505,4.708767e-05
-0.0106365895,0.0054633617
0.017261904,-0.00902921
0.004829796,0.015789509
-0.007151603,0.0030466318
-0.024506975,-0.0041716695
-0.010388617,-0.02249676
-0.008326564,-0.008486092
0.0011633704,-0.0049489737
0.026066497,0.0028146505
-0.015016772,0.016034842
0.0033344186,-0.010456204
-0.007810533,0.005342245
-0.008069754,0.0011333227
0.014478858,-0.011005759
1.3332925e-05,0.010496855
-0.0022899169,-0.0022140145
0.011380817,-0.00032818317
-0.008167261,0.0040256977
0.023066133,-0.010210216
0.0033036938,0.021273255
0.0075261313,-0.0033589005
0.0068873363,0.0055627823
0.008188891,0.007978559
0.006520128,0.006386161
-0.0030539227,0.0032945871
-0.01673213,-0.011420667
-0.0059181177,-0.018103063
0.014744203,-0.00758034
0.015411884,0.010014653
0.0012767308,0.007612467
0.00093318895,0.0031044483
0.009719474,0.00029289722
0.0019550486,0.0060920715
-0.017938165,0.0008444786
0.011465336,-0.0076810718
0.008704476,0.010942459
-0.00090138067,0.00020301342
-0.0044967015,-0.0011445284
-0.0014650362,-0.003756702
0.013951287,-0.0010313988
-0.005571988,0.007838964
-0.0059116757,-0.00608021
-0.0022002584,-0.0073384643
0.009775889,0.0050264597
0.007851137,0.011121035
-0.0012842871,-0.0045745373
-0.017480675,0.0011376143
-1.4551197e-05,-0.012634754
-0.019877821,0.0038532019
-0.0034627558,-0.020608008
0.023045355,-0.002550602
-0.009034276,0.0032930374
0.0039483304,-0.01016438
-0.008194057,0.0021990538
-0.0038276194,-0.007065892
0.004857646,0.00015735626
0.01519608,0.010462642
-0.0002774289,0.011738062
-0.016604915,0.00121212
0.0025969986,-0.017198801
-0.021594428,-0.0017671585
-0.00606423,-0.016572118
-0.0046746605,-0.010702848
0.016920118,-0.0028361082
-0.012376375,0.0105679035
0.016842308,-0.008733511
-0.012206996,0.011670113
0.01145128,-0.011925936
0.016942084,0.012008071
-0.016674943,0.0098006725
0.0056364425,-0.016292393
-0.0014672936,0.0023459196
0.004290146,0.0041202307
-0.002344079,0.0060349703
0.0109047545,-0.0011664629
0.0032615168,0.009981751
0.012061031,0.0043227673
0.011499351,0.012633324
-0.0036849526,0.009827495
0.0041426495,-0.005915582
-0.0014556902,0.0024051666
0.0056739813,7.677078e-05
0.0034669123,0.0030231476
-0.0041600135,0.0029258728
0.011083145,-0.0011366606
0.006473986,0.011388779
0.001046407,-0.0042087436
0.00083608535,0.0029720068
-0.0014840444,-0.000310421
-0.005667007,-0.002343297
0.00023568087,-0.003256619
0.0039622025,0.00066125393
-0.012214453,0.001965046
-0.0078047574,-0.010171711
0.01120508,-0.0068282485
0.009537199,0.015743494
0.00778505,0.008041143
-0.015096837,-0.0013625622
-0.0123646455,-0.010782659
-0.00933796,-0.008024275
0.022248106,-0.008574188
0.0021985169,0.01650095
-0.005609114,-0.0016537309
-0.0029015285,-0.001691997
-0.008470482,-0.000908196
-0.004150963,-0.0066152215
0.0044561005,-0.0002669096
-0.011044861,0.0014408827
0.014931796,-0.010089219
0.008884561,0.012378097
-0.0073470674,0.0034451485
-0.0085737,-0.0032586455
-0.008058115,-0.0041897893
-0.0065700295,-0.0069417357
0.027989212,-0.007732153
0.0076199723,-0.0010753274
0.000955331,0.010031819
-0.010383053,-0.0015277863
0.008299036,-0.0040708184
0.017626867,0.0046584606
-0.005223581,0.021208644
-0.0005478099,-0.005920768
0.00032865716,0.0003105402
0.0042680525,0.0027325153
0.00047970336,0.005007863
0.0052330927,0.0012760162
0.007754845,0.005595207
0.0036244632,0.0042797327
0.008373017,-0.0068044066
0.00084352284,0.01261735
-0.0058711506,-0.00316602
-0.0018906511,-0.007150352
-0.001735482,-0.0030055642
-0.006990269,-0.00014162064
-0.004468126,-0.006459594
0.006960555,-0.0003771186
-0.0053175916,0.006288886
0.011081937,-0.002183497
0.007888599,0.007968664
0.0007292128,0.008357525
-0.0057798186,0.0003157854
-0.010467116,-0.0037720203
-0.0031605694,-0.010685146
0.004926872,-0.0055238605
0.009284991,0.006210804
0.005913882,0.009339452
0.00693952,0.0025103092
0.0027746477,0.0013890266
0.006426784,0.0033112764
0.010410751,0.0022115707
0.0017106875,0.010599256
0.002869318,0.0031266212
0.0005963521,0.0046766996
0.0080659585,7.1287155e-05
0.0006956795,0.0052102804
0.002322825,0.00075769424
-0.0044498937,0.0023152828
0.0046139383,-0.006683588
0.004107062,0.005004406
-0.0017357479,0.002826929
-0.0153946215,0.0020008087
0.0034434898,-0.009771347
0.0034618177,-0.001888454
0.014392201,-0.0042670965
-0.0050733914,0.011621237
-0.010131932,-0.0044721365
0.0016107062,-0.005412221
-0.0029061872,0.0015029907
0.009708244,0.002992034
-0.009846927,0.00074350834
-0.0045161364,-0.010231197
-0.0046899864,-0.0051693916
-5.5015917e-05,-0.008367717
0.006265687,0.0007493496
-0.011187524,-0.0010715127
0.0026149342,-0.0050738454
-0.006548948,0.005370617
0.0026445957,-0.010836244
0.006958838,0.0072574615
0.012725165,0.0062037706
0.00035244983,0.008469105
-0.0064520543,0.0010778904
0.00078915164,-0.004824519
-0.0050654453,0.0033351183
-0.008648463,-0.0056186914
-0.0011883575,-0.0057380795
0.00027319381,0.001670599
-0.001203561,0.0021988153
0.0036874916,0.002519846
0.0008525897,-0.00051152706
0.0063477987,-0.0020336509
-0.008358752,0.0095899105
0.0028788203,-0.008275449
-0.005856774,0.00017511845
-0.002197897,-0.0030779243
-0.012579825,-0.0022264123
-0.0020588373,-0.010756314
0.0028026563,-0.0031282902
-0.008099726,0.0012671947
0.0010579415,-0.0114094615
0.0065942043,-0.0020408034
0.0023361142,0.0034595728
0.0007647524,-0.0047180653
-0.011426394,-0.002212882
0.004624113,-0.012890518
0.0070708427,0.0038534403
0.010726339,-0.00030124187
0.0030084555,0.00869596
0.0046841004,0.0058989525
0.0035428763,0.004006982
0.00043143448,0.001943469
0.002669074,-0.0051392317
0.009518272,0.0011640787
-0.0058960626,0.009333134
-0.012093463,0.00038576126
-0.0078132395,-0.0097821355
-0.0077051534,-0.0074530244
