sk_ppo_return,benchmark_return
0.0049049803,-0.0026112199
-0.0033060065,0.002342105
-0.0013300077,0.00088620186
0.02026265,-0.0017704368
-0.0014194467,0.016326785
0.014344158,0.00081539154
0.0024512724,0.012730122
0.010926494,0.0044841766
-0.0076396377,0.0070643425
0.0011315912,-0.005027294
-0.013700604,0.0005508661
-0.020413201,-0.008597314
-0.005644683,-0.019080102
0.0029546334,-0.004658282
0.01589676,0.0018122196
-0.031469945,0.009783387
-0.006483004,-0.030289173
-0.0077317,-0.005712211
-0.0110377185,-0.00959909
0.003962763,-0.008821368
-0.009354484,0.004633069
-0.0038501546,-0.010676503
0.018646713,-0.005528331
0.009173716,0.01399827
0.0104414765,0.0061187744
0.011132209,0.011870861
-0.04553203,0.007142067
0.0043528858,-0.03941679
-0.0023781166,0.00096833706
-0.005737995,-0.005565107
0.008328751,-0.004502356
-0.012169276,0.00639987
-0.020751433,-0.010104835
-0.010060111,-0.017014503
-0.015350848,-0.0035482645
-0.012604668,-0.01616764
-0.00465744,-0.011138737
0.023377037,-0.0042999387
-0.019607004,0.01883471
-0.015053701,-0.015433729
0.026734686,-0.017111719
0.032268222,0.026644588
-0.0050104773,0.027989268
-0.0113004,-0.0014002919
-0.02345826,-0.011459708
-0.00416542,-0.021056294
-0.0054299273,-0.0032054186
0.0020353708,0.0012433529
0.024589306,-0.0009692311
-0.014056758,0.028341174
0.030414317,-0.013445675
0.016048148,0.018592715
-0.009388249,0.011196613
-0.0068383547,-0.0032758117
0.025589889,-0.0029654503
0.0118266875,0.024691105
0.014626391,0.013417721
-0.008303983,0.010702372
0.0020302115,7.43866e-05
0.011505069,0.006098509
-0.00662142,0.025864363
-0.005760023,-0.003921032
-0.016742438,-0.0024363995
-0.0059989486,-0.015479028
0.018290862,-0.004557371
0.010152455,0.012561083
0.0066722296,0.013078332
-0.018921414,0.010169268
0.056010142,-0.019507587
0.0042423727,0.036951303
-0.010297024,0.0009635687
0.0005814023,-0.0062569976
-0.0024304558,0.0016764402
-0.0048014834,-0.0011637211
0.0073482376,-0.00022375584
-0.0012069826,0.005943179
0.012359892,-0.0013456345
0.0047045914,0.0118047
0.0033655402,0.0028141737
-0.012459144,0.004473686
0.0022126124,-0.014486551
0.025066368,9.071827e-05
-0.00441879,0.021777987
0.0003745209,-0.005630493
-0.015096236,0.0010137558
-0.010191379,-0.014022052
0.0017507266,-0.010332584
0.009968716,4.708767e-05
-0.008087573,0.0054633617
0.017353848,-0.00902921
0.005782904,0.015789509
-0.004187323,0.0030466318
-0.022398792,-0.0041716695
-0.008768031,-0.02249676
-0.0065813754,-0.008486092
0.0020768917,-0.0049489737
0.015762901,0.0028146505
-0.014180339,0.016034842
0.0076029114,-0.010456204
-0.0022992585,0.005342245
-0.008753874,0.0011333227
0.012084156,-0.011005759
-0.0013488175,0.010496855
0.002568724,-0.0022140145
0.00775468,-0.00032818317
-0.011072891,0.0040256977
0.021782689,-0.010210216
-0.0046672593,0.021273255
0.00704749,-0.0033589005
0.014431945,0.0055627823
0.002208114,0.007978559
0.010609051,0.006386161
-0.01145819,0.0032945871
-0.018294392,-0.011420667
-0.0143199675,-0.018103063
0.012812807,-0.00758034
0.0073806276,0.010014653
0.0056056874,0.007612467
0.0036376624,0.0031044483
0.0022949206,0.00029289722
0.014337832,0.0060920715
-0.008813852,0.0008444786
0.014646068,-0.0076810718
0.003047438,0.010942459
0.006266466,0.00020301342
-0.007850547,-0.0011445284
-0.0022491836,-0.003756702
0.005675354,-0.0010313988
-0.0066955253,0.007838964
-0.009576258,-0.00608021
0.0029830486,-0.0073384643
0.012896158,0.0050264597
-0.0037204933,0.011121035
0.0022207738,-0.0045745373
-0.012218791,0.0011376143
0.0040247957,-0.012634754
-0.023102716,0.0038532019
0.001439347,-0.020608008
0.0052854437,-0.002550602
-0.009494193,0.0032930374
0.0019959144,-0.01016438
-0.0012296275,0.0021990538
-0.0053149,-0.007065892
0.0028568516,0.00015735626
0.015623004,0.010462642
-0.00017221081,0.011738062
-0.017205603,0.00121212
-0.001313485,-0.017198801
-0.022146022,-0.0017671585
-0.0034010217,-0.016572118
-0.004679633,-0.010702848
0.016216364,-0.0028361082
-0.0106291305,0.0105679035
0.014453754,-0.008733511
-0.015437543,0.011670113
0.009012881,-0.011925936
0.013722944,0.012008071
-0.017594764,0.0098006725
-0.0004014772,-0.016292393
-0.0014534758,0.0023459196
0.009367178,0.0041202307
-0.0042251786,0.0060349703
0.011959371,-0.0011664629
0.0042773737,0.009981751
0.013130873,0.0043227673
0.005148505,0.012633324
-0.0043502194,0.009827495
-0.0014221466,-0.005915582
0.00038238478,0.0024051666
0.0033856186,7.677078e-05
0.00054114393,0.0030231476
-0.0057273256,0.0029258728
0.013551928,-0.0011366606
0.008726851,0.011388779
0.0048047756,-0.0042087436
0.0029897818,0.0029720068
0.0026203743,-0.000310421
-0.0026239327,-0.002343297
0.005250674,-0.003256619
-0.00044665203,0.00066125393
-0.015242135,0.001965046
-0.0075749406,-0.010171711
0.017276332,-0.0068282485
0.00410165,0.015743494
-0.0020259537,0.008041143
-0.008060415,-0.0013625622
-0.008357331,-0.010782659
-0.0108576715,-0.008024275
0.015355217,-0.008574188
-0.00044455464,0.01650095
0.0003945184,-0.0016537309
0.0008136772,-0.001691997
0.00024711213,-0.000908196
-0.003418005,-0.0066152215
0.003472202,-0.0002669096
-0.0056704315,0.0014408827
0.018289031,-0.010089219
0.0058847307,0.012378097
-0.004128047,0.0034451485
-0.0053244713,-0.0032586455
-0.0056461757,-0.0041897893
-0.0058752405,-0.0069417357
-0.0013731427,-0.007732153
0.01650418,-0.0010753274
0.0018305317,0.010031819
-0.007723353,-0.0015277863
0.014627619,-0.0040708184
0.02170873,0.0046584606
-0.0051469896,0.021208644
0.0026366198,-0.005920768
0.00031260407,0.0003105402
0.008249856,0.0027325153
-0.0010714262,0.005007863
0.0072965347,0.0012760162
0.003956378,0.005595207
-0.004335627,0.0042797327
0.009184458,-0.0068044066
-0.0027278585,0.01261735
-0.0044007697,-0.00316602
-0.0016710667,-0.007150352
0.0017688612,-0.0030055642
-0.004761596,-0.00014162064
-0.0005725191,-0.006459594
