sk_ppo_return,benchmark_return
-0.003728836,-0.0026112199
0.000558504,0.002342105
-0.006376667,0.00088620186
0.02368994,-0.0017704368
-0.0011190773,0.016326785
0.014777856,0.00081539154
0.0061375,0.012730122
0.0045259143,0.0044841766
-0.008779835,0.0070643425
0.0038846429,-0.005027294
-0.011909127,0.0005508661
-0.01945176,-0.008597314
-0.00428036,-0.019080102
0.0041000685,-0.004658282
0.012337895,0.0018122196
-0.035305854,0.009783387
-0.008221079,-0.030289173
-0.005803816,-0.005712211
-0.009415983,-0.00959909
0.0005329133,-0.008821368
-0.010857504,0.004633069
-0.0075404164,-0.010676503
0.020340722,-0.005528331
0.008686798,0.01399827
0.012716546,0.0061187744
0.00938941,0.011870861
-0.042399045,0.007142067
-0.0012846749,-0.03941679
-0.006803431,0.00096833706
-0.0062489887,-0.005565107
0.005576102,-0.004502356
-0.011880143,0.00639987
-0.017090138,-0.010104835
-0.011334828,-0.017014503
-0.012511927,-0.0035482645
-0.010319487,-0.01616764
-0.0016796167,-0.011138737
0.020084362,-0.0042999387
-0.019953076,0.01883471
-0.015907185,-0.015433729
0.029485242,-0.017111719
0.031487506,0.026644588
-0.004825822,0.027989268
-0.011178319,-0.0014002919
-0.027135765,-0.011459708
-0.0029273166,-0.021056294
2.8129645e-05,-0.0032054186
-0.0042028,0.0012433529
0.027506081,-0.0009692311
-0.015382307,0.028341174
0.024483133,-0.013445675
0.016017573,0.018592715
-0.0067960443,0.011196613
-0.00532806,-0.0032758117
0.024100024,-0.0029654503
0.014015652,0.024691105
0.018249247,0.013417721
-0.005029646,0.010702372
0.01014172,7.43866e-05
0.024336418,0.006098509
-0.005912841,0.025864363
-0.0022115181,-0.003921032
-0.019447878,-0.0024363995
0.0010317087,-0.015479028
0.0112856245,-0.004557371
0.014816227,0.012561083
0.012196309,0.013078332
-0.016706996,0.010169268
0.047846586,-0.019507587
-0.003175155,0.036951303
-0.005505494,0.0009635687
0.010127497,-0.0062569976
-0.0058720694,0.0016764402
-0.0016917042,-0.0011637211
0.006777601,-0.00022375584
-0.000772148,0.005943179
0.012329406,-0.0013456345
0.007886632,0.0118047
0.00279514,0.0028141737
-0.013577627,0.004473686
0.00066685403,-0.014486551
0.022705091,9.071827e-05
-0.0058145253,0.021777987
0.0040177805,-0.005630493
-0.0143707795,0.0010137558
-0.011061788,-0.014022052
-0.0030772947,-0.010332584
0.0065805176,4.708767e-05
-0.0063883048,0.0054633617
0.015702968,-0.00902921
0.007705068,0.015789509
-0.011040565,0.0030466318
-0.021772612,-0.0041716695
-0.010720909,-0.02249676
-0.0035150363,-0.008486092
0.00273382,-0.0049489737
0.015136284,0.0028146505
-0.012769541,0.016034842
0.0037945267,-0.010456204
-0.0031992411,0.005342245
-0.009791174,0.0011333227
0.0131909065,-0.011005759
-0.003046949,0.010496855
0.0063313628,-0.0022140145
0.011727983,-0.00032818317
-0.02107568,0.0040256977
0.02625408,-0.010210216
-0.00020594988,0.021273255
0.0028739676,-0.0033589005
0.010694384,0.0055627823
0.006679772,0.007978559
0.0044980026,0.006386161
-0.0086844,0.0032945871
-0.01936398,-0.011420667
-0.015567137,-0.018103063
0.01746643,-0.00758034
0.012503877,0.010014653
0.0032383883,0.007612467
0.00070451305,0.0031044483
-0.0056048734,0.00029289722
0.012549034,0.0060920715
-0.008454238,0.0008444786
0.012804213,-0.0076810718
0.007454211,0.010942459
0.003937084,0.00020301342
-0.006391818,-0.0011445284
-0.0024767069,-0.003756702
0.0061528934,-0.0010313988
-0.0068787476,0.007838964
-0.006720977,-0.00608021
0.00031137106,-0.0073384643
0.012035488,0.0050264597
-0.0022017516,0.011121035
0.0012200752,-0.0045745373
-0.010854548,0.0011376143
0.003529328,-0.012634754
-0.01931388,0.0038532019
-0.002346113,-0.020608008
0.0052104737,-0.002550602
-0.01089239,0.0032930374
0.0029426366,-0.01016438
-0.004478437,0.0021990538
0.0021741427,-0.007065892
0.0160621,0.00015735626
0.013747454,0.010462642
-0.0038173785,0.011738062
-0.01597019,0.00121212
-0.00092756003,-0.017198801
-0.016773736,-0.0017671585
-0.01242676,-0.016572118
-0.0048977546,-0.010702848
0.016216753,-0.0028361082
-0.009713862,0.0105679035
0.013592299,-0.008733511
-0.013456503,0.011670113
0.012566597,-0.011925936
0.009081385,0.012008071
-0.020995462,0.0098006725
0.001307209,-0.016292393
0.0035354511,0.0023459196
0.008880505,0.0041202307
-0.0033405682,0.0060349703
0.013844283,-0.0011664629
0.0036193407,0.009981751
0.016513087,0.0043227673
0.0042740144,0.012633324
-0.008163616,0.009827495
0.0027331063,-0.005915582
-0.0013669778,0.0024051666
0.0035500964,7.677078e-05
0.0017886441,0.0030231476
-0.002539575,0.0029258728
0.010927617,-0.0011366606
-0.0023169105,0.011388779
0.007603614,-0.0042087436
-0.0019348557,0.0029720068
0.0016591237,-0.000310421
-0.0054590637,-0.002343297
0.00039008507,-0.003256619
0.0017251292,0.00066125393
-0.010692844,0.001965046
-0.008180849,-0.010171711
0.0139122745,-0.0068282485
0.010476201,0.015743494
-0.0042107604,0.008041143
-0.010794003,-0.0013625622
-0.0075455033,-0.010782659
-0.010433645,-0.008024275
0.0153784035,-0.008574188
-0.00056878733,0.01650095
-0.00078943174,-0.0016537309
-0.0004926729,-0.001691997
-0.0039645787,-0.000908196
-0.0035317813,-0.0066152215
0.0030508747,-0.0002669096
-0.009079514,0.0014408827
0.017222922,-0.010089219
0.010798939,0.012378097
-0.002139785,0.0034451485
-0.0013648762,-0.0032586455
-0.009720866,-0.0041897893
-0.006168348,-0.0069417357
0.0057853,-0.007732153
0.013346693,-0.0010753274
0.0018376838,0.010031819
-0.0037451575,-0.0015277863
0.0074402997,-0.0040708184
0.023794755,0.0046584606
-0.005852196,0.021208644
0.002833188,-0.005920768
0.0024504338,0.0003105402
0.0077164895,0.0027325153
0.0009299128,0.005007863
0.00856595,0.0012760162
0.0070083328,0.005595207
-0.0020766582,0.0042797327
0.012095026,-0.0068044066
-0.0029635762,0.01261735
-0.0062123113,-0.00316602
-0.0063421438,-0.007150352
-0.0011851634,-0.0030055642
-0.0053041363,-0.00014162064
-0.0014145466,-0.006459594
0.007380585,-0.0003771186
0.00109679,0.006288886
0.009832449,-0.002183497
0.010297805,0.007968664
0.0002583722,0.008357525
-0.0050882963,0.0003157854
-0.01069572,-0.0037720203
-0.0048326934,-0.010685146
0.007001355,-0.0055238605
0.013558682,0.006210804
0.0021623482,0.009339452
0.006846437,0.0025103092
-0.0021050826,0.0013890266
0.0034299165,0.0033112764
0.0069886805,0.0022115707
0.0026851695,0.010599256
0.00882224,0.0031266212
-0.0024625543,0.0046766996
0.0029482434,7.1287155e-05
0.0074947346,0.0052102804
0.008054369,0.00075769424
-0.0086818235,0.0023152828
0.0049104095,-0.006683588
-0.0043624095,0.005004406
0.006231598,0.002826929
-0.00999886,0.0020008087
-0.0045483485,-0.009771347
-0.004157298,-0.001888454
0.011521826,-0.0042670965
-0.0055424497,0.011621237
-0.0066450364,-0.0044721365
0.0012540118,-0.005412221
0.0035845735,0.0015029907
0.0036347082,0.002992034
-0.011149579,0.00074350834
-0.006308146,-0.010231197
-0.004390829,-0.0051693916
0.0015163592,-0.008367717
0.0005038385,0.0007493496
-0.005521218,-0.0010715127
0.00502447,-0.0050738454
-0.010543235,0.005370617
0.004555463,-0.010836244
0.0074817846,0.0072574615
0.009109164,0.0062037706
0.0010464569,0.008469105
-0.00083734555,0.0010778904
0.0027446677,-0.004824519
-0.0072106835,0.0033351183
-0.0062318956,-0.0056186914
0.0017403628,-0.0057380795
0.0015875067,0.001670599
0.005122306,0.0021988153
-0.0020000986,0.002519846
-0.0026327996,-0.00051152706
0.0074471054,-0.0020336509
-0.010561016,0.0095899105
-0.0026621635,-0.008275449
-0.0007212651,0.00017511845
-0.0057653813,-0.0030779243
-0.016536796,-0.0022264123
-0.0035859356,-0.010756314
0.001568073,-0.0031282902
-0.011588639,0.0012671947
-0.0037038769,-0.0114094615
0.0053570033,-0.0020408034
-0.005476308,0.0034595728
-0.004514216,-0.0047180653
-0.013252171,-0.002212882
0.0077604637,-0.012890518
-0.0018669803,0.0038534403
0.008927268,-0.00030124187
0.0016376639,0.00869596
0.0059909234,0.0058989525
0.002679561,0.004006982
-0.008675171,0.001943469
-0.0034771794,-0.0051392317
0.01141659,0.0011640787
-0.0007648528,0.009333134
-0.018685143,0.00038576126
-0.0072934856,-0.0097821355
-0.0119089065,-0.0074530244
-0.0007126124,-0.00858587
0.0048504258,-0.0057617426
-0.0054993643,0.0062232018
-0.008240064,-0.0031818151
-0.008838649,-0.007616818
0.011983381,-0.011185586
0.007346961,0.015774488
0.0073192026,0.0037629604
0.01825448,0.0067076683
0.012070383,0.016964912
-9.831684e-05,0.0065675974
0.00074791355,0.0010139942
0.0009960681,0.0016641617
-0.008073291,-0.0011809468
0.012834869,-0.006458938
0.0027758,0.011541367
0.01989444,0.0015975237
0.0033708487,0.014264941
-0.0063089537,0.0046948195
0.0025505603,-0.0013072491
0.009521529,5.185604e-05
-0.0020245244,0.005830407
0.0028533996,-0.0017851591
0.00426168,0.0052651167
-0.0016268808,0.0033203363
0.0028250595,-0.0016015768
0.0040189885,0.0023635626
0.017930456,0.00037956238
0.012336208,0.014689922
-0.0024378835,0.008194804
-0.0018251912,-0.0011327863
-0.0025900963,-0.0022064447
0.0045402376,-0.0019413233
0.0014806315,0.0017459393
0.0061857607,0.0036129951
0.0064319046,0.0043329
0.014591632,0.0047523975
0.010213602,0.014005661
0.0051428997,0.004262924
0.0024718873,0.0015251637
0.0054218387,2.3007393e-05
-0.014576006,0.006752372
0.010987826,-0.012671649
0.004576489,0.00869298
0.005047398,-0.0004914403
0.0038679,0.0042625666
0.0008283009,0.0029615164
-0.0011037367,0.0014228821
-0.0032909743,-0.0005452633
-0.011458754,0.0006766319
-0.00014512669,-0.0075526237
0.0032273459,0.00027108192
0.0042991345,0.00068831444
-0.0041661863,0.00578928
0.0035143457,-0.004188955
-0.00034977053,0.00454545
-0.00086143904,0.00040555
-0.009276979,-0.0031300783
-0.0013483568,-0.00616765
0.009833119,-0.0025280118
0.009628731,0.0054186583
0.0049591484,0.01054728
-0.008972694,0.003644824
-0.004475628,-0.0025356412
0.0062660864,-0.002613306
0.0058160177,0.0064206123
0.007793463,0.0015847683
0.0022873161,0.0058783293
-0.008803537,0.0034919977
0.007069814,-0.008240938
0.004228806,0.009686351
-0.0076086493,0.0034937859
0.004912232,-0.007096231
0.005098912,0.0036799908
0.00041981347,0.004049659
0.0010750229,0.0012661219
0.0026024852,-0.001410842
-0.013934696,0.003250122
0.006232605,-0.013522267
0.007237911,0.0039589405
-0.0051066875,0.0090789795
0.0015433588,-0.003743112
0.0003049157,-0.0016616583
0.01653045,0.0012559891
0.003373313,0.011832237
0.0013724514,0.0015977621
0.001809188,-0.0015920997
0.0023826684,-0.0024781823
0.0038019875,-0.00060015917
0.0040993416,0.0012162924
0.0016342689,0.0023332834
-0.0067055468,-0.002495706
0.0054831444,-0.010378003
0.0073834304,0.0019659996
-0.0029345353,0.003370285
-0.00073688815,-0.0017699599
0.0066396217,0.0012129545
-0.0024377995,0.006082773
-0.007487092,0.0009698868
-0.004019223,-0.0035258532
0.0021112051,-0.0049064755
0.004385438,0.001954317
0.013178596,0.008257985
0.008593826,0.01026237
-0.006249289,0.006814122
-0.0030606254,-0.007678807
-0.0021209326,-0.0041102767
0.0113194445,-0.00079649687
0.0015275212,0.01216197
-0.0047450755,0.0011894703
-0.008563903,-0.0060420632
-0.0021911971,-0.010023892
-0.016030166,-0.0011002421
0.008104999,-0.0135496855
-0.00066718477,0.007955551
0.0011919468,-0.0002888441
-0.013448088,-0.00023472309
-0.00072533195,-0.010856986
-0.012252224,-6.330013e-05
-0.008815194,-0.012372613
-0.0045451997,-0.0065326095
-0.00081589783,0.0016922951
0.00034025306,-0.0012079477
0.0063727032,0.00058460236
0.009647729,0.0055861473
0.0028042563,0.006675601
-0.0027253318,0.0068962574
-0.0055565536,-0.0011107922
0.0034857674,-0.009753287
0.0058000428,0.0040397644
-0.015475289,0.0038292408
0.0079324655,-0.0148534775
0.0058010854,0.002310276
0.008536806,0.008505106
0.0045417147,0.011772752
0.0026479461,0.004565954
0.0059226886,0.00082337856
0.0055674342,0.0044267178
0.0046825106,0.008484483
-0.0016735804,0.0031756163
0.0028674135,-0.0020582676
0.009143925,0.0032105446
0.0050950707,0.008844972
0.0020376982,-0.000967741
-0.0058972226,0.003366232
3.8495786e-05,-0.0049200654
-0.002159103,0.0016634464
-0.016820708,-0.0050647855
0.00081009,-0.015269995
-0.005737822,0.00011074543
-0.007900265,-0.005547285
-0.00986048,-0.010586619
0.015810274,-0.0085859895
0.0021811076,0.015083075
0.0059164767,-0.002980113
0.00062635494,0.0036363602
-0.0009127834,0.0024808645
-0.0074871825,0.002031684
0.002140371,-0.0022420287
-0.006506714,0.0017796755
-0.0015112349,-0.0031032562
-0.0018924779,-0.0009087324
-0.0007708411,-0.0016818643
0.007066422,-0.0014992356
0.0008075851,0.004896283
0.009379678,0.0014636517
0.0016875549,0.007722497
0.0024903975,0.0003978014
-0.0072992407,0.006663561
0.0011531243,-0.0075879693
0.0032113914,0.00039994717
0.0042303316,0.0009266138
0.00038892688,-0.0011541247
0.0010618735,0.0012950897
0.0032856974,0.004144311
0.0012220654,-0.00060641766
-0.0013036998,0.0017266273
-0.00017804746,-0.0007893443
0.012717429,-0.0013424754
0.0042136246,0.010928154
0.0045922073,0.00081539154
0.0034266885,0.006217003
0.017264389,0.005270362
0.00571335,0.018471241
-0.008966051,0.0059480667
-0.010255524,-0.012938917
0.005009151,-0.009282887
0.011411977,0.003174901
-0.013900273,-0.0014190674
0.00773704,-0.01249361
0.022959614,0.002037406
-0.002664503,0.01638329
0.0056317984,-0.0012173057
0.0026540894,0.0050172806
-0.011228098,0.0024411678
-0.018624263,-0.01211524
-0.023530157,-0.0151360035
0.0075956923,-0.026020706
-0.007216989,0.007606387
0.018694637,-0.006005764
0.0033061013,0.017620683
-0.004133448,0.001294136
0.010139834,-0.0035578609
0.0064880415,0.010382652
0.022432717,0.0061044693
0.0049748584,0.013863802
0.006938008,0.0023840666
-0.003843929,0.0058231354
0.0020509078,-0.0015053153
-0.0018070725,0.001359582
0.011638669,-0.0043459535
0.0027831718,0.011355042
0.00052200176,0.0015892982
-0.002985069,0.00024199486
0.0032465768,-0.0038564205
0.0075328583,0.005928993
-0.019628398,0.005516529
-0.00039747433,-0.015065014
-0.0069468864,0.0009292364
-0.012518472,-0.0053500533
0.014111253,-0.010068297
-5.2052488e-05,0.012000918
0.007189115,-0.002268672
0.0068967748,0.0030623674
0.00408936,0.0057525635
0.0071963468,0.0072271824
-0.0013596999,0.005515218
-0.005714725,-0.00038194656
0.014456088,-0.002477467
-0.0006043918,0.01257956
0.0025442243,0.0009082556
0.0046323617,0.0014570951
-0.003454913,0.001983881
0.0066961255,-0.006952882
0.001106136,0.0062116385
-0.0017961304,0.003269434
-0.004452922,0.00040531158
0.0005229608,-0.0040911436
-0.0053638886,0.0009381771
0.010291678,-0.0043826103
-0.0062869764,0.008120656
0.0045262245,-0.009409368
0.0076205814,0.0030064583
-0.0028143874,0.010257244
0.011585869,-0.0013614893
0.0044443756,0.009651303
0.002209297,0.0046976805
0.00950479,-0.0075419545
0.002935984,0.007891297
-0.00055869546,0.0037455559
-0.0067113834,0.00085246563
-0.0067861993,-0.007956147
-0.005348007,-0.00015634298
-0.00513129,-0.009550214
-0.0070612957,-0.003306806
0.0062656216,-0.0061348677
-0.0013277621,0.006486416
-0.0010391145,-0.00364542
-0.010529142,-0.0021668077
0.0073694196,-0.0089716315
0.0027141226,0.0069134235
0.008397828,-0.00612545
0.031650417,0.010223269
-0.0014442953,0.03571725
0.004788242,-1.347065e-05
0.008460634,0.0059375763
-0.0075979875,0.0069140196
-0.00023370777,-0.008627713
-0.006577489,0.0010751486
-0.0066351322,-0.004716575
-0.0015888993,-0.0069912076
-0.0006893403,-0.0012748837
0.0018767861,-0.0027808547
0.0124849,0.0032246113
0.013880091,0.010640383
0.00904938,0.009714127
0.002167718,0.009934425
-0.0039818883,0.002765894
0.005298747,-0.0030817986
-0.0028170424,0.0042169094
-0.0033889394,-0.0028645396
0.008959493,-0.0017075539
-0.005451604,0.0069009066
-0.0012682211,-0.005516708
-0.009544555,-0.0027518868
-0.00076344376,-0.005389273
0.00019371018,-0.0034705997
-0.0044418187,-0.0022435188
-0.001533732,-0.005310178
0.0010231226,-0.0019598007
-0.0039082104,-0.002523005
-0.02613682,-0.0061206818
0.0005464897,-0.025846481
0.011323602,0.0003631115
0.0007963041,0.011761904
0.009776447,0.0015566349
0.0005929662,0.009091377
-0.007342511,0.0006644726
-0.010790614,-0.007699549
0.00016795837,-0.009733856
-0.0051763724,-0.000693202
0.007853927,-0.00357157
-0.00031641946,0.008017063
-0.0017009638,-0.000598371
0.00028714383,-0.004172623
-0.015682647,0.0025122166
0.009377955,-0.016342103
0.006052359,0.008552313
0.013158043,0.005228758
0.0064171823,0.016540408
0.0065148924,-0.0015830398
0.016227385,0.007756114
0.001457619,0.012370825
0.0099825,0.002973795
-0.0042276764,0.009247541
0.0032384116,-0.0031598806
0.003454401,0.0065128803
-0.0049452307,0.0030589104
0.0056826775,-0.0030508637
-0.008588205,0.0037708282
-0.00336593,-0.0075190067
0.004789041,-0.002755642
0.013723616,0.003019452
-0.0032510178,0.0071200132
-0.009522057,-0.0028001666
0.002465178,-0.009927452
0.0008179876,0.0037697554
-0.0040403665,0.0027712584
0.009059409,-0.0050475597
-0.0019879476,0.007727742
0.0012284082,-0.0036981702
0.0020135397,0.00023031235
-0.0121674985,0.0015990734
-0.014775531,-0.010104537
-0.0010207545,-0.016946256
0.0077079674,0.00076425076
-0.0013136896,0.0036802292
-0.0058111236,-0.004310727
0.014683574,-0.004457891
-0.013401682,0.013908863
-0.019592406,-0.014818847
0.012817743,-0.0155181885
-0.011168088,0.01142025
0.00042156567,-0.009940624
-0.02277513,0.005228877
-0.007525562,-0.020793736
0.0010460035,-0.011410415
-0.0127484705,-0.0019923449
0.016294803,-0.012995124
0.0055542155,0.016529322
-0.007761537,0.008518934
0.010397071,-0.006221533
0.00013828046,0.009218574
0.0020084637,-0.0002694726
0.015457312,0.0007635355
-0.0016685016,0.014242291
-0.0032324593,9.8109245e-05
-0.0040916223,-0.0031161904
-0.016748423,-0.0036530495
0.010813797,-0.016922116
-0.0059009716,0.010048628
0.008381132,-0.0002809763
-0.045556754,0.0056051016
-0.054981645,-0.039772093
-0.0052260696,-0.055025756
-0.011775624,-0.009115458
0.085142516,-0.008428991
-0.027050566,0.078704
0.017265089,-0.024989605
0.010794923,0.015635133
-0.0049977945,0.007760644
-0.017698629,-0.0038452744
0.0033690755,-0.017329395
-0.023635473,-0.013288856
