sk_ppo_return,benchmark_return
-0.010097166,0.002342105
-0.009132646,0.00088620186
0.030932812,-0.0017704368
-0.0012330812,0.016326785
0.020762688,0.00081539154
0.008763034,0.012730122
0.0038019738,0.0044841766
-0.011872344,0.0070643425
0.003952571,-0.005027294
-0.021598233,0.0005508661
-0.027809571,-0.008597314
-0.0014598113,-0.019080102
0.0055433745,-0.004658282
0.02021402,0.0018122196
-0.04328772,0.009783387
-0.010154353,-0.030289173
-0.011403219,-0.005712211
-0.010768673,-0.00959909
-0.01237336,-0.008821368
-0.013066529,0.004633069
-0.006453583,-0.010676503
0.017458342,-0.005528331
0.0058858646,0.01399827
0.017563414,0.0061187744
0.010652215,0.011870861
-0.05919354,0.007142067
0.006770326,-0.03941679
-0.010155881,0.00096833706
-0.0056447363,-0.005565107
0.0095978305,-0.004502356
-0.0069048344,0.00639987
-0.015569839,-0.010104835
-0.016449768,-0.017014503
-0.017916901,-0.0035482645
-0.009695626,-0.01616764
-0.0003449266,-0.011138737
0.020891897,-0.0042999387
-0.031725787,0.01883471
-0.019915942,-0.015433729
0.028340561,-0.017111719
0.038080566,0.026644588
-0.0015937071,0.027989268
-0.008213034,-0.0014002919
-0.03718166,-0.011459708
-0.007575417,-0.021056294
-0.0021660938,-0.0032054186
-0.001498203,0.0012433529
0.027249495,-0.0009692311
-0.026380593,0.028341174
0.034459826,-0.013445675
0.010241525,0.018592715
-0.0016861728,0.011196613
0.0014968475,-0.0032758117
0.024800532,-0.0029654503
0.011407512,0.024691105
0.022144286,0.013417721
-0.02128136,0.010702372
-0.00015353088,7.43866e-05
0.027381912,0.006098509
-0.011184427,0.025864363
-0.007996375,-0.003921032
-0.022654256,-0.0024363995
-0.006092211,-0.015479028
0.018440954,-0.004557371
0.012493215,0.012561083
0.013419873,0.013078332
-0.04114813,0.010169268
0.073137924,-0.019507587
0.016971705,0.036951303
-0.008189394,0.0009635687
0.010231762,-0.0062569976
-0.014520295,0.0016764402
-0.0052458975,-0.0011637211
-0.00030125194,-0.00022375584
0.0007537518,0.005943179
0.012897096,-0.0013456345
0.012455033,0.0118047
-0.0039720917,0.0028141737
-0.019436825,0.004473686
-0.0060313656,-0.014486551
0.040898576,9.071827e-05
-0.0014255407,0.021777987
1.6893977e-05,-0.005630493
-0.01401524,0.0010137558
-0.025213402,-0.014022052
-0.0010883866,-0.010332584
0.018488256,4.708767e-05
-0.0063588032,0.0054633617
0.01931417,-0.00902921
0.008926794,0.015789509
-0.008675592,0.0030466318
-0.032420937,-0.0041716695
-0.009584484,-0.02249676
