ppo_return,benchmark_return
0.0015242496,-0.0026112199
-0.004107601,0.002342105
-0.004739613,0.00088620186
0.018858079,-0.0017704368
0.005932894,0.016326785
0.016150843,0.00081539154
0.005102252,0.012730122
0.009593015,0.0044841766
-0.0044808127,0.0070643425
0.0082369335,-0.005027294
-0.012964694,0.0005508661
-0.020989144,-0.008597314
-0.005751903,-0.019080102
0.0012939252,-0.004658282
0.012738967,0.0018122196
-0.0326481,0.009783387
-0.00787266,-0.030289173
-0.011249228,-0.005712211
-0.011495156,-0.00959909
-0.0037005243,-0.008821368
-0.011240608,0.004633069
-0.0046510603,-0.010676503
0.014057557,-0.005528331
0.0046967138,0.01399827
0.0126853455,0.0061187744
0.01187102,0.011870861
-0.038651362,0.007142067
0.0027602408,-0.03941679
-0.008879002,0.00096833706
0.001590739,-0.005565107
0.0065498906,-0.004502356
-0.008344961,0.00639987
-0.013781432,-0.010104835
-0.0065989182,-0.017014503
-0.011106941,-0.0035482645
-0.012601549,-0.01616764
0.00063874305,-0.011138737
0.019402638,-0.0042999387
-0.014433968,0.01883471
-0.012364777,-0.015433729
0.027244246,-0.017111719
0.028851997,0.026644588
-0.0029548998,0.027989268
-0.007901441,-0.0014002919
-0.032383386,-0.011459708
-0.011746061,-0.021056294
-5.343032e-05,-0.0032054186
-0.0047923983,0.0012433529
0.028796958,-0.0009692311
-0.017379133,0.028341174
0.026734868,-0.013445675
0.014694873,0.018592715
0.0037620051,0.011196613
-0.0028942134,-0.0032758117
0.024400463,-0.0029654503
0.012765242,0.024691105
0.010839707,0.013417721
0.0038824563,0.010702372
0.004927443,7.43866e-05
0.02759131,0.006098509
-0.0035909726,0.025864363
-0.004524541,-0.003921032
-0.019570945,-0.0024363995
-0.007809084,-0.015479028
0.013043703,-0.004557371
0.00878335,0.012561083
0.0060047223,0.013078332
-0.022801192,0.010169268
0.06241273,-0.019507587
0.0031040253,0.036951303
-0.0059080706,0.0009635687
0.010952711,-0.0062569976
-0.0034697582,0.0016764402
0.0044044494,-0.0011637211
0.006972972,-0.00022375584
-0.0046825004,0.005943179
0.016172556,-0.0013456345
0.005827538,0.0118047
0.0016714837,0.0028141737
-0.014416284,0.004473686
-0.0057426384,-0.014486551
0.02944998,9.071827e-05
-0.003277819,0.021777987
-0.00034354578,-0.005630493
-0.013178883,0.0010137558
-0.01634151,-0.014022052
0.0014695419,-0.010332584
0.012162266,4.708767e-05
-0.011943545,0.0054633617
0.01975867,-0.00902921
0.0032831184,0.015789509
-0.0058406456,0.0030466318
-0.023838982,-0.0041716695
-0.012174114,-0.02249676
-0.00870267,-0.008486092
0.0007900034,-0.0049489737
0.014829199,0.0028146505
-0.013997164,0.016034842
0.0045134425,-0.010456204
-0.003706913,0.005342245
-0.0118459435,0.0011333227
0.016559886,-0.011005759
-0.0017624736,0.010496855
-0.007472112,-0.0022140145
0.00056613755,-0.00032818317
-0.013336103,0.0040256977
0.020277178,-0.010210216
-0.003677097,0.021273255
0.0049488614,-0.0033589005
0.009559969,0.0055627823
0.005610474,0.007978559
0.0050476575,0.006386161
-0.0060842126,0.0032945871
-0.017328294,-0.011420667
-0.0129350405,-0.018103063
0.019887779,-0.00758034
0.010655744,0.010014653
0.0091468645,0.007612467
-0.0016623185,0.0031044483
0.0061764647,0.00029289722
0.0022400762,0.0060920715
-0.013718989,0.0008444786
0.017268717,-0.0076810718
0.00053134136,0.010942459
0.0018118648,0.00020301342
-0.009098387,-0.0011445284
-0.003702778,-0.003756702
0.012523003,-0.0010313988
-0.008817155,0.007838964
-0.006316169,-0.00608021
-0.0014872161,-0.0073384643
0.011662985,0.0050264597
-0.0023663016,0.011121035
-0.00018050523,-0.0045745373
-0.00868161,0.0011376143
-0.0043963664,-0.012634754
-0.01791887,0.0038532019
-0.0011234105,-0.020608008
0.017189965,-0.002550602
-0.009146475,0.0032930374
0.0025993146,-0.01016438
-0.005370401,0.0021990538
-0.008952946,-0.007065892
0.007218045,0.00015735626
0.013384626,0.010462642
0.001007388,0.011738062
-0.013017075,0.00121212
0.0037181377,-0.017198801
-0.013337141,-0.0017671585
-0.008659778,-0.016572118
0.0040900926,-0.010702848
0.013697896,-0.0028361082
-0.010914449,0.0105679035
0.017033147,-0.008733511
-0.011328933,0.011670113
0.00436433,-0.011925936
0.011324328,0.012008071
-0.015344094,0.0098006725
0.007622957,-0.016292393
0.0046830545,0.0023459196
0.0032850788,0.0041202307
-0.0041193217,0.0060349703
0.010577946,-0.0011664629
0.005449781,0.009981751
0.012655583,0.0043227673
0.011261946,0.012633324
-0.009002152,0.009827495
0.0019165992,-0.005915582
0.0017703043,0.0024051666
0.0033508919,7.677078e-05
0.00040474013,0.0030231476
-0.0039921827,0.0029258728
0.011656426,-0.0011366606
-0.001565607,0.011388779
0.0023841364,-0.0042087436
0.002294406,0.0029720068
-0.0029411868,-0.000310421
-0.0059076864,-0.002343297
-0.0010991596,-0.003256619
0.0036546949,0.00066125393
-0.0095930565,0.001965046
0.001688352,-0.010171711
0.014999933,-0.0068282485
0.005377087,0.015743494
0.0027962478,0.008041143
-0.01303606,-0.0013625622
-0.007826529,-0.010782659
-0.0077145314,-0.008024275
0.019441,-0.008574188
0.00016632222,0.01650095
-0.0022256542,-0.0016537309
0.0014535008,-0.001691997
-0.0042208484,-0.000908196
0.0004910993,-0.0066152215
0.0016570591,-0.0002669096
-0.009238844,0.0014408827
0.016587699,-0.010089219
0.009515311,0.012378097
-0.001767202,0.0034451485
-0.004438732,-0.0032586455
-0.0056036613,-0.0041897893
-0.004987062,-0.0069417357
0.031600997,-0.007732153
0.009596287,-0.0010753274
0.0012092391,0.010031819
-0.011283837,-0.0015277863
0.017347312,-0.0040708184
0.013947427,0.0046584606
-0.0043007494,0.021208644
-0.0038079019,-0.005920768
-0.0024822978,0.0003105402
0.0063094175,0.0027325153
0.001424853,0.005007863
0.0071837963,0.0012760162
0.006035515,0.005595207
-0.0037172753,0.0042797327
0.011402453,-0.0068044066
-0.0035151332,0.01261735
-0.00077523245,-0.00316602
-0.0031917237,-0.007150352
0.0033659397,-0.0030055642
-0.005151951,-0.00014162064
-0.0036420894,-0.006459594
0.0099814115,-0.0003771186
-0.0051114303,0.006288886
0.007757131,-0.002183497
0.014158708,0.007968664
0.0007339989,0.008357525
-0.0039601796,0.0003157854
-0.0077549466,-0.0037720203
-0.0052749976,-0.010685146
0.003786729,-0.0055238605
0.0070567247,0.006210804
0.0007566745,0.009339452
0.0030761438,0.0025103092
0.0017909335,0.0013890266
0.006400893,0.0033112764
0.007750902,0.0022115707
0.0037060655,0.010599256
0.0019771075,0.0031266212
0.00048204462,0.0046766996
0.0071185296,7.1287155e-05
0.0032467686,0.0052102804
-0.0015658464,0.00075769424
-0.011125115,0.0023152828
0.00640613,-0.006683588
0.002710821,0.005004406
-0.00057037984,0.002826929
-0.010404441,0.0020008087
0.0017024814,-0.009771347
-0.0062132417,-0.001888454
0.008617448,-0.0042670965
-0.005789684,0.011621237
-0.0070719025,-0.0044721365
0.0017555421,-0.005412221
0.0021701097,0.0015029907
0.0073289773,0.002992034
-0.008660541,0.00074350834
-0.003962538,-0.010231197
-0.0043605138,-0.0051693916
0.0031820612,-0.008367717
0.008337966,0.0007493496
-0.005201774,-0.0010715127
0.007743329,-0.0050738454
-0.00840893,0.005370617
0.003159165,-0.010836244
0.006070684,0.0072574615
0.010020263,0.0062037706
0.0028760282,0.008469105
-0.0027088805,0.0010778904
0.002876701,-0.004824519
-0.004804133,0.0033351183
-0.009439371,-0.0056186914
-0.00020672627,-0.0057380795
-0.00078052393,0.001670599
0.0013610567,0.0021988153
0.0006123229,0.002519846
0.0025771465,-0.00051152706
0.0026468812,-0.0020336509
-0.007162178,0.0095899105
0.00046505805,-0.008275449
-0.0027328774,0.00017511845
-0.006295389,-0.0030779243
-0.012501974,-0.0022264123
-0.00055771065,-0.010756314
0.0045855814,-0.0031282902
-0.011717154,0.0012671947
0.00030071725,-0.0114094615
0.006552652,-0.0020408034
-0.0073773484,0.0034595728
0.006432866,-0.0047180653
-0.0133895045,-0.002212882
0.0044229524,-0.012890518
0.0014678519,0.0038534403
0.009463967,-0.00030124187
0.0034752376,0.00869596
0.002809762,0.0058989525
0.0009762642,0.004006982
-0.0027882594,0.001943469
-0.0010570454,-0.0051392317
0.009952805,0.0011640787
-0.0006623507,0.009333134
-0.012059118,0.00038576126
-0.0050819796,-0.0097821355
-0.007454765,-0.0074530244
-0.0016224146,-0.00858587
0.004371824,-0.0057617426
-0.0038994795,0.0062232018
-0.01785513,-0.0031818151
-0.007214224,-0.007616818
0.0150738135,-0.011185586
0.004010928,0.015774488
0.008072963,0.0037629604
0.014574631,0.0067076683
0.0026415528,0.016964912
0.0026706466,0.0065675974
0.0019303944,0.0010139942
-0.0012758737,0.0016641617
-0.006147126,-0.0011809468
0.014078293,-0.006458938
0.0009846619,0.011541367
0.011999775,0.0015975237
0.001660612,0.014264941
-0.012712482,0.0046948195
-0.0009169072,-0.0013072491
0.0056123314,5.185604e-05
0.000892658,0.005830407
0.0020347328,-0.0017851591
0.002663224,0.0052651167
-0.00042150498,0.0033203363
0.0005693629,-0.0016015768
-0.0021436294,0.0023635626
0.006989913,0.00037956238
0.0039185877,0.014689922
-0.0028775348,0.008194804
0.003558,-0.0011327863
-0.0044312985,-0.0022064447
0.004638745,-0.0019413233
0.00020018687,0.0017459393
0.0035908977,0.0036129951
0.0053931507,0.0043329
0.012117148,0.0047523975
-0.001240947,0.014005661
0.001268402,0.004262924
