ppo_return,benchmark_return
-0.0079593,0.002342105
-0.006585257,0.00088620186
0.024674015,-0.0017704368
-0.00014109616,0.016326785
0.019568548,0.00081539154
0.0064011556,0.012730122
0.0020131178,0.0044841766
-0.008153057,0.0070643425
0.008060595,-0.005027294
-0.015574113,0.0005508661
-0.020440334,-0.008597314
-0.0013531616,-0.019080102
0.00033547418,-0.004658282
0.017281637,0.0018122196
-0.040913668,0.009783387
-0.008908809,-0.030289173
-0.014424117,-0.005712211
-0.012746222,-0.00959909
-0.010782776,-0.008821368
-0.014449267,0.004633069
-0.006922813,-0.010676503
0.013813173,-0.005528331
0.0052819923,0.01399827
0.016970407,0.0061187744
0.012022722,0.011870861
-0.049182154,0.007142067
-0.000517938,-0.03941679
-0.009011236,0.00096833706
-0.0020838757,-0.005565107
0.008752052,-0.004502356
-0.005538253,0.00639987
-0.014983081,-0.010104835
-0.011761172,-0.017014503
-0.01542636,-0.0035482645
-0.008977515,-0.01616764
-0.0018146164,-0.011138737
0.015617113,-0.0042999387
-0.027961489,0.01883471
-0.016832555,-0.015433729
0.030868255,-0.017111719
0.033414986,0.026644588
-0.0024394947,0.027989268
-0.00932521,-0.0014002919
-0.032414228,-0.011459708
-0.0053872983,-0.021056294
-0.0011486469,-0.0032054186
-0.0034040022,0.0012433529
0.028019806,-0.0009692311
-0.02265405,0.028341174
0.02772779,-0.013445675
0.0103494,0.018592715
0.0024978842,0.011196613
-0.0043403413,-0.0032758117
0.027024997,-0.0029654503
0.011562943,0.024691105
0.020785315,0.013417721
-0.010190306,0.010702372
0.015322195,7.43866e-05
0.038248375,0.006098509
-0.008682106,0.025864363
-0.0024172994,-0.003921032
-0.016921632,-0.0024363995
-0.00013588963,-0.015479028
0.020154616,-0.004557371
0.011446666,0.012561083
0.010779995,0.013078332
-0.021125764,0.010169268
0.061395824,-0.019507587
0.006996267,0.036951303
-0.004085657,0.0009635687
0.005186063,-0.0062569976
-0.009648022,0.0016764402
0.0008052085,-0.0011637211
0.0039556054,-0.00022375584
-0.0023796847,0.005943179
0.017634612,-0.0013456345
0.008658469,0.0118047
-0.0018765009,0.0028141737
-0.017735256,0.004473686
-0.0044386666,-0.014486551
0.034432884,9.071827e-05
-0.001663466,0.021777987
0.0023464647,-0.005630493
-0.010348038,0.0010137558
-0.016642751,-0.014022052
-3.0709343e-05,-0.010332584
0.01740005,4.708767e-05
-0.008039661,0.0054633617
0.018439518,-0.00902921
0.009094687,0.015789509
-0.0069534737,0.0030466318
-0.02679413,-0.0041716695
-0.007914737,-0.02249676
-0.006773353,-0.008486092
0.0014616493,-0.0049489737
0.019815005,0.0028146505
-0.022497239,0.016034842
0.0021247116,-0.010456204
-0.010764383,0.005342245
-0.012832796,0.0011333227
0.015638856,-0.011005759
-0.0008714556,0.010496855
-0.008405753,-0.0022140145
0.007433138,-0.00032818317
-0.01484602,0.0040256977
0.029087415,-0.010210216
0.002728661,0.021273255
0.0052718995,-0.0033589005
0.0070118504,0.0055627823
0.011559874,0.007978559
0.0081717055,0.006386161
0.002068116,0.0032945871
-0.018344054,-0.011420667
-0.014332097,-0.018103063
0.019086383,-0.00758034
0.018553756,0.010014653
0.005176793,0.007612467
-0.00027623266,0.0031044483
0.007993933,0.00029289722
0.0030723833,0.0060920715
-0.016185846,0.0008444786
0.009365735,-0.0076810718
0.01192935,0.010942459
0.0047664316,0.00020301342
-0.004744812,-0.0011445284
-0.0013628856,-0.003756702
