ppo_return,benchmark_return
0.0016549134,0.002342105
-0.0039225724,0.00088620186
0.017415438,-0.0017704368
0.0046187397,0.016326785
0.012840878,0.00081539154
0.0046673594,0.012730122
0.0046374453,0.0044841766
-0.009509867,0.0070643425
-0.00056408584,-0.005027294
-0.009741543,0.0005508661
-0.019098656,-0.008597314
-6.106476e-05,-0.019080102
0.00014418922,-0.004658282
0.014821775,0.0018122196
-0.038806606,0.009783387
-0.005683314,-0.030289173
-0.011204247,-0.005712211
-0.009691769,-0.00959909
0.0023881656,-0.008821368
-0.013837424,0.004633069
-0.009232254,-0.010676503
0.016461393,-0.005528331
0.002143488,0.01399827
0.020405017,0.0061187744
0.009045697,0.011870861
-0.04003144,0.007142067
-0.0062782886,-0.03941679
-0.010606606,0.00096833706
-0.006116084,-0.005565107
0.007064719,-0.004502356
-0.012688797,0.00639987
-0.021251675,-0.010104835
-0.006149649,-0.017014503
-0.016994178,-0.0035482645
-0.010808838,-0.01616764
-0.0026698571,-0.011138737
0.020557156,-0.0042999387
-0.021422273,0.01883471
-0.020578835,-0.015433729
0.031821784,-0.017111719
0.030900525,0.026644588
-0.00036979705,0.027989268
-0.01340387,-0.0014002919
-0.022486078,-0.011459708
0.00043817377,-0.021056294
0.001341953,-0.0032054186
-0.0022765086,0.0012433529
0.02879673,-0.0009692311
-0.013438042,0.028341174
0.018402195,-0.013445675
0.009755374,0.018592715
-0.006066512,0.011196613
-0.006682626,-0.0032758117
0.022887925,-0.0029654503
0.012427691,0.024691105
0.016996382,0.013417721
0.0057407278,0.010702372
0.012872106,7.43866e-05
0.03366328,0.006098509
-0.008293999,0.025864363
-0.0012839084,-0.003921032
-0.01558137,-0.0024363995
0.0012618679,-0.015479028
0.018287234,-0.004557371
0.004549482,0.012561083
0.010695741,0.013078332
-0.0149426535,0.010169268
0.042954832,-0.019507587
0.009202586,0.036951303
-0.0045644133,0.0009635687
0.0038902974,-0.0062569976
-0.0065579796,0.0016764402
0.0015772604,-0.0011637211
0.0030048795,-0.00022375584
-0.0011010582,0.005943179
0.013001647,-0.0013456345
0.0016563958,0.0118047
0.0023540293,0.0028141737
-0.019058468,0.004473686
0.0036095306,-0.014486551
0.017519515,9.071827e-05
-0.004349245,0.021777987
0.005337818,-0.005630493
-0.016604826,0.0010137558
-0.011984253,-0.014022052
0.0019561087,-0.010332584
0.005721116,4.708767e-05
-0.0068148784,0.0054633617
0.016038563,-0.00902921
0.0032241263,0.015789509
-0.006691672,0.0030466318
-0.021109162,-0.0041716695
-0.0044198954,-0.02249676
-0.004359586,-0.008486092
0.003761688,-0.0049489737
0.027114773,0.0028146505
-0.008425919,0.016034842
0.003936109,-0.010456204
0.005692139,0.005342245
-0.012773989,0.0011333227
0.012934743,-0.011005759
-0.001241711,0.010496855
0.0054100663,-0.0022140145
0.009741666,-0.00032818317
-0.010615214,0.0040256977
0.028708588,-0.010210216
-0.0025398417,0.021273255
0.007826998,-0.0033589005
0.004807234,0.0055627823
0.009693978,0.007978559
0.0044160387,0.006386161
-0.013121233,0.0032945871
-0.021903234,-0.011420667
-0.01318403,-0.018103063
0.012369457,-0.00758034
0.008547531,0.010014653
0.0012110868,0.007612467
-0.0029927297,0.0031044483
0.0037427903,0.00029289722
0.0050597875,0.0060920715
-0.0088609345,0.0008444786
0.008537722,-0.0076810718
0.0005882421,0.010942459
0.002099862,0.00020301342
-0.00827358,-0.0011445284
-0.0002765244,-0.003756702
0.0030431468,-0.0010313988
-0.010274054,0.007838964
-0.0121694645,-0.00608021
0.004358628,-0.0073384643
0.010680777,0.0050264597
-0.004448059,0.011121035
0.0048797172,-0.0045745373
-0.012687793,0.0011376143
0.0042965077,-0.012634754
-0.02382649,0.0038532019
-0.0028445134,-0.020608008
0.0003194114,-0.002550602
-0.011126251,0.0032930374
0.00494819,-0.01016438
