ppo_return,benchmark_return
-0.020170707,0.002342105
-0.018293427,0.00088620186
0.029600644,-0.0017704368
-0.007255208,0.016326785
0.019374007,0.00081539154
0.008527399,0.012730122
-0.001018106,0.0044841766
-0.012025474,0.0070643425
0.0062122596,-0.005027294
-0.017656092,0.0005508661
-0.027594596,-0.008597314
-0.0015882688,-0.019080102
0.0028355187,-0.004658282
0.013947126,0.0018122196
-0.057788666,0.009783387
-0.016865442,-0.030289173
-0.0114997905,-0.005712211
-0.013847592,-0.00959909
-0.017821433,-0.008821368
-0.015686482,0.004633069
-0.011645381,-0.010676503
0.016048325,-0.005528331
0.009498865,0.01399827
0.020140013,0.0061187744
0.009318034,0.011870861
-0.054870278,0.007142067
0.0023854175,-0.03941679
-0.012748228,0.00096833706
0.005541333,-0.005565107
0.007071138,-0.004502356
-0.009658478,0.00639987
-0.0074166884,-0.010104835
-0.013656865,-0.017014503
-0.008309388,-0.0035482645
-0.01158971,-0.01616764
0.0029821761,-0.011138737
0.01642107,-0.0042999387
-0.024060832,0.01883471
-0.012692005,-0.015433729
0.022765698,-0.017111719
0.032831974,0.026644588
-0.0007689155,0.027989268
-0.0136778625,-0.0014002919
-0.039715327,-0.011459708
-0.013161407,-0.021056294
-0.003823707,-0.0032054186
-0.0020948686,0.0012433529
0.030608414,-0.0009692311
-0.028603299,0.028341174
0.030229382,-0.013445675
0.01215828,0.018592715
-0.0029292228,0.011196613
0.0047061876,-0.0032758117
0.023321338,-0.0029654503
0.013071372,0.024691105
0.024619937,0.013417721
-0.0055970885,0.010702372
0.004782773,7.43866e-05
0.033399053,0.006098509
-0.012088621,0.025864363
-0.003475958,-0.003921032
-0.024795974,-0.0024363995
-0.0034008801,-0.015479028
0.01698435,-0.004557371
0.010631836,0.012561083
0.011695124,0.013078332
-0.030323327,0.010169268
0.07779063,-0.019507587
0.010747643,0.036951303
-0.00011416364,0.0009635687
0.011733245,-0.0062569976
-0.021155061,0.0016764402
-0.007016835,-0.0011637211
-0.0041493056,-0.00022375584
-0.0015982401,0.005943179
0.02295623,-0.0013456345
0.0125714885,0.0118047
-0.0029447295,0.0028141737
-0.016024467,0.004473686
-0.0072056116,-0.014486551
0.042031623,9.071827e-05
-0.0040298374,0.021777987
-0.0050971108,-0.005630493
-0.020381099,0.0010137558
-0.018240333,-0.014022052
0.0014785895,-0.010332584
0.020939734,4.708767e-05
-0.005618973,0.0054633617
0.018987354,-0.00902921
0.01572627,0.015789509
-0.009858507,0.0030466318
-0.030103851,-0.0041716695
-0.014199163,-0.02249676
-0.0078118932,-0.008486092
-0.004634872,-0.0049489737
0.018784478,0.0028146505
-0.029248659,0.016034842
-0.0020038602,-0.010456204
-0.021867134,0.005342245
-0.010674585,0.0011333227
0.023439726,-0.011005759
-0.0017917928,0.010496855
-0.002464782,-0.0022140145
0.020604704,-0.00032818317
-0.018608617,0.0040256977
0.027393963,-0.010210216
0.016359365,0.021273255
0.007943494,-0.0033589005
0.0030356017,0.0055627823
0.013590757,0.007978559
0.008599463,0.006386161
0.008202659,0.0032945871
-0.018930553,-0.011420667
-0.015385826,-0.018103063
0.027453559,-0.00758034
0.032487016,0.010014653
-0.0066847596,0.007612467
0.0014914912,0.0031044483
0.014482829,0.00029289722
0.010360314,0.0060920715
-0.028144874,0.0008444786
0.016377266,-0.0076810718
0.028677395,0.010942459
0.02023638,0.00020301342
-0.014680758,-0.0011445284
-0.0047361655,-0.003756702
0.019605415,-0.0010313988
-0.0034036683,0.007838964
-0.0021297466,-0.00608021
-0.017046085,-0.0073384643
0.016567517,0.0050264597
0.012255549,0.011121035
-0.0025384608,-0.0045745373
-0.017877549,0.0011376143
-0.0059630526,-0.012634754
-0.026099084,0.0038532019
0.0022518735,-0.020608008
0.045203425,-0.002550602
-0.011326218,0.0032930374
0.004329481,-0.01016438
-0.00950179,0.0021990538
-0.0054260194,-0.007065892
0.024338666,0.00015735626
0.014293305,0.010462642
-0.0021316651,0.011738062
-0.012494493,0.00121212
0.011023644,-0.017198801
-0.02017759,-0.0017671585
