ppo_return,benchmark_return
-0.0005635984,-0.0026112199
0.00012077312,0.002342105
-0.013930389,0.00088620186
0.019469274,-0.0017704368
0.0033575518,0.016326785
0.013144374,0.00081539154
0.005131492,0.012730122
0.012221318,0.0044841766
-0.004010963,0.0070643425
0.0066960347,-0.005027294
-0.012101158,0.0005508661
-0.02269614,-0.008597314
-0.0051885047,-0.019080102
0.0059875264,-0.004658282
0.0026262617,0.0018122196
-0.035405777,0.009783387
-0.0068318443,-0.030289173
-0.0089213215,-0.005712211
-0.012369224,-0.00959909
0.0028667198,-0.008821368
-0.004091868,0.004633069
-0.005041894,-0.010676503
0.014627496,-0.005528331
0.007954308,0.01399827
0.015558414,0.0061187744
0.0035027536,0.011870861
-0.046082374,0.007142067
0.0060715973,-0.03941679
-0.015990594,0.00096833706
-0.0036059872,-0.005565107
0.007619146,-0.004502356
-0.01434721,0.00639987
-0.014208112,-0.010104835
-0.0015584372,-0.017014503
-0.017140107,-0.0035482645
-0.011857799,-0.01616764
0.0020271568,-0.011138737
0.026164716,-0.0042999387
-0.015861442,0.01883471
-0.019349776,-0.015433729
0.027030673,-0.017111719
0.03063246,0.026644588
-0.0035493688,0.027989268
-0.004598273,-0.0014002919
-0.02249034,-0.011459708
-0.0088327015,-0.021056294
-0.0036276851,-0.0032054186
-0.0038804472,0.0012433529
0.023842055,-0.0009692311
-0.009544495,0.028341174
0.020335287,-0.013445675
0.016036332,0.018592715
-0.007594532,0.011196613
-0.0013518232,-0.0032758117
0.02225277,-0.0029654503
0.010863298,0.024691105
0.01854467,0.013417721
0.007029505,0.010702372
0.0031505395,7.43866e-05
0.02361633,0.006098509
-0.0061877593,0.025864363
-0.0023279774,-0.003921032
-0.026635818,-0.0024363995
-0.012621152,-0.015479028
-4.4635985e-05,-0.004557371
0.016954428,0.012561083
0.008063415,0.013078332
-0.032398,0.010169268
0.05779774,-0.019507587
0.002100655,0.036951303
-0.0054802066,0.0009635687
0.014461636,-0.0062569976
-0.008116757,0.0016764402
-0.0046999254,-0.0011637211
0.002856119,-0.00022375584
-0.0017886932,0.005943179
0.018507907,-0.0013456345
0.0053334944,0.0118047
0.006611918,0.0028141737
-0.015758472,0.004473686
-0.0040209857,-0.014486551
0.032747705,9.071827e-05
-0.006022209,0.021777987
-0.0019348275,-0.005630493
-0.027614575,0.0010137558
-0.013608125,-0.014022052
-0.0020229267,-0.010332584
0.0083233435,4.708767e-05
-0.0062546213,0.0054633617
0.018634852,-0.00902921
0.004079982,0.015789509
-0.0038760523,0.0030466318
-0.022107318,-0.0041716695
-0.011642341,-0.02249676
-0.009357584,-0.008486092
0.0006787084,-0.0049489737
0.014495593,0.0028146505
-0.010171709,0.016034842
0.007185272,-0.010456204
-0.00049916015,0.005342245
-0.012391261,0.0011333227
0.016387539,-0.011005759
-0.0010563734,0.010496855
0.0028662926,-0.0022140145
0.014477416,-0.00032818317
-0.008601437,0.0040256977
0.020500876,-0.010210216
0.0013770966,0.021273255
0.0057919407,-0.0033589005
0.006967498,0.0055627823
0.011340394,0.007978559
0.0013648024,0.006386161
-0.0045964005,0.0032945871
-0.017115839,-0.011420667
-0.00838501,-0.018103063
0.016624162,-0.00758034
0.012064662,0.010014653
0.0014548239,0.007612467
0.0027000308,0.0031044483
0.012720366,0.00029289722
0.0032882094,0.0060920715
-0.010820086,0.0008444786
0.015692336,-0.0076810718
0.005955875,0.010942459
0.00586213,0.00020301342
-0.010410385,-0.0011445284
-0.006421977,-0.003756702
0.005774467,-0.0010313988
-0.0070162746,0.007838964
-0.0014587351,-0.00608021
-0.0037961327,-0.0073384643
0.013855372,0.0050264597
-0.003047003,0.011121035
0.0038364495,-0.0045745373
-0.0063109263,0.0011376143
-0.004295567,-0.012634754
-0.028838027,0.0038532019
-0.0014546957,-0.020608008
0.007964744,-0.002550602
-0.011333308,0.0032930374
0.0012874606,-0.01016438
-0.0033642694,0.0021990538
-0.0025569196,-0.007065892
0.02285751,0.00015735626
0.014463844,0.010462642
-0.0016995533,0.011738062
-0.014970637,0.00121212
-0.0012149151,-0.017198801
-0.015060757,-0.0017671585
-0.011386409,-0.016572118
0.0007024938,-0.010702848
0.014770041,-0.0028361082
-0.0076701664,0.0105679035
0.0075363275,-0.008733511
-0.013847613,0.011670113
0.007876633,-0.011925936
0.0107587,0.012008071
-0.01554802,0.0098006725
0.004100106,-0.016292393
0.003145094,0.0023459196
0.0041097472,0.0041202307
-0.001094485,0.0060349703
0.01279628,-0.0011664629
0.0032463772,0.009981751
0.018197471,0.0043227673
0.0062042763,0.012633324
-0.0045135748,0.009827495
-0.0024947135,-0.005915582
-0.004623263,0.0024051666
0.002520082,7.677078e-05
-0.00043317265,0.0030231476
-0.006202305,0.0029258728
0.013424326,-0.0011366606
0.012636443,0.011388779
0.0040231384,-0.0042087436
0.0052039158,0.0029720068
-0.010370453,-0.000310421
-0.0038775867,-0.002343297
0.0038504004,-0.003256619
-0.00018124944,0.00066125393
-0.013526899,0.001965046
-0.012063826,-0.010171711
0.014432194,-0.0068282485
0.012173155,0.015743494
0.0020215784,0.008041143
-0.015197503,-0.0013625622
-0.0063456357,-0.010782659
-0.0099511305,-0.008024275
0.018663406,-0.008574188
0.001327263,0.01650095
0.003813052,-0.0016537309
-0.0010652354,-0.001691997
-0.008893579,-0.000908196
0.0015157728,-0.0066152215
0.001978999,-0.0002669096
-0.010335051,0.0014408827
0.017314987,-0.010089219
0.009247255,0.012378097
-0.0069642235,0.0034451485
-0.0042999587,-0.0032586455
-0.0059551448,-0.0041897893
-0.004628382,-0.0069417357
-0.001531114,-0.007732153
0.008296942,-0.0010753274
0.0017455961,0.010031819
-0.0041068797,-0.0015277863
0.0035144696,-0.0040708184
0.012538266,0.0046584606
-0.0048126234,0.021208644
0.005331691,-0.005920768
-0.00068259635,0.0003105402
0.0025071555,0.0027325153
0.0038582908,0.005007863
0.006133453,0.0012760162
-0.002218961,0.005595207
-0.0039655846,0.0042797327
0.011829343,-0.0068044066
-0.0017767583,0.01261735
2.3908084e-05,-0.00316602
-0.007221789,-0.007150352
0.0052823042,-0.0030055642
-0.005248301,-0.00014162064
0.000854409,-0.006459594
0.009042585,-0.0003771186
-0.0040680803,0.006288886
0.005563067,-0.002183497
0.010369976,0.007968664
0.002146218,0.008357525
0.0008714362,0.0003157854
-0.015110713,-0.0037720203
-0.0057259356,-0.010685146
0.010498345,-0.0055238605
0.014008248,0.006210804
0.008217151,0.009339452
0.0038241888,0.0025103092
0.005708799,0.0013890266
-0.0010980241,0.0033112764
0.004917428,0.0022115707
0.010935217,0.010599256
-0.0021004255,0.0031266212
0.0035268117,0.0046766996
0.006516595,7.1287155e-05
-0.00015250784,0.0052102804
0.0005552401,0.00075769424
-0.003704855,0.0023152828
0.00195465,-0.006683588
0.0063314084,0.005004406
-0.00014825907,0.002826929
-0.012100755,0.0020008087
-0.00067617156,-0.009771347
-0.0035206818,-0.001888454
0.0092164185,-0.0042670965
-0.0061749467,0.011621237
-0.0058211144,-0.0044721365
0.0061727148,-0.005412221
0.0006559833,0.0015029907
0.0045888736,0.002992034
-0.0070496127,0.00074350834
-0.0031568485,-0.010231197
-0.006139608,-0.0051693916
0.0029745214,-0.008367717
0.0018379741,0.0007493496
-0.0054041706,-0.0010715127
0.0059910333,-0.0050738454
-0.013070912,0.005370617
0.008606227,-0.010836244
0.008516697,0.0072574615
0.007184037,0.0062037706
0.0050068116,0.008469105
0.0031444556,0.0010778904
0.003406014,-0.004824519
-0.0093824845,0.0033351183
-0.0012813864,-0.0056186914
0.0034156865,-0.0057380795
0.0031442577,0.001670599
-0.0006236395,0.0021988153
-0.002893248,0.002519846
-0.0018638832,-0.00051152706
0.0015245518,-0.0020336509
-0.0111360885,0.0095899105
-0.00077045255,-0.008275449
-0.0063828495,0.00017511845
-0.005608402,-0.0030779243
-0.015999347,-0.0022264123
-0.0035294134,-0.010756314
0.0007551154,-0.0031282902
-0.01265618,0.0012671947
-7.283675e-05,-0.0114094615
0.0063075325,-0.0020408034
-0.0042751203,0.0034595728
0.003379119,-0.0047180653
-0.015751887,-0.002212882
0.0031847556,-0.012890518
0.0040926733,0.0038534403
0.010814148,-0.00030124187
0.0038349305,0.00869596
0.005778642,0.0058989525
-0.0021611997,0.004006982
-0.003916672,0.001943469
0.0015102534,-0.0051392317
0.013578063,0.0011640787
-0.0010172498,0.009333134
-0.014224001,0.00038576126
