ppo_return,benchmark_return
1.896175e-06,0.002342105
-0.004236989,0.00088620186
0.013544815,-0.0017704368
-0.0020737587,0.016326785
0.012524399,0.00081539154
0.010650216,0.012730122
0.00993739,0.0044841766
-0.003934857,0.0070643425
0.0034132972,-0.005027294
-0.00790352,0.0005508661
-0.017839314,-0.008597314
-0.007766334,-0.019080102
-0.0018744979,-0.004658282
0.008237589,0.0018122196
-0.02927668,0.009783387
-0.007615908,-0.030289173
-0.007914087,-0.005712211
-0.011495165,-0.00959909
0.0065867654,-0.008821368
-0.0132254,0.004633069
-0.005541631,-0.010676503
0.015045866,-0.005528331
0.004044315,0.01399827
0.011390569,0.0061187744
0.009365001,0.011870861
-0.033568606,0.007142067
0.005010235,-0.03941679
-0.013496486,0.00096833706
0.0006957534,-0.005565107
0.0010582656,-0.004502356
-0.007436616,0.00639987
-0.015154784,-0.010104835
0.00076837005,-0.017014503
-0.014801454,-0.0035482645
-0.006672899,-0.01616764
-0.010641085,-0.011138737
0.012518704,-0.0042999387
-0.013979888,0.01883471
-0.017776353,-0.015433729
0.024178922,-0.017111719
0.022605097,0.026644588
-0.0025179342,0.027989268
-0.015587732,-0.0014002919
-0.022289576,-0.011459708
-0.0028466026,-0.021056294
-0.0018614616,-0.0032054186
-0.0016121069,0.0012433529
0.023231218,-0.0009692311
-0.01476151,0.028341174
0.022470186,-0.013445675
0.01371635,0.018592715
-0.0031944676,0.011196613
0.004518971,-0.0032758117
0.018478064,-0.0029654503
0.013386929,0.024691105
0.013591344,0.013417721
0.0019855164,0.010702372
-0.00020994719,7.43866e-05
0.020266216,0.006098509
-0.005840599,0.025864363
-0.006111855,-0.003921032
-0.016838169,-0.0024363995
-0.013298886,-0.015479028
0.01606997,-0.004557371
0.014684452,0.012561083
0.0074825175,0.013078332
-0.014995242,0.010169268
0.04748218,-0.019507587
0.0013678145,0.036951303
-0.0034734202,0.0009635687
0.005761451,-0.0062569976
0.001295762,0.0016764402
0.0017835876,-0.0011637211
0.0077361036,-0.00022375584
0.00037543415,0.005943179
0.011627848,-0.0013456345
0.0064044287,0.0118047
0.002754751,0.0028141737
-0.008040693,0.004473686
-0.0022353923,-0.014486551
0.02706035,9.071827e-05
-0.0038425059,0.021777987
0.0043078763,-0.005630493
-0.011864867,0.0010137558
-0.009966456,-0.014022052
0.00074728834,-0.010332584
0.007605058,4.708767e-05
-0.006927869,0.0054633617
0.017115142,-0.00902921
0.004829419,0.015789509
-0.001462914,0.0030466318
-0.025520062,-0.0041716695
-0.010043253,-0.02249676
-0.007028132,-0.008486092
0.0056902324,-0.0049489737
0.01118087,0.0028146505
-0.008560056,0.016034842
0.0052126073,-0.010456204
0.0017444737,0.005342245
-0.011864786,0.0011333227
0.01046956,-0.011005759
-0.0037855778,0.010496855
0.0031935407,-0.0022140145
0.005007721,-0.00032818317
-0.0129444925,0.0040256977
0.02176434,-0.010210216
-0.0029597757,0.021273255
0.0041291206,-0.0033589005
0.007324772,0.0055627823
0.0013278553,0.007978559
0.0045133946,0.006386161
-0.003670546,0.0032945871
-0.022234121,-0.011420667
-0.009033222,-0.018103063
0.012114745,-0.00758034
0.0018154666,0.010014653
0.00095255417,0.007612467
-0.0007074106,0.0031044483
-0.009927243,0.00029289722
0.004001448,0.0060920715
-0.0016814669,0.0008444786
0.0101476945,-0.0076810718
0.0072191656,0.010942459
0.002574522,0.00020301342
-0.007595593,-0.0011445284
-0.0035382095,-0.003756702
0.0053200936,-0.0010313988
-0.0054248907,0.007838964
-0.006209482,-0.00608021
