ppo_return,benchmark_return
-0.00356437,-0.0026112199
-0.002643888,0.002342105
-0.011803787,0.00088620186
0.02206605,-0.0017704368
-0.0031801611,0.016326785
0.014341856,0.00081539154
0.008957432,0.012730122
0.0093151955,0.0044841766
-0.007761173,0.0070643425
0.0012519743,-0.005027294
-0.008773984,0.0005508661
-0.017207976,-0.008597314
-0.008826557,-0.019080102
0.0008667238,-0.004658282
0.012925002,0.0018122196
-0.035068918,0.009783387
-0.00835157,-0.030289173
-0.008333577,-0.005712211
-0.011407589,-0.00959909
0.0023830947,-0.008821368
-0.012830085,0.004633069
-0.006932063,-0.010676503
0.019570582,-0.005528331
0.006569098,0.01399827
0.0081622945,0.0061187744
0.0038747638,0.011870861
-0.04415323,0.007142067
-0.004115932,-0.03941679
-0.0074516977,0.00096833706
0.006864187,-0.005565107
0.005500627,-0.004502356
-0.012902582,0.00639987
-0.012676286,-0.010104835
-0.0077975667,-0.017014503
-0.0001423288,-0.0035482645
-0.011833496,-0.01616764
-0.00073067326,-0.011138737
0.020576382,-0.0042999387
-0.018567666,0.01883471
-0.011842692,-0.015433729
0.025274906,-0.017111719
0.02427145,0.026644588
-0.0026227806,0.027989268
-0.011098951,-0.0014002919
-0.029720152,-0.011459708
-0.0050540804,-0.021056294
0.0037994254,-0.0032054186
-0.005110412,0.0012433529
0.02168589,-0.0009692311
-0.018293658,0.028341174
0.023579957,-0.013445675
0.008794637,0.018592715
-0.00714567,0.011196613
-0.008680695,-0.0032758117
0.02318796,-0.0029654503
0.01797044,0.024691105
0.016965585,0.013417721
0.0010033115,0.010702372
0.009001031,7.43866e-05
0.027966654,0.006098509
-0.00581651,0.025864363
-0.0025470734,-0.003921032
-0.019219043,-0.0024363995
0.00096289976,-0.015479028
0.012475988,-0.004557371
0.013782943,0.012561083
0.009293053,0.013078332
-0.01594412,0.010169268
0.0528385,-0.019507587
-0.005774077,0.036951303
-0.003183396,0.0009635687
0.008760265,-0.0062569976
-0.0009398563,0.0016764402
-0.0026810155,-0.0011637211
0.005652089,-0.00022375584
0.0034728544,0.005943179
0.01666472,-0.0013456345
0.007243119,0.0118047
0.0026532586,0.0028141737
-0.013730314,0.004473686
-0.006503,-0.014486551
0.02842335,9.071827e-05
0.002049765,0.021777987
0.004655614,-0.005630493
-0.012867764,0.0010137558
-0.009477445,-0.014022052
0.0032615822,-0.010332584
0.01234086,4.708767e-05
-0.008161411,0.0054633617
0.014796394,-0.00902921
0.009510199,0.015789509
-0.007426184,0.0030466318
-0.020167788,-0.0041716695
-0.009730042,-0.02249676
-0.0068723145,-0.008486092
0.00037975708,-0.0049489737
0.015357555,0.0028146505
-0.012667393,0.016034842
0.0042609284,-0.010456204
-0.006961799,0.005342245
-0.009307579,0.0011333227
0.013354952,-0.011005759
-0.007017805,0.010496855
-0.00010917343,-0.0022140145
0.006753751,-0.00032818317
-0.023617396,0.0040256977
0.021692874,-0.010210216
-0.001571623,0.021273255
0.0028079776,-0.0033589005
0.010841433,0.0055627823
0.005720373,0.007978559
0.0050415345,0.006386161
-0.0035607733,0.0032945871
-0.019519564,-0.011420667
-0.020205794,-0.018103063
0.01721092,-0.00758034
0.009006921,0.010014653
0.008879773,0.007612467
-0.00087802514,0.0031044483
-0.011192457,0.00029289722
0.0031419785,0.0060920715
-0.014751758,0.0008444786
0.017888196,-0.0076810718
0.012910558,0.010942459
0.0077184625,0.00020301342
-0.012967501,-0.0011445284
-0.00041132432,-0.003756702
0.0019535036,-0.0010313988
-0.006820569,0.007838964
-0.011097985,-0.00608021
-0.001155443,-0.0073384643
0.0127598485,0.0050264597
-0.0019710998,0.011121035
-0.0020243851,-0.0045745373
-0.0128401965,0.0011376143
0.005666989,-0.012634754
-0.025773073,0.0038532019
-0.00018846102,-0.020608008
0.017119734,-0.002550602
-0.009808809,0.0032930374
0.0010381208,-0.01016438
-0.0073288335,0.0021990538
-0.007470289,-0.007065892
0.010407502,0.00015735626
0.013189448,0.010462642
-0.0022482595,0.011738062
-0.014594892,0.00121212
0.0027872268,-0.017198801
-0.014398756,-0.0017671585
-0.0035576902,-0.016572118
0.0012321547,-0.010702848
0.009299019,-0.0028361082
-0.001987393,0.0105679035
0.011830693,-0.008733511
-0.008772931,0.011670113
0.01328026,-0.011925936
0.0040207016,0.012008071
-0.018396074,0.0098006725
0.00044048586,-0.016292393
0.0058566076,0.0023459196
0.0018103258,0.0041202307
-0.0050107576,0.0060349703
0.01041479,-0.0011664629
0.0051526064,0.009981751
0.017277183,0.0043227673
0.010837326,0.012633324
-0.0061329994,0.009827495
0.004526529,-0.005915582
0.0028144966,0.0024051666
0.0037351178,7.677078e-05
0.0019691875,0.0030231476
-0.0042762463,0.0029258728
0.0072958744,-0.0011366606
-0.0031546415,0.011388779
0.0072037615,-0.0042087436
-0.0019901327,0.0029720068
0.006140845,-0.000310421
-0.0030349395,-0.002343297
0.002359534,-0.003256619
0.004507439,0.00066125393
-0.005964382,0.001965046
-0.01432547,-0.010171711
0.017817054,-0.0068282485
0.010614859,0.015743494
0.00063573016,0.008041143
-0.005818862,-0.0013625622
-0.0062173014,-0.010782659
-0.010769837,-0.008024275
0.013709137,-0.008574188
-0.0013038912,0.01650095
-0.00418889,-0.0016537309
0.0018115138,-0.001691997
-0.0045982017,-0.000908196
-0.00042160138,-0.0066152215
-0.0005425421,-0.0002669096
-0.0092012305,0.0014408827
0.016409026,-0.010089219
0.009952428,0.012378097
-0.0032761907,0.0034451485
-0.0064400933,-0.0032586455
-0.004939963,-0.0041897893
-0.0064243022,-0.0069417357
0.018807508,-0.007732153
0.009121756,-0.0010753274
0.0018682327,0.010031819
-0.012633886,-0.0015277863
0.016746737,-0.0040708184
0.017069535,0.0046584606
-0.0029903231,0.021208644
-0.0021520862,-0.005920768
0.002379669,0.0003105402
0.008289141,0.0027325153
-0.0023614871,0.005007863
0.0057112486,0.0012760162
0.008497765,0.005595207
0.0017267974,0.0042797327
0.011110472,-0.0068044066
-0.0015474391,0.01261735
0.00091584097,-0.00316602
-0.00078024366,-0.007150352
0.00093937677,-0.0030055642
-0.0044464055,-0.00014162064
0.002328018,-0.006459594
0.011073111,-0.0003771186
-0.009112115,0.006288886
0.0083039645,-0.002183497
0.013135246,0.007968664
-0.0026251553,0.008357525
-0.005720742,0.0003157854
-0.010335583,-0.0037720203
-0.0058418456,-0.010685146
0.0066574747,-0.0055238605
0.0051308377,0.006210804
0.004539183,0.009339452
0.0051712138,0.0025103092
0.0026947462,0.0013890266
0.0025716997,0.0033112764
0.0037348496,0.0022115707
0.0018756479,0.010599256
0.011177598,0.0031266212
0.003405025,0.0046766996
0.00545547,7.1287155e-05
0.008503559,0.0052102804
0.0040692403,0.00075769424
-0.0102514615,0.0023152828
0.006700657,-0.006683588
-0.009154754,0.005004406
0.0009152498,0.002826929
-0.007684663,0.0020008087
-0.002613739,-0.009771347
-0.0057194005,-0.001888454
0.010972861,-0.0042670965
-0.0058671306,0.011621237
-0.005371193,-0.0044721365
2.7638467e-05,-0.005412221
0.0018890533,0.0015029907
0.0066274568,0.002992034
-0.003398525,0.00074350834
-0.00431048,-0.010231197
-0.006454862,-0.0051693916
0.00044160796,-0.008367717
0.0016302833,0.0007493496
-0.0061730486,-0.0010715127
0.005627407,-0.0050738454
-0.0041899825,0.005370617
-0.0004619074,-0.010836244
0.0036955236,0.0072574615
0.010774212,0.0062037706
0.00095361314,0.008469105
