ppo_return,benchmark_return
-0.004085424,0.0070643425
0.0018231976,-0.005027294
-0.009825681,0.0005508661
-0.017726675,-0.008597314
0.0015172471,-0.019080102
0.004579428,-0.004658282
0.011735108,0.0018122196
-0.028438115,0.009783387
-0.0063402294,-0.030289173
-0.009092469,-0.005712211
-0.012490874,-0.00959909
0.0007794943,-0.008821368
-0.0064044036,0.004633069
-0.006924033,-0.010676503
0.012416202,-0.005528331
0.005887069,0.01399827
0.021722887,0.0061187744
0.015983239,0.011870861
-0.033934195,0.007142067
0.006701302,-0.03941679
-0.008322271,0.00096833706
-0.011092203,-0.005565107
0.0070907436,-0.004502356
-0.009349937,0.00639987
-0.018326087,-0.010104835
-0.009564223,-0.017014503
-0.024986003,-0.0035482645
-0.01099285,-0.01616764
-0.0036705616,-0.011138737
0.018997308,-0.0042999387
-0.016492367,0.01883471
-0.0162292,-0.015433729
0.03095485,-0.017111719
0.031346947,0.026644588
-0.002812675,0.027989268
-0.008911032,-0.0014002919
-0.021056183,-0.011459708
-0.006601687,-0.021056294
-0.0016159484,-0.0032054186
-0.0009115124,0.0012433529
0.0309103,-0.0009692311
-0.020592596,0.028341174
0.023100441,-0.013445675
0.015980903,0.018592715
-0.0007934264,0.011196613
-0.0017671811,-0.0032758117
0.012235177,-0.0029654503
0.008547332,0.024691105
0.016782649,0.013417721
0.004796096,0.010702372
-0.00136176,7.43866e-05
0.01931061,0.006098509
-0.0053633377,0.025864363
-0.004620045,-0.003921032
-0.020275656,-0.0024363995
-0.010675048,-0.015479028
0.016922757,-0.004557371
0.009384058,0.012561083
0.00794869,0.013078332
-0.024822952,0.010169268
0.048455883,-0.019507587
0.010024248,0.036951303
-0.0050417287,0.0009635687
0.007306574,-0.0062569976
-0.006768467,0.0016764402
-0.0038452,-0.0011637211
0.0047549335,-0.00022375584
-0.0028225868,0.005943179
0.01408762,-0.0013456345
-0.0004693883,0.0118047
0.00023348659,0.0028141737
-0.015727405,0.004473686
0.00515061,-0.014486551
0.018986925,9.071827e-05
-0.004454251,0.021777987
-0.0033339944,-0.005630493
-0.017024817,0.0010137558
-0.013813285,-0.014022052
0.0006276766,-0.010332584
0.0032629368,4.708767e-05
-0.010007766,0.0054633617
0.016385827,-0.00902921
0.0067425203,0.015789509
-0.009725526,0.0030466318
-0.01840445,-0.0041716695
-0.013160818,-0.02249676
-0.0040818797,-0.008486092
0.0048709717,-0.0049489737
0.015034945,0.0028146505
-0.010224318,0.016034842
0.009792021,-0.010456204
0.0024284192,0.005342245
-0.013719212,0.0011333227
0.014356785,-0.011005759
0.0012610974,0.010496855
-0.0022085062,-0.0022140145
0.01019869,-0.00032818317
-0.006001322,0.0040256977
0.021711467,-0.010210216
-0.0027906382,0.021273255
0.007669335,-0.0033589005
0.00559197,0.0055627823
0.0049240775,0.007978559
0.0057789106,0.006386161
-0.006678587,0.0032945871
-0.019368006,-0.011420667
-0.009773515,-0.018103063
0.015908709,-0.00758034
0.0075127026,0.010014653
0.0013448846,0.007612467
0.00047835585,0.0031044483
0.011352855,0.00029289722
0.02041733,0.0060920715
-0.01086956,0.0008444786
0.009418049,-0.0076810718
-0.0007986868,0.010942459
0.0029066927,0.00020301342
0.0025021555,-0.0011445284
-0.0064575393,-0.003756702
0.008076792,-0.0010313988
-0.008536445,0.007838964
-0.0060181767,-0.00608021
0.0049240487,-0.0073384643
0.008923619,0.0050264597
-0.00034261268,0.011121035
-0.00028889865,-0.0045745373
-0.014452269,0.0011376143
-0.0010660097,-0.012634754
-0.016681282,0.0038532019
0.000115670955,-0.020608008
0.0006605236,-0.002550602
-0.003997729,0.0032930374
0.0005792219,-0.01016438
-0.0033225124,0.0021990538
0.0011891047,-0.007065892
0.004795873,0.00015735626
0.014597862,0.010462642
0.001064204,0.011738062
-0.0152708925,0.00121212
-0.0026510188,-0.017198801
-0.01691962,-0.0017671585
-0.014626281,-0.016572118
-0.010680453,-0.010702848
0.019167503,-0.0028361082
-0.015164932,0.0105679035
0.0071385633,-0.008733511
-0.012583117,0.011670113
0.011385348,-0.011925936
0.019912545,0.012008071
-0.014924009,0.0098006725
-2.6756754e-05,-0.016292393
-2.7795126e-05,0.0023459196
0.010024142,0.0041202307
-0.0044054724,0.0060349703
0.015032337,-0.0011664629
0.0023407692,0.009981751
0.011965086,0.0043227673
0.008536945,0.012633324
-0.0037394227,0.009827495
0.0024230178,-0.005915582
-0.00555342,0.0024051666
0.0037001127,7.677078e-05
0.0021264816,0.0030231476
-0.0047486913,0.0029258728
0.0151933925,-0.0011366606
0.004676359,0.011388779
0.0015800929,-0.0042087436
-0.0017587191,0.0029720068
0.0022119365,-0.000310421
-0.0056685433,-0.002343297
0.003661432,-0.003256619
-0.0013199155,0.00066125393
-0.014125855,0.001965046
-0.0068143248,-0.010171711
0.015936572,-0.0068282485
0.007289957,0.015743494
-0.0049666464,0.008041143
-0.021396855,-0.0013625622
-0.007552878,-0.010782659
-0.009697794,-0.008024275
0.019786982,-0.008574188
-0.00025040648,0.01650095
-0.0023083647,-0.0016537309
-0.0068186894,-0.001691997
-0.0018393312,-0.000908196
-0.0016848301,-0.0066152215
0.0026985062,-0.0002669096
-0.011084476,0.0014408827
0.013477842,-0.010089219
0.005210329,0.012378097
-0.0023323235,0.0034451485
-0.0035938614,-0.0032586455
-0.0031848124,-0.0041897893
-0.005622793,-0.0069417357
-0.0065331412,-0.007732153
0.013856896,-0.0010753274
-0.0010228412,0.010031819
-0.0029959455,-0.0015277863
0.010841273,-0.0040708184
0.02270034,0.0046584606
-0.006020093,0.021208644
0.008157949,-0.005920768
0.0050800107,0.0003105402
0.0033980291,0.0027325153
0.0011679911,0.005007863
0.0044892724,0.0012760162
0.004588381,0.005595207
-3.2607823e-06,0.0042797327
0.007442964,-0.0068044066
-0.0038121808,0.01261735
-0.012403181,-0.00316602
-0.002123552,-0.007150352
0.0014857025,-0.0030055642
-0.004686574,-0.00014162064
0.00013088646,-0.006459594
0.0032643643,-0.0003771186
0.0053132107,0.006288886
0.00773766,-0.002183497
0.010605515,0.007968664
0.0022462576,0.008357525
-0.0027686912,0.0003157854
-0.014772396,-0.0037720203
-0.0041319933,-0.010685146
0.0029899874,-0.0055238605
0.011875402,0.006210804
0.004032912,0.009339452
3.327671e-05,0.0025103092
-0.0059206854,0.0013890266
-0.00201366,0.0033112764
0.006392818,0.0022115707
0.0068764994,0.010599256
0.0052888626,0.0031266212
-0.004104121,0.0046766996
0.002624945,7.1287155e-05
0.0021540874,0.0052102804
0.0021530704,0.00075769424
-0.012092933,0.0023152828
0.008319614,-0.006683588
0.009505235,0.005004406
-0.0015269711,0.002826929
-0.0110724475,0.0020008087
-0.0017565847,-0.009771347
-0.0034692362,-0.001888454
0.007694527,-0.0042670965
-0.004123245,0.011621237
-0.0049933926,-0.0044721365
0.0010561533,-0.005412221
0.008943842,0.0015029907
0.0015964205,0.002992034
-0.01827926,0.00074350834
-0.005500443,-0.010231197
-0.0013806714,-0.0051693916
0.0016015325,-0.008367717
-0.00181902,0.0007493496
-0.0062821815,-0.0010715127
0.0042383755,-0.0050738454
-0.008602923,0.005370617
0.0069375993,-0.010836244
0.0067414064,0.0072574615
0.008378717,0.0062037706
0.0012981775,0.008469105
0.00056308374,0.0010778904
0.006213725,-0.004824519
-0.0019773697,0.0033351183
-0.005651965,-0.0056186914
-0.00084586174,-0.0057380795
0.0019520468,0.001670599
0.0024690044,0.0021988153
0.002930449,0.002519846
-0.00159412,-0.00051152706
0.00808293,-0.0020336509
-0.003614571,0.0095899105
-0.00370138,-0.008275449
-0.0024322865,0.00017511845
-0.0061815674,-0.0030779243
-0.014606421,-0.0022264123
-0.0028658067,-0.010756314
0.0026252365,-0.0031282902
-0.011638067,0.0012671947
-0.0020328911,-0.0114094615
0.0017464574,-0.0020408034
-0.0053926483,0.0034595728
-0.0042076865,-0.0047180653
-0.011466332,-0.002212882
0.0010487969,-0.012890518
0.0020708137,0.0038534403
0.0041764406,-0.00030124187
0.006589217,0.00869596
0.0073691173,0.0058989525
-0.0061174473,0.004006982
-0.0016596441,0.001943469
0.0023667654,-0.0051392317
0.010425653,0.0011640787
0.0049350983,0.009333134
-0.00940107,0.00038576126
-0.0042496948,-0.0097821355
-0.01907237,-0.0074530244
-0.0027445918,-0.00858587
0.008285415,-0.0057617426
-0.008488693,0.0062232018
-0.006168895,-0.0031818151
-0.018872995,-0.007616818
0.017269006,-0.011185586
0.007913513,0.015774488
0.0027796025,0.0037629604
0.021934485,0.0067076683
0.00394838,0.016964912
0.00019566854,0.0065675974
-0.0003891965,0.0010139942
-0.0042067682,0.0016641617
-0.005612878,-0.0011809468
0.010935066,-0.006458938
0.0018536353,0.011541367
0.011313934,0.0015975237
0.0072859684,0.014264941
-0.007755435,0.0046948195
0.008904677,-0.0013072491
0.0040884805,5.185604e-05
-0.0023734714,0.005830407
0.004666766,-0.0017851591
0.003637944,0.0052651167
-0.00087847526,0.0033203363
0.0060377675,-0.0016015768
0.0006335428,0.0023635626
0.010924572,0.00037956238
0.010209123,0.014689922
-0.0016588243,0.008194804
-0.005800482,-0.0011327863
-0.00736551,-0.0022064447
0.002437125,-0.0019413233
0.0016159919,0.0017459393
-0.00043186,0.0036129951
0.0027712898,0.0043329
0.013417387,0.0047523975
0.016018966,0.014005661
0.00091693277,0.004262924
0.006728749,0.0015251637
0.008908709,2.3007393e-05
-0.015853994,0.006752372
0.01049009,-0.012671649
0.00036114134,0.00869298
0.003943255,-0.0004914403
0.0020305,0.0042625666
-0.00038646854,0.0029615164
-0.0017722436,0.0014228821
0.004264122,-0.0005452633
-0.001948293,0.0006766319
-0.001979548,-0.0075526237
0.0034664813,0.00027108192
0.004809499,0.00068831444
-0.007713618,0.00578928
-0.0006657288,-0.004188955
-0.00014082607,0.00454545
-0.0001799888,0.00040555
-0.0075817266,-0.0031300783
-0.0038999137,-0.00616765
0.0012589401,-0.0025280118
0.009413205,0.0054186583
0.004065968,0.01054728
0.0012296673,0.003644824
-0.00071739324,-0.0025356412
0.015104421,-0.002613306
0.017387345,0.0064206123
0.0019522813,0.0015847683
0.0063777994,0.0058783293
-0.012745063,0.0034919977
0.010253279,-0.008240938
0.011430917,0.009686351
-0.0036646067,0.0034937859
0.0022610202,-0.007096231
0.003620196,0.0036799908
0.0016624036,0.004049659
-0.0017780855,0.0012661219
0.0032435197,-0.001410842
-0.010882453,0.003250122
0.0034150465,-0.013522267
0.013452974,0.0039589405
-0.0016516988,0.0090789795
0.0011881309,-0.003743112
0.0026906752,-0.0016616583
0.009617807,0.0012559891
0.000547766,0.011832237
0.001003565,0.0015977621
-0.0012345684,-0.0015920997
0.001149376,-0.0024781823
0.0009325115,-0.00060015917
0.0023332117,0.0012162924
-0.007093756,0.0023332834
