td3_return,benchmark_return
-0.003299756,-0.0025356412
0.010026082,-0.002613306
0.0036558495,0.0064206123
0.006016293,0.0015847683
0.0025311492,0.0058783293
-0.010375466,0.0034919977
0.010763599,-0.008240938
0.0066472674,0.009686351
-0.005678785,0.0034937859
0.002959014,-0.007096231
0.003805157,0.0036799908
-0.0007026716,0.004049659
0.0013136681,0.0012661219
0.0028401343,-0.001410842
-0.012613412,0.003250122
0.0043340893,-0.013522267
0.008424834,0.0039589405
-0.0039707804,0.0090789795
-0.0024174342,-0.003743112
0.0020800326,-0.0016616583
0.015245317,0.0012559891
0.0014998693,0.011832237
-0.002380577,0.0015977621
-0.000831819,-0.0015920997
0.0008047981,-0.0024781823
0.0017255264,-0.00060015917
0.003170728,0.0012162924
-0.0027189099,0.0023332834
-0.008135518,-0.002495706
0.0024287545,-0.010378003
0.0038874862,0.0019659996
-0.0015976479,0.003370285
0.00044575188,-0.0017699599
0.007921694,0.0012129545
0.0025303636,0.006082773
-0.004218649,0.0009698868
-0.0053510657,-0.0035258532
0.002116635,-0.0049064755
0.00733877,0.001954317
0.0097662145,0.008257985
0.0048691956,0.01026237
-0.007464191,0.006814122
-0.0026221646,-0.007678807
-0.0026206572,-0.0041102767
0.011489002,-0.00079649687
0.00104852,0.01216197
-0.004596906,0.0011894703
-0.007427014,-0.0060420632
-0.0014601283,-0.010023892
-0.012984422,-0.0011002421
0.007974074,-0.0135496855
-0.00041110715,0.007955551
-0.00055191875,-0.0002888441
-0.009415339,-0.00023472309
0.0023972113,-0.010856986
-0.010153848,-6.330013e-05
-0.007286239,-0.012372613
-0.0009821899,-0.0065326095
-0.0029980368,0.0016922951
0.0006455201,-0.0012079477
0.003619079,0.00058460236
0.0057441504,0.0055861473
0.007572004,0.006675601
-0.0022549625,0.0068962574
-0.008806858,-0.0011107922
0.00516244,-0.009753287
0.0052905274,0.0040397644
-0.014376605,0.0038292408
0.0025119965,-0.0148534775
0.0082342485,0.002310276
0.011650241,0.008505106
0.005102227,0.011772752
0.0015286881,0.004565954
0.0036312982,0.00082337856
0.0076609966,0.0044267178
0.002539677,0.008484483
-0.0006359113,0.0031756163
0.0020070237,-0.0020582676
0.007763938,0.0032105446
0.0017568324,0.008844972
0.0023308282,-0.000967741
-0.003417948,0.003366232
0.0001745475,-0.0049200654
-0.0033803522,0.0016634464
-0.0135566695,-0.0050647855
0.0009781292,-0.015269995
-0.0040055625,0.00011074543
-0.007906354,-0.005547285
-0.003717615,-0.010586619
0.013335063,-0.0085859895
-0.0013078715,0.015083075
0.004707772,-0.002980113
0.0028141092,0.0036363602
0.0030924573,0.0024808645
-0.0010121873,0.002031684
0.0012389907,-0.0022420287
-0.0015519005,0.0017796755
-0.0021781751,-0.0031032562
-0.0010601764,-0.0009087324
-0.0012081234,-0.0016818643
0.0053909956,-0.0014992356
0.0026516775,0.004896283
0.007654653,0.0014636517
0.0009817767,0.007722497
0.004271705,0.0003978014
-0.0068185343,0.006663561
0.0018016935,-0.0075879693
0.0007898833,0.00039994717
-0.006900647,0.0009266138
0.0025560276,-0.0011541247
0.0033063574,0.0012950897
8.587009e-05,0.004144311
0.0030212733,-0.00060641766
-0.0014254296,0.0017266273
-0.0017644924,-0.0007893443
0.010513484,-0.0013424754
-5.2417745e-06,0.010928154
0.006301822,0.00081539154
0.001750991,0.006217003
0.014985144,0.005270362
0.0043821274,0.018471241
-0.010292144,0.0059480667
-0.009623462,-0.012938917
0.0023210945,-0.009282887
-0.0006272428,0.003174901
-0.013034694,-0.0014190674
0.0029605275,-0.01249361
0.018193949,0.002037406
-0.0013719742,0.01638329
0.0024396488,-0.0012173057
0.0057029086,0.0050172806
-0.010774592,0.0024411678
-0.013236195,-0.01211524
-0.026397333,-0.0151360035
0.006628021,-0.026020706
-0.005752482,0.007606387
0.018010506,-0.006005764
0.0026535436,0.017620683
-0.0034695463,0.001294136
0.0107319625,-0.0035578609
0.005498496,0.010382652
0.016721252,0.0061044693
0.0036217081,0.013863802
0.0055316444,0.0023840666
-0.00036921084,0.0058231354
0.0024318667,-0.0015053153
-0.0050991913,0.001359582
0.010930429,-0.0043459535
0.0020514173,0.011355042
0.00074735103,0.0015892982
-0.00442985,0.00024199486
0.004651676,-0.0038564205
0.0075140027,0.005928993
-0.013236067,0.005516529
-0.0015050501,-0.015065014
-0.0041964645,0.0009292364
-0.010993369,-0.0053500533
0.01406294,-0.010068297
0.0016269307,0.012000918
0.0052363626,-0.002268672
0.006396755,0.0030623674
0.0064525846,0.0057525635
0.00545286,0.0072271824
-0.0004066097,0.005515218
-0.0030207073,-0.00038194656
0.010258647,-0.002477467
0.0034068206,0.01257956
0.0023839893,0.0009082556
0.0015433059,0.0014570951
-0.0061160815,0.001983881
0.0052695465,-0.006952882
0.0022603453,0.0062116385
9.574111e-05,0.003269434
-0.002528079,0.00040531158
-0.0018384096,-0.0040911436
-0.0043419413,0.0009381771
0.0075446335,-0.0043826103
-0.009588582,0.008120656
0.0046073925,-0.009409368
0.009046701,0.0030064583
-0.0019495504,0.010257244
0.008319026,-0.0013614893
0.0042228345,0.009651303
-0.0020197048,0.0046976805
0.007648329,-0.0075419545
0.004279158,0.007891297
0.0010618094,0.0037455559
-0.006502716,0.00085246563
-0.002450595,-0.007956147
-0.0073957914,-0.00015634298
-0.006050929,-0.009550214
-0.0055358824,-0.003306806
0.004933192,-0.0061348677
-0.003866709,0.006486416
-0.0018037442,-0.00364542
-0.007926404,-0.0021668077
0.0075935344,-0.0089716315
-0.004178315,0.0069134235
0.008317651,-0.00612545
0.02391416,0.010223269
0.0020311556,0.03571725
0.004423793,-1.347065e-05
0.0037824763,0.0059375763
-0.005895797,0.0069140196
0.0023019563,-0.008627713
-0.0048691304,0.0010751486
-0.004996507,-0.004716575
0.0016223916,-0.0069912076
-0.00081445626,-0.0012748837
0.0017005665,-0.0027808547
0.009016215,0.0032246113
0.010682602,0.010640383
0.009452674,0.009714127
0.0040433444,0.009934425
-0.0016443727,0.002765894
0.0043306695,-0.0030817986
-0.0010805123,0.0042169094
-0.0023013805,-0.0028645396
0.004823023,-0.0017075539
-0.0018214674,0.0069009066
-0.00077135046,-0.005516708
-0.005013835,-0.0027518868
-0.00095974654,-0.005389273
-0.00037585094,-0.0034705997
-0.0031180931,-0.0022435188
-0.0011100398,-0.005310178
-0.0020305084,-0.0019598007
-0.0029126802,-0.002523005
-0.024400814,-0.0061206818
0.0019297866,-0.025846481
0.00936994,0.0003631115
0.00071538356,0.011761904
0.008514099,0.0015566349
0.00083044585,0.009091377
-0.007320721,0.0006644726
-0.010464952,-0.007699549
0.00046648135,-0.009733856
-0.0037210835,-0.000693202
0.0062778033,-0.00357157
-0.0022380368,0.008017063
-0.0031504005,-0.000598371
0.0009331117,-0.004172623
-0.0135947,0.0025122166
0.0065159355,-0.016342103
0.0033768357,0.008552313
0.013222661,0.005228758
0.00068515766,0.016540408
0.0072008963,-0.0015830398
0.011078745,0.007756114
0.0032701713,0.012370825
0.008026519,0.002973795
-0.002813458,0.009247541
0.010233657,-0.0031598806
0.0011869031,0.0065128803
-0.0011983349,0.0030589104
0.0055349185,-0.0030508637
-0.0070179496,0.0037708282
-0.0017927045,-0.0075190067
0.003972944,-0.002755642
0.006146249,0.003019452
-0.005442383,0.0071200132
-0.011054966,-0.0028001666
0.005871026,-0.009927452
0.0043949676,0.0037697554
-0.0034355815,0.0027712584
0.008493166,-0.0050475597
-0.004051794,0.007727742
0.0035225465,-0.0036981702
0.0032992503,0.00023031235
-0.0060767583,0.0015990734
-0.0119887,-0.010104537
0.0024868923,-0.016946256
0.0054520294,0.00076425076
-0.0063851755,0.0036802292
-0.0034847737,-0.004310727
0.012630234,-0.004457891
-0.011411667,0.013908863
-0.016619384,-0.014818847
0.009700822,-0.0155181885
-0.0078763515,0.01142025
0.00628088,-0.009940624
-0.01677072,0.005228877
-0.013315017,-0.020793736
-0.0022322354,-0.011410415
-0.010587778,-0.0019923449
0.014524868,-0.012995124
0.007509731,0.016529322
-0.005948917,0.008518934
0.009373845,-0.006221533
-0.0018163509,0.009218574
-0.0006835762,-0.0002694726
0.012674303,0.0007635355
-0.0011382141,0.014242291
-0.0027277041,9.8109245e-05
-0.0006273097,-0.0031161904
-0.016408043,-0.0036530495
0.009223987,-0.016922116
-0.0021061322,0.010048628
0.0045528174,-0.0002809763
-0.040447224,0.0056051016
-0.054954764,-0.039772093
-0.008116549,-0.055025756
-0.013196968,-0.009115458
0.07999778,-0.008428991
-0.02682356,0.078704
0.016316455,-0.024989605
0.009434849,0.015635133
-0.0040076836,0.007760644
-0.018244559,-0.0038452744
0.0013408759,-0.017329395
-0.02221459,-0.013288856
0.02546691,-0.024827898
0.010264518,0.026632428
0.011948778,0.010707378
0.00024339446,0.012291551
0.003347994,0.0005013943
0.0073841424,0.0028442144
0.0026692823,0.007458329
0.0009739983,0.0034973621
0.013236652,0.002055645
-0.0044165817,0.013851047
-0.0069569857,-0.0023864508
0.008448769,-0.009457529
0.0048237555,0.0069795847
-0.0025103712,0.0061895847
0.029072948,-0.0028783083
-0.0052569695,0.028139114
-0.0037352305,-0.006358683
0.008235429,-0.0021207929
0.008663118,0.0064610243
0.0038070641,0.00784421
-0.0019275452,0.0032196045
-0.018227635,-0.0026834607
-9.2813214e-05,-0.019138932
-0.0063415407,-3.2305717e-05
0.017310623,-0.0061162114
-0.0053375764,0.017801046
0.0037699584,-0.0057848096
0.0020415727,0.0027799606
0.002367381,0.0012872219
0.004159046,0.0008376837
-0.0026461205,0.0050622225
-0.0023497147,-0.0021613836
0.011016378,-0.002545476
-0.0005458349,0.010471106
0.0040145735,-2.592802e-05
-0.0025692869,0.0024579763
0.0012289612,-2.5689602e-05
-0.01562999,0.0023760796
0.0067014704,-0.01791656
-0.008160215,0.0075193644
-0.0035726756,-0.0070396066
0.0007725021,-0.0010455847
0.008386717,0.0008337498
0.010529423,0.008883953
-0.004277779,0.0119121075
0.008323871,-0.002473712
0.013996765,0.009408712
0.005189118,0.00996685
0.010453642,0.006287217
0.0007405725,0.009075284
0.0070772627,-0.00023639202
-0.0076654237,0.007735491
-0.0024477076,-0.009417474
0.0040791966,-0.0037291646
0.00300126,0.004917145
-0.006587079,0.0043263435
0.00094718154,-0.0062513947
-0.009129296,0.0019863844
0.006446324,-0.009814739
0.0047508334,0.005258441
-0.0031799201,0.005190611
0.0025995588,-0.0031988025
0.006307016,-0.0004312396
0.009466395,0.004046917
-0.0067450493,0.011411667
0.0033694827,-0.0070290565
-0.00063438376,0.004654169
-0.0050065005,-0.0014334321
-0.0056319004,-0.004562497
-0.008361688,-0.0038470626
-0.012355275,-0.007428944
0.010921519,-0.012290716
-0.0012223256,0.01342237
