sk_ddpg_return,benchmark_return
-0.00092508557,0.002342105
0.00087674067,0.00088620186
0.01361935,-0.0017704368
0.0015908228,0.016326785
0.010466343,0.00081539154
0.0026634529,0.012730122
0.0040681157,0.0044841766
0.00040159654,0.0070643425
-0.0012301129,-0.005027294
-0.0051307036,0.0005508661
-0.015708841,-0.008597314
-0.0040954906,-0.019080102
0.0020910164,-0.004658282
0.0043567577,0.0018122196
-0.022721946,0.009783387
-0.0078350045,-0.030289173
-0.00910854,-0.005712211
-0.011079745,-0.00959909
0.0066139703,-0.008821368
-0.0074047176,0.004633069
-0.0039361306,-0.010676503
0.006758341,-0.005528331
0.008028977,0.01399827
0.012151456,0.0061187744
0.008403458,0.011870861
-0.031908944,0.007142067
0.008579073,-0.03941679
-0.0073792315,0.00096833706
-0.0014623308,-0.005565107
0.003951669,-0.004502356
-0.010360689,0.00639987
-0.017570348,-0.010104835
0.008025559,-0.017014503
-0.016915299,-0.0035482645
-0.0115769,-0.01616764
0.00043474042,-0.011138737
0.012389435,-0.0042999387
-0.013585979,0.01883471
-0.014988817,-0.015433729
0.02632728,-0.017111719
0.027729245,0.026644588
-0.0015184585,0.027989268
-0.011589775,-0.0014002919
-0.018413434,-0.011459708
-0.0019569593,-0.021056294
0.0012433578,-0.0032054186
-0.0001557498,0.0012433529
0.03149486,-0.0009692311
-0.010589627,0.028341174
0.019715864,-0.013445675
0.010622915,0.018592715
0.00040649943,0.011196613
0.006025638,-0.0032758117
0.019014481,-0.0029654503
0.014635813,0.024691105
0.0051960037,0.013417721
0.0030769326,0.010702372
-0.0008545611,7.43866e-05
0.026288908,0.006098509
-0.002386035,0.025864363
-0.0031979992,-0.003921032
-0.016187865,-0.0024363995
-0.010166484,-0.015479028
0.004187271,-0.004557371
0.011736632,0.012561083
0.0130201075,0.013078332
-0.016560817,0.010169268
0.032689538,-0.019507587
-0.0031140614,0.036951303
0.004049737,0.0009635687
-0.00089490885,-0.0062569976
-0.003395289,0.0016764402
0.004888887,-0.0011637211
0.0052735526,-0.00022375584
-0.00365912,0.005943179
0.013885879,-0.0013456345
0.0010585838,0.0118047
3.4828452e-05,0.0028141737
-0.011363751,0.004473686
0.00010681732,-0.014486551
0.021483848,9.071827e-05
-0.0118131945,0.021777987
-0.0039510364,-0.005630493
-0.018702287,0.0010137558
-0.008224028,-0.014022052
-0.0003356253,-0.010332584
0.0037044347,4.708767e-05
-0.009224914,0.0054633617
0.010181759,-0.00902921
0.0062515954,0.015789509
-0.004025443,0.0030466318
-0.021731297,-0.0041716695
-0.009725953,-0.02249676
-0.0010334904,-0.008486092
0.004504171,-0.0049489737
0.013811601,0.0028146505
-0.007143242,0.016034842
0.0058085304,-0.010456204
0.004422214,0.005342245
-0.011821673,0.0011333227
0.010871798,-0.011005759
0.00021472355,0.010496855
-0.0016247634,-0.0022140145
0.0107719805,-0.00032818317
0.00048770462,0.0040256977
0.020779217,-0.010210216
-0.007372776,0.021273255
0.006988718,-0.0033589005
-0.0009270497,0.0055627823
0.0054717497,0.007978559
0.0055063837,0.006386161
-0.01028331,0.0032945871
-0.01844482,-0.011420667
0.00095805,-0.018103063
0.0075296885,-0.00758034
0.005821465,0.010014653
0.005018516,0.007612467
-0.0025825596,0.0031044483
0.0061652143,0.00029289722
-0.0063053574,0.0060920715
-0.008246124,0.0008444786
0.00834946,-0.0076810718
-0.003091531,0.010942459
6.4573534e-05,0.00020301342
0.00076423166,-0.0011445284
-0.0018367493,-0.003756702
0.008362667,-0.0010313988
-0.0071281283,0.007838964
-0.0054155267,-0.00608021
0.0048375493,-0.0073384643
0.009105067,0.0050264597
-0.004052984,0.011121035
-0.00059076195,-0.0045745373
-0.01337359,0.0011376143
0.005608703,-0.012634754
-0.015897362,0.0038532019
-0.0006208324,-0.020608008
0.0020806456,-0.002550602
-0.004887074,0.0032930374
0.002467639,-0.01016438
-0.0072494457,0.0021990538
0.00024021584,-0.007065892
0.011229526,0.00015735626
0.008052696,0.010462642
0.0056732856,0.011738062
-0.013194705,0.00121212
-0.0067365295,-0.017198801
-0.019386157,-0.0017671585
-0.00041901844,-0.016572118
-0.0005079498,-0.010702848
0.0107222535,-0.0028361082
-0.009687141,0.0105679035
0.009204564,-0.008733511
-0.017429965,0.011670113
0.014898046,-0.011925936
0.010870679,0.012008071
-0.017050633,0.0098006725
-0.000799624,-0.016292393
0.008341565,0.0023459196
0.010326802,0.0041202307
-0.00032455823,0.0060349703
0.010719317,-0.0011664629
0.003499334,0.009981751
0.0088261,0.0043227673
0.009904737,0.012633324
-0.0009394006,0.009827495
0.010807292,-0.005915582
-0.0028248588,0.0024051666
-0.0017628715,7.677078e-05
-0.00068720715,0.0030231476
-0.0011069292,0.0029258728
0.010236329,-0.0011366606
0.00404383,0.011388779
0.0021300633,-0.0042087436
-0.002336828,0.0029720068
0.0053900406,-0.000310421
-0.00794067,-0.002343297
-0.00017194563,-0.003256619
-6.1391744e-05,0.00066125393
-0.0052349763,0.001965046
-0.011253795,-0.010171711
0.017499182,-0.0068282485
0.004444376,0.015743494
0.0011234899,0.008041143
-0.011654948,-0.0013625622
-0.010560791,-0.010782659
-0.005294002,-0.008024275
0.018443218,-0.008574188
-0.0005290156,0.01650095
-0.002277969,-0.0016537309
0.0028180787,-0.001691997
-0.0041034855,-0.000908196
-0.0015483515,-0.0066152215
-0.00086001906,-0.0002669096
-0.00780305,0.0014408827
0.007820248,-0.010089219
0.003675382,0.012378097
0.001318735,0.0034451485
-0.0058551966,-0.0032586455
-0.0019717668,-0.0041897893
-0.0053300234,-0.0069417357
-0.008114261,-0.007732153
0.0046964088,-0.0010753274
0.0022072566,0.010031819
0.0007489036,-0.0015277863
-0.0010205422,-0.0040708184
0.011158957,0.0046584606
-0.001191134,0.021208644
-0.00048041588,-0.005920768
0.0017564597,0.0003105402
0.0060838475,0.0027325153
0.0033961167,0.005007863
-0.0008846067,0.0012760162
0.0030536358,0.005595207
-0.0016719106,0.0042797327
0.013263508,-0.0068044066
-0.00058661925,0.01261735
-0.003531448,-0.00316602
-0.00508987,-0.007150352
0.002579685,-0.0030055642
-0.0064717582,-0.00014162064
-0.0011491897,-0.006459594
0.003062817,-0.0003771186
-0.0010032004,0.006288886
0.009076918,-0.002183497
0.009617129,0.007968664
-0.0009513179,0.008357525
-0.0006221161,0.0003157854
-0.011850951,-0.0037720203
-0.006253682,-0.010685146
0.002504871,-0.0055238605
0.007651665,0.006210804
0.0021725588,0.009339452
-0.000326001,0.0025103092
-0.0042917393,0.0013890266
-0.0037772479,0.0033112764
0.007369622,0.0022115707
0.009327119,0.010599256
0.010596245,0.0031266212
0.0042210952,0.0046766996
0.0045337337,7.1287155e-05
-0.00033948678,0.0052102804
0.001896319,0.00075769424
-0.0043676705,0.0023152828
0.004080257,-0.006683588
-0.0006139537,0.005004406
-0.0060899924,0.002826929
-0.0061259633,0.0020008087
-0.0033950924,-0.009771347
-0.003783095,-0.001888454
0.009149635,-0.0042670965
-0.0001774858,0.011621237
-0.0068726423,-0.0044721365
0.0028023196,-0.005412221
0.0067027565,0.0015029907
0.0026306685,0.002992034
-0.009318999,0.00074350834
-0.0024668889,-0.010231197
-0.0026677006,-0.0051693916
0.0006496589,-0.008367717
