sk_ddpg_return,benchmark_return
-0.0019100414,0.002342105
-0.005634897,0.00088620186
0.021307953,-0.0017704368
0.0039139497,0.016326785
0.017741814,0.00081539154
0.005063779,0.012730122
0.008638319,0.0044841766
-0.007364585,0.0070643425
0.0047343443,-0.005027294
-0.013898412,0.0005508661
-0.02246802,-0.008597314
-0.0027468626,-0.019080102
0.0010507246,-0.004658282
0.014237551,0.0018122196
-0.039321944,0.009783387
-0.007007718,-0.030289173
-0.009474947,-0.005712211
-0.009157072,-0.00959909
0.0024499614,-0.008821368
-0.012277382,0.004633069
-0.0069562444,-0.010676503
0.017712565,-0.005528331
0.004845805,0.01399827
0.015244196,0.0061187744
0.011006937,0.011870861
-0.044959657,0.007142067
-0.00078353455,-0.03941679
-0.008523678,0.00096833706
-0.0041962755,-0.005565107
0.008774974,-0.004502356
-0.012251717,0.00639987
-0.017322263,-0.010104835
-0.008992553,-0.017014503
-0.015811022,-0.0035482645
-0.008948572,-0.01616764
-0.004272899,-0.011138737
0.021046866,-0.0042999387
-0.017985323,0.01883471
-0.021301067,-0.015433729
0.026684662,-0.017111719
0.029955346,0.026644588
-0.00085042865,0.027989268
-0.011501565,-0.0014002919
-0.025772333,-0.011459708
-0.0034427433,-0.021056294
-0.0032017548,-0.0032054186
-0.00052490307,0.0012433529
0.02656646,-0.0009692311
-0.018672865,0.028341174
0.025038278,-0.013445675
0.013057091,0.018592715
-0.006777234,0.011196613
-0.005689719,-0.0032758117
0.030329823,-0.0029654503
0.011898584,0.024691105
0.016884776,0.013417721
0.0039179325,0.010702372
0.003937507,7.43866e-05
0.02241441,0.006098509
-0.0059915045,0.025864363
-0.004045483,-0.003921032
-0.02039315,-0.0024363995
-0.007070275,-0.015479028
0.017668474,-0.004557371
0.0057133646,0.012561083
0.005060273,0.013078332
-0.027366597,0.010169268
0.05408202,-0.019507587
0.011231051,0.036951303
-0.008056988,0.0009635687
0.008457363,-0.0062569976
-0.006626185,0.0016764402
0.00030681654,-0.0011637211
0.0054745884,-0.00022375584
0.00093663787,0.005943179
0.013710706,-0.0013456345
0.0066433307,0.0118047
0.0009327216,0.0028141737
-0.013580123,0.004473686
-0.0015283894,-0.014486551
0.02670171,9.071827e-05
-0.00047020704,0.021777987
0.00011483705,-0.005630493
-0.017209133,0.0010137558
-0.0151024815,-0.014022052
0.00095893355,-0.010332584
0.011691444,4.708767e-05
-0.009179109,0.0054633617
0.017137682,-0.00902921
0.0065670046,0.015789509
-0.006162251,0.0030466318
-0.02586017,-0.0041716695
-0.008302307,-0.02249676
-0.010344635,-0.008486092
0.0013093071,-0.0049489737
0.021289296,0.0028146505
-0.013976683,0.016034842
0.0038717913,-0.010456204
-0.0053141504,0.005342245
-0.012470792,0.0011333227
0.01490081,-0.011005759
-0.0016323469,0.010496855
0.0014141904,-0.0022140145
0.007772116,-0.00032818317
-0.011584373,0.0040256977
0.02457104,-0.010210216
0.0019006518,0.021273255
0.0076814294,-0.0033589005
0.012559007,0.0055627823
0.006676092,0.007978559
0.0069759907,0.006386161
-0.008890366,0.0032945871
-0.018017631,-0.011420667
-0.010930546,-0.018103063
0.015454857,-0.00758034
0.014469423,0.010014653
-0.0006787007,0.007612467
0.0017886407,0.0031044483
0.0065864185,0.00029289722
0.006257057,0.0060920715
-0.011149698,0.0008444786
0.012280051,-0.0076810718
0.007039912,0.010942459
0.008398936,0.00020301342
-0.011640864,-0.0011445284
-0.0027637412,-0.003756702
0.007613522,-0.0010313988
-0.006955441,0.007838964
-0.0074720066,-0.00608021
0.0009900682,-0.0073384643
0.012669879,0.0050264597
-0.0015656037,0.011121035
0.0057083652,-0.0045745373
-0.010934504,0.0011376143
0.001968019,-0.012634754
-0.023220697,0.0038532019
-0.0030866652,-0.020608008
0.010703031,-0.002550602
-0.009702945,0.0032930374
0.0031775483,-0.01016438
-0.0063878824,0.0021990538
-0.0039587757,-0.007065892
0.0059400164,0.00015735626
0.015139815,0.010462642
0.0020030807,0.011738062
-0.014846114,0.00121212
0.0022190178,-0.017198801
-0.018211607,-0.0017671585
-0.012134906,-0.016572118
-0.0037322466,-0.010702848
0.0127898175,-0.0028361082
-0.0060577253,0.0105679035
0.013815516,-0.008733511
-0.0102696875,0.011670113
0.011639073,-0.011925936
0.011873206,0.012008071
-0.01631227,0.0098006725
0.0036949376,-0.016292393
-0.00059523294,0.0023459196
0.004674021,0.0041202307
-0.0033072375,0.0060349703
0.011165019,-0.0011664629
0.005164697,0.009981751
0.015132014,0.0043227673
0.006503863,0.012633324
-0.00809301,0.009827495
-0.0022669611,-0.005915582
-0.0003614355,0.0024051666
0.0060156514,7.677078e-05
0.0016829967,0.0030231476
-0.0044587078,0.0029258728
0.014853744,-0.0011366606
0.0034320496,0.011388779
0.0034446297,-0.0042087436
0.0019118191,0.0029720068
-0.0045679915,-0.000310421
-0.0050152927,-0.002343297
0.0037761508,-0.003256619
0.0038433322,0.00066125393
-0.0124654,0.001965046
-0.008652719,-0.010171711
0.016356368,-0.0068282485
0.007916282,0.015743494
0.0020184517,0.008041143
-0.010328899,-0.0013625622
-0.0052881804,-0.010782659
-0.011307579,-0.008024275
0.019281395,-0.008574188
0.001877066,0.01650095
-0.004538287,-0.0016537309
0.0011668347,-0.001691997
-0.007833155,-0.000908196
-0.0032005135,-0.0066152215
0.002713179,-0.0002669096
-0.009744108,0.0014408827
0.0155627765,-0.010089219
0.009834742,0.012378097
-0.0062316796,0.0034451485
-0.0055134334,-0.0032586455
-0.00802112,-0.0041897893
-0.0076105557,-0.0069417357
0.012002987,-0.007732153
0.010436346,-0.0010753274
-0.0009386575,0.010031819
-0.0101175625,-0.0015277863
0.010398205,-0.0040708184
0.024242958,0.0046584606
-0.007259758,0.021208644
0.00027682862,-0.005920768
0.0016336052,0.0003105402
0.0050943,0.0027325153
-0.00020604621,0.005007863
0.0090267975,0.0012760162
0.0071573504,0.005595207
0.0003730864,0.0042797327
0.009386676,-0.0068044066
-0.0028252883,0.01261735
-0.0060530305,-0.00316602
-0.002409672,-0.007150352
0.0027696,-0.0030055642
-0.0054707,-0.00014162064
-0.0013238298,-0.006459594
0.007230422,-0.0003771186
-0.0040552584,0.006288886
0.007596931,-0.002183497
0.00996176,0.007968664
0.002081047,0.008357525
-0.0062423246,0.0003157854
-0.012143945,-0.0037720203
-0.0023201248,-0.010685146
0.003922631,-0.0055238605
0.010054862,0.006210804
0.0033302095,0.009339452
0.006521355,0.0025103092
0.0017983178,0.0013890266
0.0025664077,0.0033112764
0.0066847135,0.0022115707
0.006472391,0.010599256
-0.00062829256,0.0031266212
0.0008995288,0.0046766996
0.0039603324,7.1287155e-05
0.0030039619,0.0052102804
0.0017377243,0.00075769424
-0.009252405,0.0023152828
0.005615266,-0.006683588
0.0059580593,0.005004406
0.0022128082,0.002826929
-0.01194848,0.0020008087
-0.0010101866,-0.009771347
-0.0025879354,-0.001888454
0.008429191,-0.0042670965
-0.004963984,0.011621237
-0.0060003824,-0.0044721365
0.002709862,-0.005412221
0.00011932851,0.0015029907
0.0047506196,0.002992034
-0.01139874,0.00074350834
-0.005211136,-0.010231197
-0.0046907244,-0.0051693916
0.0014687601,-0.008367717
0.0036647113,0.0007493496
-0.0073790867,-0.0010715127
0.008621822,-0.0050738454
-0.012463738,0.005370617
0.0050736945,-0.010836244
0.009340304,0.0072574615
0.012624271,0.0062037706
0.0024194017,0.008469105
-0.0014456371,0.0010778904
0.0012990412,-0.004824519
-0.0087111695,0.0033351183
-0.0067611444,-0.0056186914
-0.0019558212,-0.0057380795
0.0016727553,0.001670599
0.0040516187,0.0021988153
-0.0002914001,0.002519846
-0.002283296,-0.00051152706
0.008626412,-0.0020336509
-0.008755298,0.0095899105
0.001331203,-0.008275449
-0.006766838,0.00017511845
-0.005829475,-0.0030779243
-0.016210513,-0.0022264123
-0.0017593433,-0.010756314
0.0014201016,-0.0031282902
-0.01350338,0.0012671947
-0.0014328151,-0.0114094615
0.005705637,-0.0020408034
0.00033467647,0.0034595728
4.6884437e-05,-0.0047180653
-0.014790843,-0.002212882
0.004088661,-0.012890518
-0.001462365,0.0038534403
0.0119799655,-0.00030124187
0.0041108974,0.00869596
0.0063120197,0.0058989525
0.0024176592,0.004006982
-0.0036935455,0.001943469
-0.0010167887,-0.0051392317
0.010599935,0.0011640787
-0.0026800318,0.009333134
-0.015613556,0.00038576126
-0.008481436,-0.0097821355
-0.006278052,-0.0074530244
-0.00042961273,-0.00858587
0.011062703,-0.0057617426
-0.011747872,0.0062232018
-0.011512694,-0.0031818151
-0.0050259586,-0.007616818
0.017597258,-0.011185586
0.0033803126,0.015774488
0.0071892776,0.0037629604
0.01827282,0.0067076683
0.00941874,0.016964912
0.0014182645,0.0065675974
0.0035104929,0.0010139942
-0.00040571473,0.0016641617
-0.0036158843,-0.0011809468
0.010169488,-0.006458938
-0.00022577187,0.011541367
0.017239371,0.0015975237
0.0046878667,0.014264941
-0.008530259,0.0046948195
0.001050977,-0.0013072491
0.004015386,5.185604e-05
-0.0033520425,0.005830407
0.0037568316,-0.0017851591
0.0020243982,0.0052651167
-0.00027190938,0.0033203363
-0.0005555819,-0.0016015768
0.0014987693,0.0023635626
0.005270495,0.00037956238
0.007571119,0.014689922
0.00069601054,0.008194804
0.0014862173,-0.0011327863
-0.002309452,-0.0022064447
0.0038049608,-0.0019413233
0.003670675,0.0017459393
0.003401339,0.0036129951
0.00456309,0.0043329
0.015020329,0.0047523975
0.007246154,0.014005661
0.0012728678,0.004262924
0.0028344672,0.0015251637
0.004852719,2.3007393e-05
-0.014386703,0.006752372
0.007611061,-0.012671649
-0.005683496,0.00869298
0.0041417726,-0.0004914403
0.0024362942,0.0042625666
0.002906992,0.0029615164
-0.001111525,0.0014228821
-4.4321197e-05,-0.0005452633
-0.0075710276,0.0006766319
-0.0015103851,-0.0075526237
0.0022698431,0.00027108192
0.011862457,0.00068831444
-0.0010903057,0.00578928
0.0063159503,-0.004188955
0.0011023143,0.00454545
-0.003229541,0.00040555
-0.0009812679,-0.0031300783
-0.0070949653,-0.00616765
0.008038451,-0.0025280118
0.008883476,0.0054186583
0.0032607317,0.01054728
-0.0058568083,0.003644824
-0.004701688,-0.0025356412
0.00870868,-0.002613306
0.0011673182,0.0064206123
0.008366136,0.0015847683
0.0024522403,0.0058783293
-0.013407048,0.0034919977
0.012020507,-0.008240938
0.007993197,0.009686351
-0.0031124211,0.0034937859
0.006619075,-0.007096231
0.005987066,0.0036799908
0.0037000424,0.004049659
0.0017209544,0.0012661219
0.0053712376,-0.001410842
-0.011323035,0.003250122
0.0058154007,-0.013522267
0.005221199,0.0039589405
-0.00409763,0.0090789795
-0.0031896795,-0.003743112
0.0020602557,-0.0016616583
0.019230545,0.0012559891
0.0016856965,0.011832237
-0.0022925735,0.0015977621
0.0003139237,-0.0015920997
-0.0017973534,-0.0024781823
0.0019137403,-0.00060015917
0.0014740999,0.0012162924
-0.00045039714,0.0023332834
-0.0056684576,-0.002495706
0.0023549164,-0.010378003
0.0045676758,0.0019659996
-0.0023377503,0.003370285
0.0028245833,-0.0017699599
0.01083192,0.0012129545
0.0060266536,0.006082773
-0.0056458325,0.0009698868
-0.0014339123,-0.0035258532
0.0025690477,-0.0049064755
0.008020679,0.001954317
0.011449288,0.008257985
0.0051484285,0.01026237
-0.008529421,0.006814122
-0.0027087892,-0.007678807
-0.0026597485,-0.0041102767
0.012478719,-0.00079649687
0.0016555891,0.01216197
-0.0044721295,0.0011894703
-0.010061747,-0.0060420632
-0.001128849,-0.010023892
-0.013349557,-0.0011002421
0.008820011,-0.0135496855
-0.00064667186,0.007955551
0.0031949843,-0.0002888441
-0.008166948,-0.00023472309
0.006467237,-0.010856986
-0.014121375,-6.330013e-05
-0.0039702724,-0.012372613
-0.0012102933,-0.0065326095
-0.001132425,0.0016922951
0.0023078672,-0.0012079477
-0.0029093623,0.00058460236
0.008223102,0.0055861473
0.006755657,0.006675601
-0.00147214,0.0068962574
-0.0023241814,-0.0011107922
0.008428153,-0.009753287
0.0020834734,0.0040397644
-0.010996819,0.0038292408
-0.0027748276,-0.0148534775
0.01002324,0.002310276
0.009678171,0.008505106
0.007531776,0.011772752
-0.0019187401,0.004565954
0.002600505,0.00082337856
0.006995278,0.0044267178
0.00219553,0.008484483
0.002394189,0.0031756163
0.0016027724,-0.0020582676
0.007907425,0.0032105446
0.0022925665,0.008844972
0.002363054,-0.000967741
-0.0060605793,0.003366232
0.0022006738,-0.0049200654
-0.004293291,0.0016634464
-0.005733974,-0.0050647855
0.002869287,-0.015269995
0.00062546675,0.00011074543
