sk_ddpg_return,benchmark_return
-0.0026420061,-0.0026112199
0.00074263976,0.002342105
-0.004175369,0.00088620186
0.021303587,-0.0017704368
0.0010409697,0.016326785
0.015969763,0.00081539154
0.008326489,0.012730122
0.009625423,0.0044841766
-0.007844108,0.0070643425
0.0011881248,-0.005027294
-0.01322301,0.0005508661
-0.018810311,-0.008597314
-0.0061251395,-0.019080102
0.0038653358,-0.004658282
0.012629096,0.0018122196
-0.029744448,0.009783387
-0.0033246365,-0.030289173
-0.007827082,-0.005712211
-0.008411314,-0.00959909
0.004763182,-0.008821368
-0.0102689825,0.004633069
-0.0049846815,-0.010676503
0.019728027,-0.005528331
0.0044439863,0.01399827
0.010872109,0.0061187744
0.008903406,0.011870861
-0.04286041,0.007142067
0.002354605,-0.03941679
-0.008597826,0.00096833706
-0.0065357005,-0.005565107
0.008100276,-0.004502356
-0.011293267,0.00639987
-0.019151153,-0.010104835
-0.009141765,-0.017014503
-0.015586995,-0.0035482645
-0.00710699,-0.01616764
-0.008678254,-0.011138737
0.01803952,-0.0042999387
-0.023597982,0.01883471
-0.027032385,-0.015433729
0.027799642,-0.017111719
0.02670737,0.026644588
-0.0026359006,0.027989268
-0.012084046,-0.0014002919
-0.02558124,-0.011459708
-0.0013145208,-0.021056294
0.0002729551,-0.0032054186
-0.0003553119,0.0012433529
0.022958215,-0.0009692311
-0.013609985,0.028341174
0.025721347,-0.013445675
0.010829862,0.018592715
-0.0055399453,0.011196613
-0.005548682,-0.0032758117
0.020371187,-0.0029654503
0.012032561,0.024691105
0.016671594,0.013417721
-0.0051520937,0.010702372
-0.00074767193,7.43866e-05
0.021894371,0.006098509
-0.0071356767,0.025864363
-0.0029553177,-0.003921032
-0.017816566,-0.0024363995
-0.0047054547,-0.015479028
0.013389375,-0.004557371
0.0077032745,0.012561083
0.009459088,0.013078332
-0.023707889,0.010169268
0.0468957,-0.019507587
0.008455439,0.036951303
-0.009812347,0.0009635687
0.0077389777,-0.0062569976
-0.0026581758,0.0016764402
0.00097341207,-0.0011637211
0.007105734,-0.00022375584
0.0023875919,0.005943179
0.007405026,-0.0013456345
0.0067795734,0.0118047
-6.2371932e-06,0.0028141737
-0.0120061645,0.004473686
-0.0021849703,-0.014486551
0.024479501,9.071827e-05
-0.0008248559,0.021777987
0.004758239,-0.005630493
-0.015040211,0.0010137558
-0.012829619,-0.014022052
-0.0017525767,-0.010332584
0.010193838,4.708767e-05
-0.0073730485,0.0054633617
0.015134629,-0.00902921
0.002415142,0.015789509
-0.0074616335,0.0030466318
-0.020757413,-0.0041716695
-0.009552586,-0.02249676
-0.009999841,-0.008486092
0.0034245339,-0.0049489737
0.021435564,0.0028146505
-0.00928542,0.016034842
0.004357785,-0.010456204
-0.0015691689,0.005342245
-0.012577606,0.0011333227
0.013210834,-0.011005759
-0.0019041769,0.010496855
0.0065289955,-0.0022140145
0.012088307,-0.00032818317
-0.00909423,0.0040256977
0.027810192,-0.010210216
-0.003995785,0.021273255
0.0050651734,-0.0033589005
0.010270353,0.0055627823
0.002461195,0.007978559
0.0071855998,0.006386161
-0.004825243,0.0032945871
-0.01880966,-0.011420667
-0.01143654,-0.018103063
0.015526636,-0.00758034
0.0071219467,0.010014653
0.004071819,0.007612467
0.0018519249,0.0031044483
-0.0019852605,0.00029289722
0.0036547955,0.0060920715
-0.005788484,0.0008444786
0.01018468,-0.0076810718
0.005050617,0.010942459
0.006970491,0.00020301342
-0.0106694065,-0.0011445284
-0.004688208,-0.003756702
0.0028781593,-0.0010313988
-0.011011882,0.007838964
-0.008436421,-0.00608021
0.0026982045,-0.0073384643
0.012729649,0.0050264597
-0.00074882165,0.011121035
0.005276323,-0.0045745373
-0.012879913,0.0011376143
0.0059857415,-0.012634754
-0.017358832,0.0038532019
-0.0025087427,-0.020608008
-0.0008661492,-0.002550602
-0.011581579,0.0032930374
0.0034891795,-0.01016438
-0.0016218297,0.0021990538
-0.00526851,-0.007065892
0.0077240723,0.00015735626
0.013200314,0.010462642
-0.0017256866,0.011738062
-0.013979261,0.00121212
-0.0011465083,-0.017198801
-0.018456316,-0.0017671585
-0.0022854805,-0.016572118
0.002702977,-0.010702848
0.012239512,-0.0028361082
-0.0020576671,0.0105679035
0.0132066915,-0.008733511
-0.008149266,0.011670113
0.011629919,-0.011925936
0.008073335,0.012008071
-0.019495195,0.0098006725
0.004068077,-0.016292393
0.0050998335,0.0023459196
0.0049605244,0.0041202307
0.00035599727,0.0060349703
0.013387297,-0.0011664629
0.0059711933,0.009981751
0.012724979,0.0043227673
0.0041288733,0.012633324
0.00038038407,0.009827495
-0.00066006195,-0.005915582
0.0019961002,0.0024051666
-0.0008044498,7.677078e-05
-0.0010540825,0.0030231476
-0.0050649177,0.0029258728
0.014337191,-0.0011366606
-0.0020925743,0.011388779
0.004519816,-0.0042087436
0.0017327922,0.0029720068
-0.0023337814,-0.000310421
-0.0072082756,-0.002343297
0.006536625,-0.003256619
0.0028838431,0.00066125393
-0.010020648,0.001965046
-0.007811994,-0.010171711
0.018625574,-0.0068282485
0.003974719,0.015743494
-0.0023722397,0.008041143
-0.006954423,-0.0013625622
-0.0064783483,-0.010782659
-0.009108485,-0.008024275
0.016138997,-0.008574188
0.0013872301,0.01650095
-0.0024464258,-0.0016537309
0.0018080134,-0.001691997
-0.006149518,-0.000908196
-0.0032948938,-0.0066152215
0.0003659853,-0.0002669096
-0.010298214,0.0014408827
0.009799737,-0.010089219
0.0070450013,0.012378097
-0.005282581,0.0034451485
-0.010679177,-0.0032586455
-0.007501215,-0.0041897893
-0.005079453,-0.0069417357
-0.006077094,-0.007732153
0.008291372,-0.0010753274
-0.0002779492,0.010031819
-0.0007122585,-0.0015277863
0.0061546396,-0.0040708184
0.014824226,0.0046584606
-0.0033986485,0.021208644
-0.00051319605,-0.005920768
0.00033106987,0.0003105402
0.008186132,0.0027325153
-0.0015941007,0.005007863
0.008203175,0.0012760162
0.0035541654,0.005595207
0.004004538,0.0042797327
0.01212416,-0.0068044066
-0.001082114,0.01261735
-0.010517955,-0.00316602
-0.002156909,-0.007150352
0.0028484126,-0.0030055642
-0.0067108534,-0.00014162064
0.0018676735,-0.006459594
0.008289989,-0.0003771186
-0.00029389767,0.006288886
0.004213453,-0.002183497
0.008398337,0.007968664
0.0012863704,0.008357525
-0.0016834055,0.0003157854
-0.008157292,-0.0037720203
-0.0077544414,-0.010685146
0.001234757,-0.0055238605
0.0073719923,0.006210804
0.0024206936,0.009339452
0.0050391043,0.0025103092
-0.003336681,0.0013890266
-0.00500989,0.0033112764
0.0039361506,0.0022115707
0.00934296,0.010599256
-0.0005463319,0.0031266212
0.0034624722,0.0046766996
0.0032102596,7.1287155e-05
0.0007280367,0.0052102804
0.009343092,0.00075769424
-0.006009004,0.0023152828
0.009164045,-0.006683588
0.002538545,0.005004406
-0.0037369218,0.002826929
-0.010660325,0.0020008087
-0.00027863466,-0.009771347
0.0021916202,-0.001888454
0.010857059,-0.0042670965
0.0006979407,0.011621237
-0.0039138882,-0.0044721365
0.004937666,-0.005412221
-0.0001222194,0.0015029907
0.0012729636,0.002992034
-0.009312724,0.00074350834
-0.006047347,-0.010231197
-0.007198368,-0.0051693916
0.0027797818,-0.008367717
-0.0013398443,0.0007493496
-0.0022401172,-0.0010715127
0.003209936,-0.0050738454
-0.013431588,0.005370617
0.0062781405,-0.010836244
0.0053167176,0.0072574615
0.010277374,0.0062037706
0.0021583098,0.008469105
-0.0005417466,0.0010778904
-0.00011294658,-0.004824519
-0.009768563,0.0033351183
-0.007960316,-0.0056186914
-0.001344285,-0.0057380795
0.00025905462,0.001670599
0.0077743023,0.0021988153
-0.0043642693,0.002519846
-0.00051881163,-0.00051152706
0.008045486,-0.0020336509
-0.008944968,0.0095899105
-0.0011016557,-0.008275449
-0.0044943183,0.00017511845
-0.00184229,-0.0030779243
-0.016506694,-0.0022264123
-0.0029232206,-0.010756314
0.00037768483,-0.0031282902
-0.01108778,0.0012671947
-0.0056654685,-0.0114094615
0.0030834593,-0.0020408034
0.002607827,0.0034595728
-0.0042729722,-0.0047180653
-0.00921048,-0.002212882
0.005566742,-0.012890518
-0.0057697087,0.0038534403
0.0061927186,-0.00030124187
0.0041507827,0.00869596
0.00805209,0.0058989525
0.0054526203,0.004006982
-0.0057580518,0.001943469
-0.002649946,-0.0051392317
0.010711436,0.0011640787
0.0011912499,0.009333134
-0.005025732,0.00038576126
-0.0039465344,-0.0097821355
-0.007981803,-0.0074530244
-0.0023461964,-0.00858587
0.015143306,-0.0057617426
-0.011035417,0.0062232018
-0.007763382,-0.0031818151
-0.0055089295,-0.007616818
0.01666052,-0.011185586
0.0066636973,0.015774488
0.0051826923,0.0037629604
0.01780757,0.0067076683
0.006617802,0.016964912
0.0020158547,0.0065675974
0.00456423,0.0010139942
0.0004901162,0.0016641617
-0.0029866868,-0.0011809468
0.007839501,-0.006458938
0.0019363293,0.011541367
0.013767737,0.0015975237
0.0048315227,0.014264941
-0.0086056255,0.0046948195
-0.0011685448,-0.0013072491
0.008670399,5.185604e-05
-0.00077712967,0.005830407
0.006098688,-0.0017851591
0.0024224436,0.0052651167
-0.0016639489,0.0033203363
0.0010784569,-0.0016015768
1.32407e-05,0.0023635626
0.009585261,0.00037956238
0.0067419284,0.014689922
-0.0024567076,0.008194804
0.00037252475,-0.0011327863
-0.0009603331,-0.0022064447
0.0045664483,-0.0019413233
0.0016311237,0.0017459393
0.0043649804,0.0036129951
0.0034994313,0.0043329
0.013313234,0.0047523975
-0.0014969197,0.014005661
0.0026312727,0.004262924
0.0042105573,0.0015251637
0.0041398834,2.3007393e-05
-0.012394812,0.006752372
0.006445834,-0.012671649
-0.0055265087,0.00869298
0.0020920804,-0.0004914403
0.0012363878,0.0042625666
0.0020670083,0.0029615164
-0.00036085502,0.0014228821
-0.00013889575,-0.0005452633
-0.005653165,0.0006766319
-0.00510891,-0.0075526237
0.0015538506,0.00027108192
0.0048150807,0.00068831444
-0.005127473,0.00578928
0.0050974875,-0.004188955
-0.002595067,0.00454545
0.0016975403,0.00040555
-0.008558892,-0.0031300783
-0.0043240404,-0.00616765
0.011586675,-0.0025280118
0.0077350144,0.0054186583
0.0027525597,0.01054728
0.007788739,0.003644824
-0.006512144,-0.0025356412
0.005438192,-0.002613306
0.002473942,0.0064206123
0.005441419,0.0015847683
-0.00033548893,0.0058783293
-0.007676074,0.0034919977
0.0120962225,-0.008240938
0.003399206,0.009686351
-0.009381512,0.0034937859
0.005158412,-0.007096231
-0.0023482488,0.0036799908
0.006705157,0.004049659
-0.0011681787,0.0012661219
0.0027245497,-0.001410842
-0.009316198,0.003250122
0.00402669,-0.013522267
0.0036919164,0.0039589405
-0.006292871,0.0090789795
0.0019787336,-0.003743112
0.0039384537,-0.0016616583
0.006543747,0.0012559891
0.002563085,0.011832237
-0.004491142,0.0015977621
-0.00017222323,-0.0015920997
0.0029644414,-0.0024781823
-0.0016080779,-0.00060015917
-0.00043262326,0.0012162924
0.0009237825,0.0023332834
-0.004762181,-0.002495706
-0.0014970602,-0.010378003
0.0012052188,0.0019659996
-0.00023451878,0.003370285
0.005114551,-0.0017699599
0.00042260112,0.0012129545
-0.0027921116,0.006082773
-0.004866051,0.0009698868
-0.005303647,-0.0035258532
0.0031332502,-0.0049064755
0.0056698155,0.001954317
0.010648575,0.008257985
0.0017371094,0.01026237
-0.0077152937,0.006814122
0.0017660048,-0.007678807
-0.0024377704,-0.0041102767
0.013335211,-0.00079649687
0.0007038373,0.01216197
-0.007146474,0.0011894703
-0.0070763743,-0.0060420632
-0.005879411,-0.010023892
-0.011046606,-0.0011002421
0.004631741,-0.0135496855
-0.0017471868,0.007955551
0.0044023525,-0.0002888441
-0.010237387,-0.00023472309
0.005520378,-0.010856986
-0.013398861,-6.330013e-05
-0.0048009753,-0.012372613
-0.002835955,-0.0065326095
0.0005358671,0.0016922951
0.0010841362,-0.0012079477
0.0024793916,0.00058460236
0.0036138722,0.0055861473
0.0036007722,0.006675601
0.00095789786,0.0068962574
-0.0021236285,-0.0011107922
0.0022917816,-0.009753287
0.0074024247,0.0040397644
-0.013771045,0.0038292408
0.0019815865,-0.0148534775
0.010844831,0.002310276
0.01556632,0.008505106
0.001913092,0.011772752
-0.0043599736,0.004565954
0.005631209,0.00082337856
0.0049952185,0.0044267178
-7.6698365e-05,0.008484483
0.0008663195,0.0031756163
0.0014614677,-0.0020582676
0.0010687199,0.0032105446
0.0046881693,0.008844972
0.00078984664,-0.000967741
-0.0071467888,0.003366232
0.0023654487,-0.0049200654
-0.001496515,0.0016634464
-0.018800294,-0.0050647855
0.005469859,-0.015269995
-0.004721825,0.00011074543
-0.007971197,-0.005547285
0.008179295,-0.010586619
0.013641946,-0.0085859895
0.0036504995,0.015083075
0.008703483,-0.002980113
-0.003024872,0.0036363602
0.002773779,0.0024808645
-0.005599993,0.002031684
-0.0004546812,-0.0022420287
-0.00020458005,0.0017796755
-0.0045253295,-0.0031032562
-0.00049101026,-0.0009087324
-0.0028627773,-0.0016818643
0.007745313,-0.0014992356
-0.0006118631,0.004896283
0.0047607636,0.0014636517
0.0040045553,0.007722497
0.007197312,0.0003978014
-0.0072160917,0.006663561
0.0045636725,-0.0075879693
0.004113453,0.00039994717
-0.019427504,0.0009266138
0.003940297,-0.0011541247
0.00066946686,0.0012950897
-0.00018084473,0.004144311
