sk_ddpg_return,benchmark_return
-0.0063935756,0.002342105
-0.00072682643,0.00088620186
0.020554421,-0.0017704368
-0.0037667525,0.016326785
0.014726053,0.00081539154
0.0052204463,0.012730122
0.007455475,0.0044841766
-0.005462209,0.0070643425
0.0053059333,-0.005027294
-0.011571315,0.0005508661
-0.02004505,-0.008597314
-0.0044722417,-0.019080102
0.0005553781,-0.004658282
0.01370619,0.0018122196
-0.034214493,0.009783387
-0.0071468716,-0.030289173
-0.0081411395,-0.005712211
-0.008832133,-0.00959909
0.002085756,-0.008821368
-0.012644214,0.004633069
-0.0053093215,-0.010676503
0.015717346,-0.005528331
0.0067442083,0.01399827
0.013889036,0.0061187744
0.009338564,0.011870861
-0.044586718,0.007142067
0.0032972933,-0.03941679
-0.0059099686,0.00096833706
-0.0017604074,-0.005565107
0.0064615705,-0.004502356
-0.009357492,0.00639987
-0.015498881,-0.010104835
-0.0074011604,-0.017014503
-0.014015656,-0.0035482645
-0.006564031,-0.01616764
-0.0049590766,-0.011138737
0.016439803,-0.0042999387
-0.019161453,0.01883471
-0.014891386,-0.015433729
0.0246666,-0.017111719
0.027584298,0.026644588
-0.0030155631,0.027989268
-0.012790129,-0.0014002919
-0.028287387,-0.011459708
-0.0061252047,-0.021056294
0.0008651739,-0.0032054186
0.000509282,0.0012433529
0.02582747,-0.0009692311
-0.01842255,0.028341174
0.027705567,-0.013445675
0.011993917,0.018592715
-0.00521692,0.011196613
-0.0029776294,-0.0032758117
0.024116274,-0.0029654503
0.014916536,0.024691105
0.013863198,0.013417721
-0.0057123997,0.010702372
-0.0018480251,7.43866e-05
0.021118002,0.006098509
-0.008198959,0.025864363
-0.006071532,-0.003921032
-0.019327741,-0.0024363995
-0.009703617,-0.015479028
0.018111987,-0.004557371
0.010773264,0.012561083
0.0096252095,0.013078332
-0.021327408,0.010169268
0.05199996,-0.019507587
0.0024426067,0.036951303
-0.008168131,0.0009635687
0.004913574,-0.0062569976
-0.0033900123,0.0016764402
0.0013920587,-0.0011637211
0.00684543,-0.00022375584
-0.0020432647,0.005943179
0.012059635,-0.0013456345
0.0060810535,0.0118047
-0.0010962461,0.0028141737
-0.010239048,0.004473686
-0.0025099139,-0.014486551
0.02987511,9.071827e-05
-0.001469468,0.021777987
-0.0025710578,-0.005630493
-0.012490087,0.0010137558
-0.012794481,-0.014022052
0.0004933011,-0.010332584
0.011145227,4.708767e-05
-0.010205087,0.0054633617
0.016063932,-0.00902921
0.004969968,0.015789509
-0.0068747434,0.0030466318
-0.024046224,-0.0041716695
-0.010237848,-0.02249676
-0.0076599945,-0.008486092
0.0009198334,-0.0049489737
0.013667268,0.0028146505
-0.016026225,0.016034842
0.0036150434,-0.010456204
-0.007405596,0.005342245
-0.010643073,0.0011333227
0.014187991,-0.011005759
-0.00102612,0.010496855
-0.00255627,-0.0022140145
0.001951094,-0.00032818317
-0.014073579,0.0040256977
0.023572823,-0.010210216
0.00042635034,0.021273255
0.0066018244,-0.0033589005
0.011707469,0.0055627823
0.0020166903,0.007978559
0.007729178,0.006386161
-0.005451174,0.0032945871
-0.019000787,-0.011420667
-0.010970219,-0.018103063
0.015559507,-0.00758034
0.011891942,0.010014653
0.0035880306,0.007612467
0.0013538691,0.0031044483
0.0066815503,0.00029289722
0.011512011,0.0060920715
