sk_ddpg_return,benchmark_return
-0.0049620736,0.002342105
-0.0019942503,0.00088620186
0.018152306,-0.0017704368
0.0019683342,0.016326785
0.017647546,0.00081539154
0.0058641504,0.012730122
0.006632085,0.0044841766
-0.005872288,0.0070643425
0.007208569,-0.005027294
-0.012748088,0.0005508661
-0.01868141,-0.008597314
-0.003073672,-0.019080102
0.0018416881,-0.004658282
0.013189816,0.0018122196
-0.030891756,0.009783387
-0.005552257,-0.030289173
-0.00904929,-0.005712211
-0.01062927,-0.00959909
0.0015519093,-0.008821368
-0.00822696,0.004633069
-0.0037075104,-0.010676503
0.015820134,-0.005528331
0.007863656,0.01399827
0.00891705,0.0061187744
0.010471179,0.011870861
-0.038564466,0.007142067
0.0024699115,-0.03941679
-0.0064689964,0.00096833706
-0.004387464,-0.005565107
0.00547891,-0.004502356
-0.01107369,0.00639987
-0.016368553,-0.010104835
-0.007826863,-0.017014503
-0.015041672,-0.0035482645
-0.011550964,-0.01616764
-0.006028345,-0.011138737
0.017341552,-0.0042999387
-0.011982572,0.01883471
-0.012266289,-0.015433729
0.027755994,-0.017111719
0.025826743,0.026644588
-0.0011919442,0.027989268
-0.0093649775,-0.0014002919
-0.025261898,-0.011459708
-0.0040846043,-0.021056294
-0.0019669707,-0.0032054186
-0.0012694309,0.0012433529
0.029057482,-0.0009692311
-0.017083013,0.028341174
0.025609728,-0.013445675
0.0127564855,0.018592715
0.00026389302,0.011196613
-0.003908287,-0.0032758117
0.027143499,-0.0029654503
0.012199043,0.024691105
0.012258408,0.013417721
0.0029050037,0.010702372
0.003766261,7.43866e-05
0.015290815,0.006098509
-0.0036087432,0.025864363
-0.005555181,-0.003921032
-0.018271279,-0.0024363995
-0.003336787,-0.015479028
0.011694058,-0.004557371
0.00854656,0.012561083
0.0065277475,0.013078332
-0.024186034,0.010169268
0.04362992,-0.019507587
-0.00042114255,0.036951303
-0.004801908,0.0009635687
0.005957253,-0.0062569976
-0.002964666,0.0016764402
0.0030644352,-0.0011637211
0.0072496682,-0.00022375584
-0.0027170242,0.005943179
0.014197177,-0.0013456345
0.007928578,0.0118047
0.0013811059,0.0028141737
-0.009691255,0.004473686
-0.002516511,-0.014486551
0.026724963,9.071827e-05
-0.001178732,0.021777987
-0.0006024315,-0.005630493
-0.014790214,0.0010137558
-0.0107727535,-0.014022052
-0.00037724854,-0.010332584
0.013367217,4.708767e-05
-0.012334197,0.0054633617
0.014900102,-0.00902921
0.006411497,0.015789509
-0.006354011,0.0030466318
-0.02033337,-0.0041716695
-0.010390024,-0.02249676
-0.0053373384,-0.008486092
0.00321998,-0.0049489737
0.012860672,0.0028146505
-0.014426052,0.016034842
0.00773659,-0.010456204
-0.006215194,0.005342245
-0.009190251,0.0011333227
0.011518717,-0.011005759
-0.0022282829,0.010496855
-0.001572093,-0.0022140145
0.004181058,-0.00032818317
-0.012431683,0.0040256977
0.024378413,-0.010210216
-0.002266339,0.021273255
0.0056772726,-0.0033589005
0.011244009,0.0055627823
0.0026913886,0.007978559
0.0077049267,0.006386161
-0.0026113342,0.0032945871
-0.019279292,-0.011420667
-0.007476987,-0.018103063
0.018513378,-0.00758034
0.010497757,0.010014653
0.0049743797,0.007612467
0.0010180103,0.0031044483
0.0011114688,0.00029289722
0.0011742298,0.0060920715
-0.009993414,0.0008444786
0.011987439,-0.0076810718
0.0050415974,0.010942459
-0.0017439463,0.00020301342
-0.0104933735,-0.0011445284
0.0016109181,-0.003756702
0.009146193,-0.0010313988
-0.0074915118,0.007838964
-0.0051882146,-0.00608021
0.0022391812,-0.0073384643
0.010799097,0.0050264597
0.00096753554,0.011121035
0.0014386033,-0.0045745373
-0.010389446,0.0011376143
0.0033583075,-0.012634754
-0.013593631,0.0038532019
-0.0018901977,-0.020608008
0.012024865,-0.002550602
-0.0071407924,0.0032930374
0.0019658112,-0.01016438
-0.0050437017,0.0021990538
-0.007276617,-0.007065892
0.006808571,0.00015735626
0.011610569,0.010462642
0.0028510985,0.011738062
-0.012150671,0.00121212
-0.0026177685,-0.017198801
-0.016516538,-0.0017671585
-0.004386629,-0.016572118
-0.0025511703,-0.010702848
0.01519083,-0.0028361082
-0.006497012,0.0105679035
0.017037708,-0.008733511
-0.011750636,0.011670113
0.010543328,-0.011925936
0.010046148,0.012008071
-0.015412785,0.0098006725
0.00040278124,-0.016292393
0.0034569611,0.0023459196
0.0093454765,0.0041202307
-0.0037989868,0.0060349703
0.010310775,-0.0011664629
0.0063223457,0.009981751
0.011302524,0.0043227673
0.012132591,0.012633324
-0.0061437194,0.009827495
0.0041541555,-0.005915582
0.0010399356,0.0024051666
0.0036964542,7.677078e-05
-0.0007883121,0.0030231476
-0.0037172798,0.0029258728
0.011686829,-0.0011366606
0.001085974,0.011388779
0.0032550169,-0.0042087436
0.0029569045,0.0029720068
0.0010426902,-0.000310421
-0.005269429,-0.002343297
0.003683463,-0.003256619
0.0032459085,0.00066125393
-0.01096152,0.001965046
-0.0071481667,-0.010171711
0.013363001,-0.0068282485
0.0055708103,0.015743494
0.002331361,0.008041143
-0.009031456,-0.0013625622
-0.0076907426,-0.010782659
-0.0047411784,-0.008024275
0.016301593,-0.008574188
0.0025846672,0.01650095
-0.0025711367,-0.0016537309
0.002179911,-0.001691997
-0.0020403266,-0.000908196
-0.00263779,-0.0066152215
0.002435938,-0.0002669096
-0.0070946286,0.0014408827
0.010956097,-0.010089219
0.009342355,0.012378097
-7.42704e-05,0.0034451485
-0.010060518,-0.0032586455
-0.0061306627,-0.0041897893
-0.002904775,-0.0069417357
0.012872215,-0.007732153
0.0077940687,-0.0010753274
-0.00010667123,0.010031819
-0.007776535,-0.0015277863
0.015240025,-0.0040708184
0.014013947,0.0046584606
-0.0020087974,0.021208644
-0.004714553,-0.005920768
-0.0057850042,0.0003105402
0.008458179,0.0027325153
