a2c_return,benchmark_return
-0.016891653,-0.016572118
0.0012251693,-0.010702848
0.015099237,-0.0028361082
-0.005550135,0.0105679035
0.013902838,-0.008733511
-0.009224247,0.011670113
0.0083015645,-0.011925936
0.0076561733,0.012008071
-0.019637823,0.0098006725
0.0012021039,-0.016292393
0.005451775,0.0023459196
0.0058917515,0.0041202307
-0.004729151,0.0060349703
0.013687416,-0.0011664629
0.005121787,0.009981751
0.017040914,0.0043227673
0.0095866425,0.012633324
-0.008566431,0.009827495
0.004898485,-0.005915582
-0.0009029668,0.0024051666
0.003756727,7.677078e-05
0.0026992273,0.0030231476
-0.0013663996,0.0029258728
0.011386699,-0.0011366606
-0.0035671026,0.011388779
0.004777117,-0.0042087436
-0.0055505685,0.0029720068
1.4014411e-05,-0.000310421
-0.003235841,-0.002343297
0.0011851267,-0.003256619
0.0020834953,0.00066125393
-0.008462691,0.001965046
-0.0037692757,-0.010171711
0.00980121,-0.0068282485
0.010667057,0.015743494
-0.0044627343,0.008041143
-0.0049524335,-0.0013625622
-0.004680758,-0.010782659
-0.011919145,-0.008024275
0.01416587,-0.008574188
0.00048291121,0.01650095
-0.004930125,-0.0016537309
0.0029304957,-0.001691997
-0.007862751,-0.000908196
-0.0021728382,-0.0066152215
0.0013182021,-0.0002669096
-0.009293612,0.0014408827
0.013662375,-0.010089219
0.006434192,0.012378097
0.0019005442,0.0034451485
-0.0053439396,-0.0032586455
-0.009348562,-0.0041897893
-0.004098432,-0.0069417357
-0.00038112563,-0.007732153
0.010914271,-0.0010753274
-0.0026615364,0.010031819
-0.0038022404,-0.0015277863
0.0084306,-0.0040708184
0.025076317,0.0046584606
-0.0026007597,0.021208644
0.0026047614,-0.005920768
0.005580892,0.0003105402
0.007514333,0.0027325153
0.00010165738,0.005007863
0.00658413,0.0012760162
0.008651287,0.005595207
-0.0057984088,0.0042797327
0.01547394,-0.0068044066
-0.0029924975,0.01261735
-0.00413118,-0.00316602
-0.0014752138,-0.007150352
0.0013621757,-0.0030055642
-0.0058627683,-0.00014162064
0.00078240375,-0.006459594
0.010084577,-0.0003771186
-0.0004583092,0.006288886
0.008044929,-0.002183497
0.011141671,0.007968664
-0.0037312016,0.008357525
-0.0063932384,0.0003157854
-0.008339597,-0.0037720203
-0.004515552,-0.010685146
0.0044314507,-0.0055238605
0.0075478093,0.006210804
-0.0014283066,0.009339452
0.00775303,0.0025103092
0.0072269235,0.0013890266
0.0038842284,0.0033112764
0.011137317,0.0022115707
0.0027243248,0.010599256
0.008890966,0.0031266212
0.004167657,0.0046766996
0.002854728,7.1287155e-05
0.009180976,0.0052102804
-0.002520547,0.00075769424
-0.005162652,0.0023152828
0.00988268,-0.006683588
-0.0041328482,0.005004406
0.014339696,0.002826929
-0.005726847,0.0020008087
-0.005598975,-0.009771347
-0.007407948,-0.001888454
0.014365083,-0.0042670965
-0.002239232,0.011621237
-0.0040630945,-0.0044721365
0.0025001585,-0.005412221
0.0032493395,0.0015029907
0.0016899279,0.002992034
-0.010745129,0.00074350834
-0.006722002,-0.010231197
-0.0027929344,-0.0051693916
-1.17633645e-05,-0.008367717
-0.0028564406,0.0007493496
-0.0053483215,-0.0010715127
0.0046871523,-0.0050738454
-0.009070166,0.005370617
0.0063693053,-0.010836244
0.0035292197,0.0072574615
0.008874516,0.0062037706
0.0005791767,0.008469105
-0.004556707,0.0010778904
0.003294756,-0.004824519
-0.0071057538,0.0033351183
-0.0042121303,-0.0056186914
0.0017034094,-0.0057380795
0.0021604262,0.001670599
0.006975097,0.0021988153
-0.0048783366,0.002519846
-0.0028016386,-0.00051152706
0.00828461,-0.0020336509
-0.0116927475,0.0095899105
-9.50167e-05,-0.008275449
-0.0034194684,0.00017511845
-0.0028728645,-0.0030779243
-0.012817931,-0.0022264123
-0.0030445922,-0.010756314
0.0016532575,-0.0031282902
-0.011413286,0.0012671947
-0.0032198294,-0.0114094615
0.0074047074,-0.0020408034
-0.007009227,0.0034595728
-0.000109609326,-0.0047180653
-0.010000877,-0.002212882
0.0064587267,-0.012890518
-0.0019598238,0.0038534403
0.01111403,-0.00030124187
0.004578561,0.00869596
0.0025835554,0.0058989525
-0.0013731882,0.004006982
-0.0070051146,0.001943469
0.0013885411,-0.0051392317
0.010268861,0.0011640787
-0.0007079854,0.009333134
-0.016715012,0.00038576126
-0.0060465243,-0.0097821355
-0.010030515,-0.0074530244
-0.0016491391,-0.00858587
0.0032221056,-0.0057617426
0.0005496569,0.0062232018
-0.009978057,-0.0031818151
-0.00956313,-0.007616818
0.013102078,-0.011185586
0.00019981642,0.015774488
0.009859242,0.0037629604
0.017282773,0.0067076683
0.0074790423,0.016964912
0.00093189126,0.0065675974
-0.0009106562,0.0010139942
0.0015590428,0.0016641617
-0.00808225,-0.0011809468
0.011428434,-0.006458938
0.0011387924,0.011541367
0.01759981,0.0015975237
0.003317107,0.014264941
0.0034963386,0.0046948195
0.00065657473,-0.0013072491
0.0045602107,5.185604e-05
-0.00032111534,0.005830407
0.0017358972,-0.0017851591
0.0051996717,0.0052651167
-0.0033564684,0.0033203363
0.0015353066,-0.0016015768
0.0013697327,0.0023635626
0.014120422,0.00037956238
0.008346959,0.014689922
-0.0027843227,0.008194804
-0.0032673136,-0.0011327863
-0.002884425,-0.0022064447
0.0042749494,-0.0019413233
-0.00069442426,0.0017459393
0.003799351,0.0036129951
0.003102185,0.0043329
0.013029789,0.0047523975
0.006183592,0.014005661
0.0005327174,0.004262924
0.0027953696,0.0015251637
0.0053177048,2.3007393e-05
-0.01399199,0.006752372
0.008354047,-0.012671649
0.0050638765,0.00869298
0.005818222,-0.0004914403
0.0025676857,0.0042625666
0.00025255076,0.0029615164
4.867046e-05,0.0014228821
0.00066825293,-0.0005452633
-0.008347659,0.0006766319
0.0002937489,-0.0075526237
0.00021616841,0.00027108192
0.0074072247,0.00068831444
-0.0002566384,0.00578928
0.003394458,-0.004188955
-0.0010756903,0.00454545
0.00047570304,0.00040555
-0.004527445,-0.0031300783
-0.0046725348,-0.00616765
0.006459292,-0.0025280118
0.003673419,0.0054186583
0.0064399107,0.01054728
0.0021749225,0.003644824
-0.0033931057,-0.0025356412
0.011872995,-0.002613306
-3.2186126e-05,0.0064206123
0.0059662154,0.0015847683
0.0012407721,0.0058783293
-0.00931643,0.0034919977
0.012074487,-0.008240938
0.0044338373,0.009686351
-0.005855925,0.0034937859
0.0075931684,-0.007096231
0.005625166,0.0036799908
0.0006525836,0.004049659
-0.00034931186,0.0012661219
0.0021359848,-0.001410842
-0.013291681,0.003250122
0.006450949,-0.013522267
0.0077223745,0.0039589405
-0.0046194666,0.0090789795
-0.0021182362,-0.003743112
0.004745956,-0.0016616583
0.013770272,0.0012559891
0.004552445,0.011832237
-0.0016328987,0.0015977621
0.0012174041,-0.0015920997
0.0029329993,-0.0024781823
0.0056199073,-0.00060015917
0.00299918,0.0012162924
-0.0013729993,0.0023332834
-0.009903917,-0.002495706
0.003706699,-0.010378003
0.007949932,0.0019659996
-0.002161375,0.003370285
0.002309163,-0.0017699599
0.008039829,0.0012129545
-0.0021944006,0.006082773
-0.0026235464,0.0009698868
-0.003396943,-0.0035258532
0.0030930499,-0.0049064755
0.0041458826,0.001954317
0.0061683715,0.008257985
0.00836025,0.01026237
-0.0077076782,0.006814122
-0.0042600324,-0.007678807
0.0011421641,-0.0041102767
0.011617845,-0.00079649687
0.0020209278,0.01216197
-0.006776577,0.0011894703
-0.0060294284,-0.0060420632
-0.0045986893,-0.010023892
-0.011635049,-0.0011002421
0.010793076,-0.0135496855
-0.0039476342,0.007955551
0.0024224168,-0.0002888441
-0.011131304,-0.00023472309
-0.002156413,-0.010856986
-0.013477035,-6.330013e-05
-0.009551771,-0.012372613
-0.0012420015,-0.0065326095
0.0010044764,0.0016922951
-0.0022357672,-0.0012079477
0.0034652415,0.00058460236
0.007649239,0.0055861473
0.0045090416,0.006675601
0.0013428308,0.0068962574
-0.014705242,-0.0011107922
0.005166116,-0.009753287
0.003413889,0.0040397644
-0.018016346,0.0038292408
0.008838353,-0.0148534775
0.0057567027,0.002310276
0.0046815113,0.008505106
0.007171495,0.011772752
0.0023983715,0.004565954
0.0045767133,0.00082337856
0.0076499293,0.0044267178
0.004247077,0.008484483
-0.0005317163,0.0031756163
0.0016754133,-0.0020582676
0.00794629,0.0032105446
-0.0017969437,0.008844972
0.003076675,-0.000967741
-0.004998078,0.003366232
0.00087978726,-0.0049200654
-0.0006937971,0.0016634464
-0.016265335,-0.0050647855
-0.0030322075,-0.015269995
-0.009540987,0.00011074543
-0.010869098,-0.005547285
0.00072487094,-0.010586619
0.016761634,-0.0085859895
-0.0030406255,0.015083075
0.004103345,-0.002980113
-0.0010146165,0.0036363602
0.0009891874,0.0024808645
-0.0067902524,0.002031684
0.003447574,-0.0022420287
-0.002536792,0.0017796755
0.0007035965,-0.0031032562
0.00063294865,-0.0009087324
-0.0026180428,-0.0016818643
0.0059406157,-0.0014992356
-0.0011715998,0.004896283
0.0067622536,0.0014636517
0.0035503234,0.007722497
0.0017580254,0.0003978014
-0.0077971737,0.006663561
-3.59007e-05,-0.0075879693
0.00073784345,0.00039994717
0.00036572508,0.0009266138
-0.002313222,-0.0011541247
0.00035472642,0.0012950897
0.00048584948,0.004144311
0.0014037532,-0.00060641766
0.001163762,0.0017266273
-0.0007005711,-0.0007893443
0.0124647245,-0.0013424754
0.0047162627,0.010928154
0.005235719,0.00081539154
0.0048233527,0.006217003
0.02226824,0.005270362
0.010496767,0.018471241
-0.00965373,0.0059480667
-0.01087519,-0.012938917
0.0046166168,-0.009282887
-0.00096061366,0.003174901
-0.010780598,-0.0014190674
0.0086219385,-0.01249361
0.013950302,0.002037406
-0.00041849288,0.01638329
-0.0010893333,-0.0012173057
0.0050198925,0.0050172806
-0.0052794935,0.0024411678
-0.016077325,-0.01211524
-0.021733867,-0.0151360035
0.010933596,-0.026020706
-0.0015255305,0.007606387
0.01507852,-0.006005764
0.0015786303,0.017620683
-0.0062072147,0.001294136
0.0071933125,-0.0035578609
0.0048418683,0.010382652
0.013165007,0.0061044693
0.0021533822,0.013863802
0.0043880036,0.0023840666
0.0025455686,0.0058231354
0.0006814852,-0.0015053153
-0.0018985602,0.001359582
0.008199625,-0.0043459535
0.0036129914,0.011355042
-0.0011229903,0.0015892982
-0.0011268086,0.00024199486
0.0050022206,-0.0038564205
0.010157961,0.005928993
-0.008067451,0.005516529
-0.00079056283,-0.015065014
-0.007325023,0.0009292364
-0.009905887,-0.0053500533
0.0119817825,-0.010068297
0.005068529,0.012000918
0.0028645673,-0.002268672
0.0044662827,0.0030623674
0.0067887018,0.0057525635
0.008895374,0.0072271824
-8.3709594e-05,0.005515218
-0.005488276,-0.00038194656
0.01216344,-0.002477467
7.3348056e-06,0.01257956
0.0015470823,0.0009082556
0.0044863326,0.0014570951
-0.004561888,0.001983881
0.006996191,-0.006952882
0.00017015738,0.0062116385
0.00033615634,0.003269434
-0.006210092,0.00040531158
-0.0010905081,-0.0040911436
-0.0061495677,0.0009381771
0.0057784123,-0.0043826103
-0.007111423,0.008120656
-0.0002609745,-0.009409368
0.011512205,0.0030064583
-0.0015073864,0.010257244
0.010832776,-0.0013614893
0.0025575848,0.009651303
0.0009334909,0.0046976805
0.004691387,-0.0075419545
0.00035461283,0.007891297
0.0020219444,0.0037455559
-0.008828132,0.00085246563
-0.004575031,-0.007956147
-0.00036333306,-0.00015634298
-0.0030734409,-0.009550214
-0.007075627,-0.003306806
0.006239305,-0.0061348677
-0.003977432,0.006486416
-0.0022648457,-0.00364542
-0.010744675,-0.0021668077
0.0059858263,-0.0089716315
0.0003119419,0.0069134235
0.009209529,-0.00612545
0.028980657,0.010223269
-0.0026109267,0.03571725
-0.0056310357,-1.347065e-05
0.004464028,0.0059375763
-0.0055669183,0.0069140196
0.0019459854,-0.008627713
-0.001833965,0.0010751486
-0.005282244,-0.004716575
-0.0006943154,-0.0069912076
-0.0036879065,-0.0012748837
0.0007939513,-0.0027808547
0.014000577,0.0032246113
0.011356338,0.010640383
0.011953146,0.009714127
0.0030185217,0.009934425
-0.00090233766,0.002765894
0.002991495,-0.0030817986
-0.0010938913,0.0042169094
-0.007399794,-0.0028645396
-0.0014936314,-0.0017075539
-0.004595088,0.0069009066
-0.0008283348,-0.005516708
-0.004532775,-0.0027518868
-0.0058157365,-0.005389273
0.00077392097,-0.0034705997
-0.0060630725,-0.0022435188
-0.0023636795,-0.005310178
-0.0033746685,-0.0019598007
0.00051269657,-0.002523005
-0.02460469,-0.0061206818
-0.0020144058,-0.025846481
0.008594263,0.0003631115
0.0018827233,0.011761904
0.0071089193,0.0015566349
0.00051895046,0.009091377
-0.007044512,0.0006644726
-0.010653082,-0.007699549
0.00084415363,-0.009733856
-0.00777692,-0.000693202
0.007442159,-0.00357157
-0.0024917403,0.008017063
0.0012596037,-0.000598371
-0.0013225308,-0.004172623
-0.014164876,0.0025122166
0.0122438865,-0.016342103
0.008812347,0.008552313
0.010360026,0.005228758
0.005691546,0.016540408
0.005662222,-0.0015830398
0.015364655,0.007756114
0.0017345098,0.012370825
0.011282895,0.002973795
-0.0018351793,0.009247541
0.005968381,-0.0031598806
0.0014014613,0.0065128803
-0.000892537,0.0030589104
-0.006549352,-0.0030508637
-0.007028043,0.0037708282
-0.004145539,-0.0075190067
0.00340843,-0.002755642
0.003488943,0.003019452
0.004043706,0.0071200132
-0.0075912382,-0.0028001666
-0.0009470184,-0.009927452
0.0046771285,0.0037697554
-0.0076555395,0.0027712584
0.009591002,-0.0050475597
-0.010476179,0.007727742
-0.00036908037,-0.0036981702
0.0056718607,0.00023031235
-0.003342461,0.0015990734
-0.00805285,-0.010104537
-0.00081987784,-0.016946256
0.008169831,0.00076425076
-0.0032963417,0.0036802292
-0.0039577354,-0.004310727
0.0118213035,-0.004457891
-0.00917955,0.013908863
-0.015521735,-0.014818847
0.014999763,-0.0155181885
-0.0013234098,0.01142025
0.0021175565,-0.009940624
-0.017721867,0.005228877
-0.010363345,-0.020793736
0.0001694118,-0.011410415
-0.0091879405,-0.0019923449
0.012549992,-0.012995124
0.0066912165,0.016529322
-0.0063743093,0.008518934
0.00474319,-0.006221533
-0.0010335819,0.009218574
0.0020265975,-0.0002694726
0.013303212,0.0007635355
-0.004599249,0.014242291
4.827192e-05,9.8109245e-05
0.00073341734,-0.0031161904
-0.014548322,-0.0036530495
0.008379549,-0.016922116
-0.014570357,0.010048628
0.006934997,-0.0002809763
-0.02418936,0.0056051016
-0.050910436,-0.039772093
-0.00862831,-0.055025756
-0.0092649525,-0.009115458
0.08270787,-0.008428991
-0.019425435,0.078704
0.018963147,-0.024989605
0.006043517,0.015635133
-0.007994435,0.007760644
-0.014612328,-0.0038452744
-0.002992617,-0.017329395
-0.017430833,-0.013288856
0.022216946,-0.024827898
0.0026928633,0.026632428
0.011962401,0.010707378
0.0008752186,0.012291551
0.0019447139,0.0005013943
0.009411951,0.0028442144
0.0038355384,0.007458329
0.007498863,0.0034973621
0.017413791,0.002055645
-0.0024791684,0.013851047
-0.008161904,-0.0023864508
0.005136193,-0.009457529
0.0044103526,0.0069795847
-0.0025014032,0.0061895847
0.027037892,-0.0028783083
-0.019138899,0.028139114
-0.0068718386,-0.006358683
0.0025002265,-0.0021207929
0.0063246405,0.0064610243
0.011562231,0.00784421
0.00013169015,0.0032196045
-0.017190214,-0.0026834607
0.0013349147,-0.019138932
-0.00309306,-3.2305717e-05
0.017615933,-0.0061162114
-0.0045972182,0.017801046
0.004623313,-0.0057848096
0.0028820897,0.0027799606
-0.0026519147,0.0012872219
0.002894127,0.0008376837
-0.0013948528,0.0050622225
-0.0026988669,-0.0021613836
0.011232828,-0.002545476
0.002043516,0.010471106
0.0015216415,-2.592802e-05
0.0010804656,0.0024579763
0.0049615693,-2.5689602e-05
-0.014304436,0.0023760796
0.0075692222,-0.01791656
-0.009373137,0.0075193644
0.0019433172,-0.0070396066
-0.00020004458,-0.0010455847
0.013825801,0.0008337498
0.009980988,0.008883953
-0.0019599418,0.0119121075
0.008458121,-0.002473712
0.0073864576,0.009408712
-0.0003463844,0.00996685
0.0137030035,0.006287217
-0.002016926,0.009075284
0.0063426695,-0.00023639202
-0.010590852,0.007735491
-0.0018882453,-0.009417474
0.00835651,-0.0037291646
0.006880865,0.004917145
-0.0060106614,0.0043263435
-0.0026905716,-0.0062513947
-0.0076483996,0.0019863844
0.015738886,-0.009814739
0.0033274952,0.005258441
-0.003158853,0.005190611
-0.0015670079,-0.0031988025
0.009227337,-0.0004312396
0.011815011,0.004046917
-0.003339312,0.011411667
0.0026852507,-0.0070290565
-0.0041731647,0.004654169
-0.005957059,-0.0014334321
-0.0037717752,-0.004562497
-0.0064885463,-0.0038470626
-0.003812823,-0.007428944
0.014593918,-0.012290716
0.0026950296,0.01342237
-0.0023417033,-0.0014013648
