a2c_return,benchmark_return
0.00095824106,-0.0026112199
-0.0064132037,0.002342105
-0.0028227943,0.00088620186
0.020633545,-0.0017704368
0.0040820455,0.016326785
0.017307779,0.00081539154
0.0048153587,0.012730122
0.0057233484,0.0044841766
-0.0051811133,0.0070643425
0.0020731506,-0.005027294
-0.012635,0.0005508661
-0.020570925,-0.008597314
-0.0006837072,-0.019080102
0.0023173876,-0.004658282
0.012592951,0.0018122196
-0.036552634,0.009783387
-0.00725656,-0.030289173
-0.012909902,-0.005712211
-0.0114431465,-0.00959909
-0.005964924,-0.008821368
-0.010219045,0.004633069
-0.008514992,-0.010676503
0.014890152,-0.005528331
0.0036952677,0.01399827
0.01461701,0.0061187744
0.00957466,0.011870861
-0.04223025,0.007142067
-0.0008373117,-0.03941679
-0.011314965,0.00096833706
-0.0017829344,-0.005565107
0.009094471,-0.004502356
-0.009003839,0.00639987
-0.012765639,-0.010104835
-0.008896846,-0.017014503
-0.014239762,-0.0035482645
-0.013469002,-0.01616764
0.00025044297,-0.011138737
0.017931098,-0.0042999387
-0.017052453,0.01883471
-0.013887275,-0.015433729
0.03196822,-0.017111719
0.02694099,0.026644588
-0.0021003361,0.027989268
-0.008687993,-0.0014002919
-0.031191118,-0.011459708
-0.00746735,-0.021056294
0.00041675603,-0.0032054186
-0.002836102,0.0012433529
0.030862555,-0.0009692311
-0.022861147,0.028341174
0.022863537,-0.013445675
0.009944865,0.018592715
0.0042700293,0.011196613
-0.005140186,-0.0032758117
0.019693846,-0.0029654503
0.017654315,0.024691105
0.014796989,0.013417721
-0.002017787,0.010702372
0.0015892176,7.43866e-05
0.034190938,0.006098509
-0.006433722,0.025864363
-0.003839638,-0.003921032
-0.017766828,-0.0024363995
-0.004423835,-0.015479028
0.014596776,-0.004557371
0.009537359,0.012561083
0.009318141,0.013078332
-0.023984758,0.010169268
0.05498474,-0.019507587
0.009805219,0.036951303
-0.0064821714,0.0009635687
0.0070411703,-0.0062569976
-0.0071335435,0.0016764402
0.00081719283,-0.0011637211
0.0020737736,-0.00022375584
0.0001882377,0.005943179
0.017390596,-0.0013456345
0.0041859895,0.0118047
-0.0014399616,0.0028141737
-0.019128833,0.004473686
-0.0029642386,-0.014486551
0.029767694,9.071827e-05
-0.0002570545,0.021777987
3.6356225e-05,-0.005630493
-0.016484182,0.0010137558
-0.01230383,-0.014022052
0.00075640983,-0.010332584
0.012556379,4.708767e-05
-0.010756324,0.0054633617
0.01563213,-0.00902921
0.008318114,0.015789509
-0.008990429,0.0030466318
-0.020881504,-0.0041716695
-0.012273201,-0.02249676
-0.00549829,-0.008486092
0.002459726,-0.0049489737
0.01788748,0.0028146505
-0.018470366,0.016034842
0.0055320724,-0.010456204
-0.0060216133,0.005342245
-0.01337666,0.0011333227
0.01643209,-0.011005759
-0.0027581374,0.010496855
-0.0074953036,-0.0022140145
0.0051568514,-0.00032818317
-0.010179202,0.0040256977
0.02449647,-0.010210216
0.00036115278,0.021273255
0.0068255705,-0.0033589005
0.006760901,0.0055627823
0.006680483,0.007978559
0.0074173314,0.006386161
-0.0025695672,0.0032945871
-0.01863797,-0.011420667
-0.011611316,-0.018103063
0.019587103,-0.00758034
0.015021622,0.010014653
0.006955329,0.007612467
-0.004832352,0.0031044483
0.00815417,0.00029289722
-0.00040819688,0.0060920715
-0.015565752,0.0008444786
0.01481928,-0.0076810718
0.0056004864,0.010942459
0.009047401,0.00020301342
-0.007966176,-0.0011445284
-8.1088714e-05,-0.003756702
0.012951369,-0.0010313988
-0.010348666,0.007838964
-0.007882389,-0.00608021
0.0002151801,-0.0073384643
0.012600996,0.0050264597
0.00063569145,0.011121035
0.00092968,-0.0045745373
-0.015235941,0.0011376143
-0.0009737744,-0.012634754
-0.020453526,0.0038532019
-0.00068857364,-0.020608008
0.017859196,-0.002550602
-0.0073715495,0.0032930374
0.0027845025,-0.01016438
-0.0050573586,0.0021990538
-0.007391139,-0.007065892
0.008139363,0.00015735626
0.0124693075,0.010462642
0.0007609987,0.011738062
-0.01340917,0.00121212
0.0017556197,-0.017198801
-0.016332379,-0.0017671585
-0.0060792435,-0.016572118
2.2725144e-05,-0.010702848
0.011478555,-0.0028361082
-0.007393632,0.0105679035
0.01645169,-0.008733511
-0.009815673,0.011670113
0.012071006,-0.011925936
0.00963361,0.012008071
-0.014821843,0.0098006725
0.0014060544,-0.016292393
0.005395629,0.0023459196
0.0019072265,0.0041202307
-0.00049370504,0.0060349703
0.01445833,-0.0011664629
0.0066157123,0.009981751
0.011957117,0.0043227673
0.010490045,0.012633324
-0.009073428,0.009827495
-0.0004922828,-0.005915582
0.0022695004,0.0024051666
0.0029510409,7.677078e-05
-9.3668605e-05,0.0030231476
-0.0040824194,0.0029258728
0.009188235,-0.0011366606
-0.0040168837,0.011388779
0.006582453,-0.0042087436
0.0030388713,0.0029720068
0.01043353,-0.000310421
-0.011373356,-0.002343297
-0.00074913434,-0.003256619
0.0018628337,0.00066125393
-0.010577501,0.001965046
-0.0029302102,-0.010171711
0.020384347,-0.0068282485
0.0087846955,0.015743494
0.003243878,0.008041143
-0.01574547,-0.0013625622
-0.006797271,-0.010782659
-0.0068675205,-0.008024275
0.021324763,-0.008574188
-2.2260843e-05,0.01650095
-0.0049259034,-0.0016537309
0.0014008187,-0.001691997
-0.003257248,-0.000908196
-0.002068439,-0.0066152215
0.0007935928,-0.0002669096
-0.010721009,0.0014408827
0.01283806,-0.010089219
0.012075673,0.012378097
-0.0027646387,0.0034451485
-0.0062305564,-0.0032586455
-0.0030464674,-0.0041897893
-0.007859941,-0.0069417357
0.023630712,-0.007732153
0.0065093995,-0.0010753274
0.0035849141,0.010031819
-0.014479383,-0.0015277863
0.01597521,-0.0040708184
0.01493089,0.0046584606
-0.006017245,0.021208644
-0.0013360707,-0.005920768
0.0021385755,0.0003105402
0.006524279,0.0027325153
-1.7989616e-05,0.005007863
0.0053010043,0.0012760162
0.009957403,0.005595207
0.004607009,0.0042797327
0.011494917,-0.0068044066
-0.0013843675,0.01261735
-0.004823776,-0.00316602
-0.0023299712,-0.007150352
0.00075864675,-0.0030055642
-0.0070483405,-0.00014162064
