a2c_return,benchmark_return
-0.004272242,-0.0026112199
-0.006391355,0.002342105
-0.007763904,0.00088620186
0.03113773,-0.0017704368
0.0024058705,0.016326785
0.021434376,0.00081539154
0.007318486,0.012730122
0.004301105,0.0044841766
-0.011549514,0.0070643425
0.010079429,-0.005027294
-0.020642048,0.0005508661
-0.02520311,-0.008597314
-0.0016321414,-0.019080102
0.002163112,-0.004658282
0.018856477,0.0018122196
-0.037721284,0.009783387
-0.0090435045,-0.030289173
-0.01050315,-0.005712211
-0.01157286,-0.00959909
-0.0065535614,-0.008821368
-0.010188659,0.004633069
-0.0064179753,-0.010676503
0.019395432,-0.005528331
0.0075581037,0.01399827
0.013742098,0.0061187744
0.011787043,0.011870861
-0.05246177,0.007142067
0.00015484929,-0.03941679
-0.008786556,0.00096833706
-0.0069133183,-0.005565107
0.008870155,-0.004502356
-0.013505484,0.00639987
-0.020394325,-0.010104835
-0.018027138,-0.017014503
-0.015374351,-0.0035482645
-0.010430682,-0.01616764
-0.0023728707,-0.011138737
0.022028754,-0.0042999387
-0.024472184,0.01883471
-0.016429067,-0.015433729
0.031778708,-0.017111719
0.03568776,0.026644588
-0.003694713,0.027989268
-0.008729894,-0.0014002919
-0.03554191,-0.011459708
-0.007571321,-0.021056294
-0.0066166213,-0.0032054186
-0.0018830944,0.0012433529
0.028440965,-0.0009692311
-0.020756735,0.028341174
0.035553582,-0.013445675
0.0135667585,0.018592715
-0.002061859,0.011196613
-0.0044122897,-0.0032758117
0.029509213,-0.0029654503
0.01169258,0.024691105
0.01710688,0.013417721
-0.01220157,0.010702372
0.0040750583,7.43866e-05
0.017565293,0.006098509
-0.0066017956,0.025864363
-0.0066215415,-0.003921032
-0.021713713,-0.0024363995
-0.0022036363,-0.015479028
0.01815181,-0.004557371
0.00827143,0.012561083
0.008768324,0.013078332
-0.030625783,0.010169268
0.065726526,-0.019507587
0.009241928,0.036951303
-0.00792487,0.0009635687
0.0054838955,-0.0062569976
-0.009886501,0.0016764402
0.00056077534,-0.0011637211
0.004482237,-0.00022375584
-0.001153967,0.005943179
0.014187357,-0.0013456345
0.010838066,0.0118047
-0.0026060485,0.0028141737
-0.01531236,0.004473686
-0.0031768722,-0.014486551
0.033125974,9.071827e-05
-0.00260543,0.021777987
-0.00014723213,-0.005630493
-0.016636092,0.0010137558
-0.01750577,-0.014022052
-0.0023928762,-0.010332584
0.017780082,4.708767e-05
-0.007331643,0.0054633617
0.01726435,-0.00902921
0.008813303,0.015789509
-0.010815811,0.0030466318
-0.02727248,-0.0041716695
-0.009426649,-0.02249676
-0.011990526,-0.008486092
0.0032836432,-0.0049489737
0.016701678,0.0028146505
-0.019748718,0.016034842
0.0052858107,-0.010456204
-0.012771668,0.005342245
-0.010718262,0.0011333227
0.01790537,-0.011005759
-0.001642194,0.010496855
0.0038443927,-0.0022140145
0.011343969,-0.00032818317
-0.016012551,0.0040256977
0.032509957,-0.010210216
0.0029630936,0.021273255
0.009658024,-0.0033589005
0.016889362,0.0055627823
0.008440117,0.007978559
0.011783991,0.006386161
-0.005125243,0.0032945871
-0.016763797,-0.011420667
-0.016113853,-0.018103063
0.02461645,-0.00758034
0.0150790075,0.010014653
0.006910264,0.007612467
0.0020529407,0.0031044483
0.002328843,0.00029289722
0.00874729,0.0060920715
-0.0130594745,0.0008444786
0.011849525,-0.0076810718
0.0099943625,0.010942459
0.01807284,0.00020301342
-0.018013282,-0.0011445284
-0.0024887891,-0.003756702
0.011287608,-0.0010313988
-0.010789896,0.007838964
-0.009439023,-0.00608021
-0.004292384,-0.0073384643
0.012858447,0.0050264597
0.0032365217,0.011121035
0.0064307814,-0.0045745373
-0.01180096,0.0011376143
-0.0030799082,-0.012634754
-0.022750907,0.0038532019
-0.0003496421,-0.020608008
