a2c_return,benchmark_return
-0.00495459,0.0070643425
-0.0033138127,-0.005027294
-0.002940278,0.0005508661
-0.014795043,-0.008597314
-0.0082471315,-0.019080102
0.0007911294,-0.004658282
0.00786694,0.0018122196
-0.030598383,0.009783387
-0.0060683135,-0.030289173
-0.009035654,-0.005712211
-0.009071543,-0.00959909
0.009729544,-0.008821368
-0.013108768,0.004633069
-0.008166885,-0.010676503
0.012520017,-0.005528331
0.0046918914,0.01399827
0.01311636,0.0061187744
0.008742876,0.011870861
-0.028211815,0.007142067
-0.0020399306,-0.03941679
-0.0048765414,0.00096833706
7.185916e-05,-0.005565107
0.00019640014,-0.004502356
-0.01001996,0.00639987
-0.015269525,-0.010104835
0.0023223532,-0.017014503
-0.014777694,-0.0035482645
-0.010416168,-0.01616764
-0.004555267,-0.011138737
0.016415672,-0.0042999387
-0.010223904,0.01883471
-0.013517187,-0.015433729
0.023332043,-0.017111719
0.020508964,0.026644588
-0.00549458,0.027989268
-0.016994426,-0.0014002919
-0.017368412,-0.011459708
0.005155923,-0.021056294
-0.0021501996,-0.0032054186
-0.0045730653,0.0012433529
0.02723883,-0.0009692311
-0.008249542,0.028341174
0.016132073,-0.013445675
0.010020351,0.018592715
-0.008122994,0.011196613
-9.306401e-06,-0.0032758117
0.0133255,-0.0029654503
0.015145765,0.024691105
0.0075872117,0.013417721
0.012870144,0.010702372
0.0023514128,7.43866e-05
0.02277061,0.006098509
-0.0020987329,0.025864363
-0.0025627583,-0.003921032
-0.005479268,-0.0024363995
-0.008010519,-0.015479028
0.009023579,-0.004557371
0.006424766,0.012561083
0.009121913,0.013078332
-0.011663788,0.010169268
0.029795418,-0.019507587
-0.004472909,0.036951303
-0.0012811001,0.0009635687
0.005939227,-0.0062569976
0.0005177321,0.0016764402
0.0071243253,-0.0011637211
0.008406624,-0.00022375584
0.0032556844,0.005943179
0.011023614,-0.0013456345
3.8739174e-05,0.0118047
0.0052674864,0.0028141737
-0.010701858,0.004473686
0.0018886088,-0.014486551
0.012220042,9.071827e-05
-0.003372165,0.021777987
-0.000508527,-0.005630493
-0.015600855,0.0010137558
-0.01041879,-0.014022052
0.0026459114,-0.010332584
0.0013442419,4.708767e-05
-0.005954699,0.0054633617
0.013060775,-0.00902921
0.0045238207,0.015789509
-0.005072105,0.0030466318
-0.014472337,-0.0041716695
-0.009972226,-0.02249676
-0.0016471582,-0.008486092
0.0008638543,-0.0049489737
0.015002452,0.0028146505
-0.0036386596,0.016034842
0.0016235287,-0.010456204
0.0043292865,0.005342245
-0.010425474,0.0011333227
0.008631149,-0.011005759
-0.00091516494,0.010496855
0.010137901,-0.0022140145
0.013182694,-0.00032818317
-0.000422935,0.0040256977
0.018858282,-0.010210216
-0.009329595,0.021273255
0.007942018,-0.0033589005
0.0022709044,0.0055627823
0.005421306,0.007978559
0.0029074308,0.006386161
-0.022137552,0.0032945871
-0.018133154,-0.011420667
-0.0036177891,-0.018103063
0.0022478933,-0.00758034
0.0053146016,0.010014653
-0.005171077,0.007612467
-0.0026078885,0.0031044483
-0.0004106798,0.00029289722
0.004369684,0.0060920715
-0.0033029295,0.0008444786
0.014393783,-0.0076810718
0.0014713848,0.010942459
0.00024018553,0.00020301342
-0.007968545,-0.0011445284
-0.0012780025,-0.003756702
0.002535092,-0.0010313988
-0.002495588,0.007838964
-0.008927489,-0.00608021
0.008373311,-0.0073384643
0.009492804,0.0050264597
-0.004383332,0.011121035
0.0010310665,-0.0045745373
-0.010268879,0.0011376143
0.0092292195,-0.012634754
-0.01567407,0.0038532019
-0.0028573703,-0.020608008
-0.0025861822,-0.002550602
-0.0026114096,0.0032930374
0.000683484,-0.01016438
-0.011229794,0.0021990538
-0.0034614925,-0.007065892
0.0026555338,0.00015735626
0.0072534545,0.010462642
0.006382132,0.011738062
-0.012903764,0.00121212
-0.007384767,-0.017198801
-0.014690386,-0.0017671585
-0.008111563,-0.016572118
-0.010468413,-0.010702848
0.010263922,-0.0028361082
-0.0018181215,0.0105679035
0.0010048212,-0.008733511
-0.010141014,0.011670113
0.014579842,-0.011925936
0.005972502,0.012008071
-0.013809013,0.0098006725
0.0015633049,-0.016292393
0.003495018,0.0023459196
0.011785367,0.0041202307
-0.004108342,0.0060349703
0.008117202,-0.0011664629
0.0036752475,0.009981751
0.011893575,0.0043227673
0.008432778,0.012633324
-0.004489307,0.009827495
0.011404201,-0.005915582
0.00016911428,0.0024051666
0.0023663943,7.677078e-05
0.0039809365,0.0030231476
0.00018362612,0.0029258728
0.009446305,-0.0011366606
-0.0010324462,0.011388779
0.0047205565,-0.0042087436
-0.0066692624,0.0029720068
-0.0008341707,-0.000310421
-0.0077780844,-0.002343297
0.003924457,-0.003256619
0.0021289124,0.00066125393
-0.0031732153,0.001965046
-0.012124491,-0.010171711
0.020620868,-0.0068282485
0.004549142,0.015743494
-0.00030718496,0.008041143
-0.013279318,-0.0013625622
-0.0018155727,-0.010782659
-0.009442819,-0.008024275
0.012699508,-0.008574188
0.00042024022,0.01650095
-0.0049265,-0.0016537309
-0.000863683,-0.001691997
-0.00146651,-0.000908196
-0.0016262077,-0.0066152215
-0.00497193,-0.0002669096
-0.012053226,0.0014408827
0.00733676,-0.010089219
0.0025495111,0.012378097
-0.0014935684,0.0034451485
-0.0017239639,-0.0032586455
-0.005107054,-0.0041897893
-0.011041419,-0.0069417357
-0.008077926,-0.007732153
0.0032752384,-0.0010753274
-0.006755095,0.010031819
0.00012656878,-0.0015277863
0.0028805537,-0.0040708184
0.015126278,0.0046584606
-0.005976728,0.021208644
-4.4537606e-05,-0.005920768
0.008057709,0.0003105402
0.0049437447,0.0027325153
0.00089374086,0.005007863
0.005224368,0.0012760162
0.0031605146,0.005595207
-0.00071482215,0.0042797327
0.01195004,-0.0068044066
-0.00021699545,0.01261735
-0.011203867,-0.00316602
-0.001668806,-0.007150352
0.002563004,-0.0030055642
-0.0029934146,-0.00014162064
-0.0023148982,-0.006459594
0.0012138146,-0.0003771186
0.00092389894,0.006288886
0.010320483,-0.002183497
0.010201322,0.007968664
0.0024040176,0.008357525
-0.005412152,0.0003157854
-0.013139465,-0.0037720203
-0.0098174615,-0.010685146
-0.0008513409,-0.0055238605
0.0068482812,0.006210804
-0.0009575704,0.009339452
-0.0010142765,0.0025103092
-0.0040956037,0.0013890266
-0.018750401,0.0033112764
0.011034754,0.0022115707
0.014324499,0.010599256
0.012370227,0.0031266212
0.006294262,0.0046766996
0.0033090187,7.1287155e-05
0.004511195,0.0052102804
0.0048647206,0.00075769424
-0.011853056,0.0023152828
0.0061294558,-0.006683588
-0.00021813263,0.005004406
-0.0059887753,0.002826929
-0.0053101424,0.0020008087
-0.0021591512,-0.009771347
-0.0077264025,-0.001888454
0.006445997,-0.0042670965
-0.004270136,0.011621237
-0.0020285146,-0.0044721365
0.0007644427,-0.005412221
0.0076984474,0.0015029907
0.00094935077,0.002992034
-0.01043315,0.00074350834
-0.0016138096,-0.010231197
-0.0034828903,-0.0051693916
0.00162479,-0.008367717
-0.0040342403,0.0007493496
-0.005276639,-0.0010715127
0.011172344,-0.0050738454
-0.006532978,0.005370617
0.004586785,-0.010836244
0.009487718,0.0072574615
0.015591437,0.0062037706
-0.0005630747,0.008469105
0.0035404908,0.0010778904
0.0010054095,-0.004824519
-0.011586755,0.0033351183
-0.0034392339,-0.0056186914
0.0023389398,-0.0057380795
0.0015053577,0.001670599
0.005604751,0.0021988153
0.0033236882,0.002519846
-0.008612013,-0.00051152706
0.0070154737,-0.0020336509
-0.0071373857,0.0095899105
0.00016430239,-0.008275449
-0.0038778782,0.00017511845
-0.002495839,-0.0030779243
-0.0128514245,-0.0022264123
-0.0029108138,-0.010756314
-0.0045075333,-0.0031282902
-0.007972382,0.0012671947
-0.008554458,-0.0114094615
0.004430966,-0.0020408034
-0.0073736873,0.0034595728
-0.011470227,-0.0047180653
-0.009292114,-0.002212882
0.00058481726,-0.012890518
