a2c_return,benchmark_return
-0.000892248,0.0033112764
0.0037346995,0.0022115707
0.003935094,0.010599256
-0.010826927,0.0031266212
-0.0006046477,0.0046766996
0.0010138096,7.1287155e-05
0.0021584076,0.0052102804
0.00021138402,0.00075769424
-0.0108686015,0.0023152828
0.013020795,-0.006683588
0.0057460405,0.005004406
-0.0013233076,0.002826929
-0.019236768,0.0020008087
-0.0009150718,-0.009771347
0.015493151,-0.001888454
0.0117395455,-0.0042670965
-0.0058185873,0.011621237
-0.008514539,-0.0044721365
0.0071393102,-0.005412221
-0.0062854537,0.0015029907
0.010417318,0.002992034
-0.011647427,0.00074350834
-0.0073368936,-0.010231197
-0.007660274,-0.0051693916
0.0005213551,-0.008367717
0.009938483,0.0007493496
-0.005028907,-0.0010715127
0.0069922223,-0.0050738454
-0.018072909,0.005370617
0.0054852827,-0.010836244
0.005760363,0.0072574615
0.012022813,0.0062037706
0.001105982,0.008469105
-0.00037610877,0.0010778904
-0.001688237,-0.004824519
-0.007117561,0.0033351183
-0.007316602,-0.0056186914
-0.0008707489,-0.0057380795
0.0018052697,0.001670599
0.009476683,0.0021988153
-0.0027264794,0.002519846
0.006645585,-0.00051152706
0.0036470685,-0.0020336509
-0.0125121195,0.0095899105
0.00013233573,-0.008275449
-0.009069506,0.00017511845
-0.008460715,-0.0030779243
-0.01916948,-0.0022264123
-0.0047807293,-0.010756314
0.0040179403,-0.0031282902
-0.016811933,0.0012671947
-0.00042460646,-0.0114094615
0.003564552,-0.0020408034
0.0049105478,0.0034595728
0.004602441,-0.0047180653
-0.018194912,-0.002212882
0.009606914,-0.012890518
-0.0014583482,0.0038534403
0.016591046,-0.00030124187
0.0033649323,0.00869596
0.0069759907,0.0058989525
0.008474103,0.004006982
-0.0046554604,0.001943469
-0.007221484,-0.0051392317
0.0141871255,0.0011640787
-0.0027336404,0.009333134
-0.017203769,0.00038576126
-0.0063444898,-0.0097821355
-0.0106963925,-0.0074530244
0.0041620717,-0.00858587
0.008525995,-0.0057617426
-0.01465807,0.0062232018
-0.01620047,-0.0031818151
0.006297107,-0.007616818
0.020704033,-0.011185586
0.0058644405,0.015774488
0.012061583,0.0037629604
0.017754003,0.0067076683
0.012642819,0.016964912
0.0018260749,0.0065675974
0.0071033216,0.0010139942
0.0011941944,0.0016641617
0.0025971327,-0.0011809468
0.011255626,-0.006458938
0.00075830665,0.011541367
0.017483605,0.0015975237
0.0017550865,0.014264941
0.0041499627,0.0046948195
0.0010896075,-0.0013072491
0.009533874,5.185604e-05
-0.0039866944,0.005830407
0.0060741347,-0.0017851591
0.0009895335,0.0052651167
0.00041284837,0.0033203363
-0.00307872,-0.0016015768
0.0007502707,0.0023635626
0.0036809556,0.00037956238
0.004755427,0.014689922
-0.006119548,0.008194804
0.0036659462,-0.0011327863
-0.003710636,-0.0022064447
0.007803919,-0.0019413233
0.004491765,0.0017459393
0.0014337404,0.0036129951
0.0069911797,0.0043329
0.011668301,0.0047523975
-0.0013075278,0.014005661
0.005818972,0.004262924
0.0071726763,0.0015251637
0.0031727694,2.3007393e-05
-0.014689276,0.006752372
0.009653612,-0.012671649
-0.00717752,0.00869298
0.0034078087,-0.0004914403
-6.784526e-05,0.0042625666
0.0023057216,0.0029615164
-0.0015101328,0.0014228821
-0.0070672026,-0.0005452633
-0.008008947,0.0006766319
-0.0055119176,-0.0075526237
0.003597861,0.00027108192
0.012270574,0.00068831444
-0.00037610365,0.00578928
0.008258902,-0.004188955
0.0015419022,0.00454545
0.0011684567,0.00040555
-0.0026040052,-0.0031300783
-0.005538965,-0.00616765
0.012245458,-0.0025280118
0.010908716,0.0054186583
0.0022810062,0.01054728
0.0010599968,0.003644824
0.00051161816,-0.0025356412
0.0053741606,-0.002613306
0.0006291974,0.0064206123
0.013912629,0.0015847683
0.0001234196,0.0058783293
-0.013910371,0.0034919977
0.012778951,-0.008240938
0.017954556,0.009686351
-0.0041263984,0.0034937859
0.004058405,-0.007096231
0.0073653753,0.0036799908
0.011626407,0.004049659
0.006807927,0.0012661219
0.0005672579,-0.001410842
-0.009902595,0.003250122
0.0094952155,-0.013522267
0.0027261858,0.0039589405
-0.005929072,0.0090789795
-0.00768156,-0.003743112
0.00032279143,-0.0016616583
0.02752249,0.0012559891
0.0014902077,0.011832237
-0.0024657238,0.0015977621
0.00017131142,-0.0015920997
0.0021011028,-0.0024781823
0.0065434976,-0.00060015917
0.0044662226,0.0012162924
0.0028090859,0.0023332834
-0.009130379,-0.002495706
0.0012721211,-0.010378003
0.010391628,0.0019659996
-0.007709177,0.003370285
-0.0026795045,-0.0017699599
0.011734443,0.0012129545
0.0012232914,0.006082773
-0.0022374706,0.0009698868
-0.0069919955,-0.0035258532
0.0037584926,-0.0049064755
0.0076997722,0.001954317
0.012008776,0.008257985
0.0050014323,0.01026237
-0.005938391,0.006814122
0.0022881366,-0.007678807
-0.003345313,-0.0041102767
0.007247793,-0.00079649687
0.0025342908,0.01216197
-0.0053541753,0.0011894703
-0.0042027296,-0.0060420632
-0.0053869137,-0.010023892
-0.013522425,-0.0011002421
0.013545554,-0.0135496855
-0.0016385043,0.007955551
-7.390813e-05,-0.0002888441
-0.007428107,-0.00023472309
0.009546477,-0.010856986
-0.015475677,-6.330013e-05
-0.010704712,-0.012372613
-0.00023836878,-0.0065326095
-0.005255586,0.0016922951
-0.0026989398,-0.0012079477
-0.011371545,0.00058460236
0.010101343,0.0055861473
0.009026533,0.006675601
-0.0045388932,0.0068962574
-0.0043023825,-0.0011107922
0.013630223,-0.009753287
0.0012195418,0.0040397644
-0.018359443,0.0038292408
0.0027768442,-0.0148534775
0.01465228,0.002310276
0.013077216,0.008505106
0.01274163,0.011772752
-0.011074999,0.004565954
0.0025461132,0.00082337856
0.0039716167,0.0044267178
0.00019858366,0.008484483
-0.00037514337,0.0031756163
0.0012895134,-0.0020582676
0.0027421864,0.0032105446
-0.00021613827,0.008844972
-0.00014631827,-0.000967741
-0.002216683,0.003366232
0.001577929,-0.0049200654
-0.0015293565,0.0016634464
-0.006323349,-0.0050647855
0.006051905,-0.015269995
0.00464413,0.00011074543
-0.006537332,-0.005547285
-0.0025259273,-0.010586619
0.004796775,-0.0085859895
0.0048172767,0.015083075
0.008325039,-0.002980113
0.0076108035,0.0036363602
0.0034302394,0.0024808645
-0.0011120336,0.002031684
0.004908272,-0.0022420287
-0.0046897116,0.0017796755
-0.00069527666,-0.0031032562
4.7241906e-06,-0.0009087324
-0.000944303,-0.0016818643
0.0075762165,-0.0014992356
0.0021377013,0.004896283
0.0040137647,0.0014636517
0.0021677334,0.007722497
-0.0054128435,0.0003978014
0.0017800353,0.006663561
0.007190013,-0.0075879693
0.0013047025,0.00039994717
-0.02206603,0.0009266138
0.0063984874,-0.0011541247
0.0042913323,0.0012950897
0.002414008,0.004144311
0.0016531755,-0.00060641766
-0.0027349764,0.0017266273
-0.0012006557,-0.0007893443
0.0069117867,-0.0013424754
-0.008215978,0.010928154
0.0034296482,0.00081539154
-0.0019081134,0.006217003
0.007704434,0.005270362
-0.009168003,0.018471241
-0.009335288,0.0059480667
-0.008621352,-0.012938917
0.005742552,-0.009282887
0.0024779253,0.003174901
-0.026581367,-0.0014190674
-0.0058792746,-0.01249361
0.012669957,0.002037406
0.0038849504,0.01638329
-0.004116101,-0.0012173057
0.016569735,0.0050172806
-0.012945486,0.0024411678
-0.028372072,-0.01211524
-0.03152642,-0.0151360035
0.01247376,-0.026020706
-0.012150926,0.007606387
0.0177073,-0.006005764
0.0022476965,0.017620683
0.0005583965,0.001294136
0.016387952,-0.0035578609
0.0045843134,0.010382652
0.024863603,0.0061044693
0.0037787503,0.013863802
0.008509263,0.0023840666
-0.0023117787,0.0058231354
0.005242824,-0.0015053153
-0.01101919,0.001359582
0.009308868,-0.0043459535
-0.00030062752,0.011355042
0.0010474068,0.0015892982
-0.009132559,0.00024199486
0.0014932749,-0.0038564205
0.013736743,0.005928993
-0.0208818,0.005516529
-0.003983217,-0.015065014
0.00032293794,0.0009292364
-0.017186342,-0.0053500533
0.015672464,-0.010068297
0.004493271,0.012000918
0.014597979,-0.002268672
0.008089363,0.0030623674
0.0022300826,0.0057525635
0.0035265053,0.0072271824
0.00441466,0.005515218
-0.005046377,-0.00038194656
0.008745947,-0.002477467
0.0033029672,0.01257956
0.0035042956,0.0009082556
-0.0014562286,0.0014570951
-0.001861214,0.001983881
0.0039384915,-0.006952882
-0.0014788214,0.0062116385
-0.003114518,0.003269434
-0.008077382,0.00040531158
-0.0063087638,-0.0040911436
-0.004668018,0.0009381771
0.011607834,-0.0043826103
-0.013068325,0.008120656
0.008653125,-0.009409368
0.0100663435,0.0030064583
-0.0002869946,0.010257244
0.009800979,-0.0013614893
0.0043613412,0.009651303
-0.0031260217,0.0046976805
0.010568301,-0.0075419545
0.0017258675,0.007891297
0.0044590784,0.0037455559
-0.0015316795,0.00085246563
4.5039196e-05,-0.007956147
-0.012748382,-0.00015634298
-0.004732571,-0.009550214
-0.0006402701,-0.003306806
0.0014823907,-0.0061348677
0.00085771387,0.006486416
0.001292604,-0.00364542
-0.016078211,-0.0021668077
0.017153487,-0.0089716315
-0.00085860805,0.0069134235
0.009626662,-0.00612545
0.02575254,0.010223269
0.0053974027,0.03571725
-0.00013197763,-1.347065e-05
0.0017598091,0.0059375763
0.003926293,0.0069140196
0.0042814338,-0.008627713
0.0031824945,0.0010751486
-0.006743753,-0.004716575
-0.0032375867,-0.0069912076
0.005406672,-0.0012748837
-0.0023674518,-0.0027808547
0.0023781832,0.0032246113
0.005031185,0.010640383
0.0084706815,0.009714127
0.003933984,0.009934425
8.4836676e-05,0.002765894
0.0067297155,-0.0030817986
0.0021011964,0.0042169094
-0.00072858203,-0.0028645396
0.00722838,-0.0017075539
0.0008285298,0.0069009066
0.00411511,-0.005516708
-0.0075319107,-0.0027518868
-0.0010774123,-0.005389273
0.009973819,-0.0034705997
-0.0020589188,-0.0022435188
-0.006482903,-0.005310178
0.0062170504,-0.0019598007
-0.0003281293,-0.002523005
-0.026392344,-0.0061206818
0.0058783484,-0.025846481
0.007610966,0.0003631115
0.0017947707,0.011761904
0.0095824525,0.0015566349
-0.0005672766,0.009091377
-0.010104613,0.0006644726
-0.010346361,-0.007699549
-0.002060777,-0.009733856
-0.0032760627,-0.000693202
0.009610837,-0.00357157
0.0019634366,0.008017063
-0.0100828605,-0.000598371
-0.00080097775,-0.004172623
-0.01332678,0.0025122166
0.0012133955,-0.016342103
-0.0008861828,0.008552313
0.0145040825,0.005228758
-0.001155865,0.016540408
0.010975155,-0.0015830398
0.014560697,0.007756114
0.008845413,0.012370825
0.008405935,0.002973795
-0.00485264,0.009247541
-0.006667337,-0.0031598806
0.0072935554,0.0065128803
-0.0029034843,0.0030589104
0.0013267929,-0.0030508637
-0.0055989507,0.0037708282
-0.0025259096,-0.0075190067
0.0029833172,-0.002755642
0.0013475716,0.003019452
0.00024869718,0.0071200132
-0.014701499,-0.0028001666
0.0075640995,-0.009927452
0.0024677338,0.0037697554
-0.003199,0.0027712584
0.008110741,-0.0050475597
-0.0025618235,0.007727742
0.005317647,-0.0036981702
0.004918113,0.00023031235
-0.007176344,0.0015990734
-0.014300999,-0.010104537
-0.001289061,-0.016946256
-0.0001571091,0.00076425076
0.0036656123,0.0036802292
-0.012811427,-0.004310727
0.016077992,-0.004457891
-0.01840349,0.013908863
-0.016550718,-0.014818847
0.012925071,-0.0155181885
-0.020540534,0.01142025
0.001671028,-0.009940624
-0.022031443,0.005228877
-0.0096276915,-0.020793736
0.0070285723,-0.011410415
-0.011654894,-0.0019923449
0.017402723,-0.012995124
0.0026051744,0.016529322
-0.00893822,0.008518934
0.010751308,-0.006221533
-0.0012676042,0.009218574
-0.0019245455,-0.0002694726
0.016832117,0.0007635355
0.0021740496,0.014242291
-0.010929192,9.8109245e-05
0.00059020624,-0.0031161904
-0.024416134,-0.0036530495
0.002776402,-0.016922116
0.0024700954,0.010048628
0.0057194373,-0.0002809763
-0.059728578,0.0056051016
-0.05223197,-0.039772093
0.0012590243,-0.055025756
-0.016601847,-0.009115458
0.104140066,-0.008428991
-0.039243486,0.078704
0.018019795,-0.024989605
0.002134711,0.015635133
-0.0051268092,0.007760644
-0.025715087,-0.0038452744
0.004752234,-0.017329395
-0.020180156,-0.013288856
0.026366763,-0.024827898
0.017111534,0.026632428
0.021490036,0.010707378
0.0057833917,0.012291551
-0.0006706215,0.0005013943
0.012473775,0.0028442144
-0.001570985,0.007458329
0.01255259,0.0034973621
0.014577361,0.002055645
-0.004608808,0.013851047
-0.007616476,-0.0023864508
0.024279553,-0.009457529
0.009534267,0.0069795847
-0.000398212,0.0061895847
0.03920223,-0.0028783083
0.005802718,0.028139114
0.002963967,-0.006358683
0.0050929897,-0.0021207929
0.0061036483,0.0064610243
0.0009967526,0.00784421
-0.0027632902,0.0032196045
-0.016902644,-0.0026834607
0.0047656246,-0.019138932
-0.0084519815,-3.2305717e-05
0.021340676,-0.0061162114
-0.006877254,0.017801046
0.0076876706,-0.0057848096
0.0002367019,0.0027799606
0.0041665533,0.0012872219
0.004810786,0.0008376837
0.0034267255,0.0050622225
-0.0039514555,-0.0021613836
0.012060161,-0.002545476
0.0052777906,0.010471106
0.0085750185,-2.592802e-05
-0.004521579,0.0024579763
-0.00056198833,-2.5689602e-05
-0.018191421,0.0023760796
0.0108650895,-0.01791656
-0.008310015,0.0075193644
-0.006307783,-0.0070396066
-0.0039520278,-0.0010455847
0.007846075,0.0008337498
0.01298039,0.008883953
-0.00039039625,0.0119121075
0.012713391,-0.002473712
0.020657023,0.009408712
0.0018747814,0.00996685
0.0057513015,0.006287217
0.0038183639,0.009075284
0.01025907,-0.00023639202
-0.004787842,0.007735491
-0.008602421,-0.009417474
0.0072934106,-0.0037291646
0.0020845025,0.004917145
-0.004715009,0.0043263435
0.0021330726,-0.0062513947
-0.0010778207,0.0019863844
0.0009692833,-0.009814739
0.00832494,0.005258441
-0.0025530143,0.005190611
0.0027884129,-0.0031988025
-0.0014585613,-0.0004312396
0.010872428,0.004046917
-0.004341967,0.011411667
0.0017167663,-0.0070290565
0.0016975331,0.004654169
-0.0068017617,-0.0014334321
-0.0013843172,-0.004562497
-0.0010361345,-0.0038470626
-0.023780743,-0.007428944
0.010167636,-0.012290716
-0.0023245788,0.01342237
0.003263114,-0.0014013648
