sac_return,benchmark_return
0.0006368441,-0.0026112199
-0.0015120488,0.002342105
-0.0038408604,0.00088620186
0.019557837,-0.0017704368
0.0017676912,0.016326785
0.014636904,0.00081539154
0.005339101,0.012730122
0.005830414,0.0044841766
-0.0059261653,0.0070643425
0.0031539425,-0.005027294
-0.011182954,0.0005508661
-0.02009989,-0.008597314
-0.0033301297,-0.019080102
0.0024254518,-0.004658282
0.010789479,0.0018122196
-0.032862976,0.009783387
-0.006967332,-0.030289173
-0.00899234,-0.005712211
-0.009940421,-0.00959909
0.0017464814,-0.008821368
-0.0102540795,0.004633069
-0.006399903,-0.010676503
0.015338202,-0.005528331
0.0061792727,0.01399827
0.0144880675,0.0061187744
0.009525853,0.011870861
-0.040712573,0.007142067
0.0022613017,-0.03941679
-0.009081956,0.00096833706
-0.004816299,-0.005565107
0.006474457,-0.004502356
-0.011221228,0.00639987
-0.017359143,-0.010104835
-0.00609618,-0.017014503
-0.016381849,-0.0035482645
-0.01045418,-0.01616764
-0.003984634,-0.011138737
0.018653035,-0.0042999387
-0.017191896,0.01883471
-0.018707477,-0.015433729
0.027930085,-0.017111719
0.029774383,0.026644588
-0.0016046922,0.027989268
-0.011118393,-0.0014002919
-0.024357166,-0.011459708
-0.004202859,-0.021056294
-0.0011718062,-0.0032054186
-0.0013003991,0.0012433529
0.028194347,-0.0009692311
-0.017117703,0.028341174
0.023249472,-0.013445675
0.012746098,0.018592715
-0.0028274946,0.011196613
-0.0019126236,-0.0032758117
0.022851717,-0.0029654503
0.012594136,0.024691105
0.014690947,0.013417721
-0.0010900489,0.010702372
0.0041534263,7.43866e-05
0.023797173,0.006098509
-0.0054273303,0.025864363
-0.003749301,-0.003921032
-0.019085383,-0.0024363995
-0.0060732244,-0.015479028
0.013403789,-0.004557371
0.010730222,0.012561083
0.00933796,0.013078332
-0.022708748,0.010169268
0.047080074,-0.019507587
0.005402342,0.036951303
-0.0045724805,0.0009635687
0.005161442,-0.0062569976
-0.0051378882,0.0016764402
-1.7644532e-05,-0.0011637211
0.0049072593,-0.00022375584
-0.00020168012,0.005943179
0.0128462715,-0.0013456345
0.0051308703,0.0118047
0.0015356046,0.0028141737
-0.013660345,0.004473686
-0.0006423208,-0.014486551
0.025763728,9.071827e-05
-0.0045759724,0.021777987
0.0006062066,-0.005630493
-0.016723683,0.0010137558
-0.012509597,-0.014022052
-0.0005062242,-0.010332584
0.008462462,4.708767e-05
-0.008011305,0.0054633617
0.015753148,-0.00902921
0.0063125016,0.015789509
-0.006401707,0.0030466318
-0.023233278,-0.0041716695
-0.009887608,-0.02249676
-0.0068515106,-0.008486092
0.0031614348,-0.0049489737
0.01702078,0.0028146505
-0.01224486,0.016034842
0.005181241,-0.010456204
-0.002052205,0.005342245
-0.011893413,0.0011333227
0.013789944,-0.011005759
-0.0018291591,0.010496855
0.0018002518,-0.0022140145
0.008862451,-0.00032818317
-0.010736172,0.0040256977
0.024202274,-0.010210216
-0.00050497503,0.021273255
0.006528938,-0.0033589005
0.008097048,0.0055627823
0.0067065996,0.007978559
0.005537656,0.006386161
-0.0073795803,0.0032945871
-0.018654224,-0.011420667
-0.009119328,-0.018103063
0.015256323,-0.00758034
0.010305319,0.010014653
0.0021879517,0.007612467
0.00057108625,0.0031044483
0.0044610105,0.00029289722
0.0049382653,0.0060920715
-0.009188803,0.0008444786
0.010920892,-0.0076810718
0.004315002,0.010942459
0.005402648,0.00020301342
-0.0075064,-0.0011445284
-0.0024607508,-0.003756702
0.008018222,-0.0010313988
-0.0074709477,0.007838964
-0.006713263,-0.00608021
0.0014991916,-0.0073384643
0.011846492,0.0050264597
-0.0017192723,0.011121035
0.0022791591,-0.0045745373
-0.012641071,0.0011376143
0.0023009407,-0.012634754
-0.019657047,0.0038532019
-0.0015066129,-0.020608008
0.006707163,-0.002550602
-0.009569329,0.0032930374
0.0028135339,-0.01016438
-0.0055828616,0.0021990538
-0.0015576552,-0.007065892
0.011013488,0.00015735626
0.012743062,0.010462642
0.0008472451,0.011738062
-0.014613783,0.00121212
-0.0007958591,-0.017198801
-0.017072702,-0.0017671585
-0.009522376,-0.016572118
-0.0022911446,-0.010702848
0.013485355,-0.0028361082
-0.00691158,0.0105679035
0.013533511,-0.008733511
-0.0113047995,0.011670113
0.011694378,-0.011925936
0.010840824,0.012008071
-0.016675266,0.0098006725
0.0024862967,-0.016292393
0.003445695,0.0023459196
0.006492441,0.0041202307
-0.0018090073,0.0060349703
0.012499666,-0.0011664629
0.0045420867,0.009981751
0.013187043,0.0043227673
0.0068400153,0.012633324
-0.0050592083,0.009827495
0.0009933632,-0.005915582
-0.00079043873,0.0024051666
0.0030267332,7.677078e-05
0.00041397312,0.0030231476
-0.0035214094,0.0029258728
0.012727901,-0.0011366606
-0.0009715981,0.011388779
0.003972399,-0.0042087436
0.0004114877,0.0029720068
3.98194e-05,-0.000310421
-0.0060729454,-0.002343297
0.002982863,-0.003256619
0.0011902099,0.00066125393
-0.010727045,0.001965046
-0.0061040786,-0.010171711
0.016656108,-0.0068282485
0.0071760262,0.015743494
-0.001021802,0.008041143
-0.01140728,-0.0013625622
-0.0071015283,-0.010782659
-0.008822477,-0.008024275
0.017652826,-0.008574188
0.00037625738,0.01650095
-0.0023547453,-0.0016537309
0.0007322839,-0.001691997
-0.0060325623,-0.000908196
-0.0017654689,-0.0066152215
0.002302106,-0.0002669096
-0.0087470645,0.0014408827
0.013307034,-0.010089219
0.0076889354,0.012378097
-0.0031553216,0.0034451485
-0.0051651443,-0.0032586455
-0.0069465945,-0.0041897893
-0.00682036,-0.0069417357
0.0055143163,-0.007732153
0.0102540245,-0.0010753274
6.239307e-05,0.010031819
-0.005463431,-0.0015277863
0.007416028,-0.0040708184
0.019670464,0.0046584606
-0.0050846855,0.021208644
0.00081939163,-0.005920768
0.00080084545,0.0003105402
0.0060493974,0.0027325153
0.0010499519,0.005007863
0.0064531267,0.0012760162
0.0053348313,0.005595207
-0.0005257362,0.0042797327
0.011441905,-0.0068044066
-0.0021870933,0.01261735
-0.006769039,-0.00316602
-0.004031681,-0.007150352
0.0015240712,-0.0030055642
-0.006533637,-0.00014162064
-0.0013200004,-0.006459594
0.0069271056,-0.0003771186
-0.0014315315,0.006288886
0.0073698615,-0.002183497
0.009747821,0.007968664
0.0007728767,0.008357525
-0.0029771477,0.0003157854
-0.011118686,-0.0037720203
-0.0044334857,-0.010685146
0.0033970661,-0.0055238605
0.010344241,0.006210804
0.0034006482,0.009339452
0.004698743,0.0025103092
-0.0017860975,0.0013890266
-0.00033916946,0.0033112764
0.0075531905,0.0022115707
0.0059935083,0.010599256
0.0027086711,0.0031266212
0.00036359107,0.0046766996
0.0036079416,7.1287155e-05
0.0026521245,0.0052102804
0.0032102806,0.00075769424
-0.0070772995,0.0023152828
0.0061484235,-0.006683588
0.0028159774,0.005004406
0.00016359478,0.002826929
-0.010872144,0.0020008087
-0.0021554488,-0.009771347
-0.0016666012,-0.001888454
0.010177506,-0.0042670965
-0.0040191743,0.011621237
-0.0064033554,-0.0044721365
0.0029037693,-0.005412221
0.0019019147,0.0015029907
0.003800998,0.002992034
-0.010642823,0.00074350834
-0.005143435,-0.010231197
-0.004571958,-0.0051693916
0.0013059159,-0.008367717
0.0022555245,0.0007493496
-0.0057927105,-0.0010715127
0.007069671,-0.0050738454
-0.010502517,0.005370617
0.005899438,-0.010836244
0.006530207,0.0072574615
0.0099426545,0.0062037706
0.0020692265,0.008469105
-0.0006754494,0.0010778904
0.0024311708,-0.004824519
-0.0067264596,0.0033351183
-0.0063923495,-0.0056186914
1.3844394e-05,-0.0057380795
0.0018361105,0.001670599
0.0043263845,0.0021988153
-0.0015152246,0.002519846
-0.0016872345,-0.00051152706
0.007965312,-0.0020336509
-0.009474858,0.0095899105
0.00020633153,-0.008275449
-0.0032489682,0.00017511845
-0.0034749713,-0.0030779243
-0.014659559,-0.0022264123
-0.0027118772,-0.010756314
0.00091924163,-0.0031282902
-0.011833213,0.0012671947
-0.0024945089,-0.0114094615
0.0033697041,-0.0020408034
-0.0029365357,0.0034595728
-0.0022387283,-0.0047180653
-0.0124470545,-0.002212882
0.004384611,-0.012890518
-0.0003645249,0.0038534403
0.00848334,-0.00030124187
0.0048287665,0.00869596
0.0050987126,0.0058989525
0.0018611273,0.004006982
-0.005482563,0.001943469
-0.0014385041,-0.0051392317
0.010951619,0.0011640787
7.674717e-05,0.009333134
-0.011893844,0.00038576126
-0.0062966123,-0.0097821355
-0.008786678,-0.0074530244
-0.0031740598,-0.00858587
0.009430584,-0.0057617426
-0.0072200163,0.0062232018
-0.006980423,-0.0031818151
-0.010091051,-0.007616818
0.01597519,-0.011185586
0.0050545093,0.015774488
0.0072553926,0.0037629604
0.017631408,0.0067076683
0.007617196,0.016964912
0.0017168779,0.0065675974
0.0022451568,0.0010139942
-0.00074125564,0.0016641617
-0.004817072,-0.0011809468
0.010596892,-0.006458938
