sac_return,benchmark_return
-0.0001711514,0.005943179
0.012808539,-0.0013456345
0.004776331,0.0118047
0.000883278,0.0028141737
-0.014794025,0.004473686
-0.00066498027,-0.014486551
0.026333328,9.071827e-05
-0.001945475,0.021777987
0.0020701396,-0.005630493
-0.01456856,0.0010137558
-0.012790142,-0.014022052
0.00017912267,-0.010332584
0.009867281,4.708767e-05
-0.0069167265,0.0054633617
0.016386583,-0.00902921
0.00475811,0.015789509
-0.006955691,0.0030466318
-0.022924123,-0.0041716695
-0.009975425,-0.02249676
-0.007577074,-0.008486092
0.0022797512,-0.0049489737
0.0210643,0.0028146505
-0.011984982,0.016034842
0.0030064133,-0.010456204
-0.002750056,0.005342245
-0.012102771,0.0011333227
0.014216189,-0.011005759
-0.0021276798,0.010496855
0.0019619558,-0.0022140145
0.011307568,-0.00032818317
-0.0108842,0.0040256977
0.026213305,-0.010210216
-0.0004968413,0.021273255
0.0069720587,-0.0033589005
0.006535846,0.0055627823
0.006871868,0.007978559
0.0052184886,0.006386161
-0.0062319227,0.0032945871
-0.018860629,-0.011420667
-0.010528451,-0.018103063
0.0154747,-0.00758034
0.01097583,0.010014653
0.0021365834,0.007612467
0.0002934413,0.0031044483
0.002788809,0.00029289722
0.0069524935,0.0060920715
-0.010059424,0.0008444786
0.00973131,-0.0076810718
0.005499065,0.010942459
0.005029195,0.00020301342
-0.006185002,-0.0011445284
-0.0026080296,-0.003756702
0.007303828,-0.0010313988
-0.0076487446,0.007838964
-0.007354198,-0.00608021
0.00056945335,-0.0073384643
0.012276634,0.0050264597
-0.00024226424,0.011121035
0.002130388,-0.0045745373
-0.013003375,0.0011376143
0.0036416876,-0.012634754
-0.020173639,0.0038532019
-0.0016649464,-0.020608008
0.008665841,-0.002550602
-0.010759798,0.0032930374
0.003453734,-0.01016438
-0.005672159,0.0021990538
-0.0010318722,-0.007065892
0.009934779,0.00015735626
0.012852053,0.010462642
0.00044824087,0.011738062
-0.014721406,0.00121212
0.00038525037,-0.017198801
-0.016804392,-0.0017671585
-0.009445624,-0.016572118
-0.0020832988,-0.010702848
0.012902339,-0.0028361082
-0.0053615253,0.0105679035
0.013551675,-0.008733511
-0.009952067,0.011670113
0.01290098,-0.011925936
0.009779155,0.012008071
-0.016736982,0.0098006725
0.00403642,-0.016292393
0.0033435991,0.0023459196
0.003864217,0.0041202307
-0.0014999508,0.0060349703
0.013142758,-0.0011664629
0.0039362106,0.009981751
0.0131335445,0.0043227673
0.00620642,0.012633324
-0.004787727,0.009827495
0.00033856757,-0.005915582
-0.00060603325,0.0024051666
0.0035171907,7.677078e-05
0.0015622871,0.0030231476
-0.003599445,0.0029258728
0.012400161,-0.0011366606
-0.0027716537,0.011388779
0.004047672,-0.0042087436
5.690681e-05,0.0029720068
7.575917e-05,-0.000310421
-0.008023098,-0.002343297
0.0024446922,-0.003256619
0.0015607025,0.00066125393
-0.00967912,0.001965046
-0.0062051136,-0.010171711
0.017197618,-0.0068282485
0.008093978,0.015743494
0.0005788247,0.008041143
-0.011581096,-0.0013625622
-0.0064850557,-0.010782659
-0.009530728,-0.008024275
0.018203622,-0.008574188
0.00023613594,0.01650095
-0.003865955,-0.0016537309
-8.708115e-05,-0.001691997
-0.006450124,-0.000908196
-0.001841521,-0.0066152215
0.0018954205,-0.0002669096
-0.009960376,0.0014408827
0.012092734,-0.010089219
0.008182769,0.012378097
-0.0038050923,0.0034451485
-0.0056192097,-0.0032586455
-0.0088025015,-0.0041897893
-0.008375805,-0.0069417357
0.010814739,-0.007732153
0.009009785,-0.0010753274
-0.00010633757,0.010031819
-0.006290208,-0.0015277863
0.008153816,-0.0040708184
0.019721173,0.0046584606
-0.0063937437,0.021208644
0.0003569247,-0.005920768
0.001754143,0.0003105402
0.0055955406,0.0027325153
0.0004765864,0.005007863
0.0073541137,0.0012760162
0.006432535,0.005595207
0.0030741051,0.0042797327
0.011711052,-0.0068044066
-0.00039766508,0.01261735
-0.00829853,-0.00316602
-0.0033948887,-0.007150352
0.00083142775,-0.0030055642
-0.006713027,-0.00014162064
-0.0016314196,-0.006459594
0.007851421,-0.0003771186
-0.0015778842,0.006288886
0.0074088527,-0.002183497
0.00904496,0.007968664
0.0004006602,0.008357525
-0.003437843,0.0003157854
-0.010189822,-0.0037720203
-0.0052724523,-0.010685146
0.0032847535,-0.0055238605
0.009174121,0.006210804
0.0031537763,0.009339452
0.005594995,0.0025103092
-0.0028493567,0.0013890266
-0.0014790207,0.0033112764
0.008488889,0.0022115707
0.005629268,0.010599256
0.0018298281,0.0031266212
-0.0002475196,0.0046766996
0.003187687,7.1287155e-05
0.0037755244,0.0052102804
0.0039921976,0.00075769424
-0.0079243025,0.0023152828
0.006634802,-0.006683588
0.001446441,0.005004406
0.0007670019,0.002826929
-0.011189615,0.0020008087
-0.0020942274,-0.009771347
-0.0037259506,-0.001888454
0.01044561,-0.0042670965
-0.0032821156,0.011621237
-0.005932696,-0.0044721365
0.0022220076,-0.005412221
0.00039283768,0.0015029907
0.0046484284,0.002992034
-0.009106428,0.00074350834
-0.0050685033,-0.010231197
-0.004605342,-0.0051693916
0.0005928288,-0.008367717
0.002575534,0.0007493496
-0.0052129817,-0.0010715127
0.0062267836,-0.0050738454
-0.009705647,0.005370617
0.0053579346,-0.010836244
0.007408527,0.0072574615
0.012220113,0.0062037706
0.001873126,0.008469105
-0.0012924839,0.0010778904
0.0019375451,-0.004824519
-0.007717207,0.0033351183
-0.008175749,-0.0056186914
-0.0018379851,-0.0057380795
0.00082746573,0.001670599
0.004421487,0.0021988153
-0.0019933542,0.002519846
-0.00262603,-0.00051152706
0.00781275,-0.0020336509
-0.009782772,0.0095899105
0.0007132966,-0.008275449
-0.0031068597,0.00017511845
-0.0037596708,-0.0030779243
-0.015277389,-0.0022264123
-0.002545838,-0.010756314
-0.00023994439,-0.0031282902
-0.010897148,0.0012671947
-0.0038211134,-0.0114094615
0.003536512,-0.0020408034
-0.00019970017,0.0034595728
-0.0035812408,-0.0047180653
-0.01118663,-0.002212882
0.0044578863,-0.012890518
-0.00016975867,0.0038534403
0.008552979,-0.00030124187
0.004725755,0.00869596
0.005695034,0.0058989525
0.0034705386,0.004006982
-0.00591327,0.001943469
-0.002727946,-0.0051392317
0.0113596665,0.0011640787
-0.00082008494,0.009333134
-0.011730818,0.00038576126
-0.006476054,-0.0097821355
-0.0076602087,-0.0074530244
-0.0020705608,-0.00858587
0.014030828,-0.0057617426
-0.007570575,0.0062232018
-0.00885334,-0.0031818151
-0.010094586,-0.007616818
0.01710665,-0.011185586
0.004462444,0.015774488
0.0077321017,0.0037629604
0.018701857,0.0067076683
0.0094191665,0.016964912
0.0015839078,0.0065675974
0.0023548447,0.0010139942
-0.00021191142,0.0016641617
-0.0052674767,-0.0011809468
0.010397216,-0.006458938
0.0013337877,0.011541367
0.013927783,0.0015975237
0.0043207617,0.014264941
-0.00035285667,0.0046948195
-0.00050395884,-0.0013072491
0.007488771,5.185604e-05
-0.0010171866,0.005830407
0.0038396919,-0.0017851591
0.0017484453,0.0052651167
-0.0005478471,0.0033203363
0.0012111932,-0.0016015768
0.0030481685,0.0023635626
0.010006871,0.00037956238
0.009672994,0.014689922
-0.0017396385,0.008194804
-0.00017151689,-0.0011327863
-0.0020949636,-0.0022064447
0.003763214,-0.0019413233
0.0021050677,0.0017459393
0.003834506,0.0036129951
0.0050439574,0.0043329
0.012828493,0.0047523975
0.004190253,0.014005661
0.000598805,0.004262924
0.0030888142,0.0015251637
0.004783663,2.3007393e-05
-0.0138152605,0.006752372
0.008909856,-0.012671649
-0.004311976,0.00869298
0.004232467,-0.0004914403
0.0020768715,0.0042625666
0.0028840129,0.0029615164
-0.00011109714,0.0014228821
-0.0005011828,-0.0005452633
-0.0074682734,0.0006766319
3.8591643e-06,-0.0075526237
0.0027659752,0.00027108192
0.009197068,0.00068831444
-0.0032417772,0.00578928
0.004618269,-0.004188955
-0.0005280002,0.00454545
0.0004923816,0.00040555
-0.004322263,-0.0031300783
-0.003909971,-0.00616765
0.0083876,-0.0025280118
0.013197853,0.0054186583
0.0037827303,0.01054728
0.00043338296,0.003644824
-0.004503886,-0.0025356412
0.0094606625,-0.002613306
0.0016122955,0.0064206123
0.006410076,0.0015847683
0.0028455816,0.0058783293
-0.010735359,0.0034919977
0.010951252,-0.008240938
0.0035525544,0.009686351
-0.0056932387,0.0034937859
0.0036165568,-0.007096231
0.0022508588,0.0036799908
0.0012184198,0.004049659
0.00092538627,0.0012661219
0.004352159,-0.001410842
-0.010539487,0.003250122
0.004877562,-0.013522267
0.0064647864,0.0039589405
-0.005498548,0.0090789795
-0.0033932019,-0.003743112
0.0016842528,-0.0016616583
0.017659057,0.0012559891
0.0021892332,0.011832237
-0.0038897318,0.0015977621
-0.00037031245,-0.0015920997
0.00020494762,-0.0024781823
0.00077220827,-0.00060015917
0.0029736233,0.0012162924
-0.00021380102,0.0023332834
-0.005944472,-0.002495706
0.002682149,-0.010378003
0.0043148804,0.0019659996
-0.0023143135,0.003370285
0.0021316418,-0.0017699599
0.008646937,0.0012129545
0.0005052752,0.006082773
-0.006987013,0.0009698868
-0.0037877967,-0.0035258532
0.00254915,-0.0049064755
0.0069723236,0.001954317
0.010226214,0.008257985
0.0039695776,0.01026237
-0.0074877795,0.006814122
-0.0012000967,-0.007678807
-0.003319046,-0.0041102767
0.011757199,-0.00079649687
0.0016042389,0.01216197
-0.0033506174,0.0011894703
-0.0076605366,-0.0060420632
-0.0028580187,-0.010023892
-0.0147332605,-0.0011002421
0.0064350925,-0.0135496855
-0.0012728705,0.007955551
0.0005294914,-0.0002888441
-0.008880898,-0.00023472309
0.0053604012,-0.010856986
-0.010200273,-6.330013e-05
-0.0057378393,-0.012372613
-0.0013597966,-0.0065326095
-0.0028197453,0.0016922951
0.0020950949,-0.0012079477
-0.00039864806,0.00058460236
0.0056848037,0.0055861473
0.007796658,0.006675601
-0.0021891496,0.0068962574
-0.0054057287,-0.0011107922
0.005276751,-0.009753287
0.0051050307,0.0040397644
-0.011666398,0.0038292408
0.00014318463,-0.0148534775
0.0072857686,0.002310276
0.01351586,0.008505106
0.00540564,0.011772752
-0.0008552094,0.004565954
0.004367327,0.00082337856
0.005253717,0.0044267178
0.0036454524,0.008484483
0.0008896465,0.0031756163
0.0022484425,-0.0020582676
0.007884118,0.0032105446
0.001935513,0.008844972
8.2352926e-05,-0.000967741
-0.0022890985,0.003366232
-2.349032e-05,-0.0049200654
-0.0029943557,0.0016634464
-0.0104395235,-0.0050647855
0.0029596789,-0.015269995
-0.0029398045,0.00011074543
-0.0077877017,-0.005547285
0.0009010391,-0.010586619
0.0132276425,-0.0085859895
0.002324396,0.015083075
0.0062593245,-0.002980113
0.0024814156,0.0036363602
0.001092074,0.0024808645
-0.0011181298,0.002031684
-0.00084141735,-0.0022420287
-0.0012333379,0.0017796755
-0.0016842422,-0.0031032562
0.00087242125,-0.0009087324
-0.0012283071,-0.0016818643
0.005590772,-0.0014992356
0.0034850691,0.004896283
0.005015712,0.0014636517
0.00040515797,0.007722497
0.0032733518,0.0003978014
-0.0034514517,0.006663561
-0.0004650104,-0.0075879693
-0.00065890315,0.00039994717
-0.014198178,0.0009266138
0.0026015514,-0.0011541247
0.00094387605,0.0012950897
0.0024163062,0.004144311
0.0015235541,-0.00060641766
-0.0017447216,0.0017266273
-0.00095181307,-0.0007893443
0.011543928,-0.0013424754
0.00022434667,0.010928154
0.0065020756,0.00081539154
-0.00035208653,0.006217003
0.013464076,0.005270362
0.0023532363,0.018471241
-0.007816634,0.0059480667
-0.009844672,-0.012938917
0.0035320227,-0.009282887
-0.0018291665,0.003174901
-0.0135002835,-0.0014190674
0.0014851608,-0.01249361
0.02026298,0.002037406
0.0009068335,0.01638329
-0.000790941,-0.0012173057
0.0097731035,0.0050172806
-0.010073451,0.0024411678
-0.008075156,-0.01211524
-0.02812973,-0.0151360035
0.008353254,-0.026020706
-0.00784064,0.007606387
0.018764943,-0.006005764
0.0012264415,0.017620683
-0.0021192431,0.001294136
0.013733242,-0.0035578609
0.0051730582,0.010382652
0.017450375,0.0061044693
0.005434701,0.013863802
0.008263618,0.0023840666
-0.0016579035,0.0058231354
0.0035523896,-0.0015053153
-0.0054809167,0.001359582
0.011054326,-0.0043459535
0.0019236169,0.011355042
0.0022204546,0.0015892982
-0.0055384324,0.00024199486
0.0024254154,-0.0038564205
0.007270034,0.005928993
-0.016310321,0.005516529
-0.0018405052,-0.015065014
-0.004297324,0.0009292364
-0.010348947,-0.0053500533
0.012981667,-0.010068297
0.0011825789,0.012000918
0.006667002,-0.002268672
0.0061998013,0.0030623674
0.006219914,0.0057525635
0.0058648074,0.0072271824
-0.0019579611,0.005515218
-0.0034124844,-0.00038194656
0.009891053,-0.002477467
0.005009831,0.01257956
0.0014788723,0.0009082556
0.002943303,0.0014570951
-0.004577851,0.001983881
0.0074843247,-0.006952882
0.0013673226,0.0062116385
-0.00060385966,0.003269434
-0.004429995,0.00040531158
-0.004176551,-0.0040911436
-0.0039253044,0.0009381771
0.006758904,-0.0043826103
-0.008416279,0.008120656
0.0056024655,-0.009409368
0.009544326,0.0030064583
-0.0020314734,0.010257244
0.00812281,-0.0013614893
0.0054927,0.009651303
-0.001182854,0.0046976805
0.009475052,-0.0075419545
0.0038449904,0.007891297
0.001432154,0.0037455559
-0.0049949423,0.00085246563
-0.004851156,-0.007956147
-0.009427786,-0.00015634298
-0.006784598,-0.009550214
-0.0067329644,-0.003306806
0.0052381395,-0.0061348677
-0.003539312,0.006486416
-0.0038213383,-0.00364542
-0.006723259,-0.0021668077
0.004834034,-0.0089716315
-0.003204715,0.0069134235
0.00876795,-0.00612545
0.021232117,0.010223269
0.001580049,0.03571725
0.0041851033,-1.347065e-05
0.002557328,0.0059375763
-0.006154903,0.0069140196
0.0007621811,-0.008627713
-0.0025963439,0.0010751486
-0.004555081,-0.004716575
-9.5160096e-05,-0.0069912076
-0.0001807145,-0.0012748837
0.002273349,-0.0027808547
0.008751224,0.0032246113
0.009829033,0.010640383
0.008506188,0.009714127
0.001155096,0.009934425
-0.00053738034,0.002765894
0.0048784106,-0.0030817986
-0.0020869386,0.0042169094
-0.0022774749,-0.0028645396
0.0026706776,-0.0017075539
-0.00086243945,0.0069009066
-0.0025438697,-0.005516708
-0.0059405547,-0.0027518868
-0.0023420767,-0.005389273
0.00019429724,-0.0034705997
-0.0020960225,-0.0022435188
-0.0024349089,-0.005310178
-0.0026871783,-0.0019598007
-0.0023048723,-0.002523005
-0.02162672,-0.0061206818
0.0032750464,-0.025846481
0.009249647,0.0003631115
0.0022502828,0.011761904
0.0074960412,0.0015566349
0.0015730237,0.009091377
-0.0072456975,0.0006644726
-0.010513101,-0.007699549
0.0007148681,-0.009733856
-0.003548774,-0.000693202
0.006400826,-0.00357157
-0.0025850732,0.008017063
-0.00416736,-0.000598371
2.8190778e-05,-0.004172623
-0.015535356,0.0025122166
0.0065516345,-0.016342103
0.0019671319,0.008552313
0.01136437,0.005228758
6.459408e-05,0.016540408
0.0068572816,-0.0015830398
0.011683401,0.007756114
0.004838059,0.012370825
0.008196773,0.002973795
-0.0039147586,0.009247541
0.0037388501,-0.0031598806
0.003084763,0.0065128803
-0.0007706464,0.0030589104
0.007305948,-0.0030508637
-0.008581202,0.0037708282
-0.002185,-0.0075190067
0.0016856298,-0.002755642
0.008573301,0.003019452
-0.004159491,0.0071200132
-0.009745031,-0.0028001666
0.0069167605,-0.009927452
0.0044206893,0.0037697554
-0.0019461539,0.0027712584
0.00949688,-0.0050475597
-0.0022594405,0.007727742
0.0056831012,-0.0036981702
0.004094154,0.00023031235
-0.0032249158,0.0015990734
-0.009494748,-0.010104537
0.004840122,-0.016946256
0.0051430254,0.00076425076
-0.005448018,0.0036802292
-0.0047263005,-0.004310727
0.012394898,-0.004457891
-0.011284187,0.013908863
-0.015397257,-0.014818847
0.0090957,-0.0155181885
-0.0073849414,0.01142025
0.010153792,-0.009940624
-0.017339855,0.005228877
-0.016513243,-0.020793736
-0.0017171965,-0.011410415
-0.0079826275,-0.0019923449
0.013625462,-0.012995124
0.00780816,0.016529322
-0.006453364,0.008518934
0.008222271,-0.006221533
-0.0024131956,0.009218574
-0.0028615904,-0.0002694726
0.010094052,0.0007635355
-0.0021680614,0.014242291
-0.0027702295,9.8109245e-05
-0.001287523,-0.0031161904
-0.015730685,-0.0036530495
0.009559088,-0.016922116
-0.0010022639,0.010048628
0.0025802662,-0.0002809763
-0.04146521,0.0056051016
-0.05558905,-0.039772093
-0.0085244505,-0.055025756
-0.015328649,-0.009115458
0.082164794,-0.008428991
-0.028829727,0.078704
0.017091023,-0.024989605
0.010816989,0.015635133
-0.0031775062,0.007760644
-0.021273948,-0.0038452744
0.0038052162,-0.017329395
-0.02072796,-0.013288856
0.025493959,-0.024827898
0.008619889,0.026632428
0.011522184,0.010707378
0.0011706641,0.012291551
0.0028662062,0.0005013943
0.009168963,0.0028442144
0.0041035665,0.007458329
-0.0013533069,0.0034973621
0.0130243255,0.002055645
-0.004003802,0.013851047
-0.0071479753,-0.0023864508
0.0105118165,-0.009457529
0.0035060998,0.0069795847
-0.0027317673,0.0061895847
0.02895869,-0.0028783083
-0.001758306,0.028139114
-0.0035478924,-0.006358683
0.01277606,-0.0021207929
0.008815553,0.0064610243
0.0031723503,0.00784421
-0.0018826053,0.0032196045
-0.018012872,-0.0026834607
0.00092805584,-0.019138932
-0.0063547753,-3.2305717e-05
0.017657911,-0.0061162114
-0.006083627,0.017801046
0.004948088,-0.0057848096
0.0014608076,0.0027799606
0.0027444845,0.0012872219
0.0053016893,0.0008376837
-0.0019269028,0.0050622225
-0.003839038,-0.0021613836
0.0097695775,-0.002545476
-0.0015111138,0.010471106
0.0050001955,-2.592802e-05
-0.0024972826,0.0024579763
0.0010648833,-2.5689602e-05
-0.016680367,0.0023760796
0.0067758323,-0.01791656
-0.010619286,0.0075193644
-0.0024222273,-0.0070396066
0.0010897311,-0.0010455847
0.008614239,0.0008337498
0.01036501,0.008883953
-0.0031145567,0.0119121075
0.007757849,-0.002473712
0.017186804,0.009408712
0.0064319056,0.00996685
0.010586236,0.006287217
0.0033802579,0.009075284
0.006125143,-0.00023639202
-0.008107175,0.007735491
-0.0027776104,-0.009417474
0.004393745,-0.0037291646
0.0047406247,0.004917145
-0.007952449,0.0043263435
0.00092561427,-0.0062513947
-0.0068160617,0.0019863844
0.006939148,-0.009814739
0.0054162284,0.005258441
-0.0051241964,0.005190611
0.002585564,-0.0031988025
0.005860744,-0.0004312396
0.00924119,0.004046917
-0.0071770693,0.011411667
0.0037057956,-0.0070290565
-0.0006375281,0.004654169
-0.003944157,-0.0014334321
-0.0049865046,-0.004562497
-0.0089728525,-0.0038470626
-0.008999381,-0.007428944
0.012443128,-0.012290716
-0.0024621466,0.01342237
0.0034556207,-0.0014013648
