sf_a2c_return,benchmark_return
-0.0012170325,0.002342105
-0.0046803807,0.00088620186
0.018786766,-0.0017704368
-0.0033208702,0.016326785
0.012858365,0.00081539154
0.0016130524,0.012730122
0.010701073,0.0044841766
-0.006740069,0.0070643425
-0.0005763994,-0.005027294
-0.0084954435,0.0005508661
-0.021998297,-0.008597314
-0.0056772325,-0.019080102
0.0010684489,-0.004658282
0.011404226,0.0018122196
-0.034445055,0.009783387
-0.008967377,-0.030289173
-0.00864356,-0.005712211
-0.010316167,-0.00959909
0.008565373,-0.008821368
-0.00943181,0.004633069
-0.008014413,-0.010676503
0.017007291,-0.005528331
0.006855283,0.01399827
0.013693236,0.0061187744
0.008221601,0.011870861
-0.044784736,0.007142067
0.003804656,-0.03941679
-0.0078690145,0.00096833706
-0.00072117307,-0.005565107
0.0062094848,-0.004502356
-0.014782995,0.00639987
-0.018215695,-0.010104835
-0.003871744,-0.017014503
-0.012587784,-0.0035482645
-0.008690471,-0.01616764
-0.0021970503,-0.011138737
0.024460096,-0.0042999387
-0.0151389325,0.01883471
-0.0127263935,-0.015433729
0.023649724,-0.017111719
0.029219097,0.026644588
-0.002947768,0.027989268
-0.0113280425,-0.0014002919
-0.023412982,-0.011459708
-0.0019415062,-0.021056294
-0.0007073576,-0.0032054186
-0.0015933841,0.0012433529
0.02068418,-0.0009692311
-0.021392992,0.028341174
0.026069488,-0.013445675
0.013632114,0.018592715
-0.0105833,0.011196613
-0.0035136223,-0.0032758117
0.021905016,-0.0029654503
0.014543683,0.024691105
0.011276225,0.013417721
-0.0022250246,0.010702372
-0.00030194118,7.43866e-05
0.009160949,0.006098509
-0.00540212,0.025864363
-0.011136854,-0.003921032
-0.020261338,-0.0024363995
-0.012819266,-0.015479028
0.013674286,-0.004557371
0.009124769,0.012561083
0.0071925884,0.013078332
-0.018863782,0.010169268
0.055164088,-0.019507587
0.006026556,0.036951303
-0.006052811,0.0009635687
0.0015258017,-0.0062569976
-0.0026898347,0.0016764402
-0.0045982674,-0.0011637211
0.0038562177,-0.00022375584
0.001050602,0.005943179
