sf_a2c_return,benchmark_return
-0.00031335652,-0.0026112199
-0.00088546996,0.002342105
-0.0021272004,0.00088620186
0.020284608,-0.0017704368
0.004120836,0.016326785
0.019430656,0.00081539154
0.0059506316,0.012730122
0.011229261,0.0044841766
-0.009470937,0.0070643425
0.0020859898,-0.005027294
-0.01568401,0.0005508661
-0.020114847,-0.008597314
-0.0013336946,-0.019080102
0.004512394,-0.004658282
0.017358668,0.0018122196
-0.034064494,0.009783387
-0.0020582841,-0.030289173
-0.010905877,-0.005712211
-0.0075913067,-0.00959909
-0.006054618,-0.008821368
-0.0110676745,0.004633069
-0.0041587874,-0.010676503
0.018562889,-0.005528331
0.009050023,0.01399827
0.009284879,0.0061187744
0.009768028,0.011870861
-0.042843815,0.007142067
0.00053191144,-0.03941679
-0.0040673064,0.00096833706
-0.008423252,-0.005565107
0.00698739,-0.004502356
-0.008343891,0.00639987
-0.014420315,-0.010104835
-0.013201232,-0.017014503
-0.021494817,-0.0035482645
-0.010932103,-0.01616764
-0.0044549094,-0.011138737
0.023254618,-0.0042999387
-0.020883542,0.01883471
-0.017643977,-0.015433729
0.030796878,-0.017111719
0.032877017,0.026644588
-0.0043297596,0.027989268
-0.008263009,-0.0014002919
-0.02708234,-0.011459708
-0.002145413,-0.021056294
0.0005571408,-0.0032054186
-0.0034504517,0.0012433529
0.02601376,-0.0009692311
-0.013135146,0.028341174
0.0231263,-0.013445675
0.012210948,0.018592715
-0.0014627076,0.011196613
-0.0023321563,-0.0032758117
0.02860125,-0.0029654503
0.0108115245,0.024691105
0.015915943,0.013417721
-0.013129855,0.010702372
0.016246637,7.43866e-05
0.024466125,0.006098509
-0.0049991217,0.025864363
-0.00084250636,-0.003921032
-0.011146499,-0.0024363995
0.009901407,-0.015479028
0.014427381,-0.004557371
0.01397387,0.012561083
0.010232304,0.013078332
-0.025752679,0.010169268
0.040730514,-0.019507587
0.0024336362,0.036951303
-0.012721993,0.0009635687
0.01205885,-0.0062569976
-0.002701394,0.0016764402
-0.0034527034,-0.0011637211
0.007880157,-0.00022375584
0.0016289883,0.005943179
0.009933213,-0.0013456345
0.010318044,0.0118047
0.0044164145,0.0028141737
-0.016387029,0.004473686
0.00052491354,-0.014486551
0.023139486,9.071827e-05
-0.0028845402,0.021777987
0.0064331447,-0.005630493
-0.01066294,0.0010137558
-0.014892547,-0.014022052
-0.0017344113,-0.010332584
0.012177674,4.708767e-05
-0.009731292,0.0054633617
0.020150835,-0.00902921
0.004231644,0.015789509
-0.005450145,0.0030466318
-0.02120466,-0.0041716695
-0.009048136,-0.02249676
-0.0051923967,-0.008486092
0.005695062,-0.0049489737
0.016590698,0.0028146505
-0.018000798,0.016034842
0.0052601374,-0.010456204
-0.0054088323,0.005342245
-0.010286127,0.0011333227
0.011076381,-0.011005759
-0.0013598151,0.010496855
0.00417049,-0.0022140145
0.0076410314,-0.00032818317
-0.012712707,0.0040256977
0.024738612,-0.010210216
-0.002905572,0.021273255
0.00234671,-0.0033589005
0.010458434,0.0055627823
0.00980378,0.007978559
0.004765384,0.006386161
-0.00062055956,0.0032945871
-0.018591767,-0.011420667
-0.011810499,-0.018103063
0.018418932,-0.00758034
0.014462801,0.010014653
0.005776143,0.007612467
0.001643822,0.0031044483
0.0010385659,0.00029289722
0.00090282294,0.0060920715
-0.011202076,0.0008444786
0.009132637,-0.0076810718
0.008316301,0.010942459
-0.005682703,0.00020301342
-0.0079985475,-0.0011445284
0.0024303913,-0.003756702
0.012713543,-0.0010313988
-0.0036283415,0.007838964
-0.0044905553,-0.00608021
0.0027003442,-0.0073384643
0.011157391,0.0050264597
0.002892562,0.011121035
0.0018119541,-0.0045745373
-0.017212529,0.0011376143
0.004269116,-0.012634754
-0.0172448,0.0038532019
-0.006063927,-0.020608008
0.010556721,-0.002550602
-0.013027784,0.0032930374
0.0037419356,-0.01016438
-0.0028159271,0.0021990538
-0.0010404551,-0.007065892
0.011953633,0.00015735626
0.012723574,0.010462642
-0.0030751058,0.011738062
-0.016343363,0.00121212
-0.0007318563,-0.017198801
-0.02023753,-0.0017671585
-0.0090207895,-0.016572118
-0.00045907748,-0.010702848
0.013742743,-0.0028361082
-0.010104962,0.0105679035
0.015742753,-0.008733511
-0.0075971955,0.011670113
0.011800055,-0.011925936
0.0075563793,0.012008071
-0.017370325,0.0098006725
0.0039833114,-0.016292393
0.0008691757,0.0023459196
0.010816766,0.0041202307
-6.904452e-05,0.0060349703
0.008703932,-0.0011664629
0.008561554,0.009981751
0.013178651,0.0043227673
0.011710683,0.012633324
-0.011423495,0.009827495
0.001512812,-0.005915582
0.0032328048,0.0024051666
0.004992779,7.677078e-05
0.0027624464,0.0030231476
-0.0036789256,0.0029258728
0.0085750045,-0.0011366606
-0.007648015,0.011388779
0.006105281,-0.0042087436
0.0047468054,0.0029720068
-0.0037690639,-0.000310421
-0.0038636029,-0.002343297
-0.00058472983,-0.003256619
0.0049424088,0.00066125393
-0.012031452,0.001965046
-0.0026224628,-0.010171711
0.01287654,-0.0068282485
0.008450767,0.015743494
0.0012874751,0.008041143
-0.007116734,-0.0013625622
-0.0068593733,-0.010782659
-0.010277687,-0.008024275
0.015639842,-0.008574188
0.002117108,0.01650095
-0.0010655363,-0.0016537309
-0.00021725571,-0.001691997
-0.008252309,-0.000908196
-0.0027489685,-0.0066152215
0.0022534297,-0.0002669096
-0.010521179,0.0014408827
0.0155306095,-0.010089219
0.009526257,0.012378097
-0.0050082733,0.0034451485
-0.0033851156,-0.0032586455
-0.009325247,-0.0041897893
-0.006018618,-0.0069417357
0.015699588,-0.007732153
0.008680198,-0.0010753274
-0.00038520247,0.010031819
-0.0042642034,-0.0015277863
0.013882618,-0.0040708184
0.022188233,0.0046584606
-0.005694803,0.021208644
-0.0033137733,-0.005920768
0.0030139664,0.0003105402
0.012275917,0.0027325153
0.0015355226,0.005007863
0.0093914345,0.0012760162
0.008441951,0.005595207
-0.0070027635,0.0042797327
0.0115743065,-0.0068044066
-0.0070237485,0.01261735
-0.0064745974,-0.00316602
-0.0007711497,-0.007150352
-0.004879176,-0.0030055642
-0.0058010076,-0.00014162064
-0.0007496807,-0.006459594
0.009454838,-0.0003771186
-0.0011964339,0.006288886
0.0057278955,-0.002183497
0.011758355,0.007968664
0.00048568725,0.008357525
-0.0036824537,0.0003157854
-0.007144437,-0.0037720203
-0.0055726795,-0.010685146
0.0040392997,-0.0055238605
0.009420481,0.006210804
0.0015568801,0.009339452
0.0038980986,0.0025103092
0.0048830863,0.0013890266
0.0015836234,0.0033112764
0.010213071,0.0022115707
-0.0007640633,0.010599256
0.004681455,0.0031266212
-0.001939495,0.0046766996
0.006363589,7.1287155e-05
0.003456101,0.0052102804
0.009784482,0.00075769424
-0.0031399175,0.0023152828
0.008105659,-0.006683588
0.0038327614,0.005004406
0.005875064,0.002826929
-0.013108036,0.0020008087
-0.0027681368,-0.009771347
-0.0036595822,-0.001888454
0.014247407,-0.0042670965
-0.0031142095,0.011621237
-0.0063529704,-0.0044721365
0.0033996983,-0.005412221
-0.0019187632,0.0015029907
0.0057443907,0.002992034
-0.011307864,0.00074350834
-0.0062696217,-0.010231197
-0.012418485,-0.0051693916
0.0049177897,-0.008367717
0.005435096,0.0007493496
-0.004796684,-0.0010715127
0.005867242,-0.0050738454
-0.014742797,0.005370617
0.005869056,-0.010836244
0.007562034,0.0072574615
0.009586806,0.0062037706
0.0029890214,0.008469105
-0.006629935,0.0010778904
-0.00094595744,-0.004824519
-0.0043493626,0.0033351183
-0.0062176688,-0.0056186914
0.0014347173,-0.0057380795
-0.0014996243,0.001670599
0.0016785911,0.0021988153
-0.00026967842,0.002519846
-0.0023256403,-0.00051152706
0.008414957,-0.0020336509
-0.009052432,0.0095899105
-0.0036033783,-0.008275449
-0.005004976,0.00017511845
-0.0024547388,-0.0030779243
-0.010343245,-0.0022264123
-0.000655573,-0.010756314
0.0037033134,-0.0031282902
-0.01043071,0.0012671947
-0.0011524124,-0.0114094615
0.0041201566,-0.0020408034
-0.005116847,0.0034595728
-0.00084730313,-0.0047180653
-0.010751608,-0.002212882
0.003483603,-0.012890518
-0.0013607693,0.0038534403
0.0066799703,-0.00030124187
0.004033078,0.00869596
0.0078109335,0.0058989525
0.0042543537,0.004006982
-0.007583702,0.001943469
-0.0026646727,-0.0051392317
0.0076928344,0.0011640787
-0.0012237938,0.009333134
-0.011547365,0.00038576126
-0.008357784,-0.0097821355
-0.009892684,-0.0074530244
0.0020727443,-0.00858587
0.005831316,-0.0057617426
-0.006451418,0.0062232018
-0.007032936,-0.0031818151
-0.007386086,-0.007616818
0.013132978,-0.011185586
0.001851828,0.015774488
0.008422058,0.0037629604
0.016318843,0.0067076683
0.008544956,0.016964912
-3.5797282e-05,0.0065675974
0.0005301064,0.0010139942
0.00053854927,0.0016641617
0.0034833583,-0.0011809468
0.011869231,-0.006458938
0.00883434,0.011541367
0.013155682,0.0015975237
0.004909401,0.014264941
-0.009836331,0.0046948195
0.00077455177,-0.0013072491
0.010629143,5.185604e-05
-0.00010349648,0.005830407
0.00010907845,-0.0017851591
0.0029890165,0.0052651167
-0.00072062964,0.0033203363
0.0014669788,-0.0016015768
-0.0020497146,0.0023635626
0.010068323,0.00037956238
0.0037906077,0.014689922
-0.0018984654,0.008194804
0.0029170434,-0.0011327863
-0.0015531473,-0.0022064447
0.0030428413,-0.0019413233
0.0062801433,0.0017459393
0.0013997946,0.0036129951
0.0039252965,0.0043329
0.013807008,0.0047523975
0.0052314303,0.014005661
0.005579203,0.004262924
0.0019170863,0.0015251637
0.005450927,2.3007393e-05
-0.013741263,0.006752372
0.007723183,-0.012671649
0.002110883,0.00869298
0.0047055352,-0.0004914403
0.0034297705,0.0042625666
-0.000202358,0.0029615164
7.835125e-05,0.0014228821
-0.0031257235,-0.0005452633
-0.009190544,0.0006766319
-0.0006901163,-0.0075526237
0.0018762738,0.00027108192
-0.0010861612,0.00068831444
-0.0021910935,0.00578928
0.0069927108,-0.004188955
-0.0026630608,0.00454545
-0.0051552914,0.00040555
-0.009734823,-0.0031300783
-0.0035010313,-0.00616765
0.012810883,-0.0025280118
0.0070483647,0.0054186583
0.0049947137,0.01054728
-0.0033907741,0.003644824
0.00086908793,-0.0025356412
-0.002314116,-0.002613306
0.0032475588,0.0064206123
0.007755482,0.0015847683
-0.00045630254,0.0058783293
0.00093368185,0.0034919977
0.01025047,-0.008240938
0.009080293,0.009686351
-0.0054075494,0.0034937859
0.006320081,-0.007096231
0.00847274,0.0036799908
0.006694195,0.004049659
-0.0010077057,0.0012661219
0.002791039,-0.001410842
-0.010670511,0.003250122
0.0045741284,-0.013522267
0.007937655,0.0039589405
-0.0019372473,0.0090789795
-0.0010046595,-0.003743112
-0.0035174128,-0.0016616583
0.019782588,0.0012559891
0.0018570692,0.011832237
0.0020172624,0.0015977621
-0.0006880762,-0.0015920997
0.0020533288,-0.0024781823
-0.0017828059,-0.00060015917
0.0011064954,0.0012162924
0.0040986165,0.0023332834
-0.002403108,-0.002495706
0.0034688585,-0.010378003
0.0085395025,0.0019659996
-0.008332503,0.003370285
-0.00045255804,-0.0017699599
0.005213109,0.0012129545
-0.0046411837,0.006082773
-0.0038489285,0.0009698868
0.00061796955,-0.0035258532
0.0011285673,-0.0049064755
0.0071349954,0.001954317
0.012032202,0.008257985
0.005592354,0.01026237
-0.0034358224,0.006814122
-0.0006999443,-0.007678807
-0.0029262279,-0.0041102767
0.0099427495,-0.00079649687
0.001540533,0.01216197
-0.006818671,0.0011894703
-0.012965473,-0.0060420632
-0.0016339318,-0.010023892
-0.01135297,-0.0011002421
0.0071078916,-0.0135496855
-0.0034819378,0.007955551
-0.0019273426,-0.0002888441
-0.0062298393,-0.00023472309
-0.0017802943,-0.010856986
-0.015328024,-6.330013e-05
-0.0053570336,-0.012372613
0.0060909633,-0.0065326095
-0.0005250889,0.0016922951
0.0020683068,-0.0012079477
-0.003776722,0.00058460236
0.007435954,0.0055861473
0.00082596974,0.006675601
-0.002730431,0.0068962574
-0.0018274426,-0.0011107922
0.007141017,-0.009753287
0.0047061243,0.0040397644
-0.018339347,0.0038292408
0.00020625361,-0.0148534775
0.015424307,0.002310276
0.005897823,0.008505106
0.0075508216,0.011772752
-0.0043179616,0.004565954
0.004183552,0.00082337856
0.005219102,0.0044267178
0.004269932,0.008484483
-0.0019784358,0.0031756163
0.0021494154,-0.0020582676
0.0026755899,0.0032105446
0.014863723,0.008844972
0.004232704,-0.000967741
-0.0029208038,0.003366232
0.0033572724,-0.0049200654
-0.001505232,0.0016634464
-0.014022709,-0.0050647855
0.005171598,-0.015269995
-0.000117625095,0.00011074543
-0.013618771,-0.005547285
-0.0013388363,-0.010586619
0.015035483,-0.0085859895
0.0062453733,0.015083075
0.008248089,-0.002980113
0.004841476,0.0036363602
-0.00086306955,0.0024808645
-0.00910611,0.002031684
0.0053589107,-0.0022420287
-0.006232002,0.0017796755
-0.0006124947,-0.0031032562
0.0022189405,-0.0009087324
-0.0028484012,-0.0016818643
0.0038843541,-0.0014992356
-0.0017717718,0.004896283
0.00467032,0.0014636517
-0.0012768941,0.007722497
0.0041506146,0.0003978014
-0.006688069,0.006663561
0.0045947996,-0.0075879693
0.0020651934,0.00039994717
0.0029036473,0.0009266138
-0.0010176249,-0.0011541247
0.0007696739,0.0012950897
0.0030668357,0.004144311
0.0018818689,-0.00060641766
0.001394265,0.0017266273
-0.0013746384,-0.0007893443
0.011188658,-0.0013424754
-0.0015880591,0.010928154
0.0016995643,0.00081539154
0.0028225877,0.006217003
0.021865338,0.005270362
0.0031332856,0.018471241
-0.008387416,0.0059480667
-0.007361883,-0.012938917
0.0013619437,-0.009282887
0.0045753187,0.003174901
-0.01646317,-0.0014190674
0.003487332,-0.01249361
0.012569565,0.002037406
0.00032523036,0.01638329
-0.00097594905,-0.0012173057
0.009105062,0.0050172806
-0.017307457,0.0024411678
-0.015697857,-0.01211524
-0.024267882,-0.0151360035
0.009150092,-0.026020706
-0.011898435,0.007606387
0.018018061,-0.006005764
-0.00017092022,0.017620683
0.0017985128,0.001294136
0.012525828,-0.0035578609
0.005722218,0.010382652
0.027876908,0.0061044693
0.0056190984,0.013863802
0.009101466,0.0023840666
-0.0066829827,0.0058231354
0.0055209985,-0.0015053153
-0.0036097327,0.001359582
0.010055258,-0.0043459535
0.00047242752,0.011355042
0.0005446598,0.0015892982
-0.0055202143,0.00024199486
0.0006436029,-0.0038564205
0.009170499,0.005928993
-0.025227344,0.005516529
0.0011439223,-0.015065014
-0.0050260285,0.0009292364
-0.011657486,-0.0053500533
0.012881595,-0.010068297
0.0020369953,0.012000918
0.0065291063,-0.002268672
0.0079926355,0.0030623674
0.0024908963,0.0057525635
0.0015574404,0.0072271824
-0.004058477,0.005515218
-0.002095834,-0.00038194656
0.0075304443,-0.002477467
-0.0008112469,0.01257956
0.0065153376,0.0009082556
0.0072299894,0.0014570951
-0.0023997747,0.001983881
0.0040992466,-0.006952882
0.0017280144,0.0062116385
-0.00037715925,0.003269434
-0.0035146533,0.00040531158
-0.0006928275,-0.0040911436
-0.0028635701,0.0009381771
0.010517345,-0.0043826103
-0.007306051,0.008120656
0.0020947908,-0.009409368
0.005019052,0.0030064583
-0.0031683512,0.010257244
0.011378392,-0.0013614893
0.0031284287,0.009651303
-0.006899506,0.0046976805
0.009977309,-0.0075419545
0.00011773101,0.007891297
0.0027975044,0.0037455559
0.0026232246,0.00085246563
-0.00046413936,-0.007956147
-0.0086522475,-0.00015634298
-0.0026871285,-0.009550214
-0.0045350227,-0.003306806
0.0015213947,-0.0061348677
-0.0025052507,0.006486416
-0.003582905,-0.00364542
-0.01112709,-0.0021668077
0.010056901,-0.0089716315
-0.0005312939,0.0069134235
0.008155498,-0.00612545
0.025002602,0.010223269
0.004248696,0.03571725
0.0026901488,-1.347065e-05
-0.0002314154,0.0059375763
-0.0051523964,0.0069140196
-0.0051246975,-0.008627713
-0.00075131864,0.0010751486
-0.002519432,-0.004716575
0.00038208542,-0.0069912076
0.005258136,-0.0012748837
0.006037662,-0.0027808547
0.0051411684,0.0032246113
