sf_a2c_return,benchmark_return
0.008721365,-0.0026112199
-0.005545404,0.002342105
0.0020007335,0.00088620186
0.015424143,-0.0017704368
0.002229646,0.016326785
0.010822165,0.00081539154
0.007801696,0.012730122
0.0044645355,0.0044841766
-0.005061847,0.0070643425
-0.0034046755,-0.005027294
-0.009790221,0.0005508661
-0.017179044,-0.008597314
-0.005935723,-0.019080102
0.0010684766,-0.004658282
0.013098362,0.0018122196
-0.032312896,0.009783387
-0.005388492,-0.030289173
-0.0076482063,-0.005712211
-0.0076539945,-0.00959909
0.006983861,-0.008821368
-0.010837523,0.004633069
-0.0051931976,-0.010676503
0.0133555215,-0.005528331
0.0057571977,0.01399827
0.013936586,0.0061187744
0.009655032,0.011870861
-0.03482832,0.007142067
-0.00021191507,-0.03941679
-0.006129826,0.00096833706
-0.004666165,-0.005565107
0.005902783,-0.004502356
-0.008288541,0.00639987
-0.020407509,-0.010104835
-0.0045862813,-0.017014503
-0.014759798,-0.0035482645
-0.012827434,-0.01616764
-0.007562108,-0.011138737
0.012301324,-0.0042999387
-0.013670297,0.01883471
-0.015910959,-0.015433729
0.026971042,-0.017111719
0.027509196,0.026644588
-0.0023593213,0.027989268
-0.014795271,-0.0014002919
-0.020092793,-0.011459708
-0.003215963,-0.021056294
-0.007641288,-0.0032054186
0.0013884858,0.0012433529
0.03790655,-0.0009692311
-0.008463837,0.028341174
0.021516025,-0.013445675
0.0123999985,0.018592715
-0.0050751287,0.011196613
-0.0015931801,-0.0032758117
0.024062581,-0.0029654503
0.010244547,0.024691105
0.0084450375,0.013417721
0.010629399,0.010702372
0.0003298032,7.43866e-05
0.029168265,0.006098509
-0.0060217576,0.025864363
0.00086315186,-0.003921032
-0.016349066,-0.0024363995
-0.011272578,-0.015479028
0.013005979,-0.004557371
0.009253975,0.012561083
0.007940567,0.013078332
-0.019035298,0.010169268
0.041502867,-0.019507587
0.002766027,0.036951303
-0.0037132946,0.0009635687
0.0015693428,-0.0062569976
0.00029533953,0.0016764402
0.0028867654,-0.0011637211
0.00362504,-0.00022375584
-0.0055015176,0.005943179
0.012389823,-0.0013456345
0.0030622904,0.0118047
0.0018452916,0.0028141737
-0.016646054,0.004473686
-0.00017587302,-0.014486551
0.022211332,9.071827e-05
-0.003992316,0.021777987
-0.001240582,-0.005630493
-0.01781265,0.0010137558
-0.01009044,-0.014022052
-0.001500777,-0.010332584
0.0058426904,4.708767e-05
-0.005718157,0.0054633617
0.0160436,-0.00902921
0.0005444483,0.015789509
-0.00584721,0.0030466318
-0.021855542,-0.0041716695
-0.00966346,-0.02249676
-0.00323332,-0.008486092
0.0023901898,-0.0049489737
0.0132083185,0.0028146505
-0.010257979,0.016034842
0.0030748053,-0.010456204
0.0010829451,0.005342245
-0.008704618,0.0011333227
0.012313709,-0.011005759
-0.0004806772,0.010496855
-0.00016577079,-0.0022140145
0.010032821,-0.00032818317
-0.0050055366,0.0040256977
0.024209514,-0.010210216
-0.0030522342,0.021273255
0.008436093,-0.0033589005
0.005991875,0.0055627823
0.0024603403,0.007978559
0.0077181743,0.006386161
-0.008560985,0.0032945871
-0.019878624,-0.011420667
-0.006174303,-0.018103063
0.010569159,-0.00758034
0.007583959,0.010014653
0.0012378851,0.007612467
-0.00080241106,0.0031044483
0.0059388326,0.00029289722
0.005792108,0.0060920715
-0.010187725,0.0008444786
0.008368053,-0.0076810718
-0.00014048825,0.010942459
0.0050120507,0.00020301342
0.002331501,-0.0011445284
-0.001158105,-0.003756702
0.008212185,-0.0010313988
-0.008841746,0.007838964
-0.010112696,-0.00608021
0.003356633,-0.0073384643
0.010701894,0.0050264597
-0.0009356292,0.011121035
0.001697656,-0.0045745373
-0.013047284,0.0011376143
