sf_a2c_return,benchmark_return
-0.003994581,0.002342105
-0.003906099,0.00088620186
0.017914046,-0.0017704368
-0.0004654446,0.016326785
0.012346231,0.00081539154
0.008331147,0.012730122
0.0035490005,0.0044841766
-0.0026886452,0.0070643425
5.9585036e-05,-0.005027294
-0.010606984,0.0005508661
-0.018169202,-0.008597314
-0.0013236629,-0.019080102
0.0021849829,-0.004658282
0.012148348,0.0018122196
-0.030537494,0.009783387
-0.005691988,-0.030289173
-0.008157397,-0.005712211
-0.008766191,-0.00959909
0.0034986553,-0.008821368
-0.008965592,0.004633069
-0.004204761,-0.010676503
0.016324634,-0.005528331
0.0014861873,0.01399827
0.013260061,0.0061187744
0.011755834,0.011870861
-0.04112115,0.007142067
0.0041508726,-0.03941679
-0.014449661,0.00096833706
-0.006535663,-0.005565107
0.009830084,-0.004502356
-0.008365407,0.00639987
-0.017489122,-0.010104835
-0.006211773,-0.017014503
-0.014609797,-0.0035482645
-0.010273411,-0.01616764
-0.008918149,-0.011138737
0.012230395,-0.0042999387
-0.018292828,0.01883471
-0.028810797,-0.015433729
0.027884517,-0.017111719
0.02439058,0.026644588
0.0026494325,0.027989268
-0.010355111,-0.0014002919
-0.023878517,-0.011459708
-0.0046116533,-0.021056294
-0.0028560979,-0.0032054186
0.0010114431,0.0012433529
0.029765923,-0.0009692311
-0.019487424,0.028341174
0.022309354,-0.013445675
0.009191857,0.018592715
-0.00334975,0.011196613
-0.0070831487,-0.0032758117
0.02324585,-0.0029654503
0.011619478,0.024691105
0.01907716,0.013417721
-0.0023482575,0.010702372
-0.0017876021,7.43866e-05
0.033911683,0.006098509
-0.0097747715,0.025864363
-0.0026823573,-0.003921032
-0.02514722,-0.0024363995
-0.008464953,-0.015479028
0.016095107,-0.004557371
0.007772226,0.012561083
0.005227395,0.013078332
-0.02034942,0.010169268
0.051983047,-0.019507587
0.011826377,0.036951303
-0.0065847,0.0009635687
0.006754963,-0.0062569976
-0.0019879206,0.0016764402
0.0026474253,-0.0011637211
0.0022131898,-0.00022375584
-0.004475756,0.005943179
0.012923256,-0.0013456345
0.005118897,0.0118047
-0.0014268511,0.0028141737
-0.014386432,0.004473686
-0.0038982609,-0.014486551
0.031165412,9.071827e-05
0.0017916568,0.021777987
0.003987643,-0.005630493
-0.015385844,0.0010137558
-0.013226212,-0.014022052
-0.0032071895,-0.010332584
0.010552946,4.708767e-05
-0.009335242,0.0054633617
0.018014606,-0.00902921
0.0055654827,0.015789509
-0.0067387084,0.0030466318
-0.023407359,-0.0041716695
-0.013053074,-0.02249676
-0.008373997,-0.008486092
0.0035423709,-0.0049489737
0.02553884,0.0028146505
-0.010965111,0.016034842
0.0051145027,-0.010456204
-0.00039308457,0.005342245
-0.0130464835,0.0011333227
0.0148382,-0.011005759
-0.0032001687,0.010496855
-0.006160894,-0.0022140145
0.0021604032,-0.00032818317
-0.013313629,0.0040256977
0.024818193,-0.010210216
-0.0017347179,0.021273255
0.0034433308,-0.0033589005
0.01143172,0.0055627823
0.0006539131,0.007978559
0.00545349,0.006386161
0.0036710035,0.0032945871
-0.0192555,-0.011420667
-0.007325412,-0.018103063
0.017604887,-0.00758034
0.0076662693,0.010014653
0.0022693756,0.007612467
0.00058309967,0.0031044483
0.004986808,0.00029289722
0.0006973551,0.0060920715
-0.010934072,0.0008444786
0.0080606565,-0.0076810718
0.0057842894,0.010942459
0.005069397,0.00020301342
-0.0024061284,-0.0011445284
-0.001991479,-0.003756702
0.009115724,-0.0010313988
-0.011782589,0.007838964
-0.007846498,-0.00608021
0.0018804511,-0.0073384643
0.015222697,0.0050264597
-0.0015297175,0.011121035
0.0010846019,-0.0045745373
-0.013975757,0.0011376143
8.9775574e-05,-0.012634754
-0.016760113,0.0038532019
-0.0020329768,-0.020608008
0.003370037,-0.002550602
-0.010525775,0.0032930374
0.0036899436,-0.01016438
-0.0033004798,0.0021990538
-0.0067403517,-0.007065892
0.01050759,0.00015735626
0.014748682,0.010462642
0.006574066,0.011738062
-0.011907264,0.00121212
-0.00092926074,-0.017198801
-0.01346952,-0.0017671585
-0.007412283,-0.016572118
0.0034589225,-0.010702848
0.014363511,-0.0028361082
-0.0045687915,0.0105679035
0.015133729,-0.008733511
-0.006457714,0.011670113
0.0071098125,-0.011925936
0.011518235,0.012008071
-0.016861971,0.0098006725
0.0047714324,-0.016292393
0.006081471,0.0023459196
-0.0006857688,0.0041202307
-0.00057438435,0.0060349703
0.013230967,-0.0011664629
0.0034058476,0.009981751
0.013078964,0.0043227673
0.0080730915,0.012633324
-0.0017349368,0.009827495
-0.0024190864,-0.005915582
0.001862996,0.0024051666
-0.00055430765,7.677078e-05
4.3261993e-05,0.0030231476
0.0006576845,0.0029258728
