sf_a2c_return,benchmark_return
-0.004349038,-0.008275449
-0.002044336,0.00017511845
-0.00088630157,-0.0030779243
-0.013871742,-0.0022264123
-0.0040202187,-0.010756314
-0.0017383938,-0.0031282902
-0.01346449,0.0012671947
-0.0060663703,-0.0114094615
0.0019671496,-0.0020408034
-0.005166948,0.0034595728
-0.0035609957,-0.0047180653
-0.017014783,-0.002212882
0.005669487,-0.012890518
-0.0024919417,0.0038534403
0.007192049,-0.00030124187
0.0019993356,0.00869596
0.0062786774,0.0058989525
-0.0013030656,0.004006982
-0.008963211,0.001943469
-0.00037088033,-0.0051392317
0.010925401,0.0011640787
0.0022736478,0.009333134
-0.0065089017,0.00038576126
-0.0037663968,-0.0097821355
-0.010436842,-0.0074530244
-0.0028166273,-0.00858587
0.0064597325,-0.0057617426
-0.006455008,0.0062232018
0.0024514936,-0.0031818151
-0.009032225,-0.007616818
0.015526943,-0.011185586
0.010453869,0.015774488
0.004032566,0.0037629604
0.018646631,0.0067076683
0.0073199593,0.016964912
0.00060091866,0.0065675974
0.0031809115,0.0010139942
-0.0017945826,0.0016641617
-0.0025303303,-0.0011809468
0.009313489,-0.006458938
0.0018464841,0.011541367
0.018117202,0.0015975237
0.0046738335,0.014264941
0.0032294516,0.0046948195
0.0017663637,-0.0013072491
0.0066440897,5.185604e-05
-0.0026935989,0.005830407
0.0067276973,-0.0017851591
0.0032300917,0.0052651167
-0.0015218954,0.0033203363
0.0013447152,-0.0016015768
0.0039995713,0.0023635626
0.0224028,0.00037956238
0.013391722,0.014689922
-0.002984199,0.008194804
-0.0063870186,-0.0011327863
-0.0033839536,-0.0022064447
0.0015288692,-0.0019413233
0.0033397179,0.0017459393
0.005303795,0.0036129951
0.006982216,0.0043329
0.013450794,0.0047523975
0.00404647,0.014005661
-0.00074080325,0.004262924
0.0032400775,0.0015251637
0.0038276415,2.3007393e-05
-0.014709615,0.006752372
0.01043215,-0.012671649
0.0020798382,0.00869298
0.0027509958,-0.0004914403
0.003061412,0.0042625666
0.0012553134,0.0029615164
-0.0008862633,0.0014228821
0.00050100434,-0.0005452633
-0.008794511,0.0006766319
0.00030117,-0.0075526237
-0.0010388267,0.00027108192
0.011465159,0.00068831444
-0.0050314586,0.00578928
0.005409988,-0.004188955
0.0035124533,0.00454545
-0.0002939582,0.00040555
-0.000414774,-0.0031300783
-0.0019824859,-0.00616765
0.0032643068,-0.0025280118
0.01294495,0.0054186583
0.0028913005,0.01054728
0.00015499248,0.003644824
-0.0034004732,-0.0025356412
0.01700608,-0.002613306
0.0054458724,0.0064206123
0.00545504,0.0015847683
0.006226881,0.0058783293
-0.0107508255,0.0034919977
0.012053581,-0.008240938
0.0011409987,0.009686351
-0.010043393,0.0034937859
0.0019166846,-0.007096231
0.00789616,0.0036799908
0.010807768,0.004049659
-0.001437555,0.0012661219
0.0017055972,-0.001410842
-0.013602934,0.003250122
0.004380387,-0.013522267
0.0113585405,0.0039589405
-0.00018059881,0.0090789795
-0.002702063,-0.003743112
-0.002197249,-0.0016616583
0.013895562,0.0012559891
0.0029134036,0.011832237
0.0016244286,0.0015977621
-0.0011539374,-0.0015920997
0.002437635,-0.0024781823
0.0014957614,-0.00060015917
0.0048264256,0.0012162924
0.0030944482,0.0023332834
-0.00937439,-0.002495706
0.004977354,-0.010378003
0.0019878708,0.0019659996
0.00020530153,0.003370285
-4.987698e-06,-0.0017699599
0.008120509,0.0012129545
-0.0041485485,0.006082773
-0.007420426,0.0009698868
-0.009277067,-0.0035258532
0.0031931528,-0.0049064755
0.008581146,0.001954317
0.011282009,0.008257985
0.0064991466,0.01026237
-0.0069861594,0.006814122
-0.006277611,-0.007678807
-0.00020747178,-0.0041102767
0.009595387,-0.00079649687
0.0006918111,0.01216197
-0.008274815,0.0011894703
-0.008678158,-0.0060420632
-0.0022355858,-0.010023892
-0.017460862,-0.0011002421
0.005526621,-0.0135496855
0.002739031,0.007955551
0.000117083895,-0.0002888441
-0.012691307,-0.00023472309
-0.0037516318,-0.010856986
-0.011530927,-6.330013e-05
-0.0075782416,-0.012372613
0.0047607976,-0.0065326095
0.0044793305,0.0016922951
-0.00032667545,-0.0012079477
0.011029994,0.00058460236
0.009030344,0.0055861473
0.008003458,0.006675601
0.0012236119,0.0068962574
-0.015489226,-0.0011107922
-0.000641341,-0.009753287
0.0035473255,0.0040397644
-0.00960992,0.0038292408
-0.0018952347,-0.0148534775
0.0064380304,0.002310276
0.0033232311,0.008505106
0.007393641,0.011772752
-0.0029376857,0.004565954
0.0038691713,0.00082337856
0.0035609563,0.0044267178
0.0076241223,0.008484483
-0.0046583107,0.0031756163
0.0010846234,-0.0020582676
0.011082648,0.0032105446
0.000106260966,0.008844972
0.0019460605,-0.000967741
-0.0060248943,0.003366232
0.004187369,-0.0049200654
-0.0047303424,0.0016634464
-0.017145349,-0.0050647855
-0.0016980412,-0.015269995
-0.006327034,0.00011074543
-0.009558124,-0.005547285
-0.0213501,-0.010586619
0.023234613,-0.0085859895
-0.0025704755,0.015083075
0.004971593,-0.002980113
7.138838e-05,0.0036363602
0.0040169195,0.0024808645
-0.0058023287,0.002031684
0.0011359144,-0.0022420287
-0.0072413245,0.0017796755
-0.0020294236,-0.0031032562
-0.0033777086,-0.0009087324
0.0028693236,-0.0016818643
0.0033663444,-0.0014992356
0.0030202596,0.004896283
0.01041527,0.0014636517
0.0030270424,0.007722497
0.0049287686,0.0003978014
-0.009522737,0.006663561
0.0014495103,-0.0075879693
-0.00018747163,0.00039994717
0.006456125,0.0009266138
-0.0029314514,-0.0011541247
0.0027822398,0.0012950897
0.0016995062,0.004144311
0.002745197,-0.00060641766
-0.0027136463,0.0017266273
-0.00143595,-0.0007893443
0.009859553,-0.0013424754
0.0043768845,0.010928154
0.008144366,0.00081539154
0.002670791,0.006217003
0.021652076,0.005270362
0.0068901363,0.018471241
-0.011613769,0.0059480667
-0.0069270926,-0.012938917
0.004707217,-0.009282887
-0.0034088409,0.003174901
-0.007895399,-0.0014190674
0.009699994,-0.01249361
0.012398732,0.002037406
0.0038637624,0.01638329
0.007050219,-0.0012173057
0.00091922854,0.0050172806
-0.0056661284,0.0024411678
-0.012281825,-0.01211524
-0.023942161,-0.0151360035
0.010403476,-0.026020706
-0.004125422,0.007606387
0.017982837,-0.006005764
0.0028429397,0.017620683
-0.0047909864,0.001294136
0.007597354,-0.0035578609
0.008897808,0.010382652
0.012792067,0.0061044693
0.005155216,0.013863802
0.008831087,0.0023840666
-0.0015183606,0.0058231354
0.0006349732,-0.0015053153
-0.0028524387,0.001359582
0.010668942,-0.0043459535
0.004440744,0.011355042
0.0003885343,0.0015892982
-0.004276193,0.00024199486
0.003155721,-0.0038564205
0.0029202683,0.005928993
-0.009447362,0.005516529
0.003561438,-0.015065014
-0.005990876,0.0009292364
-0.007860388,-0.0053500533
0.011678137,-0.010068297
-0.0034200784,0.012000918
0.006099212,-0.002268672
0.0065738843,0.0030623674
0.011359385,0.0057525635
0.008050283,0.0072271824
-0.0038682616,0.005515218
-0.0030628822,-0.00038194656
0.012672884,-0.002477467
0.005177747,0.01257956
0.00085665815,0.0009082556
0.0050860364,0.0014570951
-0.00079071586,0.001983881
0.006419033,-0.006952882
0.0025533775,0.0062116385
0.00037511933,0.003269434
-0.0056686164,0.00040531158
0.0059251725,-0.0040911436
-0.0013140956,0.0009381771
0.009937138,-0.0043826103
-0.007397332,0.008120656
0.004799733,-0.009409368
0.009028457,0.0030064583
-0.0019940666,0.010257244
0.0074681006,-0.0013614893
0.009749021,0.009651303
-0.005097943,0.0046976805
0.007940448,-0.0075419545
-3.7076315e-06,0.007891297
-0.0013173487,0.0037455559
-0.010447946,0.00085246563
-0.00087412033,-0.007956147
-0.011241847,-0.00015634298
-0.006485152,-0.009550214
-0.010859461,-0.003306806
0.008328664,-0.0061348677
-0.0051432713,0.006486416
-0.0058418424,-0.00364542
-0.0035649934,-0.0021668077
0.0050780163,-0.0089716315
-0.0044266726,0.0069134235
0.011980212,-0.00612545
0.027654817,0.010223269
0.0002961399,0.03571725
0.012771588,-1.347065e-05
0.013988777,0.0059375763
-0.008341286,0.0069140196
0.0013390419,-0.008627713
-0.005180284,0.0010751486
-0.0040723174,-0.004716575
-0.00090875203,-0.0069912076
-0.0010403595,-0.0012748837
0.0071389223,-0.0027808547
0.016929967,0.0032246113
0.011708397,0.010640383
0.009722385,0.009714127
0.0051705274,0.009934425
-0.005738841,0.002765894
0.0021980943,-0.0030817986
-0.0030791517,0.0042169094
4.282425e-05,-0.0028645396
0.014753448,-0.0017075539
-0.0029209068,0.0069009066
0.00067311,-0.005516708
-0.012316477,-0.0027518868
0.00041591315,-0.005389273
-0.0044282037,-0.0034705997
-0.0006292269,-0.0022435188
-0.0025962428,-0.005310178
-0.0036241978,-0.0019598007
-0.00695422,-0.002523005
-0.026357334,-0.0061206818
0.0010197423,-0.025846481
0.011029852,0.0003631115
-0.0007733132,0.011761904
0.010299781,0.0015566349
0.00028659473,0.009091377
-0.006903752,0.0006644726
-0.009717533,-0.007699549
-0.00053123536,-0.009733856
-0.000631221,-0.000693202
0.007826259,-0.00357157
-0.004649187,0.008017063
-0.0035180862,-0.000598371
0.0014118071,-0.004172623
-0.017695004,0.0025122166
0.0043635964,-0.016342103
0.0057414793,0.008552313
0.015377414,0.005228758
-0.0013651696,0.016540408
0.0074417414,-0.0015830398
0.0097715,0.007756114
8.2381506e-05,0.012370825
0.010321665,0.002973795
-0.0016800591,0.009247541
0.01523347,-0.0031598806
0.0004579046,0.0065128803
-0.0018679918,0.0030589104
0.02154772,-0.0030508637
-0.006713139,0.0037708282
0.002531378,-0.0075190067
0.0032700403,-0.002755642
0.0040781936,0.003019452
-0.006764937,0.0071200132
-0.006602844,-0.0028001666
0.0056549995,-0.009927452
0.0063518677,0.0037697554
-0.0022393821,0.0027712584
0.008345142,-0.0050475597
-0.002785264,0.007727742
-0.00013443505,-0.0036981702
-0.0020113774,0.00023031235
-0.010422833,0.0015990734
-0.015252773,-0.010104537
0.00030668196,-0.016946256
0.0014186089,0.00076425076
-0.0046006204,0.0036802292
-0.005226906,-0.004310727
0.010798704,-0.004457891
-0.010674818,0.013908863
-0.014975187,-0.014818847
0.0063107805,-0.0155181885
-0.012012382,0.01142025
0.009024643,-0.009940624
-0.022735005,0.005228877
-0.0150005575,-0.020793736
-0.0011833576,-0.011410415
-0.017522475,-0.0019923449
0.01641509,-0.012995124
0.011170163,0.016529322
-0.0073392927,0.008518934
0.011215937,-0.006221533
-0.0033900545,0.009218574
-0.00061876955,-0.0002694726
0.01481852,0.0007635355
0.0016979895,0.014242291
-0.00018960322,9.8109245e-05
-0.0072346213,-0.0031161904
-0.016010705,-0.0036530495
0.012894184,-0.016922116
0.0015413931,0.010048628
0.005521869,-0.0002809763
-0.032732222,0.0056051016
-0.05268391,-0.039772093
-0.006783083,-0.055025756
-0.005919237,-0.009115458
0.06911293,-0.008428991
-0.02008174,0.078704
0.011570408,-0.024989605
0.010968024,0.015635133
-0.00035375374,0.007760644
-0.013974865,-0.0038452744
-0.004803243,-0.017329395
-0.022291983,-0.013288856
0.025975693,-0.024827898
0.011078807,0.026632428
0.0013348056,0.010707378
0.001221952,0.012291551
0.0021741246,0.0005013943
0.003689629,0.0028442144
0.0048602596,0.007458329
-0.0060344753,0.0034973621
0.014718427,0.002055645
0.0010809946,0.013851047
-0.0045322375,-0.0023864508
0.012143184,-0.009457529
0.0041964995,0.0069795847
-0.0051853335,0.0061895847
0.023939999,-0.0028783083
-0.008278536,0.028139114
-0.00015184883,-0.006358683
0.007765279,-0.0021207929
0.008880909,0.0064610243
0.004328141,0.00784421
-0.0028141984,0.0032196045
-0.01963117,-0.0026834607
-0.0034872568,-0.019138932
-0.005415024,-3.2305717e-05
0.015390473,-0.0061162114
-0.0057096486,0.017801046
-0.0039019275,-0.0057848096
0.0024131478,0.0027799606
0.001151355,0.0012872219
0.0032558988,0.0008376837
-0.0030627388,0.0050622225
-0.000786632,-0.0021613836
0.010320921,-0.002545476
-0.0010090416,0.010471106
0.0006303969,-2.592802e-05
0.0028510496,0.0024579763
0.003082746,-2.5689602e-05
-0.017693328,0.0023760796
0.0067509594,-0.01791656
-0.006520778,0.0075193644
-0.0008173631,-0.0070396066
-8.118474e-05,-0.0010455847
0.011858893,0.0008337498
0.015517247,0.008883953
-0.0056616873,0.0119121075
0.0065468797,-0.002473712
0.010214776,0.009408712
0.0069837896,0.00996685
0.0077968915,0.006287217
-0.006419152,0.009075284
0.0066117113,-0.00023639202
-0.0075263698,0.007735491
-0.0063597923,-0.009417474
-0.0019621765,-0.0037291646
0.003803418,0.004917145
-0.007863585,0.0043263435
0.0014390206,-0.0062513947
-0.013761396,0.0019863844
0.0027820407,-0.009814739
0.0045427945,0.005258441
-0.0023441836,0.005190611
-0.0023060197,-0.0031988025
0.004424527,-0.0004312396
0.00890263,0.004046917
-0.016012097,0.011411667
0.0056850966,-0.0070290565
0.00019737522,0.004654169
-0.0030025563,-0.0014334321
-0.0066826763,-0.004562497
-0.018339954,-0.0038470626
-0.009162911,-0.007428944
0.011207151,-0.012290716
-0.0041191066,0.01342237
0.008807173,-0.0014013648
