sf_a2c_return,benchmark_return
-0.0010312547,0.002342105
-0.0009193099,0.00088620186
0.015726581,-0.0017704368
0.0053718807,0.016326785
0.009637301,0.00081539154
0.006212991,0.012730122
0.006220619,0.0044841766
-0.005080413,0.0070643425
0.0030173222,-0.005027294
-0.006771775,0.0005508661
-0.014994379,-0.008597314
0.00064523297,-0.019080102
0.000287836,-0.004658282
0.012605988,0.0018122196
-0.02600036,0.009783387
-0.0029269368,-0.030289173
-0.010766265,-0.005712211
-0.009101311,-0.00959909
0.0032022265,-0.008821368
-0.009393501,0.004633069
-0.0024828243,-0.010676503
0.010438325,-0.005528331
0.0062305783,0.01399827
0.014101022,0.0061187744
0.007226448,0.011870861
-0.033387963,0.007142067
0.0057800924,-0.03941679
-0.0074311057,0.00096833706
-0.0051865736,-0.005565107
0.004110837,-0.004502356
-0.009995447,0.00639987
-0.018070806,-0.010104835
-0.0040093223,-0.017014503
-0.019281125,-0.0035482645
-0.012711436,-0.01616764
-0.009170791,-0.011138737
0.019252077,-0.0042999387
-0.012970697,0.01883471
-0.014168154,-0.015433729
0.026835257,-0.017111719
0.028697886,0.026644588
-0.0025047169,0.027989268
-0.009754308,-0.0014002919
-0.016500572,-0.011459708
-0.0047771293,-0.021056294
0.000113571965,-0.0032054186
0.0010869502,0.0012433529
0.02875821,-0.0009692311
-0.013966833,0.028341174
0.018283762,-0.013445675
0.009737697,0.018592715
0.0010739135,0.011196613
-0.003184224,-0.0032758117
0.02842186,-0.0029654503
0.009397739,0.024691105
0.012433784,0.013417721
0.009025504,0.010702372
0.01388945,7.43866e-05
0.022037469,0.006098509
-0.0047339606,0.025864363
0.0012800118,-0.003921032
-0.017678821,-0.0024363995
0.0012178753,-0.015479028
0.014104667,-0.004557371
0.010218784,0.012561083
0.0060545695,0.013078332
-0.028138237,0.010169268
0.03159765,-0.019507587
0.003400993,0.036951303
-0.0001484472,0.0009635687
0.0028774112,-0.0062569976
-0.0025882532,0.0016764402
-0.0012076674,-0.0011637211
0.004886821,-0.00022375584
0.0049440702,0.005943179
0.010844957,-0.0013456345
0.0048788087,0.0118047
0.0013866966,0.0028141737
-0.013587822,0.004473686
0.0001587463,-0.014486551
0.019722553,9.071827e-05
-0.0010123465,0.021777987
0.002416907,-0.005630493
-0.0147482,0.0010137558
-0.014018102,-0.014022052
0.0012004502,-0.010332584
0.0067112423,4.708767e-05
-0.009584621,0.0054633617
0.015612184,-0.00902921
0.0044631683,0.015789509
-0.0030768595,0.0030466318
-0.01940119,-0.0041716695
-0.0062772157,-0.02249676
-0.00525203,-0.008486092
0.0063567306,-0.0049489737
0.012743684,0.0028146505
-0.009884551,0.016034842
0.0087059615,-0.010456204
0.0013252607,0.005342245
-0.010352091,0.0011333227
0.009951211,-0.011005759
-0.0019589313,0.010496855
-0.00041939944,-0.0022140145
0.008651957,-0.00032818317
-0.006303373,0.0040256977
0.021413367,-0.010210216
-0.007181356,0.021273255
0.0044830046,-0.0033589005
0.002381868,0.0055627823
0.006334835,0.007978559
0.0041645807,0.006386161
-0.001040946,0.0032945871
-0.019616343,-0.011420667
-0.0064050257,-0.018103063
0.012556456,-0.00758034
0.0056650736,0.010014653
0.0055349874,0.007612467
0.0030523879,0.0031044483
0.005081792,0.00029289722
-0.0029277627,0.0060920715
-0.014506712,0.0008444786
0.002599831,-0.0076810718
0.00048072066,0.010942459
-0.0037884824,0.00020301342
-0.0022968645,-0.0011445284
0.00096925243,-0.003756702
0.005940617,-0.0010313988
-0.0063628755,0.007838964
-0.008800957,-0.00608021
0.0029592225,-0.0073384643
0.006075702,0.0050264597
-0.002533107,0.011121035
-0.00028088965,-0.0045745373
-0.013296679,0.0011376143
0.0047438154,-0.012634754
-0.016581867,0.0038532019
-0.0035826883,-0.020608008
0.004633851,-0.002550602
-0.0073911874,0.0032930374
0.0034531653,-0.01016438
-0.0065011154,0.0021990538
0.0014387409,-0.007065892
0.006560721,0.00015735626
0.0121213235,0.010462642
0.002364138,0.011738062
-0.01640719,0.00121212
-0.0014042067,-0.017198801
-0.01950486,-0.0017671585
-0.009337831,-0.016572118
-0.0013350274,-0.010702848
0.009619839,-0.0028361082
-0.013299154,0.0105679035
0.008341212,-0.008733511
-0.011962963,0.011670113
0.0138422325,-0.011925936
0.011340353,0.012008071
-0.016576298,0.0098006725
0.000505412,-0.016292393
0.002517168,0.0023459196
0.008638834,0.0041202307
-3.017803e-06,0.0060349703
0.009735157,-0.0011664629
0.004006096,0.009981751
0.011651285,0.0043227673
0.011955685,0.012633324
-0.008083501,0.009827495
0.007905942,-0.005915582
-0.0039320434,0.0024051666
0.0043918393,7.677078e-05
0.0042488663,0.0030231476
-0.0030763447,0.0029258728
0.0112374285,-0.0011366606
0.0031787902,0.011388779
0.0018878573,-0.0042087436
-0.0024734102,0.0029720068
-0.0011496261,-0.000310421
-0.0018214058,-0.002343297
0.0010206301,-0.003256619
0.004836805,0.00066125393
-0.00819788,0.001965046
-0.012223985,-0.010171711
0.009606421,-0.0068282485
0.010149266,0.015743494
-3.688386e-05,0.008041143
-0.011152559,-0.0013625622
-0.008457339,-0.010782659
-0.009699063,-0.008024275
0.016254509,-0.008574188
0.0008912558,0.01650095
-0.0043062354,-0.0016537309
-0.002026822,-0.001691997
-0.011670985,-0.000908196
-0.00030657675,-0.0066152215
0.0023492125,-0.0002669096
-0.0116408,0.0014408827
0.011714466,-0.010089219
0.003337222,0.012378097
-0.001259261,0.0034451485
-0.008104755,-0.0032586455
-0.0051766774,-0.0041897893
-0.0067503983,-0.0069417357
-0.0016327006,-0.007732153
0.003900459,-0.0010753274
-0.0037355444,0.010031819
-0.005859155,-0.0015277863
0.0099655455,-0.0040708184
0.025826672,0.0046584606
-0.0038740088,0.021208644
0.001243493,-0.005920768
0.0077860653,0.0003105402
0.0033276617,0.0027325153
-0.00015854336,0.005007863
0.0032705194,0.0012760162
0.0077853836,0.005595207
-0.0034504912,0.0042797327
0.01239518,-0.0068044066
-0.0016740772,0.01261735
-0.009007447,-0.00316602
0.00029075626,-0.007150352
-0.0034752125,-0.0030055642
-0.0059584887,-0.00014162064
0.0016387289,-0.006459594
0.0044493545,-0.0003771186
-0.0010277239,0.006288886
0.00944018,-0.002183497
0.008965771,0.007968664
0.0009042191,0.008357525
-0.0031219434,0.0003157854
-0.010232148,-0.0037720203
-0.0034766987,-0.010685146
0.004680171,-0.0055238605
0.008056375,0.006210804
0.0028450575,0.009339452
0.0030203664,0.0025103092
-0.0014079291,0.0013890266
-0.0007046502,0.0033112764
0.0041051786,0.0022115707
0.0038686614,0.010599256
0.012210108,0.0031266212
0.0030448397,0.0046766996
0.0062886695,7.1287155e-05
0.0014464125,0.0052102804
0.0009164337,0.00075769424
-0.0052882223,0.0023152828
0.005043519,-0.006683588
0.002149082,0.005004406
0.009863152,0.002826929
-0.0072869267,0.0020008087
-0.0026202414,-0.009771347
-0.0043240865,-0.001888454
0.012884113,-0.0042670965
-0.00037833554,0.011621237
-0.0022507224,-0.0044721365
0.0043858388,-0.005412221
0.0027671547,0.0015029907
0.00054459414,0.002992034
-0.012854119,0.00074350834
-0.005550896,-0.010231197
-0.0008742259,-0.0051693916
0.00080843066,-0.008367717
-0.0042692935,0.0007493496
-0.0060427254,-0.0010715127
0.0032504997,-0.0050738454
-0.008665562,0.005370617
0.007701686,-0.010836244
0.003072488,0.0072574615
0.005570225,0.0062037706
0.000590437,0.008469105
-0.0055461596,0.0010778904
0.001646856,-0.004824519
-0.0053023365,0.0033351183
-0.004592161,-0.0056186914
0.001752666,-0.0057380795
0.0020468477,0.001670599
0.0031948923,0.0021988153
0.002961911,0.002519846
