sf_a2c_return,benchmark_return
-0.003498,0.002342105
-0.006662969,0.00088620186
0.019321885,-0.0017704368
-0.0011265571,0.016326785
0.018288303,0.00081539154
0.0056003993,0.012730122
0.0074707908,0.0044841766
-0.0056962143,0.0070643425
0.0146977315,-0.005027294
-0.0113849435,0.0005508661
-0.019052217,-0.008597314
-0.00707221,-0.019080102
-0.0013656653,-0.004658282
0.009549048,0.0018122196
-0.036186796,0.009783387
-0.008312053,-0.030289173
-0.00916654,-0.005712211
-0.012603083,-0.00959909
0.0013734451,-0.008821368
-0.014856969,0.004633069
-0.0074296226,-0.010676503
0.016205318,-0.005528331
0.0061215945,0.01399827
0.013375984,0.0061187744
0.008819179,0.011870861
-0.041351087,0.007142067
0.0018785627,-0.03941679
-0.009510078,0.00096833706
0.0041892817,-0.005565107
0.0038339675,-0.004502356
-0.012299634,0.00639987
-0.013870879,-0.010104835
-0.006682898,-0.017014503
-0.0107504735,-0.0035482645
-0.0057341377,-0.01616764
-0.005506555,-0.011138737
0.015456403,-0.0042999387
-0.01966076,0.01883471
-0.022441208,-0.015433729
0.02500708,-0.017111719
0.02418204,0.026644588
0.00083325343,0.027989268
-0.014501304,-0.0014002919
-0.028393868,-0.011459708
-0.0043578525,-0.021056294
0.0037961106,-0.0032054186
-0.0031906397,0.0012433529
0.026311047,-0.0009692311
-0.017091516,0.028341174
0.024354652,-0.013445675
0.00956158,0.018592715
-0.0017050882,0.011196613
-0.0012576978,-0.0032758117
0.01940785,-0.0029654503
0.0131897135,0.024691105
0.017920889,0.013417721
0.0036331646,0.010702372
0.002620987,7.43866e-05
0.026751203,0.006098509
-0.006185334,0.025864363
-0.0010160009,-0.003921032
-0.016995355,-0.0024363995
-0.0072299135,-0.015479028
0.021547075,-0.004557371
0.007834383,0.012561083
0.009745512,0.013078332
-0.019039704,0.010169268
0.04663376,-0.019507587
0.002048053,0.036951303
-0.0019352738,0.0009635687
0.00706289,-0.0062569976
-0.0060870764,0.0016764402
0.008989047,-0.0011637211
0.010570533,-0.00022375584
0.002719901,0.005943179
0.01519207,-0.0013456345
0.005894258,0.0118047
-0.00073181186,0.0028141737
-0.008757998,0.004473686
-0.00019778672,-0.014486551
0.028460126,9.071827e-05
0.003166606,0.021777987
0.00011791191,-0.005630493
-0.010126324,0.0010137558
-0.010977166,-0.014022052
0.0026673845,-0.010332584
0.0152695915,4.708767e-05
-0.010153172,0.0054633617
0.015033512,-0.00902921
0.006473122,0.015789509
-0.0049030543,0.0030466318
-0.0238077,-0.0041716695
-0.01075228,-0.02249676
-0.007951184,-0.008486092
0.00070928235,-0.0049489737
0.018295597,0.0028146505
-0.011183026,0.016034842
0.0016700852,-0.010456204
-0.005469608,0.005342245
-0.012432629,0.0011333227
0.012337293,-0.011005759
-0.0013795212,0.010496855
0.0013933312,-0.0022140145
0.009486226,-0.00032818317
-0.011257987,0.0040256977
0.025717568,-0.010210216
-0.00060217787,0.021273255
0.0057419725,-0.0033589005
0.004307752,0.0055627823
0.0029441575,0.007978559
0.0050073373,0.006386161
-0.0029408077,0.0032945871
-0.02235573,-0.011420667
-0.013435694,-0.018103063
0.015338207,-0.00758034
0.01242017,0.010014653
-0.0006319993,0.007612467
7.339741e-05,0.0031044483
-0.0012604877,0.00029289722
0.0070176804,0.0060920715
-0.008757564,0.0008444786
0.011085976,-0.0076810718
0.009412817,0.010942459
0.003062165,0.00020301342
-0.0071890834,-0.0011445284
-0.007863101,-0.003756702
0.0074444986,-0.0010313988
-0.006802048,0.007838964
-0.0034349351,-0.00608021
0.0030050445,-0.0073384643
0.013699064,0.0050264597
0.0025931024,0.011121035
0.0020586988,-0.0045745373
-0.0040693185,0.0011376143
0.0060838894,-0.012634754
-0.016312528,0.0038532019
-0.0027016292,-0.020608008
0.016111841,-0.002550602
-0.00961095,0.0032930374
0.0011318626,-0.01016438
-0.009164905,0.0021990538
-0.0023615276,-0.007065892
0.008561794,0.00015735626
0.010750984,0.010462642
0.0016089064,0.011738062
-0.013223861,0.00121212
0.0017908163,-0.017198801
-0.012395752,-0.0017671585
-0.005679112,-0.016572118
-0.0025941944,-0.010702848
0.014843857,-0.0028361082
0.0034747552,0.0105679035
0.014862351,-0.008733511
-0.0049563996,0.011670113
0.013693198,-0.011925936
0.0032603005,0.012008071
-0.012532861,0.0098006725
0.004977975,-0.016292393
0.007511993,0.0023459196
0.0034361326,0.0041202307
-0.003577727,0.0060349703
0.0098372195,-0.0011664629
0.0048691323,0.009981751
0.012714104,0.0043227673
0.0063167573,0.012633324
-0.002076511,0.009827495
0.0033472464,-0.005915582
-0.0011471381,0.0024051666
0.0033011541,7.677078e-05
-0.003412687,0.0030231476
-0.006027276,0.0029258728
0.009039776,-0.0011366606
-0.0026555066,0.011388779
0.00021233215,-0.0042087436
0.0030504044,0.0029720068
-0.010673667,-0.000310421
-0.010009398,-0.002343297
0.010866813,-0.003256619
0.0028389366,0.00066125393
-0.0073305625,0.001965046
-0.0076485,-0.010171711
0.010461231,-0.0068282485
0.0071601686,0.015743494
0.0061330628,0.008041143
-0.010426507,-0.0013625622
-0.0065642083,-0.010782659
-0.007733533,-0.008024275
0.014499772,-0.008574188
0.002156728,0.01650095
-0.0065010465,-0.0016537309
0.0008301675,-0.001691997
-0.006237046,-0.000908196
0.0023342988,-0.0066152215
0.0037960669,-0.0002669096
-0.0064084027,0.0014408827
0.009073122,-0.010089219
0.0067101447,0.012378097
0.00079372985,0.0034451485
-0.008797968,-0.0032586455
-0.006875468,-0.0041897893
-0.008534804,-0.0069417357
0.026430458,-0.007732153
0.008679284,-0.0010753274
-0.0006667964,0.010031819
-0.0093192905,-0.0015277863
0.009776008,-0.0040708184
0.016373388,0.0046584606
-0.0022611923,0.021208644
-0.0062858625,-0.005920768
-0.0020959624,0.0003105402
0.007328412,0.0027325153
0.0013341219,0.005007863
0.005570213,0.0012760162
0.008281361,0.005595207
0.008997517,0.0042797327
0.009268949,-0.0068044066
0.0004577275,0.01261735
-0.004948077,-0.00316602
-0.0035904585,-0.007150352
0.0037754572,-0.0030055642
-0.008694266,-0.00014162064
-0.0039369124,-0.006459594
0.009281598,-0.0003771186
-0.0036945983,0.006288886
0.0026947663,-0.002183497
0.011815963,0.007968664
0.0016230613,0.008357525
-0.0030395768,0.0003157854
-0.009972112,-0.0037720203
-0.009339751,-0.010685146
0.0053364923,-0.0055238605
0.005535049,0.006210804
-0.0018605198,0.009339452
0.008232872,0.0025103092
-0.0016482542,0.0013890266
0.0019053615,0.0033112764
0.009182252,0.0022115707
0.0054012774,0.010599256
0.0016459504,0.0031266212
0.0034164204,0.0046766996
0.0017646431,7.1287155e-05
0.0052043996,0.0052102804
0.00035853684,0.00075769424
-0.005812765,0.0023152828
0.007716304,-0.006683588
0.0028258287,0.005004406
-0.0015238858,0.002826929
-0.008055633,0.0020008087
0.003378635,-0.009771347
-0.0033128096,-0.001888454
0.012066052,-0.0042670965
-0.0011235551,0.011621237
-0.008383734,-0.0044721365
0.0009908222,-0.005412221
0.00047919713,0.0015029907
0.0066349297,0.002992034
-0.0056906533,0.00074350834
-0.0061777513,-0.010231197
0.00192477,-0.0051693916
0.0027285358,-0.008367717
0.009163534,0.0007493496
-0.008372103,-0.0010715127
0.01121654,-0.0050738454
-0.008258652,0.005370617
0.0035357364,-0.010836244
0.0066158287,0.0072574615
0.0108397845,0.0062037706
0.0026082646,0.008469105
0.00029645234,0.0010778904
0.0016088304,-0.004824519
-0.008779891,0.0033351183
-0.006786186,-0.0056186914
-7.40416e-06,-0.0057380795
-0.0006280407,0.001670599
0.0027311163,0.0021988153
-0.0067602587,0.002519846
-0.00075678644,-0.00051152706
0.007927728,-0.0020336509
-0.009157657,0.0095899105
-0.0010776339,-0.008275449
-0.00443178,0.00017511845
-0.002431962,-0.0030779243
-0.017847259,-0.0022264123
-0.00027430741,-0.010756314
-0.0011100145,-0.0031282902
-0.009318194,0.0012671947
-0.0024060719,-0.0114094615
0.0035633498,-0.0020408034
0.0007728325,0.0034595728
0.003121505,-0.0047180653
-0.008974817,-0.002212882
0.004372129,-0.012890518
-0.00091775757,0.0038534403
0.0073793363,-0.00030124187
0.0010915243,0.00869596
0.0047875317,0.0058989525
0.00256006,0.004006982
0.00068580476,0.001943469
-0.0017644732,-0.0051392317
0.009293524,0.0011640787
-0.0042142323,0.009333134
-0.0040774858,0.00038576126
-0.00863508,-0.0097821355
-0.006264194,-0.0074530244
0.002715546,-0.00858587
0.012259212,-0.0057617426
-0.00869279,0.0062232018
-0.0071448665,-0.0031818151
-0.009988607,-0.007616818
0.010612335,-0.011185586
0.004839878,0.015774488
0.004421745,0.0037629604
0.015695289,0.0067076683
0.006828445,0.016964912
0.006024817,0.0065675974
0.0006819768,0.0010139942
-0.00021603043,0.0016641617
-0.0060119154,-0.0011809468
0.008828043,-0.006458938
0.00091224274,0.011541367
0.010182076,0.0015975237
0.0026168863,0.014264941
-0.019891003,0.0046948195
-0.005424957,-0.0013072491
0.0057924497,5.185604e-05
-0.0052750516,0.005830407
0.002340786,-0.0017851591
0.0009718582,0.0052651167
-0.00082275685,0.0033203363
0.0005481584,-0.0016015768
0.0016178528,0.0023635626
0.0061790543,0.00037956238
0.004148527,0.014689922
-0.0016256185,0.008194804
-0.004635427,-0.0011327863
