sf_a2c_return,benchmark_return
-0.0010058599,-0.0026112199
0.0041237553,0.002342105
-0.0047633476,0.00088620186
0.022747386,-0.0017704368
0.0121036135,0.016326785
0.01684894,0.00081539154
0.009488468,0.012730122
0.0074987775,0.0044841766
-0.005967478,0.0070643425
-0.0016729191,-0.005027294
-0.011184267,0.0005508661
-0.021721633,-0.008597314
-0.0072164405,-0.019080102
0.003801211,-0.004658282
0.0087151425,0.0018122196
-0.027842572,0.009783387
-0.0043088933,-0.030289173
-0.008670102,-0.005712211
-0.007167488,-0.00959909
0.0056684455,-0.008821368
-0.008877652,0.004633069
-0.007949566,-0.010676503
0.016737504,-0.005528331
0.004611732,0.01399827
0.013834225,0.0061187744
0.008450426,0.011870861
-0.037496608,0.007142067
-0.0001592281,-0.03941679
-0.011224828,0.00096833706
-0.0050314707,-0.005565107
0.007537465,-0.004502356
-0.014652801,0.00639987
-0.019241054,-0.010104835
-0.009144879,-0.017014503
-0.016964799,-0.0035482645
-0.012519328,-0.01616764
-0.008895084,-0.011138737
0.023155896,-0.0042999387
-0.015869513,0.01883471
-0.021597512,-0.015433729
0.029028326,-0.017111719
0.03235568,0.026644588
-0.003304572,0.027989268
-0.012187365,-0.0014002919
-0.024616046,-0.011459708
-0.0077183465,-0.021056294
-0.007444999,-0.0032054186
-0.0010643218,0.0012433529
0.030241914,-0.0009692311
-0.018467877,0.028341174
0.023296464,-0.013445675
0.012144732,0.018592715
-0.003118925,0.011196613
0.001105784,-0.0032758117
0.02037018,-0.0029654503
0.010935586,0.024691105
0.01447827,0.013417721
0.0005564642,0.010702372
0.0035201036,7.43866e-05
0.023014333,0.006098509
-0.0017256872,0.025864363
-0.002589159,-0.003921032
-0.019516638,-0.0024363995
-0.010043387,-0.015479028
0.010530554,-0.004557371
0.009482124,0.012561083
0.00544976,0.013078332
-0.037123263,0.010169268
0.041230734,-0.019507587
0.015169687,0.036951303
-0.00505633,0.0009635687
0.003420364,-0.0062569976
-0.0023507779,0.0016764402
-0.006023104,-0.0011637211
0.003764388,-0.00022375584
0.013083731,0.005943179
0.007944204,-0.0013456345
0.0062971595,0.0118047
0.0024290336,0.0028141737
-0.018839195,0.004473686
-0.0030394564,-0.014486551
0.02384953,9.071827e-05
-0.0016994595,0.021777987
0.0014703549,-0.005630493
-0.022817522,0.0010137558
-0.014102737,-0.014022052
-0.0009957666,-0.010332584
0.0057443543,4.708767e-05
-0.0023941477,0.0054633617
0.014875745,-0.00902921
0.005824054,0.015789509
-0.0075096535,0.0030466318
-0.024862997,-0.0041716695
-0.011586656,-0.02249676
-0.015499806,-0.008486092
0.006918262,-0.0049489737
0.012524795,0.0028146505
-0.006918613,0.016034842
0.00842801,-0.010456204
-0.002221562,0.005342245
-0.0140309725,0.0011333227
0.01655174,-0.011005759
-0.0039116032,0.010496855
0.009211048,-0.0022140145
0.0110230185,-0.00032818317
-0.009296549,0.0040256977
0.02067203,-0.010210216
0.0022667213,0.021273255
0.00844955,-0.0033589005
0.00882914,0.0055627823
0.012269087,0.007978559
0.0042978623,0.006386161
-0.008386112,0.0032945871
-0.018263595,-0.011420667
-0.0074549555,-0.018103063
0.01753343,-0.00758034
0.008616329,0.010014653
0.004778305,0.007612467
0.004085552,0.0031044483
-0.0001244926,0.00029289722
-0.00067886454,0.0060920715
-0.0051429756,0.0008444786
0.009919718,-0.0076810718
0.00407761,0.010942459
0.014416059,0.00020301342
-0.011996344,-0.0011445284
