sf_sac_return,benchmark_return
0.00060469983,0.002342105
0.002056059,0.00088620186
0.016809063,-0.0017704368
-0.00025651927,0.016326785
0.01319976,0.00081539154
0.003893725,0.012730122
0.004222362,0.0044841766
-0.005590801,0.0070643425
0.0038766915,-0.005027294
-0.008644022,0.0005508661
-0.019934861,-0.008597314
-0.004956142,-0.019080102
0.0005419681,-0.004658282
0.010859237,0.0018122196
-0.03151358,0.009783387
-0.006577209,-0.030289173
-0.009362109,-0.005712211
-0.0077069853,-0.00959909
0.0056946087,-0.008821368
-0.01270472,0.004633069
-0.007821058,-0.010676503
0.015287789,-0.005528331
0.004440366,0.01399827
0.012001867,0.0061187744
0.0057895873,0.011870861
-0.039530084,0.007142067
-0.00035776728,-0.03941679
-0.007816939,0.00096833706
-0.0025243566,-0.005565107
0.0028656763,-0.004502356
-0.010660993,0.00639987
-0.018008491,-0.010104835
-0.0021877098,-0.017014503
-0.017298797,-0.0035482645
-0.009367627,-0.01616764
-0.0047822082,-0.011138737
0.019612622,-0.0042999387
-0.016640274,0.01883471
-0.01635538,-0.015433729
0.027115209,-0.017111719
0.028939538,0.026644588
-0.0029984459,0.027989268
-0.014686227,-0.0014002919
-0.022604141,-0.011459708
0.002227612,-0.021056294
0.0014431896,-0.0032054186
-0.0017557363,0.0012433529
0.029262565,-0.0009692311
-0.013394361,0.028341174
0.021469777,-0.013445675
0.010785927,0.018592715
-0.002379874,0.011196613
0.0007939351,-0.0032758117
0.02123161,-0.0029654503
0.016268857,0.024691105
0.007176091,0.013417721
-0.0079957675,0.010702372
0.005368288,7.43866e-05
0.021568075,0.006098509
-0.004073807,0.025864363
-0.00607902,-0.003921032
-0.010270158,-0.0024363995
-0.0028714805,-0.015479028
0.015034164,-0.004557371
0.01053449,0.012561083
0.012085872,0.013078332
-0.011427056,0.010169268
0.03654692,-0.019507587
0.00022999806,0.036951303
-0.0036588998,0.0009635687
-0.0020653799,-0.0062569976
-0.002164509,0.0016764402
0.0067263646,-0.0011637211
0.0050939177,-0.00022375584
