sf_sac_return,benchmark_return
-0.00013574708,-0.0026112199
7.7690245e-05,0.002342105
-0.0028351299,0.00088620186
0.018896451,-0.0017704368
0.0018490378,0.016326785
0.015401859,0.00081539154
0.006297977,0.012730122
0.006754944,0.0044841766
-0.0043710796,0.0070643425
0.0010742142,-0.005027294
-0.009685379,0.0005508661
-0.01979283,-0.008597314
-0.006683919,-0.019080102
0.003003545,-0.004658282
0.008232131,0.0018122196
-0.029521363,0.009783387
-0.0070073116,-0.030289173
-0.0072284034,-0.005712211
-0.009397278,-0.00959909
0.006004491,-0.008821368
-0.010522685,0.004633069
-0.0052904002,-0.010676503
0.01589677,-0.005528331
0.006123153,0.01399827
0.012862669,0.0061187744
0.009959193,0.011870861
-0.03863166,0.007142067
0.002102531,-0.03941679
-0.008417823,0.00096833706
-0.003498925,-0.005565107
0.007013862,-0.004502356
-0.012348122,0.00639987
-0.018811665,-0.010104835
-0.0033485687,-0.017014503
-0.012864164,-0.0035482645
-0.0086488435,-0.01616764
-0.0035842448,-0.011138737
0.015702255,-0.0042999387
-0.016854063,0.01883471
-0.02127408,-0.015433729
0.026509194,-0.017111719
0.027659686,0.026644588
-0.00120867,0.027989268
-0.013100847,-0.0014002919
-0.025603475,-0.011459708
-0.005127664,-0.021056294
-0.0004624837,-0.0032054186
-0.0011445612,0.0012433529
0.027380036,-0.0009692311
-0.014885653,0.028341174
0.024479233,-0.013445675
0.012358261,0.018592715
-0.0038700781,0.011196613
-0.00074580236,-0.0032758117
0.019390298,-0.0029654503
0.013615921,0.024691105
0.012865196,0.013417721
-0.0024951461,0.010702372
-0.00037239364,7.43866e-05
0.024526734,0.006098509
-0.004689764,0.025864363
-0.005762171,-0.003921032
-0.020511715,-0.0024363995
-0.010055116,-0.015479028
0.009779389,-0.004557371
0.009766465,0.012561083
0.00973303,0.013078332
-0.023962023,0.010169268
0.04278768,-0.019507587
0.0016741025,0.036951303
-0.004287248,0.0009635687
0.0041296408,-0.0062569976
-0.0029982529,0.0016764402
0.0008579407,-0.0011637211
0.00716202,-0.00022375584
0.0008434906,0.005943179
0.010788236,-0.0013456345
0.005728768,0.0118047
0.0009992991,0.0028141737
-0.011810315,0.004473686
-0.0017521618,-0.014486551
0.02610583,9.071827e-05
-0.006301577,0.021777987
-0.00032898367,-0.005630493
-0.017482325,0.0010137558
-0.00968049,-0.014022052
-0.0012338579,-0.010332584
0.0070290654,4.708767e-05
-0.0071345144,0.0054633617
0.014451566,-0.00902921
0.0038730889,0.015789509
-0.0064290194,0.0030466318
-0.023247672,-0.0041716695
-0.011415456,-0.02249676
-0.008106767,-0.008486092
0.0035208561,-0.0049489737
0.016490232,0.0028146505
-0.008520862,0.016034842
0.005211817,-0.010456204
-0.00086767855,0.005342245
-0.012629223,0.0011333227
0.01451152,-0.011005759
-0.0019605462,0.010496855
0.0031613098,-0.0022140145
0.0070480593,-0.00032818317
-0.011750659,0.0040256977
0.023319598,-0.010210216
-0.00090294913,0.021273255
0.0058272374,-0.0033589005
0.0076121013,0.0055627823
0.005582999,0.007978559
0.0045943824,0.006386161
-0.007814592,0.0032945871
-0.019833297,-0.011420667
-0.0069634467,-0.018103063
0.01607356,-0.00758034
0.00926148,0.010014653
0.005088917,0.007612467
0.0016132648,0.0031044483
0.0028012304,0.00029289722
0.0057628904,0.0060920715
-0.0073641995,0.0008444786
0.011505171,-0.0076810718
0.00294822,0.010942459
0.0051964256,0.00020301342
-0.00670613,-0.0011445284
-0.003494293,-0.003756702
0.006109074,-0.0010313988
-0.0068338974,0.007838964
-0.00568531,-0.00608021
0.0014260233,-0.0073384643
0.012247131,0.0050264597
-0.003099109,0.011121035
0.0029508478,-0.0045745373
-0.012040403,0.0011376143
0.005124155,-0.012634754
-0.01824207,0.0038532019
-0.0017680457,-0.020608008
0.0017277417,-0.002550602
-0.009129079,0.0032930374
0.0018145588,-0.01016438
-0.0039200555,0.0021990538
-0.0033599702,-0.007065892
0.011108575,0.00015735626
0.010801383,0.010462642
0.0011141157,0.011738062
-0.012606238,0.00121212
-0.002935856,-0.017198801
-0.017202808,-0.0017671585
-0.0063047926,-0.016572118
-0.00092561694,-0.010702848
0.012882034,-0.0028361082
-0.003932027,0.0105679035
0.013352738,-0.008733511
-0.011647509,0.011670113
0.011661779,-0.011925936
0.01072657,0.012008071
-0.016961679,0.0098006725
0.0020494545,-0.016292393
0.0049009644,0.0023459196
0.0072161346,0.0041202307
-0.004023685,0.0060349703
0.012696556,-0.0011664629
0.004067918,0.009981751
0.012451087,0.0043227673
0.0054645557,0.012633324
-0.0015294981,0.009827495
0.0041925204,-0.005915582
0.00026736353,0.0024051666
0.0013602106,7.677078e-05
-0.0016282569,0.0030231476
-0.004292792,0.0029258728
0.013461761,-0.0011366606
-0.0008779325,0.011388779
0.0035507507,-0.0042087436
-0.0003407895,0.0029720068
-0.0010754657,-0.000310421
-0.0073692123,-0.002343297
0.0029687646,-0.003256619
-0.00023902266,0.00066125393
-0.00897717,0.001965046
-0.006173482,-0.010171711
0.019872429,-0.0068282485
0.006241724,0.015743494
-0.00016277017,0.008041143
-0.009412671,-0.0013625622
-0.0066716135,-0.010782659
-0.008219764,-0.008024275
0.01725204,-0.008574188
0.0012419862,0.01650095
-0.0022387875,-0.0016537309
0.0014674425,-0.001691997
-0.008436186,-0.000908196
-0.0020181478,-0.0066152215
0.0006117176,-0.0002669096
-0.008234401,0.0014408827
0.011010399,-0.010089219
0.007692052,0.012378097
-0.00346716,0.0034451485
-0.005108564,-0.0032586455
-0.007617602,-0.0041897893
-0.0053306897,-0.0069417357
-0.0012462672,-0.007732153
0.010154017,-0.0010753274
0.0015524395,0.010031819
-0.00070897816,-0.0015277863
0.0049455245,-0.0040708184
0.014269193,0.0046584606
-0.0023982774,0.021208644
0.0004343071,-0.005920768
-0.0029390445,0.0003105402
0.006554245,0.0027325153
0.0020892294,0.005007863
0.00551655,0.0012760162
0.0039258176,0.005595207
-0.0011675121,0.0042797327
0.012177602,-0.0068044066
-0.0034633658,0.01261735
-0.0047271377,-0.00316602
-0.00447755,-0.007150352
0.0043254364,-0.0030055642
-0.006779602,-0.00014162064
-0.0004980287,-0.006459594
0.006865049,-0.0003771186
-0.0017167338,0.006288886
0.006606398,-0.002183497
0.009241454,0.007968664
-0.00025935716,0.008357525
-0.002231288,0.0003157854
-0.009928578,-0.0037720203
-0.007141709,-0.010685146
0.0025554164,-0.0055238605
0.00814832,0.006210804
