sf_sac_return,benchmark_return
-0.0011923292,0.002342105
-0.002312962,0.00088620186
0.01948954,-0.0017704368
0.0020057422,0.016326785
0.016095214,0.00081539154
0.0034796272,0.012730122
0.0075585227,0.0044841766
-0.006787153,0.0070643425
0.0052609355,-0.005027294
-0.011794892,0.0005508661
-0.019312799,-0.008597314
-0.0026699386,-0.019080102
0.0011836184,-0.004658282
0.013628399,0.0018122196
-0.035448633,0.009783387
-0.0064008133,-0.030289173
-0.009068297,-0.005712211
-0.00960927,-0.00959909
0.002156546,-0.008821368
-0.010549337,0.004633069
-0.007402984,-0.010676503
0.017242707,-0.005528331
0.0069009215,0.01399827
0.01383183,0.0061187744
0.008749956,0.011870861
-0.04085709,0.007142067
-0.0010887989,-0.03941679
-0.0069822655,0.00096833706
-0.0033511866,-0.005565107
0.006123401,-0.004502356
-0.011536213,0.00639987
-0.016563058,-0.010104835
-0.009448357,-0.017014503
-0.016132101,-0.0035482645
-0.009709885,-0.01616764
-0.0045162253,-0.011138737
0.021419363,-0.0042999387
-0.016795343,0.01883471
-0.014173669,-0.015433729
0.029869555,-0.017111719
0.029359791,0.026644588
-0.0030057116,0.027989268
-0.010553893,-0.0014002919
-0.023888567,-0.011459708
-0.0018612723,-0.021056294
0.0008214151,-0.0032054186
-0.0020245956,0.0012433529
0.028459623,-0.0009692311
-0.017486494,0.028341174
0.02352721,-0.013445675
0.014539918,0.018592715
-0.005188284,0.011196613
-0.005479462,-0.0032758117
0.026847601,-0.0029654503
0.013011047,0.024691105
0.014519737,0.013417721
0.002881775,0.010702372
0.009637683,7.43866e-05
0.020416878,0.006098509
-0.005256078,0.025864363
-0.0025202192,-0.003921032
-0.017016757,-0.0024363995
-0.0017973774,-0.015479028
0.016854366,-0.004557371
0.0107963355,0.012561083
0.009102281,0.013078332
-0.018508239,0.010169268
0.04528168,-0.019507587
0.0026296368,0.036951303
-0.006268427,0.0009635687
0.006039857,-0.0062569976
-0.0038453348,0.0016764402
-0.00036817367,-0.0011637211
0.006040382,-0.00022375584
0.0002588095,0.005943179
0.013811533,-0.0013456345
0.0038545714,0.0118047
