sf_ddpg_return,benchmark_return
0.0030811988,0.002342105
-0.0024075992,0.00088620186
0.020850725,-0.0017704368
0.0032136887,0.016326785
0.015544966,0.00081539154
0.005004976,0.012730122
0.0076622814,0.0044841766
-0.0051801614,0.0070643425
0.0044106543,-0.005027294
-0.012553647,0.0005508661
-0.019347861,-0.008597314
-0.0054125674,-0.019080102
0.005723361,-0.004658282
0.008834105,0.0018122196
-0.028468795,0.009783387
-0.006494671,-0.030289173
-0.007519398,-0.005712211
-0.008950841,-0.00959909
0.0034728758,-0.008821368
-0.007856753,0.004633069
-0.005949769,-0.010676503
0.016683124,-0.005528331
0.007559195,0.01399827
0.011647757,0.0061187744
0.008871604,0.011870861
-0.040684056,0.007142067
0.0040017366,-0.03941679
-0.00793935,0.00096833706
-0.007350888,-0.005565107
0.0065668263,-0.004502356
-0.009895939,0.00639987
-0.016564246,-0.010104835
-0.008381654,-0.017014503
-0.018341154,-0.0035482645
-0.01079059,-0.01616764
-0.0049646944,-0.011138737
0.020670544,-0.0042999387
-0.020165727,0.01883471
-0.017580181,-0.015433729
0.030089848,-0.017111719
0.030349202,0.026644588
-0.003744062,0.027989268
-0.008253176,-0.0014002919
-0.021118287,-0.011459708
-0.0019985214,-0.021056294
-0.0010442063,-0.0032054186
-0.0023054779,0.0012433529
0.028755777,-0.0009692311
-0.014834251,0.028341174
0.023173481,-0.013445675
0.015441719,0.018592715
-0.0041924864,0.011196613
-0.0040079914,-0.0032758117
0.023901332,-0.0029654503
0.012149636,0.024691105
0.016540702,0.013417721
-0.0031430498,0.010702372
0.004998278,7.43866e-05
0.023894958,0.006098509
-0.003898602,0.025864363
-0.0010057464,-0.003921032
-0.018149547,-0.0024363995
-0.0058885925,-0.015479028
0.009033065,-0.004557371
0.015035026,0.012561083
0.0108860545,0.013078332
-0.02337408,0.010169268
0.04436525,-0.019507587
0.0022463314,0.036951303
-0.006003663,0.0009635687
0.008581661,-0.0062569976
-0.0040133186,0.0016764402
-0.0008412115,-0.0011637211
0.0067042783,-0.00022375584
0.002967745,0.005943179
0.01066976,-0.0013456345
0.005200077,0.0118047
0.0027852245,0.0028141737
-0.013966538,0.004473686
-0.00015208125,-0.014486551
0.023107428,9.071827e-05
-0.0054414384,0.021777987
0.0019005314,-0.005630493
-0.016394835,0.0010137558
-0.01308402,-0.014022052
-0.0028993562,-0.010332584
0.0065087527,4.708767e-05
-0.007632181,0.0054633617
0.014228322,-0.00902921
0.006118167,0.015789509
-0.007178072,0.0030466318
-0.022095203,-0.0041716695
-0.010233037,-0.02249676
-0.0059850104,-0.008486092
0.003512539,-0.0049489737
0.012603845,0.0028146505
-0.010515172,0.016034842
0.005973939,-0.010456204
-0.0014331862,0.005342245
-0.01190557,0.0011333227
0.01250948,-0.011005759
-0.0014492795,0.010496855
0.002420187,-0.0022140145
0.0128045045,-0.00032818317
-0.008817669,0.0040256977
0.023974292,-0.010210216
-0.0025064945,0.021273255
0.004429877,-0.0033589005
0.008019131,0.0055627823
0.006509248,0.007978559
0.005328059,0.006386161
-0.007236138,0.0032945871
-0.017573413,-0.011420667
-0.009934172,-0.018103063
0.013886467,-0.00758034
0.009867404,0.010014653
0.0031781495,0.007612467
0.0015064254,0.0031044483
0.002356872,0.00029289722
0.004124973,0.0060920715
-0.0052610785,0.0008444786
0.011531852,-0.0076810718
0.002433367,0.010942459
0.0033700727,0.00020301342
-0.0032340512,-0.0011445284
-0.0035626441,-0.003756702
0.008044943,-0.0010313988
-0.008885808,0.007838964
-0.00579834,-0.00608021
0.0031423569,-0.0073384643
0.011195328,0.0050264597
-0.002112724,0.011121035
0.0028945133,-0.0045745373
-0.010868609,0.0011376143
0.0021909438,-0.012634754
-0.019035712,0.0038532019
-0.0016500764,-0.020608008
0.003246639,-0.002550602
-0.00946008,0.0032930374
0.002444297,-0.01016438
-0.0058355555,0.0021990538
-0.00050659105,-0.007065892
0.013554025,0.00015735626
0.014035743,0.010462642
0.0008344427,0.011738062
-0.016713452,0.00121212
-0.0019694865,-0.017198801
-0.01755846,-0.0017671585
-0.008272711,-0.016572118
-0.0048554726,-0.010702848
0.015303064,-0.0028361082
-0.008239467,0.0105679035
0.010416966,-0.008733511
-0.013443705,0.011670113
0.013260953,-0.011925936
0.009485889,0.012008071
-0.017376062,0.0098006725
0.0029349104,-0.016292393
0.0035021491,0.0023459196
0.009203676,0.0041202307
-0.00056427345,0.0060349703
0.011471156,-0.0011664629
0.0053033866,0.009981751
0.014329985,0.0043227673
0.006761767,0.012633324
-0.0040591992,0.009827495
0.0008189827,-0.005915582
-0.0007575974,0.0024051666
0.0007151142,7.677078e-05
0.00041176006,0.0030231476
-0.0027674735,0.0029258728
0.012538165,-0.0011366606
4.5310706e-05,0.011388779
0.0043596476,-0.0042087436
0.0026581548,0.0029720068
-0.002418559,-0.000310421
-0.004069373,-0.002343297
0.0048870035,-0.003256619
0.002077926,0.00066125393
-0.011276405,0.001965046
-0.011899687,-0.010171711
0.015247636,-0.0068282485
0.0093676485,0.015743494
-0.0027093962,0.008041143
-0.012296021,-0.0013625622
-0.008627236,-0.010782659
-0.010830749,-0.008024275
0.017584696,-0.008574188
0.000989221,0.01650095
-4.7314912e-05,-0.0016537309
-0.0020075254,-0.001691997
-0.008048352,-0.000908196
-0.0012405626,-0.0066152215
0.0027675293,-0.0002669096
-0.0100694485,0.0014408827
0.014252782,-0.010089219
0.005888246,0.012378097
-0.0026755072,0.0034451485
-0.005645249,-0.0032586455
-0.0065923296,-0.0041897893
-0.0051645897,-0.0069417357
-0.0031285062,-0.007732153
0.01050273,-0.0010753274
-0.00026916713,0.010031819
-0.0016362667,-0.0015277863
0.0039869547,-0.0040708184
0.018216804,0.0046584606
-0.0036463588,0.021208644
0.0008430667,-0.005920768
0.0030521043,0.0003105402
0.007248204,0.0027325153
0.00037751347,0.005007863
0.0055670887,0.0012760162
0.0031708702,0.005595207
-0.0026388243,0.0042797327
0.0105561875,-0.0068044066
-0.0029631741,0.01261735
-0.0071584545,-0.00316602
-0.0047498494,-0.007150352
-9.661913e-05,-0.0030055642
-0.0057788678,-0.00014162064
0.00036205724,-0.006459594
0.0068583414,-0.0003771186
0.0005266927,0.006288886
0.007902939,-0.002183497
0.010199178,0.007968664
0.0019757748,0.008357525
-0.0023111105,0.0003157854
-0.012038104,-0.0037720203
-0.006255612,-0.010685146
0.0077913664,-0.0055238605
0.010246225,0.006210804
0.0041721836,0.009339452
0.0017287508,0.0025103092
-0.0042360164,0.0013890266
-0.00014985725,0.0033112764
0.0051005892,0.0022115707
0.005551167,0.010599256
0.0055265427,0.0031266212
0.0016598366,0.0046766996
0.004267197,7.1287155e-05
-0.001069922,0.0052102804
0.008097034,0.00075769424
-0.0062494315,0.0023152828
0.0058420748,-0.006683588
0.0051057413,0.005004406
-0.0016746446,0.002826929
-0.01127094,0.0020008087
-0.0013413057,-0.009771347
-0.0034403838,-0.001888454
0.009861145,-0.0042670965
-0.00089216605,0.011621237
-0.006388858,-0.0044721365
0.0044203997,-0.005412221
0.0031780526,0.0015029907
0.0016748421,0.002992034
-0.010359835,0.00074350834
-0.005723119,-0.010231197
-0.0059125423,-0.0051693916
0.0026530512,-0.008367717
0.0005709566,0.0007493496
-0.0047259107,-0.0010715127
0.0080038905,-0.0050738454
-0.013950482,0.005370617
0.006215267,-0.010836244
0.006101731,0.0072574615
0.0076784343,0.0062037706
0.0032312274,0.008469105
-0.001098793,0.0010778904
0.00286467,-0.004824519
-0.008244723,0.0033351183
-0.0070654713,-0.0056186914
0.001487188,-0.0057380795
0.0033739395,0.001670599
0.0021914467,0.0021988153
-0.0007900484,0.002519846
-0.0025475249,-0.00051152706
0.01016105,-0.0020336509
-0.0073912814,0.0095899105
-0.001878906,-0.008275449
-0.002892565,0.00017511845
-0.004338447,-0.0030779243
-0.013744719,-0.0022264123
-0.0037799291,-0.010756314
0.0013280697,-0.0031282902
-0.01043997,0.0012671947
-0.003271725,-0.0114094615
0.0037296042,-0.0020408034
-0.005061928,0.0034595728
-0.0044516996,-0.0047180653
-0.013323903,-0.002212882
0.004590966,-0.012890518
-6.709248e-05,0.0038534403
0.006043408,-0.00030124187
0.0051431805,0.00869596
0.0054308884,0.0058989525
0.0014450327,0.004006982
-0.005522728,0.001943469
-0.00054472685,-0.0051392317
0.009568993,0.0011640787
0.00028932467,0.009333134
-0.008496072,0.00038576126
-0.006497834,-0.0097821355
-0.009498142,-0.0074530244
-0.0034674443,-0.00858587
0.0016831346,-0.0057617426
-0.008182,0.0062232018
-0.005029317,-0.0031818151
-0.013779663,-0.007616818
0.012357172,-0.011185586
0.006598808,0.015774488
0.0050588213,0.0037629604
0.019194387,0.0067076683
0.007975385,0.016964912
0.0010183528,0.0065675974
0.0007523112,0.0010139942
0.0007167086,0.0016641617
-0.0043961667,-0.0011809468
0.0093109645,-0.006458938
0.003923349,0.011541367
0.018078875,0.0015975237
0.0047458336,0.014264941
-0.008186027,0.0046948195
0.0016911402,-0.0013072491
0.008322265,5.185604e-05
-0.004088197,0.005830407
0.0044449307,-0.0017851591
0.0031602755,0.0052651167
-0.002600044,0.0033203363
0.0013096966,-0.0016015768
0.002308298,0.0023635626
0.015398674,0.00037956238
0.009550873,0.014689922
-0.0015926249,0.008194804
-0.003891293,-0.0011327863
-0.0018656477,-0.0022064447
0.0030379891,-0.0019413233
0.0037405714,0.0017459393
0.0052948482,0.0036129951
0.0038085096,0.0043329
0.01803413,0.0047523975
0.0074511655,0.014005661
0.0030921437,0.004262924
0.0019439459,0.0015251637
0.0068423077,2.3007393e-05
-0.0131350495,0.006752372
0.008213449,-0.012671649
0.0031767786,0.00869298
0.0025177002,-0.0004914403
0.002564527,0.0042625666
0.00012307987,0.0029615164
-0.0012144707,0.0014228821
0.00032476336,-0.0005452633
-0.0054162554,0.0006766319
-0.0007955022,-0.0075526237
0.0019690767,0.00027108192
0.0047921874,0.00068831444
-0.0070252307,0.00578928
0.0039895438,-0.004188955
-0.0004128553,0.00454545
0.00011759624,0.00040555
-0.0073467083,-0.0031300783
-0.0028890409,-0.00616765
0.00930547,-0.0025280118
0.009887077,0.0054186583
0.0037781708,0.01054728
-0.0014652945,0.003644824
-0.0029151551,-0.0025356412
0.007290136,-0.002613306
0.0052210316,0.0064206123
0.005703099,0.0015847683
0.0025093816,0.0058783293
-0.008273657,0.0034919977
0.012728132,-0.008240938
0.0030869506,0.009686351
-0.0062237903,0.0034937859
0.003918305,-0.007096231
0.0010004677,0.0036799908
0.008683819,0.004049659
-0.004367385,0.0012661219
0.0020109192,-0.001410842
-0.011442333,0.003250122
0.004400734,-0.013522267
0.008311991,0.0039589405
-0.0034574084,0.0090789795
0.00021211803,-0.003743112
0.000947915,-0.0016616583
0.009561181,0.0012559891
0.0017900988,0.011832237
0.0005462244,0.0015977621
-5.203858e-05,-0.0015920997
0.0037814714,-0.0024781823
-0.00045409426,-0.00060015917
0.002761308,0.0012162924
-0.0016867816,0.0023332834
-0.0064260587,-0.002495706
0.0013037473,-0.010378003
0.0016186535,0.0019659996
-0.0005748756,0.003370285
0.0020684116,-0.0017699599
0.0009684935,0.0012129545
-0.0027327947,0.006082773
-0.0053112656,0.0009698868
-0.0041831695,-0.0035258532
0.0035808124,-0.0049064755
0.006748531,0.001954317
0.012361012,0.008257985
0.006095752,0.01026237
-0.00521848,0.006814122
0.00041120872,-0.007678807
-0.002224654,-0.0041102767
0.014443625,-0.00079649687
0.00032768399,0.01216197
-0.008362956,0.0011894703
-0.006450262,-0.0060420632
-0.004869312,-0.010023892
-0.013309278,-0.0011002421
0.0060148425,-0.0135496855
-0.0008459501,0.007955551
0.0020793937,-0.0002888441
-0.010656394,-0.00023472309
0.00048315898,-0.010856986
-0.013668358,-6.330013e-05
-0.008447915,-0.012372613
-0.0032218993,-0.0065326095
0.00019643456,0.0016922951
-0.00067022815,-0.0012079477
0.008037221,0.00058460236
0.0098359175,0.0055861473
0.004691411,0.006675601
-0.00013364851,0.0068962574
0.00050284714,-0.0011107922
0.0010541044,-0.009753287
0.0067453906,0.0040397644
-0.013815448,0.0038292408
-6.568059e-05,-0.0148534775
