sf_ddpg_return,benchmark_return
-0.0027809564,0.002342105
-0.0011779703,0.00088620186
0.019179687,-0.0017704368
0.0029510083,0.016326785
0.013418927,0.00081539154
0.0028915547,0.012730122
0.009182011,0.0044841766
-0.004570547,0.0070643425
0.005248606,-0.005027294
-0.011358026,0.0005508661
-0.01898772,-0.008597314
-0.00228554,-0.019080102
0.0010426183,-0.004658282
0.012505745,0.0018122196
-0.031795364,0.009783387
-0.0054042935,-0.030289173
-0.008953101,-0.005712211
-0.008971099,-0.00959909
0.0014512469,-0.008821368
-0.010207705,0.004633069
-0.0054331385,-0.010676503
0.0147226695,-0.005528331
0.00791957,0.01399827
0.013910935,0.0061187744
0.0064304085,0.011870861
-0.041522104,0.007142067
0.0016176209,-0.03941679
-0.0054904115,0.00096833706
-0.002401506,-0.005565107
0.00759705,-0.004502356
-0.014327347,0.00639987
-0.01555872,-0.010104835
-0.007600489,-0.017014503
-0.015883144,-0.0035482645
-0.011780549,-0.01616764
-0.0020607396,-0.011138737
0.021996757,-0.0042999387
-0.015617816,0.01883471
-0.01976517,-0.015433729
0.028524633,-0.017111719
0.030419733,0.026644588
-0.0011379507,0.027989268
-0.009638894,-0.0014002919
-0.024083948,-0.011459708
-0.005788119,-0.021056294
0.0038767033,-0.0032054186
-0.00066851155,0.0012433529
0.028372701,-0.0009692311
-0.017296314,0.028341174
0.022285497,-0.013445675
0.011081751,0.018592715
-0.0016410566,0.011196613
-0.0061959866,-0.0032758117
0.025929196,-0.0029654503
0.013757593,0.024691105
0.01376674,0.013417721
0.00035080456,0.010702372
0.0067151007,7.43866e-05
0.025723666,0.006098509
-0.0051291934,0.025864363
0.00038020386,-0.003921032
-0.01643856,-0.0024363995
-0.0026154516,-0.015479028
0.021530252,-0.004557371
0.010519262,0.012561083
0.009120201,0.013078332
-0.018728856,0.010169268
0.043726563,-0.019507587
0.004034007,0.036951303
-0.006528342,0.0009635687
0.005346778,-0.0062569976
-0.0025996077,0.0016764402
0.0015436377,-0.0011637211
0.006125811,-0.00022375584
2.346303e-05,0.005943179
0.014617106,-0.0013456345
0.003507863,0.0118047
0.0014874444,0.0028141737
-0.013691022,0.004473686
0.0023984206,-0.014486551
0.024341833,9.071827e-05
-0.0008079375,0.021777987
-0.000691435,-0.005630493
-0.014018854,0.0010137558
-0.011665295,-0.014022052
0.0016506631,-0.010332584
0.010019811,4.708767e-05
-0.011890439,0.0054633617
0.016347632,-0.00902921
0.0058388254,0.015789509
-0.0061544213,0.0030466318
-0.021024318,-0.0041716695
-0.009782749,-0.02249676
-0.005830716,-0.008486092
0.002869329,-0.0049489737
0.020056808,0.0028146505
-0.012734462,0.016034842
0.0051881075,-0.010456204
-0.0018039489,0.005342245
-0.010464952,0.0011333227
0.011973093,-0.011005759
-0.0019567362,0.010496855
-0.0016448848,-0.0022140145
0.00212006,-0.00032818317
-0.010834132,0.0040256977
0.02196424,-0.010210216
-0.0015581072,0.021273255
0.006804796,-0.0033589005
0.008267259,0.0055627823
0.0051064594,0.007978559
0.0061237775,0.006386161
-0.009678174,0.0032945871
-0.018882614,-0.011420667
-0.012073579,-0.018103063
0.012217399,-0.00758034
0.010937238,0.010014653
0.006069856,0.007612467
-0.0007235126,0.0031044483
0.008319385,0.00029289722
0.0040791524,0.0060920715
-0.01216406,0.0008444786
0.010995209,-0.0076810718
0.0020812368,0.010942459
0.0013724358,0.00020301342
-0.0042949673,-0.0011445284
-0.0021588944,-0.003756702
0.00924685,-0.0010313988
-0.0073054433,0.007838964
-0.0071432064,-0.00608021
0.004409597,-0.0073384643
0.011691118,0.0050264597
-0.0008452182,0.011121035
0.0013667239,-0.0045745373
-0.010877314,0.0011376143
0.0033005055,-0.012634754
-0.01984158,0.0038532019
-0.0038371051,-0.020608008
0.010744492,-0.002550602
-0.008174703,0.0032930374
0.0023430763,-0.01016438
-0.0066184336,0.0021990538
-0.0007506786,-0.007065892
0.005852987,0.00015735626
0.012627791,0.010462642
-0.00028699965,0.011738062
-0.01712251,0.00121212
0.0011353669,-0.017198801
-0.016872589,-0.0017671585
-0.008553515,-0.016572118
-0.0045344895,-0.010702848
0.012799519,-0.0028361082
-0.0096802,0.0105679035
0.01350527,-0.008733511
-0.011752465,0.011670113
0.012567716,-0.011925936
0.011889331,0.012008071
-0.016531985,0.0098006725
0.002944852,-0.016292393
0.0029173915,0.0023459196
0.0035415674,0.0041202307
-0.0022599802,0.0060349703
0.011246106,-0.0011664629
0.004366566,0.009981751
0.013104439,0.0043227673
0.008221311,0.012633324
-0.0071954513,0.009827495
0.0018423514,-0.005915582
-0.00011702489,0.0024051666
0.0053455196,7.677078e-05
0.0018028686,0.0030231476
-0.0029060137,0.0029258728
0.009231476,-0.0011366606
0.0014772944,0.011388779
0.0031412172,-0.0042087436
-0.0001889783,0.0029720068
0.0002336039,-0.000310421
-0.006520706,-0.002343297
0.0029903722,-0.003256619
0.00321748,0.00066125393
-0.011685062,0.001965046
-0.006387374,-0.010171711
0.0130433645,-0.0068282485
0.008734103,0.015743494
0.002293713,0.008041143
-0.01293371,-0.0013625622
-0.009288742,-0.010782659
-0.009138163,-0.008024275
0.017453523,-0.008574188
-0.00068160717,0.01650095
-0.0034351314,-0.0016537309
-0.0021741842,-0.001691997
-0.005647123,-0.000908196
-0.0011253743,-0.0066152215
0.0029579962,-0.0002669096
-0.01045666,0.0014408827
0.014323434,-0.010089219
0.007443491,0.012378097
-0.0036290428,0.0034451485
-0.0062948745,-0.0032586455
