sf_ddpg_return,benchmark_return
-0.0016947152,0.002342105
-0.005306399,0.00088620186
0.018432824,-0.0017704368
0.0027286331,0.016326785
0.016068308,0.00081539154
0.0028743749,0.012730122
0.008885813,0.0044841766
-0.005298233,0.0070643425
0.0060724937,-0.005027294
-0.010881106,0.0005508661
-0.020801192,-0.008597314
-0.003039424,-0.019080102
0.0014161387,-0.004658282
0.011728168,0.0018122196
-0.036121756,0.009783387
-0.006399747,-0.030289173
-0.009318046,-0.005712211
-0.008696044,-0.00959909
0.0038745604,-0.008821368
-0.01043644,0.004633069
-0.0078779105,-0.010676503
0.01612289,-0.005528331
0.006012865,0.01399827
0.012390534,0.0061187744
0.00932245,0.011870861
-0.04135288,0.007142067
0.0036314887,-0.03941679
-0.00786169,0.00096833706
-0.0013533194,-0.005565107
0.006207566,-0.004502356
-0.012988893,0.00639987
-0.013841618,-0.010104835
-0.00696648,-0.017014503
-0.017142178,-0.0035482645
-0.008774313,-0.01616764
-0.004254894,-0.011138737
0.021941384,-0.0042999387
-0.016169172,0.01883471
-0.021176403,-0.015433729
0.02507122,-0.017111719
0.028911855,0.026644588
0.0007049045,0.027989268
-0.011331384,-0.0014002919
-0.025895707,-0.011459708
-0.0045118453,-0.021056294
0.0005082726,-0.0032054186
-0.001372397,0.0012433529
0.027046273,-0.0009692311
-0.019528994,0.028341174
0.02281793,-0.013445675
0.010646427,0.018592715
-0.0038597982,0.011196613
0.00019565439,-0.0032758117
0.026126377,-0.0029654503
0.011016675,0.024691105
0.013392516,0.013417721
0.0031537137,0.010702372
0.0008743445,7.43866e-05
0.017408935,0.006098509
-0.0033531033,0.025864363
-0.0044605057,-0.003921032
-0.018762058,-0.0024363995
-0.0054040714,-0.015479028
0.016063998,-0.004557371
0.0061955056,0.012561083
0.005411494,0.013078332
-0.026605489,0.010169268
0.045656804,-0.019507587
0.010255727,0.036951303
-0.0060891234,0.0009635687
0.007857717,-0.0062569976
-0.0053374693,0.0016764402
0.0013625661,-0.0011637211
0.0054160836,-0.00022375584
0.0020002765,0.005943179
0.01303047,-0.0013456345
0.0046916683,0.0118047
0.0016628782,0.0028141737
-0.012840001,0.004473686
-0.0012795171,-0.014486551
0.024151994,9.071827e-05
0.0011916758,0.021777987
-0.0012475334,-0.005630493
-0.015597062,0.0010137558
-0.014730209,-0.014022052
0.0022164148,-0.010332584
0.011899583,4.708767e-05
-0.010735866,0.0054633617
0.015534346,-0.00902921
0.008719441,0.015789509
-0.005852314,0.0030466318
-0.02440889,-0.0041716695
-0.012150483,-0.02249676
-0.010560851,-0.008486092
0.002273528,-0.0049489737
0.019420622,0.0028146505
-0.012862464,0.016034842
0.0054053506,-0.010456204
-0.006114527,0.005342245
-0.012327476,0.0011333227
0.013732959,-0.011005759
-0.002273345,0.010496855
0.0036420547,-0.0022140145
0.00701261,-0.00032818317
-0.009658317,0.0040256977
0.020589266,-0.010210216
0.00033358348,0.021273255
0.0074621243,-0.0033589005
0.011555771,0.0055627823
0.0057545467,0.007978559
0.005064035,0.006386161
-0.0063071335,0.0032945871
-0.017939175,-0.011420667
-0.0089348275,-0.018103063
0.014896509,-0.00758034
