sf_ddpg_return,benchmark_return
0.0023012261,-0.0026112199
-0.0028596355,0.002342105
-0.0055794916,0.00088620186
0.018812759,-0.0017704368
0.002444241,0.016326785
0.014255809,0.00081539154
0.0036413039,0.012730122
0.0049428707,0.0044841766
-0.0067107016,0.0070643425
0.00563899,-0.005027294
-0.011933621,0.0005508661
-0.020538274,-0.008597314
-0.00175939,-0.019080102
0.0022306144,-0.004658282
0.010125641,0.0018122196
-0.034348745,0.009783387
-0.008011381,-0.030289173
-0.010826068,-0.005712211
-0.0122195715,-0.00959909
-0.0027023687,-0.008821368
-0.009718842,0.004633069
-0.007336676,-0.010676503
0.013819605,-0.005528331
0.0077877576,0.01399827
0.016153336,0.0061187744
0.010295587,0.011870861
-0.040591266,0.007142067
0.0030578608,-0.03941679
-0.009693921,0.00096833706
-0.0049699643,-0.005565107
0.006732709,-0.004502356
-0.013200588,0.00639987
-0.017546955,-0.010104835
-0.007950286,-0.017014503
-0.018736634,-0.0035482645
-0.013954918,-0.01616764
-0.0026775266,-0.011138737
0.020337237,-0.0042999387
-0.017207425,0.01883471
-0.021191575,-0.015433729
0.029281808,-0.017111719
0.032261994,0.026644588
-0.00056963495,0.027989268
-0.010714259,-0.0014002919
-0.022226222,-0.011459708
-0.0038485627,-0.021056294
-0.0020967324,-0.0032054186
-0.0026599534,0.0012433529
0.029935513,-0.0009692311
-0.017781774,0.028341174
0.021107495,-0.013445675
0.01297155,0.018592715
-0.0001159375,0.011196613
-0.0009937155,-0.0032758117
0.01931517,-0.0029654503
0.01043229,0.024691105
0.017138332,0.013417721
0.00046847283,0.010702372
0.010396799,7.43866e-05
0.027376613,0.006098509
-0.005228715,0.025864363
-0.00013350122,-0.003921032
-0.015397208,-0.0024363995
-0.0028130114,-0.015479028
0.017529301,-0.004557371
0.009838455,0.012561083
0.009813573,0.013078332
-0.017705122,0.010169268
0.04723827,-0.019507587
0.0076580346,0.036951303
-0.0020906397,0.0009635687
0.0029676622,-0.0062569976
-0.0071114004,0.0016764402
0.0009908776,-0.0011637211
0.0042224727,-0.00022375584
-0.0014092094,0.005943179
0.016365485,-0.0013456345
0.0028908583,0.0118047
0.0030429033,0.0028141737
-0.015338752,0.004473686
0.0032397409,-0.014486551
0.024228852,9.071827e-05
-0.005140162,0.021777987
0.00093455455,-0.005630493
-0.016841535,0.0010137558
-0.012250653,-0.014022052
0.00011875229,-0.010332584
0.009598265,4.708767e-05
-0.006840441,0.0054633617
0.01785083,-0.00902921
0.007923812,0.015789509
-0.005780021,0.0030466318
-0.021880498,-0.0041716695
-0.010806319,-0.02249676
-0.0047052936,-0.008486092
0.0030127268,-0.0049489737
0.021702673,0.0028146505
-0.012272603,0.016034842
0.004711711,-0.010456204
0.00056836026,0.005342245
-0.011826445,0.0011333227
0.012560357,-0.011005759
-0.0015196138,0.010496855
0.0032730366,-0.0022140145
0.0145205,-0.00032818317
-0.007213596,0.0040256977
0.025022307,-0.010210216
6.331669e-05,0.021273255
0.007855468,-0.0033589005
0.0037680664,0.0055627823
0.009034548,0.007978559
0.005307357,0.006386161
-0.009535028,0.0032945871
-0.018483391,-0.011420667
-0.010059976,-0.018103063
0.013077378,-0.00758034
0.011405991,0.010014653
0.0011459754,0.007612467
0.00012678228,0.0031044483
0.0060440465,0.00029289722
0.0059406296,0.0060920715
-0.0073604584,0.0008444786
0.009202315,-0.0076810718
0.004341857,0.010942459
0.00143424,0.00020301342
-0.004579415,-0.0011445284
-0.0019676487,-0.003756702
0.008128196,-0.0010313988
-0.0074359146,0.007838964
-0.00633302,-0.00608021
0.0014523964,-0.0073384643
0.012068265,0.0050264597
-0.0006581744,0.011121035
0.0021685725,-0.0045745373
-0.010079791,0.0011376143
0.00021061621,-0.012634754
-0.022060752,0.0038532019
-0.00036332008,-0.020608008
0.00937583,-0.002550602
-0.008998659,0.0032930374
0.0033954051,-0.01016438
-0.006154666,0.0021990538
0.0016466447,-0.007065892
0.014115506,0.00015735626
0.012051335,0.010462642
-0.00016666797,0.011738062
-0.015482549,0.00121212
-0.0001882148,-0.017198801
-0.017220795,-0.0017671585
-0.011959314,-0.016572118
-0.00764421,-0.010702848
0.014946941,-0.0028361082
-0.010940645,0.0105679035
0.013277835,-0.008733511
-0.011216057,0.011670113
0.013599098,-0.011925936
0.011723718,0.012008071
-0.017779171,0.0098006725
0.002466384,-0.016292393
0.0020577875,0.0023459196
0.0066664186,0.0041202307
0.00027630728,0.0060349703
0.012898654,-0.0011664629
0.0034601456,0.009981751
0.013724108,0.0043227673
0.0062454804,0.012633324
-0.007321219,0.009827495
-0.0028867556,-0.005915582
-0.0040419996,0.0024051666
0.006250325,7.677078e-05
0.0030588708,0.0030231476
-0.0025758743,0.0029258728
0.009793484,-0.0011366606
-0.002941665,0.011388779
0.0045656133,-0.0042087436
0.002060092,0.0029720068
-9.600638e-05,-0.000310421
-0.008540306,-0.002343297
0.0038446554,-0.003256619
0.0011443727,0.00066125393
-0.011675156,0.001965046
-0.007181204,-0.010171711
0.014744484,-0.0068282485
0.009262979,0.015743494
-4.1236344e-05,0.008041143
-0.015247504,-0.0013625622
-0.006373349,-0.010782659
-0.011345254,-0.008024275
0.017079473,-0.008574188
-1.0119526e-05,0.01650095
-0.0015573801,-0.0016537309
-0.002049466,-0.001691997
-0.004678574,-0.000908196
-0.00032911036,-0.0066152215
0.003322035,-0.0002669096
-0.009762979,0.0014408827
0.0149954725,-0.010089219
0.0072424016,0.012378097
-0.0026204751,0.0034451485
-0.005998681,-0.0032586455
-0.006329166,-0.0041897893
-0.009715902,-0.0069417357
0.010998283,-0.007732153
0.010360777,-0.0010753274
-0.0011165704,0.010031819
-0.008677489,-0.0015277863
0.007337739,-0.0040708184
0.022938898,0.0046584606
-0.009365893,0.021208644
0.0020609696,-0.005920768
0.0058303275,0.0003105402
0.0047618877,0.0027325153
0.0018386444,0.005007863
0.0064129797,0.0012760162
0.004745225,0.005595207
0.0025236772,0.0042797327
0.00956033,-0.0068044066
0.000490778,0.01261735
-0.009734239,-0.00316602
-0.004535278,-0.007150352
-0.0028522809,-0.0030055642
-0.007393377,-0.00014162064
-7.3585165e-05,-0.006459594
0.008393503,-0.0003771186
-0.0012119613,0.006288886
0.008510692,-0.002183497
0.007883225,0.007968664
0.0005567571,0.008357525
-0.0023496218,0.0003157854
-0.013915841,-0.0037720203
-0.002249085,-0.010685146
0.004959845,-0.0055238605
0.013646811,0.006210804
0.0027865802,0.009339452
0.0033100976,0.0025103092
-0.00621997,0.0013890266
-0.0019130743,0.0033112764
0.009028448,0.0022115707
0.0065374873,0.010599256
0.002650559,0.0031266212
-0.0006956659,0.0046766996
0.0044835806,7.1287155e-05
0.0022903716,0.0052102804
0.0069018044,0.00075769424
-0.0054174033,0.0023152828
0.0057759485,-0.006683588
0.005792939,0.005004406
0.0016188193,0.002826929
-0.011386775,0.0020008087
-0.0015612807,-0.009771347
-0.0061544213,-0.001888454
0.01033724,-0.0042670965
-0.0060201683,0.011621237
-0.0065895086,-0.0044721365
0.0008500981,-0.005412221
0.0021473565,0.0015029907
0.0044371784,0.002992034
-0.01168707,0.00074350834
-0.004799333,-0.010231197
-0.0033564833,-0.0051693916
0.0009812813,-0.008367717
0.003325257,0.0007493496
-0.0060809124,-0.0010715127
0.0078099472,-0.0050738454
-0.009495374,0.005370617
0.006525887,-0.010836244
0.008876662,0.0072574615
0.010902594,0.0062037706
0.0030418667,0.008469105
0.00077057205,0.0010778904
0.0047813356,-0.004824519
-0.008497519,0.0033351183
-0.005004091,-0.0056186914
-0.001554264,-0.0057380795
-0.00059457624,0.001670599
0.0008915066,0.0021988153
-0.0011359222,0.002519846
-0.00442232,-0.00051152706
0.008462207,-0.0020336509
-0.010367549,0.0095899105
-0.0013670227,-0.008275449
-0.0029587946,0.00017511845
-0.005364249,-0.0030779243
-0.01709235,-0.0022264123
-0.0024652549,-0.010756314
-0.0008949803,-0.0031282902
-0.011022879,0.0012671947
-0.0020303295,-0.0114094615
0.0020867388,-0.0020408034
-0.0015341142,0.0034595728
-0.0059782066,-0.0047180653
-0.010774868,-0.002212882
0.00072820985,-0.012890518
0.0010309087,0.0038534403
0.005706688,-0.00030124187
0.0049598087,0.00869596
0.006738699,0.0058989525
-0.0011816918,0.004006982
-0.006915205,0.001943469
-0.0024523237,-0.0051392317
0.011877617,0.0011640787
0.0012685724,0.009333134
-0.0111777615,0.00038576126
-0.007626613,-0.0097821355
-0.008263552,-0.0074530244
-0.0032463935,-0.00858587
0.0127400365,-0.0057617426
-0.007886761,0.0062232018
-0.0038941072,-0.0031818151
-0.014488969,-0.007616818
0.017585708,-0.011185586
0.0051464206,0.015774488
0.0064984527,0.0037629604
0.019527491,0.0067076683
0.008607332,0.016964912
0.00018014516,0.0065675974
0.00046551562,0.0010139942
-0.0016576218,0.0016641617
-0.006579118,-0.0011809468
0.010737439,-0.006458938
0.003263033,0.011541367
0.015369783,0.0015975237
0.00437809,0.014264941
-0.0035315787,0.0046948195
0.002102448,-0.0013072491
0.007785804,5.185604e-05
-0.0018323461,0.005830407
0.0037331118,-0.0017851591
0.0017444094,0.0052651167
0.00018242,0.0033203363
0.0020459858,-0.0016015768
0.005472183,0.0023635626
0.013367395,0.00037956238
0.01211484,0.014689922
-0.00055204163,0.008194804
-0.0029536453,-0.0011327863
-0.0016637808,-0.0022064447
0.0022208293,-0.0019413233
0.0051314565,0.0017459393
0.0051322943,0.0036129951
0.0045156213,0.0043329
0.013424886,0.0047523975
0.01090315,0.014005661
0.0020274785,0.004262924
0.0031100975,0.0015251637
0.0062227943,2.3007393e-05
