sf_ddpg_return,benchmark_return
0.0013365464,-0.0026112199
-0.0023164188,0.002342105
-0.005197508,0.00088620186
0.018995289,-0.0017704368
0.0006998495,0.016326785
0.0152883325,0.00081539154
0.005370417,0.012730122
0.0024849493,0.0044841766
-0.007644201,0.0070643425
0.0036713446,-0.005027294
-0.011135786,0.0005508661
-0.018883275,-0.008597314
-0.002072075,-0.019080102
0.0023308783,-0.004658282
0.012242973,0.0018122196
-0.03550546,0.009783387
-0.007849746,-0.030289173
-0.009494925,-0.005712211
-0.011151044,-0.00959909
-0.002701286,-0.008821368
-0.010885845,0.004633069
-0.0064850487,-0.010676503
0.014895769,-0.005528331
0.0077751805,0.01399827
0.015146249,0.0061187744
0.008030976,0.011870861
-0.039494026,0.007142067
0.00039774532,-0.03941679
-0.0075282454,0.00096833706
-0.004317817,-0.005565107
0.004882967,-0.004502356
-0.009671948,0.00639987
-0.017632604,-0.010104835
-0.006893716,-0.017014503
-0.016859349,-0.0035482645
-0.0119368015,-0.01616764
-0.00376579,-0.011138737
0.018311115,-0.0042999387
-0.017905043,0.01883471
-0.015461634,-0.015433729
0.030543545,-0.017111719
0.031132152,0.026644588
-0.0012771557,0.027989268
-0.011387664,-0.0014002919
-0.023014389,-0.011459708
-0.00279428,-0.021056294
0.0008622652,-0.0032054186
-0.0018290562,0.0012433529
0.031155068,-0.0009692311
-0.014394361,0.028341174
0.021916663,-0.013445675
0.013825732,0.018592715
-0.0029420047,0.011196613
-0.00031887097,-0.0032758117
0.023780938,-0.0029654503
0.011611753,0.024691105
0.015594409,0.013417721
0.0022566176,0.010702372
0.014081989,7.43866e-05
0.025884012,0.006098509
-0.0058436044,0.025864363
-0.0007457423,-0.003921032
-0.016854472,-0.0024363995
0.0015559545,-0.015479028
0.014013336,-0.004557371
0.014244977,0.012561083
0.014069981,0.013078332
-0.018313864,0.010169268
0.042729,-0.019507587
-1.4199489e-05,0.036951303
-0.0018015401,0.0009635687
0.002851963,-0.0062569976
-0.0061627175,0.0016764402
-0.0016220777,-0.0011637211
0.0045423578,-0.00022375584
-0.0028762154,0.005943179
0.014674288,-0.0013456345
0.005088189,0.0118047
0.0033414783,0.0028141737
-0.014910221,0.004473686
0.0020338998,-0.014486551
0.024014467,9.071827e-05
-0.0076045888,0.021777987
0.0024202499,-0.005630493
-0.014572284,0.0010137558
-0.0099050645,-0.014022052
0.0004752384,-0.010332584
0.008901063,4.708767e-05
-0.008445084,0.0054633617
0.015365229,-0.00902921
0.005399248,0.015789509
-0.0058927643,0.0030466318
-0.023374537,-0.0041716695
-0.008238309,-0.02249676
-0.002271365,-0.008486092
0.0033447181,-0.0049489737
0.014961846,0.0028146505
-0.013739754,0.016034842
0.004897198,-0.010456204
-0.0016125373,0.005342245
-0.010109933,0.0011333227
0.011693096,-0.011005759
-0.0011625921,0.010496855
0.0002166806,-0.0022140145
0.011263704,-0.00032818317
-0.012664956,0.0040256977
0.025700402,-0.010210216
-0.0007637493,0.021273255
0.0054154857,-0.0033589005
0.004591066,0.0055627823
0.008590355,0.007978559
0.0054001985,0.006386161
-0.0029189694,0.0032945871
-0.0218027,-0.011420667
-0.011159753,-0.018103063
0.016702319,-0.00758034
0.0104861995,0.010014653
0.00030076492,0.007612467
-0.00024810602,0.0031044483
0.00053397677,0.00029289722
0.005896915,0.0060920715
-0.008475546,0.0008444786
0.008154466,-0.0076810718
0.0040056603,0.010942459
-0.0036245123,0.00020301342
-0.0033468998,-0.0011445284
0.00075103954,-0.003756702
0.008958228,-0.0010313988
-0.006620996,0.007838964
-0.0048549776,-0.00608021
0.0014137627,-0.0073384643
0.01073188,0.0050264597
0.00022745848,0.011121035
-0.00026016362,-0.0045745373
-0.015095146,0.0011376143
0.0037090145,-0.012634754
-0.018507468,0.0038532019
-0.0016593336,-0.020608008
0.011768496,-0.002550602
-0.010109478,0.0032930374
0.0036363427,-0.01016438
-0.00552933,0.0021990538
0.0052314787,-0.007065892
0.014545363,0.00015735626
0.011732091,0.010462642
-0.000596285,0.011738062
-0.016524645,0.00121212
-0.0012377467,-0.017198801
-0.018617623,-0.0017671585
-0.009187597,-0.016572118
-0.0035386784,-0.010702848
0.01440077,-0.0028361082
-0.011511028,0.0105679035
0.013244626,-0.008733511
-0.013844283,0.011670113
0.014542572,-0.011925936
0.009783027,0.012008071
-0.016698407,0.0098006725
0.0012337916,-0.016292393
0.0032846085,0.0023459196
0.009343214,0.0041202307
-0.00036994155,0.0060349703
0.009694005,-0.0011664629
0.003309741,0.009981751
0.012469635,0.0043227673
0.010258647,0.012633324
-0.008515372,0.009827495
0.0012684813,-0.005915582
-0.0028765341,0.0024051666
0.0048386278,7.677078e-05
0.003693889,0.0030231476
-0.0021283769,0.0029258728
0.010093837,-0.0011366606
0.0005636108,0.011388779
0.0035006404,-0.0042087436
0.002609558,0.0029720068
-0.0014355567,-0.000310421
-0.005060592,-0.002343297
0.001217299,-0.003256619
0.0015782574,0.00066125393
-0.010290559,0.001965046
-0.010117131,-0.010171711
0.013870414,-0.0068282485
0.008616514,0.015743494
0.00060173316,0.008041143
-0.01333738,-0.0013625622
-0.008518426,-0.010782659
-0.008463572,-0.008024275
0.017078701,-0.008574188
-0.00085557555,0.01650095
-0.002139642,-0.0016537309
-0.0007733174,-0.001691997
-0.0045975023,-0.000908196
-0.0011003125,-0.0066152215
