ddpg_return,benchmark_return
0.0011156786,-0.0026112199
-0.00022440076,0.002342105
-0.002480371,0.00088620186
0.019164449,-0.0017704368
0.001245451,0.016326785
0.014869355,0.00081539154
0.005539486,0.012730122
0.006065035,0.0044841766
-0.007516653,0.0070643425
0.0025020787,-0.005027294
-0.011685525,0.0005508661
-0.019767866,-0.008597314
-0.00480429,-0.019080102
0.002072338,-0.004658282
0.010960457,0.0018122196
-0.033821188,0.009783387
-0.0057919775,-0.030289173
-0.008483615,-0.005712211
-0.009809486,-0.00959909
0.0024114193,-0.008821368
-0.01122011,0.004633069
-0.007365977,-0.010676503
0.017214341,-0.005528331
0.0069210585,0.01399827
0.014705313,0.0061187744
0.011325296,0.011870861
-0.038672045,0.007142067
-0.0018916765,-0.03941679
-0.008014346,0.00096833706
-0.007096848,-0.005565107
0.0058057574,-0.004502356
-0.011284444,0.00639987
-0.019331165,-0.010104835
-0.0073505607,-0.017014503
-0.016711548,-0.0035482645
-0.009792194,-0.01616764
-0.0046198154,-0.011138737
0.018018246,-0.0042999387
-0.01688801,0.01883471
-0.016836118,-0.015433729
0.029325249,-0.017111719
0.030645028,0.026644588
-0.0032810636,0.027989268
-0.013061409,-0.0014002919
-0.025232175,-0.011459708
-0.003951187,-0.021056294
-0.003719515,-0.0032054186
-0.002212234,0.0012433529
0.02842104,-0.0009692311
-0.014107993,0.028341174
0.02355955,-0.013445675
0.015294202,0.018592715
-0.0026202886,0.011196613
-0.001692053,-0.0032758117
0.022000624,-0.0029654503
0.012083398,0.024691105
0.012813627,0.013417721
-0.004589472,0.010702372
0.0070117814,7.43866e-05
0.021944696,0.006098509
-0.004871792,0.025864363
-0.004731225,-0.003921032
-0.016775563,-0.0024363995
-0.004043638,-0.015479028
0.012693854,-0.004557371
0.011750743,0.012561083
0.008994145,0.013078332
-0.017021602,0.010169268
0.045115985,-0.019507587
0.0012802037,0.036951303
-0.006723613,0.0009635687
0.0039168647,-0.0062569976
-0.0032776452,0.0016764402
-0.0009019291,-0.0011637211
0.006560825,-0.00022375584
-0.0025373786,0.005943179
0.012068988,-0.0013456345
0.00559458,0.0118047
0.0036718233,0.0028141737
-0.013642551,0.004473686
0.0008748452,-0.014486551
0.023348536,9.071827e-05
-0.008111293,0.021777987
0.0019253467,-0.005630493
-0.016964365,0.0010137558
-0.009334593,-0.014022052
-0.0019417208,-0.010332584
0.0063207136,4.708767e-05
-0.0058910646,0.0054633617
0.01707013,-0.00902921
0.0043927873,0.015789509
-0.006547864,0.0030466318
-0.02221341,-0.0041716695
-0.009292061,-0.02249676
-0.0042798,-0.008486092
0.0039698714,-0.0049489737
0.014997682,0.0028146505
-0.011810288,0.016034842
0.005069439,-0.010456204
0.0009475777,0.005342245
-0.010824475,0.0011333227
0.012367338,-0.011005759
-0.0020984316,0.010496855
0.00609503,-0.0022140145
0.00678926,-0.00032818317
-0.014603838,0.0040256977
0.025571743,-0.010210216
-0.00023248226,0.021273255
0.0063656075,-0.0033589005
0.009187266,0.0055627823
0.0067319404,0.007978559
0.005637984,0.006386161
-0.012107047,0.0032945871
-0.020467117,-0.011420667
-0.011110826,-0.018103063
0.014436743,-0.00758034
0.008407262,0.010014653
0.0034751368,0.007612467
0.00016726434,0.0031044483
0.0019559162,0.00029289722
0.008640493,0.0060920715
-0.0050128284,0.0008444786
0.011261892,-0.0076810718
0.0028288164,0.010942459
0.0036770536,0.00020301342
-0.008290781,-0.0011445284
-0.0013852674,-0.003756702
0.005777204,-0.0010313988
-0.0072699008,0.007838964
-0.0074889823,-0.00608021
0.0029693278,-0.0073384643
0.0125746345,0.0050264597
-0.0036089215,0.011121035
0.003598582,-0.0045745373
-0.011467772,0.0011376143
0.0031467918,-0.012634754
-0.018318577,0.0038532019
-0.0017235521,-0.020608008
0.00048496726,-0.002550602
-0.009749734,0.0032930374
0.0031831071,-0.01016438
-0.0027805478,0.0021990538
0.00020728698,-0.007065892
0.012757413,0.00015735626
0.01217353,0.010462642
-0.002724824,0.011738062
-0.015602998,0.00121212
-0.0021790438,-0.017198801
-0.01746803,-0.0017671585
-0.00997333,-0.016572118
-0.0035410803,-0.010702848
0.0138093475,-0.0028361082
-0.009246685,0.0105679035
0.015010119,-0.008733511
-0.011488705,0.011670113
0.011531003,-0.011925936
0.010327585,0.012008071
-0.017996378,0.0098006725
0.0007027126,-0.016292393
0.0036079884,0.0023459196
0.008696079,0.0041202307
-0.0015328077,0.0060349703
0.012411812,-0.0011664629
0.00401578,0.009981751
0.0135382945,0.0043227673
0.0049804645,0.012633324
-0.00753265,0.009827495
-0.00096701115,-0.005915582
-0.00020516872,0.0024051666
0.0034299155,7.677078e-05
0.0011037813,0.0030231476
-0.002548884,0.0029258728
0.011432487,-0.0011366606
-0.0023253125,0.011388779
0.0058028903,-0.0042087436
0.00047660506,0.0029720068
0.0004703658,-0.000310421
-0.0066259853,-0.002343297
0.003474698,-0.003256619
-0.00013787209,0.00066125393
-0.011413269,0.001965046
-0.0035867153,-0.010171711
0.018449197,-0.0068282485
0.00556264,0.015743494
-0.0033917297,0.008041143
-0.011059538,-0.0013625622
-0.0055342666,-0.010782659
-0.008328323,-0.008024275
0.015181401,-0.008574188
-0.0010592398,0.01650095
-2.432263e-05,-0.0016537309
0.0016438982,-0.001691997
-0.0025274835,-0.000908196
-0.0017227937,-0.0066152215
0.002528885,-0.0002669096
-0.007662144,0.0014408827
0.015258222,-0.010089219
0.007694245,0.012378097
-0.0019811105,0.0034451485
-0.003231172,-0.0032586455
-0.008983391,-0.0041897893
-0.0082445275,-0.0069417357
0.00010416558,-0.007732153
0.012620056,-0.0010753274
-0.000426819,0.010031819
-0.004162394,-0.0015277863
0.008906095,-0.0040708184
0.021331448,0.0046584606
-0.007153977,0.021208644
0.0017760501,-0.005920768
0.0010493572,0.0003105402
0.0065550487,0.0027325153
0.0020561463,0.005007863
0.007969248,0.0012760162
0.004038329,0.005595207
-0.0047555636,0.0042797327
0.01342628,-0.0068044066
-0.0027894399,0.01261735
-0.008095262,-0.00316602
-0.004029908,-0.007150352
-0.00056723715,-0.0030055642
-0.006520025,-0.00014162064
-0.00050695625,-0.006459594
0.0073846155,-0.0003771186
0.00026755556,0.006288886
0.009304803,-0.002183497
0.010230878,0.007968664
0.0012370641,0.008357525
-0.0027080297,0.0003157854
-0.009941872,-0.0037720203
-0.0038879397,-0.010685146
0.0026536498,-0.0055238605
0.0129237585,0.006210804
0.00083329977,0.009339452
0.004471854,0.0025103092
-0.0006187555,0.0013890266
-0.00045846225,0.0033112764
0.008298544,0.0022115707
0.006444453,0.010599256
0.0014139765,0.0031266212
-0.0016633827,0.0046766996
0.0037507797,7.1287155e-05
0.0041050822,0.0052102804
0.0043471274,0.00075769424
-0.008951339,0.0023152828
0.006726114,-0.006683588
0.0021425101,0.005004406
0.0025899191,0.002826929
-0.009583427,0.0020008087
-0.0035216007,-0.009771347
-0.0014401982,-0.001888454
0.009871223,-0.0042670965
-0.0066956044,0.011621237
-0.0054193153,-0.0044721365
0.0019815238,-0.005412221
0.0033807466,0.0015029907
0.0019524972,0.002992034
-0.012946168,0.00074350834
-0.005990192,-0.010231197
-0.006754253,-0.0051693916
0.0021820313,-0.008367717
0.0018424208,0.0007493496
-0.0037842582,-0.0010715127
0.006647954,-0.0050738454
-0.010504308,0.005370617
0.006589234,-0.010836244
0.007802862,0.0072574615
0.009136984,0.0062037706
0.0013736814,0.008469105
0.0006866913,0.0010778904
0.0035994092,-0.004824519
-0.0072282297,0.0033351183
-0.003512186,-0.0056186914
0.001288896,-0.0057380795
0.00028216743,0.001670599
0.006607669,0.0021988153
-0.002558904,0.002519846
-0.0014996629,-0.00051152706
0.0074717854,-0.0020336509
-0.009475246,0.0095899105
-0.001295735,-0.008275449
-0.002079752,0.00017511845
-0.0037655784,-0.0030779243
-0.015613375,-0.0022264123
-0.0031936814,-0.010756314
0.00055821595,-0.0031282902
-0.013625918,0.0012671947
-0.0028859645,-0.0114094615
0.0031624637,-0.0020408034
-0.0060011465,0.0034595728
-0.0035085098,-0.0047180653
-0.012111285,-0.002212882
0.0051724394,-0.012890518
-0.0022610023,0.0038534403
0.00770366,-0.00030124187
0.0033925157,0.00869596
0.00614002,0.0058989525
0.0019718444,0.004006982
-0.007856828,0.001943469
-0.0015504791,-0.0051392317
0.011459892,0.0011640787
0.0024555041,0.009333134
-0.011637416,0.00038576126
-0.006626581,-0.0097821355
-0.011347269,-0.0074530244
-0.0026736038,-0.00858587
0.013030696,-0.0057617426
-0.005089466,0.0062232018
-0.0041668904,-0.0031818151
-0.0056316056,-0.007616818
0.016822224,-0.011185586
0.0071043517,0.015774488
0.008108101,0.0037629604
0.015215067,0.0067076683
0.0064819753,0.016964912
0.00048331716,0.0065675974
0.002597232,0.0010139942
-0.0017705396,0.0016641617
-0.0042920043,-0.0011809468
0.013479931,-0.006458938
0.0024891286,0.011541367
0.014529505,0.0015975237
0.0028202783,0.014264941
-0.0044259382,0.0046948195
0.0019772681,-0.0013072491
0.007387866,5.185604e-05
-0.0011349485,0.005830407
0.0056069847,-0.0017851591
0.003472954,0.0052651167
9.168781e-05,0.0033203363
0.002557079,-0.0016015768
0.0019029104,0.0023635626
0.016175041,0.00037956238
