ddpg_return,benchmark_return
-0.0010529778,0.002342105
0.00072968693,0.00088620186
0.01855349,-0.0017704368
0.0018560467,0.016326785
0.014843822,0.00081539154
0.0033398075,0.012730122
0.0033186926,0.0044841766
-0.005578509,0.0070643425
-0.0014268974,-0.005027294
-0.008522752,0.0005508661
-0.01849385,-0.008597314
-0.0009782754,-0.019080102
0.000332074,-0.004658282
0.012952769,0.0018122196
-0.032433182,0.009783387
-0.0064767264,-0.030289173
-0.010246451,-0.005712211
-0.009694066,-0.00959909
0.0027602795,-0.008821368
-0.009578233,0.004633069
-0.00765109,-0.010676503
0.015304918,-0.005528331
0.0045948136,0.01399827
0.014881243,0.0061187744
0.00990832,0.011870861
-0.039465353,0.007142067
0.00041406506,-0.03941679
-0.006542383,0.00096833706
-0.0075856936,-0.005565107
0.0069895065,-0.004502356
-0.010128685,0.00639987
-0.021329718,-0.010104835
-0.0046997094,-0.017014503
-0.016679727,-0.0035482645
-0.010375951,-0.01616764
-0.0033748734,-0.011138737
0.017869331,-0.0042999387
-0.015673677,0.01883471
-0.014883781,-0.015433729
0.031494413,-0.017111719
0.027477738,0.026644588
-0.003056545,0.027989268
-0.010774299,-0.0014002919
-0.026034517,-0.011459708
-0.003703862,-0.021056294
-0.0008193275,-0.0032054186
0.001116278,0.0012433529
0.028936366,-0.0009692311
-0.015204911,0.028341174
0.024116267,-0.013445675
0.010829453,0.018592715
-0.0029639553,0.011196613
-0.0065506133,-0.0032758117
0.025895437,-0.0029654503
0.015486985,0.024691105
0.008984717,0.013417721
-0.0018582441,0.010702372
0.00014189242,7.43866e-05
0.021874001,0.006098509
-0.0058999136,0.025864363
-0.006250333,-0.003921032
-0.019579502,-0.0024363995
-0.008064308,-0.015479028
0.013585262,-0.004557371
0.009387977,0.012561083
0.009622354,0.013078332
-0.020076199,0.010169268
0.04582046,-0.019507587
0.0062153516,0.036951303
-0.008579458,0.0009635687
-0.0016705394,-0.0062569976
-0.0023511676,0.0016764402
0.0003701817,-0.0011637211
0.005115093,-0.00022375584
-0.0033282926,0.005943179
0.012153787,-0.0013456345
0.003915174,0.0118047
-0.00024071975,0.0028141737
-0.01554205,0.004473686
0.00093059515,-0.014486551
0.024918914,9.071827e-05
-0.0046988917,0.021777987
0.00058762,-0.005630493
-0.017063959,0.0010137558
-0.008884807,-0.014022052
0.0013121263,-0.010332584
0.0073366286,4.708767e-05
-0.010777115,0.0054633617
0.0134839965,-0.00902921
0.0052135717,0.015789509
-0.008159325,0.0030466318
-0.02095426,-0.0041716695
-0.009028602,-0.02249676
-0.005325391,-0.008486092
0.0027229001,-0.0049489737
0.016780598,0.0028146505
-0.01197976,0.016034842
0.006661136,-0.010456204
0.00017464657,0.005342245
-0.011717608,0.0011333227
0.013848718,-0.011005759
-0.0022678797,0.010496855
-0.0024861945,-0.0022140145
0.0014045384,-0.00032818317
-0.011599225,0.0040256977
