ddpg_return,benchmark_return
-0.0011952578,-0.0026112199
0.0043947254,0.002342105
-0.004318023,0.00088620186
0.018616656,-0.0017704368
0.00081130234,0.016326785
0.014476126,0.00081539154
0.0065055233,0.012730122
0.009546596,0.0044841766
-0.0071720015,0.0070643425
-0.0013478312,-0.005027294
-0.009113534,0.0005508661
-0.018385746,-0.008597314
-0.008344259,-0.019080102
0.004872712,-0.004658282
0.008073745,0.0018122196
-0.027806235,0.009783387
-0.005820229,-0.030289173
-0.007904124,-0.005712211
-0.009154401,-0.00959909
0.006004334,-0.008821368
-0.009805254,0.004633069
-0.005874901,-0.010676503
0.01688422,-0.005528331
0.0068119797,0.01399827
0.010283167,0.0061187744
0.0057081394,0.011870861
-0.039408118,0.007142067
0.0011546139,-0.03941679
-0.0055527277,0.00096833706
-0.004594287,-0.005565107
0.0043706805,-0.004502356
-0.011851331,0.00639987
-0.01650012,-0.010104835
-0.0019635195,-0.017014503
-0.013756858,-0.0035482645
-0.009650818,-0.01616764
-0.0034528335,-0.011138737
0.021433404,-0.0042999387
-0.017369447,0.01883471
-0.015801094,-0.015433729
0.025737919,-0.017111719
0.028049523,0.026644588
-0.004333585,0.027989268
-0.010459988,-0.0014002919
-0.022455813,-0.011459708
-0.0007664318,-0.021056294
0.0018627533,-0.0032054186
-0.002932298,0.0012433529
0.02047908,-0.0009692311
-0.013337907,0.028341174
0.022432813,-0.013445675
0.012104182,0.018592715
-0.004398317,0.011196613
-0.0034828559,-0.0032758117
0.021681527,-0.0029654503
0.014971654,0.024691105
0.011444443,0.013417721
-0.0049452977,0.010702372
0.0035832345,7.43866e-05
0.016846826,0.006098509
-0.001999127,0.025864363
-0.0065204515,-0.003921032
-0.01545144,-0.0024363995
-0.0036943723,-0.015479028
0.0053545856,-0.004557371
0.01418109,0.012561083
0.011504441,0.013078332
-0.02147889,0.010169268
0.04166493,-0.019507587
-0.0018979042,0.036951303
-0.005637027,0.0009635687
0.006457345,-0.0062569976
-0.001653739,0.0016764402
-0.0033233317,-0.0011637211
0.0068388944,-0.00022375584
0.0038572245,0.005943179
0.0090599395,-0.0013456345
0.0064463546,0.0118047
0.005129353,0.0028141737
-0.01074167,0.004473686
-0.0034070562,-0.014486551
0.023253633,9.071827e-05
-0.008349729,0.021777987
0.0033729242,-0.005630493
-0.017269135,0.0010137558
-0.011447413,-0.014022052
-6.5628647e-06,-0.010332584
0.005207704,4.708767e-05
-0.0070785284,0.0054633617
0.012864364,-0.00902921
0.005288757,0.015789509
-0.005029,0.0030466318
-0.01980827,-0.0041716695
-0.0073589757,-0.02249676
-0.0068154186,-0.008486092
0.00281621,-0.0049489737
0.014859742,0.0028146505
-0.0087140575,0.016034842
0.005681818,-0.010456204
-0.00076110015,0.005342245
-0.011243421,0.0011333227
0.011910816,-0.011005759
-0.0031991093,0.010496855
0.0074383705,-0.0022140145
0.009636644,-0.00032818317
-0.010793189,0.0040256977
0.022100136,-0.010210216
-0.0042786626,0.021273255
0.004833286,-0.0033589005
0.009007794,0.0055627823
0.0085405605,0.007978559
0.004028748,0.006386161
-0.015153957,0.0032945871
-0.016134454,-0.011420667
-0.008105238,-0.018103063
0.011397278,-0.00758034
0.005769778,0.010014653
0.00523029,0.007612467
0.000592006,0.0031044483
-0.00025520843,0.00029289722
-0.0004369201,0.0060920715
-0.0047784364,0.0008444786
0.01661482,-0.0076810718
0.003174451,0.010942459
0.0029192949,0.00020301342
-0.014332155,-0.0011445284
-0.0011637908,-0.003756702
0.0039709182,-0.0010313988
-0.0056934003,0.007838964
-0.0074792323,-0.00608021
0.002474761,-0.0073384643
0.010550776,0.0050264597
-0.00474315,0.011121035
0.0019254949,-0.0045745373
-0.015706688,0.0011376143
0.0077541466,-0.012634754
-0.019290153,0.0038532019
-0.0006599434,-0.020608008
0.0014526219,-0.002550602
-0.010920588,0.0032930374
0.0012497762,-0.01016438
-0.007453068,0.0021990538
-0.002537313,-0.007065892
0.013197186,0.00015735626
0.01040906,0.010462642
-0.0009831015,0.011738062
-0.013883908,0.00121212
-0.0035738025,-0.017198801
-0.0161632,-0.0017671585
-0.0063814325,-0.016572118
-0.0005203429,-0.010702848
0.0105259735,-0.0028361082
-0.00332248,0.0105679035
0.01006013,-0.008733511
-0.013041541,0.011670113
0.013148973,-0.011925936
0.007644332,0.012008071
-0.018020745,0.0098006725
0.00081719825,-0.016292393
0.0054488727,0.0023459196
0.0077435486,0.0041202307
-0.0026139908,0.0060349703
0.010951622,-0.0011664629
0.0066007664,0.009981751
0.012893832,0.0043227673
0.008221022,0.012633324
-0.00205573,0.009827495
0.005490436,-0.005915582
0.0027192708,0.0024051666
0.0008303963,7.677078e-05
0.0006336039,0.0030231476
-0.0026442783,0.0029258728
0.011649255,-0.0011366606
-0.008127975,0.011388779
0.005638907,-0.0042087436
-0.0020006995,0.0029720068
0.002822073,-0.000310421
-0.0041074636,-0.002343297
0.0060429997,-0.003256619
0.0018280877,0.00066125393
-0.0076679895,0.001965046
-0.011550157,-0.010171711
0.02105275,-0.0068282485
0.0042066146,0.015743494
-0.004614886,0.008041143
-0.0062085637,-0.0013625622
-0.00545005,-0.010782659
-0.009289162,-0.008024275
0.01387861,-0.008574188
0.00018713434,0.01650095
0.0004777472,-0.0016537309
0.0019694413,-0.001691997
-0.006658227,-0.000908196
-0.0020994905,-0.0066152215
-0.00055001985,-0.0002669096
-0.00920991,0.0014408827
0.012266959,-0.010089219
0.004902119,0.012378097
-0.005556924,0.0034451485
-0.00495245,-0.0032586455
-0.006028523,-0.0041897893
-0.005085351,-0.0069417357
-0.008245495,-0.007732153
0.009070262,-0.0010753274
-0.00019309344,0.010031819
0.00014714552,-0.0015277863
0.0025535766,-0.0040708184
0.015050482,0.0046584606
-0.0018796938,0.021208644
9.196116e-05,-0.005920768
0.00076528755,0.0003105402
0.009474438,0.0027325153
