ddpg_return,benchmark_return
-0.00033090822,-0.0026112199
-0.0009785834,0.002342105
-0.0048448597,0.00088620186
0.020896832,-0.0017704368
0.00012480546,0.016326785
0.013380612,0.00081539154
0.0066088918,0.012730122
0.0077417493,0.0044841766
-0.0054634735,0.0070643425
0.0017021348,-0.005027294
-0.010226929,0.0005508661
-0.020042373,-0.008597314
-0.0026681058,-0.019080102
6.5287204e-05,-0.004658282
0.013174416,0.0018122196
-0.03124333,0.009783387
-0.0062586735,-0.030289173
-0.008802865,-0.005712211
-0.009513029,-0.00959909
0.0039290637,-0.008821368
-0.010281329,0.004633069
-0.004757531,-0.010676503
0.016929476,-0.005528331
0.005344611,0.01399827
0.011694943,0.0061187744
0.008263713,0.011870861
-0.043616004,0.007142067
0.002819024,-0.03941679
-0.010375033,0.00096833706
-0.003907863,-0.005565107
0.0077587273,-0.004502356
-0.012112011,0.00639987
-0.01911434,-0.010104835
-0.0057038376,-0.017014503
-0.012248973,-0.0035482645
-0.010701836,-0.01616764
-0.0041751238,-0.011138737
0.019203667,-0.0042999387
-0.015785636,0.01883471
-0.018922223,-0.015433729
0.027371636,-0.017111719
0.02775097,0.026644588
-0.0016338638,0.027989268
-0.010064345,-0.0014002919
-0.02418047,-0.011459708
-0.0026863653,-0.021056294
-4.946498e-05,-0.0032054186
-0.001142812,0.0012433529
0.025263594,-0.0009692311
-0.017536175,0.028341174
0.023021778,-0.013445675
0.010684611,0.018592715
-0.0051692557,0.011196613
-0.006751335,-0.0032758117
0.026630841,-0.0029654503
0.015973596,0.024691105
0.015007529,0.013417721
-0.0037906491,0.010702372
0.0053540342,7.43866e-05
0.025859242,0.006098509
-0.008023347,0.025864363
-0.0039907154,-0.003921032
-0.021187644,-0.0024363995
-0.006595703,-0.015479028
0.015869446,-0.004557371
0.011353865,0.012561083
0.008279405,0.013078332
-0.019199518,0.010169268
0.05067172,-0.019507587
0.0052154697,0.036951303
-0.0060463166,0.0009635687
0.004288345,-0.0062569976
-0.0018241393,0.0016764402
0.0009693692,-0.0011637211
0.005415539,-0.00022375584
-0.00034866514,0.005943179
0.012851186,-0.0013456345
0.0049034017,0.0118047
0.0006648211,0.0028141737
-0.013563005,0.004473686
-0.0020818606,-0.014486551
0.027145835,9.071827e-05
0.0005710964,0.021777987
0.003734209,-0.005630493
-0.013861086,0.0010137558
-0.012005721,-0.014022052
-0.0007338638,-0.010332584
0.009280026,4.708767e-05
-0.008903594,0.0054633617
0.017241348,-0.00902921
0.0070199906,0.015789509
-0.0059776925,0.0030466318
-0.023560155,-0.0041716695
-0.008648108,-0.02249676
-0.008259957,-0.008486092
0.0038190978,-0.0049489737
0.019043148,0.0028146505
-0.012722093,0.016034842
0.0053286636,-0.010456204
-0.0011169161,0.005342245
-0.011623641,0.0011333227
0.013105779,-0.011005759
-0.004165749,0.010496855
0.0004241632,-0.0022140145
0.00682743,-0.00032818317
-0.013634396,0.0040256977
0.025050126,-0.010210216
-0.004654949,0.021273255
0.005894501,-0.0033589005
0.01244648,0.0055627823
0.0035111196,0.007978559
0.00616094,0.006386161
-0.0060776537,0.0032945871
-0.016997004,-0.011420667
-0.012036461,-0.018103063
0.016249932,-0.00758034
0.0075270934,0.010014653
0.006073978,0.007612467
-0.0001771653,0.0031044483
-0.0029080594,0.00029289722
