ddpg_return,benchmark_return
0.0015811934,-0.0026112199
0.0010949734,0.002342105
-0.0030664369,0.00088620186
0.01675801,-0.0017704368
0.001655579,0.016326785
0.013614665,0.00081539154
0.006031964,0.012730122
0.0066803456,0.0044841766
-0.0045818863,0.0070643425
0.003980278,-0.005027294
-0.008075641,0.0005508661
-0.018019576,-0.008597314
-0.004599114,-0.019080102
-0.00057567644,-0.004658282
0.0076639405,0.0018122196
-0.033344988,0.009783387
-0.007415166,-0.030289173
-0.007546438,-0.005712211
-0.01004111,-0.00959909
0.0068366854,-0.008821368
-0.012477402,0.004633069
-0.0068783355,-0.010676503
0.01621495,-0.005528331
0.0059018726,0.01399827
0.012917205,0.0061187744
0.009029588,0.011870861
-0.033957716,0.007142067
-0.00074646913,-0.03941679
-0.0107785445,0.00096833706
-0.0018500019,-0.005565107
0.0034484777,-0.004502356
-0.011249271,0.00639987
-0.016778832,-0.010104835
-0.00021440347,-0.017014503
-0.012053796,-0.0035482645
-0.00802679,-0.01616764
-0.005191296,-0.011138737
0.014714397,-0.0042999387
-0.011953453,0.01883471
-0.014791744,-0.015433729
0.025857324,-0.017111719
0.02591729,0.026644588
-0.0030563925,0.027989268
-0.014168838,-0.0014002919
-0.02232121,-0.011459708
-0.002035101,-0.021056294
-0.00079283316,-0.0032054186
-0.0015962287,0.0012433529
0.028334549,-0.0009692311
-0.012297429,0.028341174
0.020098832,-0.013445675
0.014348301,0.018592715
-0.0032234981,0.011196613
-0.0029299634,-0.0032758117
0.027295325,-0.0029654503
0.014721136,0.024691105
0.01105801,0.013417721
0.0035355599,0.010702372
0.007694664,7.43866e-05
0.024278436,0.006098509
-0.004587841,0.025864363
-0.0032560509,-0.003921032
-0.019477313,-0.0024363995
-0.005025358,-0.015479028
0.010813106,-0.004557371
0.011484514,0.012561083
0.006927246,0.013078332
-0.01509539,0.010169268
0.040204935,-0.019507587
-0.0012528342,0.036951303
-0.0019928066,0.0009635687
0.0066458895,-0.0062569976
-0.003127868,0.0016764402
0.002529612,-0.0011637211
0.007224148,-0.00022375584
0.0011806744,0.005943179
0.013050201,-0.0013456345
0.005679027,0.0118047
0.0023930338,0.0028141737
-0.00985079,0.004473686
-0.00048244407,-0.014486551
0.021657806,9.071827e-05
-0.0054561994,0.021777987
0.0021937725,-0.005630493
-0.016718954,0.0010137558
-0.0074180197,-0.014022052
-0.0008990044,-0.010332584
0.0055283564,4.708767e-05
-0.008114096,0.0054633617
0.014693446,-0.00902921
0.0062628896,0.015789509
-0.0039350605,0.0030466318
-0.022393068,-0.0041716695
-0.007647039,-0.02249676
-0.0022805012,-0.008486092
0.003948277,-0.0049489737
0.0134303225,0.0028146505
-0.009368039,0.016034842
0.0040737498,-0.010456204
0.0026460884,0.005342245
-0.010808544,0.0011333227
0.010840445,-0.011005759
-0.0033240276,0.010496855
0.0043909815,-0.0022140145
0.00569073,-0.00032818317
-0.013721089,0.0040256977
0.024499305,-0.010210216
-0.004456258,0.021273255
0.004279844,-0.0033589005
0.0057765227,0.0055627823
0.003721442,0.007978559
0.0047738086,0.006386161
-0.009725921,0.0032945871
-0.02235815,-0.011420667
-0.010579467,-0.018103063
0.0133359805,-0.00758034
0.007865469,0.010014653
0.0014628842,0.007612467
-0.0012023142,0.0031044483
-0.0012399211,0.00029289722
0.0018428414,0.0060920715
-0.0069553517,0.0008444786
0.009540849,-0.0076810718
0.002816002,0.010942459
0.0018787651,0.00020301342
-0.006747455,-0.0011445284
-0.000826803,-0.003756702
0.0053991233,-0.0010313988
-0.0066957194,0.007838964
-0.0064838915,-0.00608021
0.0031153997,-0.0073384643
0.012582071,0.0050264597
-0.0066474974,0.011121035
0.002103415,-0.0045745373
-0.009334403,0.0011376143
0.006170153,-0.012634754
-0.015438564,0.0038532019
-0.0031712148,-0.020608008
0.0015642986,-0.002550602
-0.0070364373,0.0032930374
0.002348028,-0.01016438
-0.004998988,0.0021990538
0.00090079574,-0.007065892
0.013186328,0.00015735626
0.009246717,0.010462642
0.0020559,0.011738062
-0.014063583,0.00121212
-0.0036907247,-0.017198801
-0.015269775,-0.0017671585
-0.0075042634,-0.016572118
-0.0012671029,-0.010702848
0.010985528,-0.0028361082
-0.0065460745,0.0105679035
0.012656601,-0.008733511
-0.011929929,0.011670113
0.011515386,-0.011925936
0.006321728,0.012008071
-0.017372835,0.0098006725
4.4139593e-05,-0.016292393
0.0067458386,0.0023459196
0.008002169,0.0041202307
-0.0018084307,0.0060349703
0.010527943,-0.0011664629
0.0029831082,0.009981751
0.01362273,0.0043227673
0.0050999313,0.012633324
-0.0089823585,0.009827495
0.0048176683,-0.005915582
-0.0011303014,0.0024051666
0.0025461984,7.677078e-05
0.0005287695,0.0030231476
-0.00039096962,0.0029258728
0.0098863905,-0.0011366606
0.0015059214,0.011388779
0.005801431,-0.0042087436
-0.0009556462,0.0029720068
0.0014784569,-0.000310421
-0.0040132524,-0.002343297
0.002773239,-0.003256619
0.0011380304,0.00066125393
-0.007923494,0.001965046
-0.006362229,-0.010171711
0.013063159,-0.0068282485
0.008004482,0.015743494
-9.116822e-05,0.008041143
-0.00809287,-0.0013625622
-0.0055184723,-0.010782659
-0.006211717,-0.008024275
0.01351264,-0.008574188
-0.000850147,0.01650095
-0.002763047,-0.0016537309
0.003038399,-0.001691997
-0.0035494626,-0.000908196
-0.0010846301,-0.0066152215
0.0016494495,-0.0002669096
-0.007585865,0.0014408827
0.011255278,-0.010089219
0.006865312,0.012378097
0.0007209538,0.0034451485
-0.005242589,-0.0032586455
-0.009121499,-0.0041897893
-0.008700946,-0.0069417357
0.00015742652,-0.007732153
0.0065649804,-0.0010753274
-0.0027094202,0.010031819
-0.005964699,-0.0015277863
0.007377805,-0.0040708184
0.024217773,0.0046584606
-0.00604596,0.021208644
-0.0008720894,-0.005920768
0.0012452712,0.0003105402
0.004422691,0.0027325153
0.0024760235,0.005007863
0.0044910377,0.0012760162
0.0054738657,0.005595207
-0.00034837163,0.0042797327
0.0143353995,-0.0068044066
-0.00083537446,0.01261735
-0.006084156,-0.00316602
-0.003812234,-0.007150352
0.0013643574,-0.0030055642
-0.0055936505,-0.00014162064
-0.0016195867,-0.006459594
0.004581368,-0.0003771186
-0.0014367428,0.006288886
0.009150938,-0.002183497
0.010747389,0.007968664
0.0006984592,0.008357525
-0.0034128644,0.0003157854
-0.009471818,-0.0037720203
-0.005858773,-0.010685146
0.0040963357,-0.0055238605
0.011173259,0.006210804
0.0007484854,0.009339452
0.0048402804,0.0025103092
-0.000685035,0.0013890266
0.0024505963,0.0033112764
0.005042618,0.0022115707
0.0046496857,0.010599256
0.00784591,0.0031266212
0.0022360699,0.0046766996
0.0032159565,7.1287155e-05
0.0057048686,0.0052102804
0.00049646763,0.00075769424
-0.009510436,0.0023152828
0.005064024,-0.006683588
-0.0027920073,0.005004406
0.0052345395,0.002826929
-0.0050651412,0.0020008087
-0.0046351454,-0.009771347
-0.0065671047,-0.001888454
0.009131996,-0.0042670965
-0.005168724,0.011621237
-0.0039103837,-0.0044721365
0.00096349424,-0.005412221
0.004739394,0.0015029907
0.0007418052,0.002992034
-0.010741628,0.00074350834
-0.0039183614,-0.010231197
-0.0028627652,-0.0051693916
0.0021512744,-0.008367717
0.00020400618,0.0007493496
-0.0062860884,-0.0010715127
0.009453985,-0.0050738454
-0.008250969,0.005370617
0.006512011,-0.010836244
0.0057708183,0.0072574615
0.0073188613,0.0062037706
0.0012685227,0.008469105
0.0010591366,0.0010778904
0.003760277,-0.004824519
-0.008794155,0.0033351183
-0.0010847362,-0.0056186914
0.0015195004,-0.0057380795
0.0024286069,0.001670599
0.006172548,0.0021988153
-0.003698161,0.002519846
-0.0037938075,-0.00051152706
0.00651532,-0.0020336509
-0.010225962,0.0095899105
0.0026024953,-0.008275449
-0.00063359295,0.00017511845
-0.00229956,-0.0030779243
-0.014737144,-0.0022264123
-0.003558928,-0.010756314
-0.0016088714,-0.0031282902
-0.011694466,0.0012671947
-0.0026586172,-0.0114094615
0.003346534,-0.0020408034
-0.0073973015,0.0034595728
-0.0032890623,-0.0047180653
-0.009482624,-0.002212882
0.0057714432,-0.012890518
-0.0045367046,0.0038534403
0.008801537,-0.00030124187
0.0023496302,0.00869596
0.0040094256,0.0058989525
-0.000118007076,0.004006982
-0.0066434587,0.001943469
0.00043565626,-0.0051392317
0.0107681,0.0011640787
0.0026822754,0.009333134
-0.013471582,0.00038576126
-0.008069543,-0.0097821355
-0.0056504793,-0.0074530244
-0.0045804246,-0.00858587
0.009333051,-0.0057617426
0.00091705867,0.0062232018
-0.005294883,-0.0031818151
-0.010954384,-0.007616818
0.012403099,-0.011185586
0.004434399,0.015774488
0.0067178933,0.0037629604
0.013334595,0.0067076683
0.005150728,0.016964912
0.0022606403,0.0065675974
0.0010376424,0.0010139942
-0.0015087123,0.0016641617
-0.0070440127,-0.0011809468
0.011523157,-0.006458938
0.0010895391,0.011541367
0.012622864,0.0015975237
0.0037630706,0.014264941
-0.005119926,0.0046948195
-0.000465584,-0.0013072491
0.004920124,5.185604e-05
-0.00034944483,0.005830407
0.0031617985,-0.0017851591
0.0042452733,0.0052651167
-6.1932e-05,0.0033203363
0.00148753,-0.0016015768
0.0017527449,0.0023635626
0.015412838,0.00037956238
0.007708804,0.014689922
-0.0005088796,0.008194804
-0.0011759336,-0.0011327863
-0.0026899157,-0.0022064447
0.001359749,-0.0019413233
-0.0003368608,0.0017459393
0.0065286825,0.0036129951
0.0050201723,0.0043329
0.011248533,0.0047523975
0.0007616735,0.014005661
0.0015144733,0.004262924
0.004695439,0.0015251637
0.0040455637,2.3007393e-05
-0.012921329,0.006752372
0.008565324,-0.012671649
0.0048994226,0.00869298
0.005484112,-0.0004914403
0.003535278,0.0042625666
0.0015905668,0.0029615164
0.00010922454,0.0014228821
0.0017478871,-0.0005452633
-0.006723834,0.0006766319
0.0015183182,-0.0075526237
-0.00029053492,0.00027108192
0.0082425475,0.00068831444
-0.0005599618,0.00578928
0.0051703104,-0.004188955
0.0017274994,0.00454545
0.003217215,0.00040555
-0.0032085762,-0.0031300783
-0.0030587553,-0.00616765
0.0069463793,-0.0025280118
0.011516696,0.0054186583
0.003162617,0.01054728
-0.0054704724,0.003644824
-0.0060583926,-0.0025356412
0.01823636,-0.002613306
-0.0021068875,0.0064206123
0.0077498043,0.0015847683
0.004347358,0.0058783293
-0.013871337,0.0034919977
0.011739936,-0.008240938
0.0019469311,0.009686351
-0.006387795,0.0034937859
0.004255211,-0.007096231
0.0038822168,0.0036799908
-0.0012290685,0.004049659
0.00015171935,0.0012661219
0.001516962,-0.001410842
-0.010301354,0.003250122
0.005418368,-0.013522267
0.008298402,0.0039589405
-0.0034392355,0.0090789795
0.0016143152,-0.003743112
0.0014891832,-0.0016616583
0.013342565,0.0012559891
0.0022745011,0.011832237
-0.0012119393,0.0015977621
0.001133883,-0.0015920997
0.00054653327,-0.0024781823
0.00315982,-0.00060015917
0.0030001246,0.0012162924
0.0014274801,0.0023332834
-0.006778697,-0.002495706
0.0063812938,-0.010378003
0.0026159438,0.0019659996
8.9921305e-05,0.003370285
0.00096112274,-0.0017699599
0.010556541,0.0012129545
0.0040626177,0.006082773
-0.0051999455,0.0009698868
-0.0035616888,-0.0035258532
0.0039505316,-0.0049064755
0.004693963,0.001954317
0.009130879,0.008257985
0.0044776183,0.01026237
-0.006911425,0.006814122
-0.0053335615,-0.007678807
-0.00028139373,-0.0041102767
0.012252676,-0.00079649687
0.0016373598,0.01216197
-0.0018371879,0.0011894703
-0.005011946,-0.0060420632
-0.0016721786,-0.010023892
