ddpg_return,benchmark_return
-0.004487334,0.002342105
-0.004793366,0.00088620186
0.023419319,-0.0017704368
0.00029670654,0.016326785
0.014959114,0.00081539154
0.008988796,0.012730122
0.0055877375,0.0044841766
-0.009316928,0.0070643425
-0.000861133,-0.005027294
-0.015960025,0.0005508661
-0.020422913,-0.008597314
-0.004912663,-0.019080102
0.0041718083,-0.004658282
0.016392607,0.0018122196
-0.035345543,0.009783387
-0.0055627157,-0.030289173
-0.0070192353,-0.005712211
-0.007271674,-0.00959909
0.004115024,-0.008821368
-0.010838347,0.004633069
-0.005573749,-0.010676503
0.01773338,-0.005528331
0.0068277745,0.01399827
0.013146378,0.0061187744
0.007848682,0.011870861
-0.048888974,0.007142067
0.0061735804,-0.03941679
-0.005332917,0.00096833706
-0.008513704,-0.005565107
0.008123412,-0.004502356
-0.011704213,0.00639987
-0.019038241,-0.010104835
-0.0068126256,-0.017014503
-0.019264435,-0.0035482645
-0.008626324,-0.01616764
-0.007896622,-0.011138737
0.01982559,-0.0042999387
-0.026825115,0.01883471
-0.027488353,-0.015433729
0.024539439,-0.017111719
0.034255497,0.026644588
-0.0022710238,0.027989268
-0.01197565,-0.0014002919
-0.024708318,-0.011459708
-0.0033697016,-0.021056294
-0.00036928925,-0.0032054186
0.0020784196,0.0012433529
0.02605377,-0.0009692311
-0.018630248,0.028341174
0.027423678,-0.013445675
0.010706846,0.018592715
-0.003969006,0.011196613
-0.0036971278,-0.0032758117
0.027514381,-0.0029654503
0.009186453,0.024691105
0.017639903,0.013417721
-0.007835384,0.010702372
0.0007686631,7.43866e-05
0.02189259,0.006098509
-0.007106201,0.025864363
-0.0027008413,-0.003921032
-0.017686257,-0.0024363995
-0.006675926,-0.015479028
0.018466994,-0.004557371
0.009432197,0.012561083
0.010350303,0.013078332
-0.026949879,0.010169268
0.052464385,-0.019507587
0.014605632,0.036951303
-0.0065649925,0.0009635687
0.0041381726,-0.0062569976
-0.0060772854,0.0016764402
-0.002833873,-0.0011637211
0.002277993,-0.00022375584
0.0015413277,0.005943179
0.008409137,-0.0013456345
0.009136409,0.0118047
-0.00073694246,0.0028141737
-0.014246941,0.004473686
-0.0015617809,-0.014486551
0.027800815,9.071827e-05
-3.756434e-05,0.021777987
0.0031458712,-0.005630493
-0.014519024,0.0010137558
-0.017435074,-0.014022052
-0.0009953525,-0.010332584
0.012564946,4.708767e-05
-0.006300244,0.0054633617
0.015551895,-0.00902921
0.0063378345,0.015789509
-0.007445124,0.0030466318
-0.02630413,-0.0041716695
-0.0075455615,-0.02249676
-0.012475791,-0.008486092
0.0035360486,-0.0049489737
0.023829743,0.0028146505
-0.016119847,0.016034842
0.003656362,-0.010456204
-0.009823272,0.005342245
-0.011453832,0.0011333227
0.015060446,-0.011005759
-0.0017917595,0.010496855
0.0061837705,-0.0022140145
0.013812932,-0.00032818317
-0.009278754,0.0040256977
0.024868589,-0.010210216
0.00094342645,0.021273255
0.007471241,-0.0033589005
0.01131312,0.0055627823
0.0071191234,0.007978559
0.009756645,0.006386161
-0.0046650316,0.0032945871
-0.014698231,-0.011420667
-0.008429398,-0.018103063
0.011325979,-0.00758034
0.01351241,0.010014653
0.0013266891,0.007612467
0.0037400278,0.0031044483
0.007156134,0.00029289722
0.0033999674,0.0060920715
-0.01419537,0.0008444786
0.012160849,-0.0076810718
0.010480166,0.010942459
0.011989399,0.00020301342
-0.010425117,-0.0011445284
-0.0059341444,-0.003756702
0.008763449,-0.0010313988
-0.008984414,0.007838964
-0.010917966,-0.00608021
0.0015108875,-0.0073384643
0.01240805,0.0050264597
0.0046142056,0.011121035
0.0030188388,-0.0045745373
-0.018613817,0.0011376143
0.0033553338,-0.012634754
-0.020308746,0.0038532019
-0.0012608779,-0.020608008
0.0076496084,-0.002550602
-0.0141062485,0.0032930374
0.0040634656,-0.01016438
-0.00630765,0.0021990538
-0.0036620207,-0.007065892
0.006967123,0.00015735626
0.017970916,0.010462642
-0.0030189694,0.011738062
-0.01656964,0.00121212
0.0007142168,-0.017198801
-0.021087915,-0.0017671585
-0.005933041,-0.016572118
0.0016231698,-0.010702848
0.014469194,-0.0028361082
-0.005822162,0.0105679035
0.016624602,-0.008733511
-0.012704644,0.011670113
0.008891255,-0.011925936
0.012119922,0.012008071
-0.017915051,0.0098006725
0.0057541514,-0.016292393
0.00037293203,0.0023459196
0.003150231,0.0041202307
0.00045758404,0.0060349703
0.013781863,-0.0011664629
0.006185629,0.009981751
0.012566442,0.0043227673
0.0038104383,0.012633324
7.921911e-05,0.009827495
-0.00060557,-0.005915582
0.0025843843,0.0024051666
0.00039682217,7.677078e-05
-0.0011382606,0.0030231476
-0.0052409354,0.0029258728
0.01695498,-0.0011366606
0.0010989478,0.011388779
0.003364631,-0.0042087436
0.001163164,0.0029720068
0.0023588294,-0.000310421
-0.0045380853,-0.002343297
0.0068085967,-0.003256619
0.0026470358,0.00066125393
-0.012659627,0.001965046
-0.0016337185,-0.010171711
0.019219244,-0.0068282485
0.004645604,0.015743494
0.0009251819,0.008041143
-0.0055676447,-0.0013625622
-0.008987956,-0.010782659
-0.010818916,-0.008024275
0.018212212,-0.008574188
0.002006178,0.01650095
-0.0034655298,-0.0016537309
0.0016609424,-0.001691997
-0.008931111,-0.000908196
-0.0050870194,-0.0066152215
0.0035401143,-0.0002669096
-0.0062526315,0.0014408827
0.012208452,-0.010089219
0.009302248,0.012378097
-0.008305723,0.0034451485
-0.009189003,-0.0032586455
-0.009340532,-0.0041897893
-0.0055402825,-0.0069417357
-0.001250209,-0.007732153
0.01109297,-0.0010753274
0.002551066,0.010031819
-0.0048074615,-0.0015277863
0.0014058014,-0.0040708184
0.017484734,0.0046584606
-0.003835293,0.021208644
0.0018760674,-0.005920768
-0.00045712112,0.0003105402
0.009967348,0.0027325153
-0.0012384771,0.005007863
0.00822364,0.0012760162
0.006597394,0.005595207
0.0060352404,0.0042797327
0.010360967,-0.0068044066
-0.00068433693,0.01261735
-0.011014993,-0.00316602
-0.00468375,-0.007150352
0.002242637,-0.0030055642
-0.0072951186,-0.00014162064
-0.0029359232,-0.006459594
0.007975412,-0.0003771186
-0.0020604269,0.006288886
0.0067569497,-0.002183497
0.009058733,0.007968664
0.0005879661,0.008357525
-0.0036627466,0.0003157854
-0.009334898,-0.0037720203
-0.0053214226,-0.010685146
0.0018985383,-0.0055238605
0.0074099256,0.006210804
0.008151246,0.009339452
0.008269348,0.0025103092
-0.002677889,0.0013890266
-0.00035411725,0.0033112764
0.006252948,0.0022115707
0.0028415597,0.010599256
0.0030198789,0.0031266212
0.0008446749,0.0046766996
0.005006523,7.1287155e-05
-0.00083833246,0.0052102804
0.0087768175,0.00075769424
-0.002083273,0.0023152828
0.012157732,-0.006683588
0.0018368104,0.005004406
-0.0034081314,0.002826929
-0.015359373,0.0020008087
0.0014886844,-0.009771347
0.006006195,-0.001888454
0.013791335,-0.0042670965
-0.0018197943,0.011621237
-0.0070901704,-0.0044721365
0.0038273383,-0.005412221
-0.004278601,0.0015029907
0.0045581968,0.002992034
-0.00934199,0.00074350834
-0.006669046,-0.010231197
-0.0075371233,-0.0051693916
-0.0013486308,-0.008367717
5.0720035e-05,0.0007493496
-0.00534183,-0.0010715127
0.0023161212,-0.0050738454
-0.013539013,0.005370617
0.009249078,-0.010836244
0.005688068,0.0072574615
0.01194028,0.0062037706
0.001932521,0.008469105
-0.0037856994,0.0010778904
-0.0012750194,-0.004824519
-0.0071372883,0.0033351183
-0.011568187,-0.0056186914
-0.0011589162,-0.0057380795
0.0018713903,0.001670599
0.0064795287,0.0021988153
-0.0011174747,0.002519846
0.0017899544,-0.00051152706
0.010763686,-0.0020336509
-0.011334032,0.0095899105
0.00071084115,-0.008275449
-0.0058840453,0.00017511845
-0.0042509586,-0.0030779243
-0.014265723,-0.0022264123
-0.006062382,-0.010756314
0.0015610255,-0.0031282902
-0.012347865,0.0012671947
-0.0040320423,-0.0114094615
0.0009588817,-0.0020408034
0.004697703,0.0034595728
-0.003669753,-0.0047180653
-0.012741132,-0.002212882
0.0058212364,-0.012890518
0.0014426977,0.0038534403
0.009613107,-0.00030124187
0.0034401796,0.00869596
0.0068170126,0.0058989525
0.007097505,0.004006982
-0.0032148631,0.001943469
-0.003546071,-0.0051392317
0.009680714,0.0011640787
-0.005840481,0.009333134
-0.00695537,0.00038576126
-0.005856123,-0.0097821355
-0.008330083,-0.0074530244
-0.0018649927,-0.00858587
0.0067882254,-0.0057617426
-0.015171752,0.0062232018
-0.011505835,-0.0031818151
-0.006865914,-0.007616818
0.020149915,-0.011185586
0.0050827665,0.015774488
0.008632115,0.0037629604
0.020206869,0.0067076683
0.01381626,0.016964912
0.0030069153,0.0065675974
0.0036644842,0.0010139942
0.0013608875,0.0016641617
-0.0021413555,-0.0011809468
0.00814108,-0.006458938
0.002853653,0.011541367
0.014903502,0.0015975237
0.0029983476,0.014264941
0.0045721284,0.0046948195
-0.0009202052,-0.0013072491
0.009441408,5.185604e-05
-0.0037445875,0.005830407
0.006998902,-0.0017851591
0.00042858953,0.0052651167
-0.0014713296,0.0033203363
0.0005667351,-0.0016015768
0.0027717464,0.0023635626
0.0069022933,0.00037956238
0.010253719,0.014689922
-0.0023591185,0.008194804
-0.0026225613,-0.0011327863
-0.0026513035,-0.0022064447
0.003688397,-0.0019413233
0.0065014577,0.0017459393
0.0025670251,0.0036129951
0.005511075,0.0043329
0.014633267,0.0047523975
0.0040681716,0.014005661
0.0024310655,0.004262924
0.0028547638,0.0015251637
0.006701681,2.3007393e-05
-0.014877024,0.006752372
0.007318191,-0.012671649
-0.009298817,0.00869298
0.0024464156,-0.0004914403
0.0013679169,0.0042625666
0.0028750403,0.0029615164
-0.0010690641,0.0014228821
-0.0019461506,-0.0005452633
-0.0075623807,0.0006766319
-0.0044191713,-0.0075526237
0.0025261808,0.00027108192
0.008319907,0.00068831444
-0.003786296,0.00578928
0.0040278328,-0.004188955
-0.00010775393,0.00454545
-0.0014313537,0.00040555
-0.010967189,-0.0031300783
-0.004856856,-0.00616765
0.011023096,-0.0025280118
0.013499759,0.0054186583
0.0033887923,0.01054728
0.0009008453,0.003644824
-0.0020205032,-0.0025356412
0.0023548726,-0.002613306
0.00036378752,0.0064206123
0.0065632905,0.0015847683
-6.1432576e-05,0.0058783293
-0.005998338,0.0034919977
0.00932818,-0.008240938
0.008407666,0.009686351
-0.0036151104,0.0034937859
0.0071017835,-0.007096231
0.0010930048,0.0036799908
0.006502071,0.004049659
0.0017347324,0.0012661219
0.00476892,-0.001410842
-0.012317484,0.003250122
0.003082213,-0.013522267
0.0060127773,0.0039589405
-0.0061404025,0.0090789795
-0.002421446,-0.003743112
0.0034790097,-0.0016616583
0.016427694,0.0012559891
0.0031756023,0.011832237
-0.0040598395,0.0015977621
-0.00089447916,-0.0015920997
0.0039809537,-0.0024781823
-0.0008519905,-0.00060015917
0.0013837847,0.0012162924
-9.7679265e-05,0.0023332834
-0.0054407865,-0.002495706
-0.003839842,-0.010378003
0.0039052388,0.0019659996
-0.004403412,0.003370285
0.002202668,-0.0017699599
0.003445548,0.0012129545
-0.0039669313,0.006082773
-0.0074771955,0.0009698868
-0.004581913,-0.0035258532
0.00026577187,-0.0049064755
0.0076971366,0.001954317
0.01143191,0.008257985
0.0042323447,0.01026237
-0.0058956756,0.006814122
0.0021027597,-0.007678807
-0.0026855858,-0.0041102767
0.015310289,-0.00079649687
0.00091958226,0.01216197
-0.0072689094,0.0011894703
-0.005830449,-0.0060420632
-0.008521694,-0.010023892
-0.01258261,-0.0011002421
0.0072270655,-0.0135496855
-0.0011289149,0.007955551
0.0010681108,-0.0002888441
-0.009727076,-0.00023472309
0.007306829,-0.010856986
-0.015721167,-6.330013e-05
-0.0033308575,-0.012372613
-0.0029745167,-0.0065326095
0.0005300974,0.0016922951
8.931162e-05,-0.0012079477
-0.0047653248,0.00058460236
0.012991534,0.0055861473
0.008820904,0.006675601
-0.004577477,0.0068962574
-0.004491587,-0.0011107922
0.004709384,-0.009753287
0.008414396,0.0040397644
-0.013504682,0.0038292408
0.007468923,-0.0148534775
0.014409512,0.002310276
0.01897598,0.008505106
0.0040256414,0.011772752
-0.008811036,0.004565954
0.006065428,0.00082337856
0.005355216,0.0044267178
-0.0015265733,0.008484483
0.0014385617,0.0031756163
0.0047986647,-0.0020582676
0.003923519,0.0032105446
0.0027943251,0.008844972
0.001082341,-0.000967741
-0.0053491234,0.003366232
0.005090723,-0.0049200654
-0.002922821,0.0016634464
-0.019981923,-0.0050647855
0.0044522355,-0.015269995
-0.0006492695,0.00011074543
-0.007378044,-0.005547285
0.002241488,-0.010586619
0.0128977075,-0.0085859895
0.008421537,0.015083075
0.004967768,-0.002980113
0.0024809605,0.0036363602
0.0026239627,0.0024808645
-0.0002628587,0.002031684
-0.0006320641,-0.0022420287
-0.0029204113,0.0017796755
-0.0025219722,-0.0031032562
-0.0013132369,-0.0009087324
-0.0022213317,-0.0016818643
0.008521516,-0.0014992356
0.0018253503,0.004896283
0.0023811515,0.0014636517
-0.0005144794,0.007722497
0.0030461575,0.0003978014
-0.0019025175,0.006663561
0.004309478,-0.0075879693
0.0018396692,0.00039994717
-0.023089135,0.0009266138
0.010790554,-0.0011541247
0.001836859,0.0012950897
0.0020320164,0.004144311
0.0022846768,-0.00060641766
-0.002088085,0.0017266273
0.0020527972,-0.0007893443
0.0092421025,-0.0013424754
-0.004880245,0.010928154
0.0024737252,0.00081539154
-0.002000324,0.006217003
0.014145708,0.005270362
-0.0038381943,0.018471241
-0.0127520505,0.0059480667
-0.0022039409,-0.012938917
0.0025757756,-0.009282887
-0.0023418798,0.003174901
-0.012688251,-0.0014190674
0.0015363988,-0.01249361
0.0098918965,0.002037406
0.0027749445,0.01638329
0.0033712958,-0.0012173057
0.011284406,0.0050172806
-0.012506505,0.0024411678
-0.020144556,-0.01211524
-0.026707549,-0.0151360035
0.007056224,-0.026020706
-0.010194936,0.007606387
0.01822152,-0.006005764
0.0018442555,0.017620683
-0.0023623486,0.001294136
0.013965849,-0.0035578609
0.0051461444,0.010382652
0.02085303,0.0061044693
0.0064356984,0.013863802
0.010655569,0.0023840666
-0.006054822,0.0058231354
0.0043199775,-0.0015053153
-0.0065989457,0.001359582
0.008899979,-0.0043459535
-0.0014642035,0.011355042
-8.2859e-05,0.0015892982
-0.0075992327,0.00024199486
0.006658932,-0.0038564205
0.009379634,0.005928993
-0.024414247,0.005516529
-0.0008967408,-0.015065014
-0.0025730242,0.0009292364
-0.0134841725,-0.0053500533
0.011612081,-0.010068297
-0.0048476206,0.012000918
0.0044422233,-0.002268672
0.0049615838,0.0030623674
0.0009423341,0.0057525635
0.0024264625,0.0072271824
0.0009985372,0.005515218
-0.0016924381,-0.00038194656
0.009650854,-0.002477467
0.0058131632,0.01257956
0.00062985264,0.0009082556
0.0028715087,0.0014570951
-0.008676264,0.001983881
0.007861453,-0.006952882
0.00034862652,0.0062116385
-0.0020769304,0.003269434
-0.007771714,0.00040531158
-0.0077681416,-0.0040911436
-0.008469135,0.0009381771
0.01198117,-0.0043826103
-0.008857332,0.008120656
0.0039740033,-0.009409368
0.007684326,0.0030064583
-0.0016807297,0.010257244
0.014644443,-0.0013614893
0.00396525,0.009651303
0.002292444,0.0046976805
0.0051711537,-0.0075419545
0.0013408915,0.007891297
0.0034294457,0.0037455559
-0.004099818,0.00085246563
0.0033239673,-0.007956147
-0.010775051,-0.00015634298
-0.0015857955,-0.009550214
-0.0044514616,-0.003306806
0.0036269089,-0.0061348677
-0.0012405718,0.006486416
-0.002911868,-0.00364542
-0.009471288,-0.0021668077
0.009627538,-0.0089716315
-0.0057976474,0.0069134235
0.007218064,-0.00612545
0.020738915,0.010223269
0.0035353818,0.03571725
0.0041491683,-1.347065e-05
-0.0004990468,0.0059375763
-0.008979769,0.0069140196
0.0034329458,-0.008627713
0.001319465,0.0010751486
0.001277283,-0.004716575
-0.0012260112,-0.0069912076
-0.00045863492,-0.0012748837
0.0022864996,-0.0027808547
0.0047326116,0.0032246113
0.00962393,0.010640383
0.0073260157,0.009714127
-0.0022701346,0.009934425
0.0015534414,0.002765894
0.005660618,-0.0030817986
-0.00019278315,0.0042169094
-0.002985521,-0.0028645396
0.0023999473,-0.0017075539
0.000353353,0.0069009066
0.00042079354,-0.005516708
-0.0017487601,-0.0027518868
0.0008186736,-0.005389273
0.0029566726,-0.0034705997
-0.00066024775,-0.0022435188
-0.0042730165,-0.005310178
0.0017119533,-0.0019598007
0.0004358224,-0.002523005
-0.022585759,-0.0061206818
0.004972095,-0.025846481
0.009175407,0.0003631115
0.0039913175,0.011761904
0.009441144,0.0015566349
0.0002816258,0.009091377
-0.0072157304,0.0006644726
-0.012733342,-0.007699549
0.0015036435,-0.009733856
-0.0070535373,-0.000693202
0.0037576102,-0.00357157
-0.0006181902,0.008017063
0.00034636876,-0.000598371
-0.0040760143,-0.004172623
-0.0134918,0.0025122166
0.0050866827,-0.016342103
-0.0026370825,0.008552313
0.013487659,0.005228758
-0.0019443408,0.016540408
0.010065571,-0.0015830398
0.011917382,0.007756114
0.004887798,0.012370825
0.009650171,0.002973795
-0.0056864745,0.009247541
0.014662302,-0.0031598806
0.0066336924,0.0065128803
0.00030049615,0.0030589104
0.006436456,-0.0030508637
-0.008101241,0.0037708282
-0.0026204155,-0.0075190067
0.004931417,-0.002755642
0.0075420486,0.003019452
0.004867667,0.0071200132
-0.01532761,-0.0028001666
0.0022398338,-0.009927452
0.005239311,0.0037697554
0.0017938667,0.0027712584
0.0070522376,-0.0050475597
-0.0019778393,0.007727742
0.008426312,-0.0036981702
0.002125179,0.00023031235
-0.007374183,0.0015990734
-0.00663888,-0.010104537
0.006885242,-0.016946256
0.00047672057,0.00076425076
-0.0062029636,0.0036802292
-0.005920658,-0.004310727
0.01222464,-0.004457891
-0.016319627,0.013908863
-0.020993158,-0.014818847
0.011141784,-0.0155181885
-0.016945465,0.01142025
-0.00031500016,-0.009940624
-0.024906656,0.005228877
-0.011567606,-0.020793736
-0.0033030265,-0.011410415
-0.01112327,-0.0019923449
0.012918756,-0.012995124
0.0057033673,0.016529322
-0.0049513015,0.008518934
0.0114095155,-0.006221533
-0.0021599464,0.009218574
0.002170421,-0.0002694726
0.009676776,0.0007635355
0.00010988786,0.014242291
-0.005949843,9.8109245e-05
-0.00054670236,-0.0031161904
-0.021268735,-0.0036530495
0.00565306,-0.016922116
-0.0048838374,0.010048628
0.0060234144,-0.0002809763
-0.056309957,0.0056051016
-0.05245633,-0.039772093
-0.0071753957,-0.055025756
-0.016821764,-0.009115458
0.09140454,-0.008428991
-0.03713318,0.078704
0.016574955,-0.024989605
0.010781149,0.015635133
-0.004039801,0.007760644
-0.020594355,-0.0038452744
0.014089035,-0.017329395
-0.015239043,-0.013288856
0.022044053,-0.024827898
0.015175801,0.026632428
0.01376353,0.010707378
0.005117817,0.012291551
0.0023418216,0.0005013943
0.0042982157,0.0028442144
0.00027428838,0.007458329
0.0011280939,0.0034973621
0.0074853976,0.002055645
-0.0077048573,0.013851047
-0.007704278,-0.0023864508
0.01715595,-0.009457529
0.007742776,0.0069795847
-0.0015507279,0.0061895847
0.03710488,-0.0028783083
0.0054172017,0.028139114
-0.0017226486,-0.006358683
0.008950336,-0.0021207929
0.006085533,0.0064610243
-0.0014256602,0.00784421
-0.00092935533,0.0032196045
-0.01680261,-0.0026834607
0.002896348,-0.019138932
-0.006757523,-3.2305717e-05
0.020771137,-0.0061162114
-0.006128822,0.017801046
0.0061652213,-0.0057848096
0.0004237343,0.0027799606
0.0046295743,0.0012872219
0.0047016013,0.0008376837
-0.002522689,0.0050622225
-0.004368243,-0.0021613836
0.011155603,-0.002545476
0.0023683181,0.010471106
0.0069482764,-2.592802e-05
-0.0049738153,0.0024579763
-0.0011103029,-2.5689602e-05
-0.012755861,0.0023760796
0.009957475,-0.01791656
-0.012191842,0.0075193644
-0.00072126515,-0.0070396066
0.0017903063,-0.0010455847
0.0021227316,0.0008337498
0.0100603085,0.008883953
0.0027807015,0.0119121075
0.011340719,-0.002473712
0.023793384,0.009408712
0.0017233534,0.00996685
0.009499014,0.006287217
0.0096513415,0.009075284
0.0077874935,-0.00023639202
-0.0063045295,0.007735491
-0.010662151,-0.009417474
0.004647456,-0.0037291646
0.009430108,0.004917145
-0.005318003,0.0043263435
0.00045413314,-0.0062513947
-0.0043417728,0.0019863844
0.008533721,-0.009814739
0.005208759,0.005258441
-0.0012294262,0.005190611
0.0035916786,-0.0031988025
0.0074712727,-0.0004312396
0.0114579415,0.004046917
-0.0010470133,0.011411667
0.001917985,-0.0070290565
0.001918574,0.004654169
-0.004247188,-0.0014334321
-0.006037907,-0.004562497
-0.008463239,-0.0038470626
-0.014515758,-0.007428944
0.010680606,-0.012290716
-0.0034646096,0.01342237
0.0067353616,-0.0014013648
