ddpg_return,benchmark_return
-0.0044230814,0.002342105
-0.00086932763,0.00088620186
0.01552755,-0.0017704368
0.0011139123,0.016326785
0.014953977,0.00081539154
0.002075908,0.012730122
0.009266354,0.0044841766
-0.0040446995,0.0070643425
0.0025333138,-0.005027294
-0.009223141,0.0005508661
-0.017549094,-0.008597314
-0.00085024623,-0.019080102
-0.00031430722,-0.004658282
0.012841147,0.0018122196
-0.036888465,0.009783387
-0.007537928,-0.030289173
-0.01191005,-0.005712211
-0.010103236,-0.00959909
0.0019493019,-0.008821368
-0.011229924,0.004633069
-0.007344284,-0.010676503
0.013660665,-0.005528331
0.006385144,0.01399827
0.013433395,0.0061187744
0.0100826975,0.011870861
-0.038118865,0.007142067
0.0037589085,-0.03941679
-0.008398462,0.00096833706
0.0012267836,-0.005565107
0.0063941027,-0.004502356
-0.008352226,0.00639987
-0.013071759,-0.010104835
-0.0050361776,-0.017014503
-0.015479142,-0.0035482645
-0.0088194925,-0.01616764
-0.004401309,-0.011138737
0.017003264,-0.0042999387
-0.017520547,0.01883471
-0.01354455,-0.015433729
0.026673716,-0.017111719
0.026479421,0.026644588
-0.0023894717,0.027989268
-0.010359391,-0.0014002919
-0.021872465,-0.011459708
-0.00055117544,-0.021056294
0.0020293507,-0.0032054186
-0.001535983,0.0012433529
0.029781917,-0.0009692311
-0.017413188,0.028341174
0.020364625,-0.013445675
0.011623852,0.018592715
-0.0027395969,0.011196613
-0.0047140913,-0.0032758117
0.028823234,-0.0029654503
0.0110831475,0.024691105
0.0124079,0.013417721
0.004724475,0.010702372
0.01048871,7.43866e-05
0.02822305,0.006098509
-0.00643308,0.025864363
-0.00038938422,-0.003921032
-0.016887799,-0.0024363995
-0.0013377913,-0.015479028
0.016028224,-0.004557371
0.00877049,0.012561083
0.0057596033,0.013078332
-0.018624676,0.010169268
0.042993817,-0.019507587
0.0048930245,0.036951303
-0.003940191,0.0009635687
0.007174885,-0.0062569976
-0.0036804455,0.0016764402
0.0001649954,-0.0011637211
0.004244784,-0.00022375584
0.0016538871,0.005943179
0.015626643,-0.0013456345
0.0022207336,0.0118047
0.00021120872,0.0028141737
-0.013977276,0.004473686
-0.00056131236,-0.014486551
